,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,HO1_Comdty_buy,HO1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2007-05-18,Friday,228.62956,start,0.0472681972761538,100.0,100.0,1.84759,start,0.0234027939335527,,,1130.87131,start,-0.0095872095780995,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -37.31658608581073, 'GC1_Comdty': -41.36818807884841, 'HO1_Comdty': -43.554498808889036}","{'HO1_Comdty': 4.753929792186824, 'CL1_Comdty': 2.435416918403311, 'GC1_Comdty': -2.7786591056611636}",0.0568554068542533,0.0472681972761538,0.0095872095780995
2007-05-19,Saturday,228.62956,,,,,1.84759,,,,,1130.87131,,,,,,,,,,
2007-05-20,Sunday,228.62956,,,,,1.84759,,,,,1130.87131,,,,,,,,,,
2007-05-21,Monday,234.05387,,,,,1.88802,,,,,1137.55189,,,,,,,,,,
2007-05-22,Tuesday,229.27601,,,,,1.84422,,,,,1129.94937,,,,,,,,,,
2007-05-23,Wednesday,229.79278,,,,,1.8653,,,,,1132.63457,,,,,,,,,,
2007-05-24,Thursday,224.47503,,,,,1.86419,,,,,1117.92023,,,,,,,,,,
2007-05-25,Friday,227.85695,start,-0.0033793093071603,100.0,100.0,1.87233,start,0.0133904167050048,,,1120.42991,start,-0.0092330576500344,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -36.76505517535753, 'GC1_Comdty': -42.88719933971425, 'HO1_Comdty': -43.52378006818555}","{'HO1_Comdty': 1.8392563416466123, 'CL1_Comdty': -0.2852693745774489, 'GC1_Comdty': -2.5275827351577127}",0.005853748342874101,-0.0033793093071603,0.0092330576500344
2007-05-26,Saturday,227.85695,,,,,1.87233,,,,,1120.42991,,,,,,,,,,
2007-05-27,Sunday,227.85695,,,,,1.87233,,,,,1120.42991,,,,,,,,,,
2007-05-28,Monday,227.85695,,,,,1.87233,,,,,1120.42991,,,,,,,,,,
2007-05-29,Tuesday,219.86577,,,,,1.79788,,,,,1119.46793,,,,,,,,,,
2007-05-30,Wednesday,221.66406,,,,,1.80915,,,,,1115.64225,,,,,,,,,,
2007-05-31,Thursday,223.37021,,,,,1.8152,,,,,1127.6123,,,,,,,,,,
2007-06-01,Friday,227.77107,start,-0.0003769031403255,100.0,100.0,1.8152,start,-0.0305127835370902,,,1148.22621,start,0.0248086022623226,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -36.03116670352719, 'HO1_Comdty': -41.61311909024977, 'GC1_Comdty': -44.67609566073566}","{'HO1_Comdty': 0.4347407006399947, 'CL1_Comdty': 0.12462656098527439, 'GC1_Comdty': -0.6152459682172782}",-0.0251855054026481,-0.0003769031403255,-0.0248086022623226
2007-06-02,Saturday,227.77107,,,,,1.8152,,,,,1148.22621,,,,,,,,,,
2007-06-03,Sunday,227.77107,,,,,1.8152,,,,,1148.22621,,,,,,,,,,
2007-06-04,Monday,230.63269,,,,,1.84591,,,,,1141.79619,,,,,,,,,,
2007-06-05,Tuesday,227.36597,,,,,1.83622,,,,,1133.90185,,,,,,,,,,
2007-06-06,Wednesday,228.4662,,,,,1.84401,,,,,1132.50357,,,,,,,,,,
2007-06-07,Thursday,233.65515,,,,,1.8611,,,,,1125.53422,,,,,,,,,,
2007-06-08,Friday,227.94163,start,0.0007488220518962,100.0,100.0,1.80275,start,-0.0068587483472894,,,1109.3855,start,-0.0338267056279789,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -38.0943718664471, 'HO1_Comdty': -43.67505112994876, 'GC1_Comdty': -44.572120817505144}","{'HO1_Comdty': 4.520302656396484, 'CL1_Comdty': 4.327956713309895, 'GC1_Comdty': -2.162205049098727}",0.034575527679875095,0.0007488220518962,0.0338267056279789
2007-06-09,Saturday,227.94163,,,,,1.80275,,,,,1109.3855,,,,,,,,,,
2007-06-10,Sunday,227.94163,,,,,1.80275,,,,,1109.3855,,,,,,,,,,
2007-06-11,Monday,232.63252,,,,,1.83493,,,,,1126.31868,,,,,,,,,,
2007-06-12,Tuesday,231.19035,,,,,1.82635,,,,,1119.83933,,,,,,,,,,
2007-06-13,Wednesday,234.88125,,,,,1.87601,,,,,1121.40492,,,,,,,,,,
2007-06-14,Thursday,240.00117,,,,,1.92929,,,,,1127.80785,,,,,,,,,,
2007-06-15,Friday,240.46853,start,0.0549566132347126,100.0,100.0,1.91785,start,0.0638469005685757,,,1128.98695,start,0.0176687454451134,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -39.120438543119015, 'HO1_Comdty': -45.1338265254009, 'GC1_Comdty': -47.85835302234843}","{'CL1_Comdty': 5.184332175144756, 'HO1_Comdty': 4.874776797455376, 'GC1_Comdty': -0.18360035183333243}",0.037287867789599194,0.0549566132347126,-0.0176687454451134
2007-06-16,Saturday,240.46853,,,,,1.91785,,,,,1128.98695,,,,,,,,,,
2007-06-17,Sunday,240.46853,,,,,1.91785,,,,,1128.98695,,,,,,,,,,
2007-06-18,Monday,244.0084,,,,,1.93786,,,,,1129.58688,,,,,,,,,,
2007-06-19,Tuesday,243.94536,,,,,1.93004,,,,,1137.34473,,,,,,,,,,
2007-06-20,Wednesday,240.22804,,,,,1.93274,,,,,1126.93502,,,,,,,,,,
2007-06-21,Thursday,240.23085,,,,,1.9299,,,,,1120.46173,,,,,,,,,,
2007-06-22,Friday,239.782,start,-0.0028549681740058,100.0,100.0,1.92521,start,0.0038376306801887,,,1115.19503,start,-0.0122161908071655,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -39.394512213332185, 'HO1_Comdty': -45.031632579816836, 'GC1_Comdty': -47.61846778519099}","{'HO1_Comdty': 3.71881168653311, 'CL1_Comdty': 3.5004674587153977, 'GC1_Comdty': 0.08752268598195216}",0.009361222633159699,-0.0028549681740058,0.0122161908071655
2007-06-23,Saturday,239.782,,,,,1.92521,,,,,1115.19503,,,,,,,,,,
2007-06-24,Sunday,239.782,,,,,1.92521,,,,,1115.19503,,,,,,,,,,
2007-06-25,Monday,239.82321,,,,,1.92858,,,,,1110.83933,,,,,,,,,,
2007-06-26,Tuesday,234.66775,,,,,1.88007,,,,,1093.64369,,,,,,,,,,
2007-06-27,Wednesday,238.90078,,,,,1.91022,,,,,1093.15217,,,,,,,,,,
2007-06-28,Thursday,241.21443,,,,,1.90613,,,,,1103.72294,,,,,,,,,,
2007-06-29,Friday,243.42916,start,0.0152103160370669,100.0,100.0,1.90618,start,-0.0098846359617912,,,1097.20702,start,-0.0161299230323865,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -39.25838665995465, 'HO1_Comdty': -44.085636028934886, 'GC1_Comdty': -46.08801258036436}","{'CL1_Comdty': 5.637390730918978, 'HO1_Comdty': 4.447777906761276, 'GC1_Comdty': -0.43447022785763145}",0.0313402390694534,0.0152103160370669,0.0161299230323865
2007-06-30,Saturday,243.42916,,,,,1.90618,,,,,1097.20702,,,,,,,,,,
2007-07-01,Sunday,243.42916,,,,,1.90618,,,,,1097.20702,,,,,,,,,,
2007-07-02,Monday,242.53652,,,,,1.90618,,,,,1100.73831,,,,,,,,,,
2007-07-03,Tuesday,244.57443,,,,,1.91766,,,,,1098.64328,,,,,,,,,,
2007-07-04,Wednesday,244.57443,,,,,1.91766,,,,,1098.64328,,,,,,,,,,
2007-07-05,Thursday,246.34928,,,,,1.94044,,,,,1092.39243,,,,,,,,,,
2007-07-06,Friday,250.02616,start,0.0271002865885089,100.0,100.0,1.94961,start,0.0227837874702284,,,1100.52864,start,0.0030273411848932,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -40.20516813293454, 'HO1_Comdty': -45.95106326666587, 'GC1_Comdty': -46.16775031869429}","{'CL1_Comdty': 4.6579260949231855, 'HO1_Comdty': 3.051761239934128, 'GC1_Comdty': -3.3098814046063527}",0.024072945403615698,0.0271002865885089,-0.0030273411848932
2007-07-07,Saturday,250.02616,,,,,1.94961,,,,,1100.52864,,,,,,,,,,
2007-07-08,Sunday,250.02616,,,,,1.94961,,,,,1100.52864,,,,,,,,,,
2007-07-09,Monday,247.6936,,,,,1.94587,,,,,1112.556,,,,,,,,,,
2007-07-10,Tuesday,247.82989,,,,,1.95895,,,,,1106.85448,,,,,,,,,,
2007-07-11,Wednesday,246.16072,,,,,1.93132,,,,,1099.3686,,,,,,,,,,
2007-07-12,Thursday,245.85498,,,,,1.92583,,,,,1109.20219,,,,,,,,,,
2007-07-13,Friday,250.62089,start,0.0023786710958565,100.0,100.0,1.93888,start,-0.0055036648355312,,,1107.17417,start,0.0060384889211061,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -40.029200087940296, 'HO1_Comdty': -45.8625856989765, 'GC1_Comdty': -48.14097587258564}","{'CL1_Comdty': 3.0003826305422154, 'HO1_Comdty': 1.7055566283051695, 'GC1_Comdty': -1.0302574356485659}",-0.0036598178252496,0.0023786710958565,-0.0060384889211061
2007-07-14,Saturday,250.62089,,,,,1.93888,,,,,1107.17417,,,,,,,,,,
2007-07-15,Sunday,250.62089,,,,,1.93888,,,,,1107.17417,,,,,,,,,,
2007-07-16,Monday,251.38759,,,,,1.88851,,,,,1105.60691,,,,,,,,,,
2007-07-17,Tuesday,250.96772,,,,,1.86809,,,,,1105.03507,,,,,,,,,,
2007-07-18,Wednesday,253.88873,,,,,1.92971,,,,,1115.46906,,,,,,,,,,
2007-07-19,Thursday,257.25993,,,,,1.94147,,,,,1124.62555,,,,,,,,,,
2007-07-20,Friday,255.81828,start,0.0207380557941518,100.0,100.0,1.91926,start,-0.0101192440996864,,,1134.43793,start,0.0246246351646733,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -42.09095746909827, 'HO1_Comdty': -45.70610019047915, 'GC1_Comdty': -51.243281234161934}","{'CL1_Comdty': 4.2905695217621815, 'HO1_Comdty': 0.517159400784796, 'GC1_Comdty': -0.20129608634303184}",-0.0038865793705215,0.0207380557941518,-0.0246246351646733
2007-07-21,Saturday,255.81828,,,,,1.91926,,,,,1134.43793,,,,,,,,,,
2007-07-22,Sunday,255.81828,,,,,1.91926,,,,,1134.43793,,,,,,,,,,
2007-07-23,Monday,253.91722,,,,,1.89462,,,,,1134.21378,,,,,,,,,,
2007-07-24,Tuesday,249.53187,,,,,1.87233,,,,,1140.27286,,,,,,,,,,
2007-07-25,Wednesday,258.9162,,,,,1.91581,,,,,1128.5574,,,,,,,,,,
2007-07-26,Thursday,253.59395,,,,,1.86927,,,,,1100.80525,,,,,,,,,,
2007-07-27,Friday,261.7669,start,0.0232533030868632,100.0,100.0,1.91488,start,-0.002282129570772,,,1101.23926,start,-0.0292644217211601,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.5, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -40.90039644820815, 'HO1_Comdty': -43.03061049882438, 'GC1_Comdty': -49.121325780039626}","{'CL1_Comdty': 3.38139610358761, 'GC1_Comdty': 0.6887509394871137, 'HO1_Comdty': -0.8662873300919758}",0.0525177248080233,0.0232533030868632,0.0292644217211601
2007-07-28,Saturday,261.7669,,,,,1.91488,,,,,1101.23926,,,,,,,,,,
2007-07-29,Sunday,261.7669,,,,,1.91488,,,,,1101.23926,,,,,,,,,,
2007-07-30,Monday,259.54462,,,,,1.89598,,,,,1101.32693,,,,,,,,,,
2007-07-31,Tuesday,264.58022,,,,,1.93074,,,,,1107.32727,,,,,,,,,,
2007-08-01,Wednesday,258.83234,,,,,1.88135,,,,,1101.45842,,,,,,,,,,
2007-08-02,Thursday,260.31571,,,,,1.88874,,,,,1104.16776,,,,,,,,,,
2007-08-03,Friday,252.98971,start,-0.0335305571483637,100.0,100.0,1.83257,start,-0.0429844167780748,,,1105.42823,start,0.003803869106519,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.5, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -41.73335009177595, 'HO1_Comdty': -44.488217204321224, 'GC1_Comdty': -50.56125553301584}","{'CL1_Comdty': 3.509943109268158, 'GC1_Comdty': 1.4171209766498043, 'HO1_Comdty': -0.22561975501911943}",-0.0373344262548827,-0.0335305571483637,-0.003803869106519
2007-08-04,Saturday,252.98971,,,,,1.83257,,,,,1105.42823,,,,,,,,,,
2007-08-05,Sunday,252.98971,,,,,1.83257,,,,,1105.42823,,,,,,,,,,
2007-08-06,Monday,240.8178,,,,,1.74212,,,,,1100.39557,,,,,,,,,,
2007-08-07,Tuesday,243.4255,,,,,1.77464,,,,,1105.14709,,,,,,,,,,
2007-08-08,Wednesday,242.29486,,,,,1.77544,,,,,1110.50046,,,,,,,,,,
2007-08-09,Thursday,240.8771,,,,,1.79912,,,,,1090.70962,,,,,,,,,,
2007-08-10,Friday,240.83495,start,-0.0480444837064717,100.0,100.0,1.78552,start,-0.0256743262194623,-100.0,,1106.7724,start,0.0012159722029173,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -37.121847553829504, 'HO1_Comdty': -41.04516443378048, 'GC1_Comdty': -49.35739927823587}","{'GC1_Comdty': -0.5425615540393643, 'CL1_Comdty': -1.302958071119019, 'HO1_Comdty': -3.80481869300509}",-0.049260455909388996,-0.0480444837064717,-0.0012159722029173
2007-08-11,Saturday,240.83495,,,,,1.78552,,,,,1106.7724,,,,,,,,,,
2007-08-12,Sunday,240.83495,,,,,1.78552,,,,,1106.7724,,,,,,,,,,
2007-08-13,Monday,242.74964,,,,,1.79167,,,,,1112.08109,,,,,,,,,,
2007-08-14,Tuesday,246.11906,,,,,1.81209,,,,,1113.69336,,,,,,,,,,
2007-08-15,Wednesday,251.30761,,,,,1.86722,,,,,1122.4394,,,,,,,,,,
2007-08-16,Thursday,242.22485,,,,,1.81844,,,,,1082.19864,,,,,,,,,,
2007-08-17,Friday,244.05076,start,0.013352754656249,,100.0,1.83856,start,0.0297056319727586,100.0,-100.0,1089.85799,start,-0.0152826452846132,-100.0,,"{'HO1_Comdty': 1.5, 'CL1_Comdty': 2.0, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -36.9748237285311, 'HO1_Comdty': -40.9799270697493, 'GC1_Comdty': -47.81154019215247}","{'HO1_Comdty': -0.8387225192691762, 'GC1_Comdty': -1.1296839713496425, 'CL1_Comdty': -1.649101892352008}",-0.016352877316509598,0.013352754656249,-0.0297056319727586
2007-08-18,Saturday,244.05076,,,,,1.83856,,,,,1089.85799,,,,,,,,,,
2007-08-19,Sunday,244.05076,,,,,1.83856,,,,,1089.85799,,,,,,,,,,
2007-08-20,Monday,241.03494,,,,,1.80464,,,,,1088.91171,,,,,,,,,,
2007-08-21,Tuesday,235.44288,,,,,1.77831,,,,,1088.74687,,,,,,,,,,
2007-08-22,Wednesday,234.49096,,,,,1.77567,,,,,1093.1561,,,,,,,,,,
2007-08-23,Thursday,236.18558,,,,,1.78547,,,,,1091.40959,,,,,,,,,,
2007-08-24,Friday,239.70897,start,-0.0177905202999572,100.0,,1.81285,start,-0.0139837699068835,,100.0,1102.83955,start,0.0119112399221846,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -35.390553855311694, 'HO1_Comdty': -39.53879798080286, 'GC1_Comdty': -48.88444915197155}","{'HO1_Comdty': -1.9037498949021139, 'CL1_Comdty': -2.682865379832733, 'GC1_Comdty': -3.3190536033984275}",-0.025895009829068102,-0.0139837699068835,-0.0119112399221846
2007-08-25,Saturday,239.70897,,,,,1.81285,,,,,1102.83955,,,,,,,,,,
2007-08-26,Sunday,239.70897,,,,,1.81285,,,,,1102.83955,,,,,,,,,,
2007-08-27,Monday,242.95906,,,,,1.82632,,,,,1101.98726,,,,,,,,,,
2007-08-28,Tuesday,241.72605,,,,,1.81097,,,,,1095.79548,,,,,,,,,,
2007-08-29,Wednesday,247.43568,,,,,1.85018,,,,,1097.63271,,,,,,,,,,
2007-08-30,Thursday,247.56911,,,,,1.8427,,,,,1098.00457,,,,,,,,,,
2007-08-31,Friday,250.84068,start,0.0464384374101644,100.0,100.0,1.86249,start,0.0273822985906169,,,1115.16799,start,0.0111788156309773,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -37.58994145369021, 'HO1_Comdty': -40.877576453444384, 'GC1_Comdty': -49.91232556773832}","{'GC1_Comdty': -0.8277571043588648, 'HO1_Comdty': -1.8658351017736956, 'CL1_Comdty': -3.240731736806844}",0.0352596217791871,0.0464384374101644,-0.0111788156309773
2007-09-01,Saturday,250.84068,,,,,1.86249,,,,,1115.16799,,,,,,,,,,
2007-09-02,Sunday,250.84068,,,,,1.86249,,,,,1115.16799,,,,,,,,,,
2007-09-03,Monday,250.84068,,,,,1.86249,,,,,1115.16799,,,,,,,,,,
2007-09-04,Tuesday,255.29136,,,,,1.88936,,,,,1134.80113,,,,,,,,,,
2007-09-05,Wednesday,255.67347,,,,,1.89435,,,,,1125.26496,,,,,,,,,,
2007-09-06,Thursday,257.42653,,,,,1.92635,,,,,1147.1942,,,,,,,,,,
2007-09-07,Friday,255.58981,start,0.0189328541128177,,100.0,1.90833,start,0.0246122126830211,100.0,,1141.3467,start,0.0234751268282011,-100.0,-100.0,"{'HO1_Comdty': 1.5, 'CL1_Comdty': 2.0, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -39.35250366982356, 'HO1_Comdty': -43.12119661529207, 'GC1_Comdty': -54.71474123359975}","{'HO1_Comdty': 4.964718038181305, 'GC1_Comdty': 3.7662316557666085, 'CL1_Comdty': 3.0397658363364535}",-0.004542272715383402,0.0189328541128177,-0.0234751268282011
2007-09-08,Saturday,255.58981,,,,,1.90833,,,,,1141.3467,,,,,,,,,,
2007-09-09,Sunday,255.58981,,,,,1.90833,,,,,1141.3467,,,,,,,,,,
2007-09-10,Monday,257.87435,,,,,1.93101,,,,,1143.69863,,,,,,,,,,
2007-09-11,Tuesday,260.90786,,,,,1.94514,,,,,1160.50184,,,,,,,,,,
2007-09-12,Wednesday,265.68099,,,,,1.97142,,,,,1156.24033,,,,,,,,,,
2007-09-13,Thursday,266.70657,,,,,1.97449,,,,,1153.55345,,,,,,,,,,
2007-09-14,Friday,264.32009,start,0.0341573867909678,100.0,,1.97132,start,0.0330079179177604,,100.0,1157.37718,start,0.0140452327062407,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -41.08614524200645, 'HO1_Comdty': -44.52038739964184, 'GC1_Comdty': -56.862676054112065}","{'HO1_Comdty': 5.227220317164736, 'CL1_Comdty': 4.399157032118129, 'GC1_Comdty': 3.638512664992702}",0.018962685211519698,0.0330079179177604,-0.0140452327062407
2007-09-15,Saturday,264.32009,,,,,1.97132,,,,,1157.37718,,,,,,,,,,
2007-09-16,Sunday,264.32009,,,,,1.97132,,,,,1157.37718,,,,,,,,,,
2007-09-17,Monday,268.5764,,,,,1.98513,,,,,1164.2996,,,,,,,,,,
2007-09-18,Tuesday,271.93863,,,,,1.99893,,,,,1165.11748,,,,,,,,,,
2007-09-19,Wednesday,272.48898,,,,,1.99537,,,,,1171.21017,,,,,,,,,,
2007-09-20,Thursday,274.11842,,,,,1.98753,,,,,1174.90286,,,,,,,,,,
2007-09-21,Friday,274.11842,start,0.037069940464987,100.0,100.0,1.98577,start,0.007330113832356,,,1174.54143,start,0.0148302993152154,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.5, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -42.77300244243153, 'HO1_Comdty': -45.158221702917864, 'GC1_Comdty': -59.209179714188224}","{'CL1_Comdty': 8.62910927030573, 'GC1_Comdty': 8.099808418164566, 'HO1_Comdty': 6.789733408287744}",0.022239641149771602,0.037069940464987,-0.0148302993152154
2007-09-22,Saturday,274.11842,,,,,1.98577,,,,,1174.54143,,,,,,,,,,
2007-09-23,Sunday,274.11842,,,,,1.98577,,,,,1174.54143,,,,,,,,,,
2007-09-24,Monday,271.89141,,,,,1.9634,,,,,1175.28331,,,,,,,,,,
2007-09-25,Tuesday,265.48319,,,,,1.90823,,,,,1167.27566,,,,,,,,,,
2007-09-26,Wednesday,269.20263,,,,,1.91755,,,,,1166.8344,,,,,,,,,,
2007-09-27,Thursday,278.18405,,,,,1.98097,,,,,1175.21767,,,,,,,,,,
2007-09-28,Friday,272.57008,start,-0.0056484347166454,100.0,100.0,1.95757,start,-0.0142010404024635,-100.0,,1184.65766,start,0.0086129188307985,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -42.442127347133116, 'HO1_Comdty': -44.99260428500038, 'GC1_Comdty': -60.882537197302504}","{'GC1_Comdty': 8.53023118710864, 'CL1_Comdty': 6.670428768517197, 'HO1_Comdty': 5.498004333667708}",-0.0142613535474439,-0.0056484347166454,-0.0086129188307985
2007-09-29,Saturday,272.57008,,,,,1.95757,,,,,1184.65766,,,,,,,,,,
2007-09-30,Sunday,272.57008,,,,,1.95757,,,,,1184.65766,,,,,,,,,,
2007-10-01,Monday,268.28959,,,,,1.92137,,,,,1193.17637,,,,,,,,,,
2007-10-02,Tuesday,269.21217,,,,,1.91625,,,,,1171.79315,,,,,,,,,,
2007-10-03,Wednesday,269.87176,,,,,1.93818,,,,,1175.32195,,,,,,,,,,
2007-10-04,Thursday,273.77028,,,,,1.97655,,,,,1183.22544,,,,,,,,,,
2007-10-05,Friday,273.65832,start,0.003992514512231,100.0,100.0,1.97417,start,0.0084799011018762,-100.0,-100.0,1191.36637,start,0.0056629946578827,,,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -42.21067701964686, 'HO1_Comdty': -44.706302017620956, 'GC1_Comdty': -63.86495547493663}","{'GC1_Comdty': 6.5539605612612215, 'CL1_Comdty': 2.6313132837991517, 'HO1_Comdty': 2.0302066241826773}",-0.0044873865896452,0.003992514512231,-0.0084799011018762
2007-10-06,Saturday,273.65832,,,,,1.97417,,,,,1191.36637,,,,,,,,,,
2007-10-07,Sunday,273.65832,,,,,1.97417,,,,,1191.36637,,,,,,,,,,
2007-10-08,Monday,268.03234,,,,,1.9303,,,,,1185.71706,,,,,,,,,,
2007-10-09,Tuesday,271.80194,,,,,1.95014,,,,,1190.86753,,,,,,,,,,
2007-10-10,Wednesday,274.97491,,,,,1.9761,,,,,1193.99949,,,,,,,,,,
2007-10-11,Thursday,281.35192,,,,,2.00547,,,,,1212.66244,,,,,,,,,,
2007-10-12,Friday,283.68116,start,0.036625380145577,100.0,100.0,2.00653,start,0.0163916987898712,-100.0,-100.0,1209.13797,start,0.0149169898089368,,,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -43.607632303020715, 'HO1_Comdty': -45.63713866186624, 'GC1_Comdty': -66.61104515286316}","{'GC1_Comdty': 6.253929301666621, 'CL1_Comdty': 2.0184623372925454, 'HO1_Comdty': 0.6303685585917899}",0.0202336813557058,0.036625380145577,-0.0163916987898712
2007-10-13,Saturday,283.68116,,,,,2.00653,,,,,1209.13797,,,,,,,,,,
2007-10-14,Sunday,283.68116,,,,,2.00653,,,,,1209.13797,,,,,,,,,,
2007-10-15,Monday,290.94131,,,,,2.05371,,,,,1218.37977,,,,,,,,,,
2007-10-16,Tuesday,296.69285,,,,,2.08704,,,,,1221.15604,,,,,,,,,,
2007-10-17,Wednesday,295.48141,,,,,2.06587,,,,,1219.57202,,,,,,,,,,
2007-10-18,Thursday,299.4838,,,,,2.07222,,,,,1217.63064,,,,,,,,,,
2007-10-19,Friday,297.25627,start,0.0478534069728141,100.0,100.0,2.06048,start,0.0268872132487428,-100.0,-100.0,1219.96522,start,0.0089545198882473,,,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -46.967634061963665, 'HO1_Comdty': -47.565264388537905, 'GC1_Comdty': -68.46637470958002}","{'GC1_Comdty': 5.363353939259937, 'CL1_Comdty': 4.080655043160006, 'HO1_Comdty': 1.7762037019087993}",0.0209661937240713,0.0478534069728141,-0.0268872132487428
2007-10-20,Saturday,297.25627,,,,,2.06048,,,,,1219.96522,,,,,,,,,,
2007-10-21,Sunday,297.25627,,,,,2.06048,,,,,1219.96522,,,,,,,,,,
2007-10-22,Monday,295.29563,,,,,2.05369,,,,,1212.90742,,,,,,,,,,
2007-10-23,Tuesday,291.50379,,,,,2.03533,,,,,1212.79075,,,,,,,,,,
2007-10-24,Wednesday,297.63295,,,,,2.07179,,,,,1216.24555,,,,,,,,,,
2007-10-25,Thursday,307.55975,,,,,2.11981,,,,,1218.66342,,,,,,,,,,
2007-10-26,Friday,311.14223,start,0.0467137665422499,100.0,100.0,2.13295,start,0.0351714163690014,,-100.0,1240.05104,start,0.016464256251502,-100.0,,"{'CL1_Comdty': 1.0, 'HO1_Comdty': 2.5, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -48.08380050628278, 'HO1_Comdty': -49.286679188728975, 'GC1_Comdty': -69.43737834220249}","{'CL1_Comdty': 6.480775037476564, 'GC1_Comdty': 5.945933600338007, 'HO1_Comdty': 5.433169689954098}",0.011542350173248499,0.0467137665422499,-0.0351714163690014
2007-10-27,Saturday,311.14223,,,,,2.13295,,,,,1240.05104,,,,,,,,,,
2007-10-28,Sunday,311.14223,,,,,2.13295,,,,,1240.05104,,,,,,,,,,
2007-10-29,Monday,317.47992,,,,,2.16575,,,,,1250.76544,,,,,,,,,,
2007-10-30,Tuesday,305.73433,,,,,2.12328,,,,,1238.92305,,,,,,,,,,
2007-10-31,Wednesday,319.19451,,,,,2.19217,,,,,1248.45593,,,,,,,,,,
2007-11-01,Thursday,315.32874,,,,,2.175,,,,,1244.54686,,,,,,,,,,
2007-11-02,Friday,322.10533,start,0.0352350113322771,100.0,100.0,2.21815,start,0.0399446775592488,,,1262.0599,start,0.01774835010017,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -49.08184165236151, 'HO1_Comdty': -52.37863987131289, 'GC1_Comdty': -72.40446021792123}","{'HO1_Comdty': 8.081156831632953, 'CL1_Comdty': 7.893835997791375, 'GC1_Comdty': 6.844513713289948}",0.017486661232107098,0.0352350113322771,-0.01774835010017
