,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn
2023-01-13,Friday,11107.08,start,0.013023187091913753,3875.83024,start,0.024251947332655923,860.34231,start,0.027252113228779195,4193.60197,start,0.049724481120614145,8976.5694,start,0.027844747601371175,15826.31667,start,0.04969200698797812,25691.93422,start,0.04055722336769562,7088.96117,start,0.03956546078231079,106.11389,start,0.012352808286430279,198.81406,start,0.057949108477505645,3241.41307,start,0.020683137440098313,3967.72589,start,0.04032307293987137,756.84233,start,0.04893680373402825,5197.43991,start,0.023358481038469128,4701.89093,start,0.04445782550400775,13.46541,start,0.0487177450256544,185.52148,start,0.04002115455217812,2609.14838,start,0.031364835464150656,17215.00214,start,0.0024791378789032763,999.75936,start,0.027748201488325817,22699.45089,start,0.04521373190833832
2023-01-14,Saturday,11107.08,,,3875.83024,,,860.34231,,,4193.60197,,,8976.5694,,,15826.31667,,,25691.93422,,,7088.96117,,,106.11389,,,198.81406,,,3241.41307,,,3967.72589,,,756.84233,,,5197.43991,,,4701.89093,,,13.46541,,,185.52148,,,2609.14838,,,17215.00214,,,999.75936,,,22699.45089,,
2023-01-15,Sunday,11107.08,,,3875.83024,,,860.34231,,,4193.60197,,,8976.5694,,,15826.31667,,,25691.93422,,,7088.96117,,,106.11389,,,198.81406,,,3241.41307,,,3967.72589,,,756.84233,,,5197.43991,,,4701.89093,,,13.46541,,,185.52148,,,2609.14838,,,17215.00214,,,999.75936,,,22699.45089,,
2023-01-16,Monday,11245.91,,,3875.83024,,,861.64585,,,4194.98228,,,8971.64437,,,15849.45031,,,25768.26197,,,7097.12871,,,104.87785,,,198.69578,,,3242.83179,,,3975.04006,,,755.70823,,,5195.6666,,,4732.56391,,,13.22015,,,181.75944,,,2601.0027,,,17116.52844,,,999.21982,,,22121.34811,,
2023-01-17,Tuesday,11217.15,,,3850.27617,,,860.89755,,,4177.30908,,,8969.91435,,,15776.31782,,,25649.44949,,,7082.63266,,,105.70673,,,196.99669,,,3213.8467,,,3949.86707,,,751.01393,,,5157.48501,,,4727.40222,,,13.36692,,,184.13431,,,2577.219,,,17174.45102,,,989.52786,,,22617.10854,,
2023-01-18,Wednesday,11185.42,,,3762.35693,,,846.05268,,,4156.24107,,,8945.3905,,,15694.75019,,,25583.3291,,,7047.32499,,,104.90866,,,197.81164,,,3249.09905,,,3893.36098,,,746.95908,,,5103.10447,,,4684.94876,,,13.40138,,,186.27876,,,2566.7294,,,17191.16616,,,975.74859,,,22347.97206,,
2023-01-19,Thursday,11095.18,,,3734.32817,,,845.35096,,,4088.129,,,8876.23198,,,15469.36728,,,25196.18195,,,6930.53756,,,103.37158,,,193.98406,,,3192.74088,,,3830.89669,,,734.96917,,,5095.58157,,,4675.3264,,,13.3017,,,183.95798,,,2558.62721,,,17092.53568,,,984.18765,,,22258.61245,,
2023-01-20,Friday,11110.06,start,0.00026829733827428664,3829.27965,start,-0.012010482172201596,861.40263,start,0.00123243967857404,4147.12185,start,-0.011083579303068494,8966.84669,start,-0.0010831209080832155,15701.18114,start,-0.007906800591018349,25584.64426,start,-0.004176017230982863,7038.44495,start,-0.007126039879267603,104.92712,start,-0.011183927005220482,197.46236,start,-0.006798814932907775,3237.99377,start,-0.0010548794387381245,3877.41684,start,-0.02276090952442289,744.67223,start,-0.01608009953671584,5170.33607,start,-0.005214844321307365,4750.47707,start,0.010333319237586047,13.35972,start,-0.00784899977052321,184.87149,start,-0.0035035835203557158,2615.78339,start,0.002542979176983398,17140.80472,start,-0.004310044192652096,1004.92302,start,0.005164902882229516,22330.67104,start,-0.016246201363507917
2023-01-21,Saturday,11110.06,,,3829.27965,,,861.40263,,,4147.12185,,,8966.84669,,,15701.18114,,,25584.64426,,,7038.44495,,,104.92712,,,197.46236,,,3237.99377,,,3877.41684,,,744.67223,,,5170.33607,,,4750.47707,,,13.35972,,,184.87149,,,2615.78339,,,17140.80472,,,1004.92302,,,22330.67104,,
2023-01-22,Sunday,11110.06,,,3829.27965,,,861.40263,,,4147.12185,,,8966.84669,,,15701.18114,,,25584.64426,,,7038.44495,,,104.92712,,,197.46236,,,3237.99377,,,3877.41684,,,744.67223,,,5170.33607,,,4750.47707,,,13.35972,,,184.87149,,,2615.78339,,,17140.80472,,,1004.92302,,,22330.67104,,
2023-01-23,Monday,11223.1,,,3880.40626,,,869.83801,,,4196.10641,,,8990.91311,,,15831.65832,,,25816.33008,,,7095.72271,,,106.67372,,,201.71679,,,3272.45217,,,3917.42239,,,756.22208,,,5178.37355,,,4808.38328,,,13.41501,,,186.24735,,,2618.04983,,,17260.12672,,,1013.66445,,,22294.29423,,
2023-01-24,Tuesday,11232.03,,,3873.44256,,,869.566,,,4203.60507,,,8922.5289,,,15842.24858,,,25910.68508,,,7121.94156,,,105.32638,,,201.58573,,,3287.74117,,,3914.04472,,,755.57973,,,5172.80475,,,4839.33937,,,13.66227,,,189.66537,,,2615.51442,,,17216.32877,,,1012.78625,,,22716.09762,,
2023-01-25,Wednesday,11208.23,,,3860.54909,,,862.97109,,,4188.10325,,,8904.33313,,,15793.34513,,,25855.87241,,,7102.2912,,,103.40869,,,199.07327,,,3278.97803,,,3879.98623,,,749.10856,,,5163.85854,,,4836.44963,,,13.71089,,,190.15415,,,2607.22651,,,16941.139,,,1010.07738,,,23161.56824,,
2023-01-26,Thursday,11150.71,,,3910.26088,,,872.31485,,,4207.82898,,,8939.05012,,,15821.42833,,,26136.92734,,,7146.06036,,,104.07823,,,197.11239,,,3282.36782,,,3880.89229,,,754.07924,,,5152.2896,,,4866.43835,,,13.67607,,,189.6877,,,2684.21145,,,16960.5501,,,1022.34185,,,23199.4547,,
2023-01-27,Friday,11139.81,start,0.002677753315463643,3918.65612,start,0.023340282812721748,876.13143,start,0.017098624368026342,4211.6248,start,0.015553666454242028,8949.01702,start,-0.001988399112464472,15843.10844,start,0.009039275372629664,26398.50822,start,0.031810642029227836,7148.38182,start,0.015619482823403988,105.92842,start,0.009542814098013941,197.44279,start,-9.910749572722331e-05,3310.931,start,0.02252543864530042,3883.61475,start,0.001598463682331436,757.77249,start,0.017591981374140853,5150.96501,start,-0.0037465765740833934,4877.91808,start,0.02682699192567631,13.72134,start,0.02706793256146089,190.38509,start,0.029823960417044278,2694.24705,start,0.029996237570726333,16711.15109,start,-0.02506612945065981,1016.72982,start,0.011748959636729256,22713.5151,start,0.01714431506846466
2023-01-28,Saturday,11139.81,,,3918.65612,,,876.13143,,,4211.6248,,,8949.01702,,,15843.10844,,,26398.50822,,,7148.38182,,,105.92842,,,197.44279,,,3310.931,,,3883.61475,,,757.77249,,,5150.96501,,,4877.91808,,,13.72134,,,190.38509,,,2694.24705,,,16711.15109,,,1016.72982,,,22713.5151,,
2023-01-29,Sunday,11139.81,,,3918.65612,,,876.13143,,,4211.6248,,,8949.01702,,,15843.10844,,,26398.50822,,,7148.38182,,,105.92842,,,197.44279,,,3310.931,,,3883.61475,,,757.77249,,,5150.96501,,,4877.91808,,,13.72134,,,190.38509,,,2694.24705,,,16711.15109,,,1016.72982,,,22713.5151,,
2023-01-30,Monday,11202.28,,,3876.98076,,,869.21507,,,4200.67919,,,8975.96322,,,15850.09561,,,26322.4102,,,7142.07758,,,104.76571,,,196.53071,,,3303.71359,,,3879.35085,,,752.77112,,,5180.17121,,,4856.01921,,,13.68895,,,189.92746,,,2625.85743,,,16760.27626,,,998.42845,,,22602.63751,,
2023-01-31,Tuesday,11107.08,,,3906.71518,,,874.12254,,,4181.0899,,,8874.92429,,,15747.92873,,,26416.8983,,,7100.24983,,,103.70381,,,193.72104,,,3303.89476,,,3862.62765,,,748.63388,,,5093.16837,,,4808.84413,,,13.5886,,,188.70152,,,2579.16529,,,16695.58743,,,989.19545,,,22902.78233,,
2023-02-01,Wednesday,11014.86,,,3941.04906,,,869.54733,,,4195.25153,,,8824.15624,,,15832.9444,,,26589.21842,,,7110.94844,,,104.30901,,,195.12558,,,3302.12073,,,3866.48742,,,752.83775,,,5143.04776,,,4824.14039,,,13.63751,,,189.74365,,,2596.15731,,,16621.28099,,,1000.16687,,,22489.72113,,
2023-02-02,Thursday,11009.9,,,3986.212,,,868.07784,,,4257.88313,,,8827.85136,,,16148.42518,,,26910.32385,,,7180.50996,,,102.70307,,,202.44452,,,3305.74077,,,3911.81462,,,761.75215,,,5144.85637,,,4821.82143,,,13.64349,,,190.93669,,,2588.27919,,,16516.98803,,,991.0113,,,22415.01236,,
2023-02-03,Friday,11160.63,start,0.0018689726305924168,3991.67228,start,0.01863295930136367,875.61281,start,-0.0005919431517255983,4282.55524,start,0.016841585698707088,8898.61635,start,-0.005631978337660943,16156.94308,start,0.019808905631652617,26871.58371,start,0.01792053876898955,7277.58645,start,0.01807466826107509,103.32568,start,-0.02457074314900569,202.2839,start,0.024519051822555718,3312.56579,start,0.0004937553817944458,3923.49588,start,0.010269074706753483,770.1726,start,0.016363895712286997,5163.26653,start,0.002388197158419444,4823.08083,start,-0.011241937461975682,13.55035,start,-0.012461610892230624,190.02829,start,-0.0018740963381113126,2565.24732,start,-0.047879696110273186,16904.53111,start,0.011571915002056302,984.89942,start,-0.03130664545670555,21857.74389,start,-0.03767674031220289
2023-02-04,Saturday,11160.63,,,3991.67228,,,875.61281,,,4282.55524,,,8898.61635,,,16156.94308,,,26871.58371,,,7277.58645,,,103.32568,,,202.2839,,,3312.56579,,,3923.49588,,,770.1726,,,5163.26653,,,4823.08083,,,13.55035,,,190.02829,,,2565.24732,,,16904.53111,,,984.89942,,,21857.74389,,
2023-02-05,Sunday,11160.63,,,3991.67228,,,875.61281,,,4282.55524,,,8898.61635,,,16156.94308,,,26871.58371,,,7277.58645,,,103.32568,,,202.2839,,,3312.56579,,,3923.49588,,,770.1726,,,5163.26653,,,4823.08083,,,13.55035,,,190.02829,,,2565.24732,,,16904.53111,,,984.89942,,,21857.74389,,
2023-02-06,Monday,11087.25,,,3986.36488,,,870.73689,,,4212.48666,,,8819.55241,,,15944.35792,,,26745.03248,,,7138.57946,,,101.3354,,,197.79531,,,3276.62166,,,3881.09579,,,754.36293,,,5124.74882,,,4773.51205,,,13.51307,,,189.60414,,,2529.43807,,,16906.13901,,,975.18972,,,21647.86434,,
2023-02-07,Tuesday,11041.64,,,3998.6212,,,869.36035,,,4190.2665,,,8813.82777,,,15822.80277,,,26732.24241,,,7097.14282,,,101.57277,,,197.42367,,,3292.59215,,,3845.66386,,,751.1708,,,5102.29717,,,4778.25104,,,13.61157,,,190.50278,,,2515.92426,,,16716.69747,,,968.79621,,,21435.82627,,
2023-02-08,Wednesday,11091.22,,,3956.58069,,,864.42352,,,4184.73451,,,8839.05432,,,15878.07852,,,26727.61987,,,7064.30028,,,104.16323,,,196.21974,,,3334.81088,,,3863.32414,,,744.43383,,,5076.70059,,,4766.84447,,,13.56838,,,189.56316,,,2506.89433,,,16873.05466,,,967.68773,,,21617.3659,,
2023-02-09,Thursday,11031.72,,,3919.88828,,,859.95618,,,4231.17794,,,8915.82248,,,16031.37127,,,27082.64293,,,7145.46903,,,105.44931,,,200.1149,,,3374.64417,,,3891.1398,,,754.41927,,,5080.2522,,,4752.8691,,,13.56069,,,189.674,,,2556.9351,,,16913.09044,,,972.16174,,,21144.94844,,
2023-02-10,Friday,10935.53,start,-0.02016911231713609,3947.18576,start,-0.01114483276167149,871.98984,start,-0.004137639329420054,4169.68964,start,-0.026354733021493985,8845.49676,start,-0.005969421302223041,15746.67518,start,-0.025392668524521343,26781.54889,start,-0.0033505587527576644,7069.09824,start,-0.028647988097757263,106.23279,start,0.028135406415907338,195.15396,start,-0.035247194660573467,3342.76318,start,0.009116012153225736,3846.50512,start,-0.019623000088380402,747.63278,start,-0.029265933376492442,5076.02868,start,-0.016895864176897243,4712.77832,start,-0.022869720389902638,13.62996,start,0.0058751249967713476,190.49393,start,0.002450371994612,2516.49975,start,-0.01900306828894767,16946.92094,start,0.002507601643852994,967.76288,start,-0.017399279207616924,21256.43292,start,-0.027510202929731657
2023-02-11,Saturday,10935.53,,,3947.18576,,,871.98984,,,4169.68964,,,8845.49676,,,15746.67518,,,26781.54889,,,7069.09824,,,106.23279,,,195.15396,,,3342.76318,,,3846.50512,,,747.63278,,,5076.02868,,,4712.77832,,,13.62996,,,190.49393,,,2516.49975,,,16946.92094,,,967.76288,,,21256.43292,,
2023-02-12,Sunday,10935.53,,,3947.18576,,,871.98984,,,4169.68964,,,8845.49676,,,15746.67518,,,26781.54889,,,7069.09824,,,106.23279,,,195.15396,,,3342.76318,,,3846.50512,,,747.63278,,,5076.02868,,,4712.77832,,,13.62996,,,190.49393,,,2516.49975,,,16946.92094,,,967.76288,,,21256.43292,,
2023-02-13,Monday,11018.83,,,3973.48893,,,873.13236,,,4216.45813,,,8942.18559,,,15856.45703,,,26954.54068,,,7145.45268,,,106.12014,,,198.72481,,,3331.94347,,,3854.62872,,,757.74549,,,5091.89621,,,4719.25267,,,13.39894,,,186.76409,,,2497.61782,,,16781.44289,,,971.12756,,,21553.47883,,
2023-02-14,Tuesday,11061.47,,,3978.7175,,,873.12617,,,4233.6967,,,9009.30382,,,15907.08165,,,27092.44444,,,7169.52132,,,105.75832,,,199.07982,,,3359.2573,,,3860.47107,,,760.15003,,,5103.97738,,,4737.35795,,,13.48,,,187.60807,,,2492.86248,,,16941.5011,,,969.77112,,,21198.24605,,
2023-02-15,Wednesday,11094.19,,,4006.10623,,,872.43317,,,4258.36217,,,8960.66368,,,15982.53246,,,27075.98106,,,7241.09626,,,104.85765,,,200.20269,,,3359.60583,,,3878.32855,,,765.32589,,,5081.39171,,,4643.57789,,,13.34199,,,185.37394,,,2469.73358,,,17094.03835,,,965.23888,,,21606.93235,,
2023-02-16,Thursday,11026.76,,,3944.62487,,,865.00705,,,4280.09999,,,8977.10875,,,16019.23236,,,27415.1471,,,7313.74969,,,105.42339,,,200.55637,,,3384.72418,,,3878.78382,,,768.85518,,,5092.98316,,,4685.97164,,,13.45918,,,187.13319,,,2488.50181,,,17116.87141,,,964.36877,,,21617.77374,,
2023-02-17,Friday,11072.38,start,0.012514253995919588,3943.05133,start,-0.0010474374025913758,860.22804,start,-0.01348845991141364,4258.73056,start,0.021354327944657383,8982.36612,start,0.015473337870512159,15969.75201,start,0.0141665988184815,27352.02091,start,0.021300934548001832,7304.28819,start,0.033270148753796344,103.93574,start,-0.021622796501908674,199.6023,start,0.022794003257735593,3392.94785,start,0.015012930111309919,3881.28891,start,0.009042959495657817,763.15231,start,0.020758225716106284,5076.86115,start,0.00016400025541214543,4633.58136,start,-0.01680472846853535,13.39496,start,-0.017241429908818603,185.67579,start,-0.02529287941090826,2452.75108,start,-0.0253322775017164,17036.89497,start,0.0053091667990044465,957.40518,start,-0.010702725031156416,21766.03118,start,0.023973837092888983
2023-02-18,Saturday,11072.38,,,3943.05133,,,860.22804,,,4258.73056,,,8982.36612,,,15969.75201,,,27352.02091,,,7304.28819,,,103.93574,,,199.6023,,,3392.94785,,,3881.28891,,,763.15231,,,5076.86115,,,4633.58136,,,13.39496,,,185.67579,,,2452.75108,,,17036.89497,,,957.40518,,,21766.03118,,
2023-02-19,Sunday,11072.38,,,3943.05133,,,860.22804,,,4258.73056,,,8982.36612,,,15969.75201,,,27352.02091,,,7304.28819,,,103.93574,,,199.6023,,,3392.94785,,,3881.28891,,,763.15231,,,5076.86115,,,4633.58136,,,13.39496,,,185.67579,,,2452.75108,,,17036.89497,,,957.40518,,,21766.03118,,
2023-02-20,Monday,11074.36,,,3943.05133,,,860.22804,,,4244.89317,,,8981.01105,,,15929.79991,,,27122.46754,,,7269.39576,,,104.8723,,,200.51438,,,3377.88214,,,3883.40546,,,758.34547,,,5089.23076,,,4653.33204,,,13.41928,,,185.47398,,,2475.61452,,,16906.245,,,953.89215,,,21766.03118,,
2023-02-21,Tuesday,11089.23,,,3863.77328,,,846.67136,,,4225.26902,,,9039.90609,,,15852.67755,,,26961.38919,,,7251.07358,,,103.93117,,,199.98603,,,3372.83402,,,3861.97111,,,754.34915,,,5072.85183,,,4623.52724,,,13.38484,,,184.952,,,2441.5661,,,16948.15731,,,944.39248,,,21766.03118,,
2023-02-22,Wednesday,11118.98,,,3869.75231,,,845.87149,,,4217.88216,,,8967.42654,,,15848.60844,,,26660.6408,,,7242.12842,,,103.41227,,,199.35798,,,3348.12188,,,3850.61832,,,753.37413,,,5073.52436,,,4603.13391,,,13.30248,,,183.37585,,,2425.46007,,,16709.32413,,,942.74972,,,21358.11931,,
2023-02-23,Thursday,11069.4,,,3908.94634,,,847.9619,,,4241.40515,,,8965.12353,,,15963.80959,,,26864.82629,,,7267.43024,,,105.35779,,,200.03841,,,3369.23271,,,3853.85362,,,754.19081,,,5072.45972,,,4585.98195,,,13.30248,,,184.22711,,,2437.63906,,,16752.75653,,,951.86097,,,21775.7833,,
2023-02-24,Friday,10985.11,start,-0.00788177428881583,3891.12775,start,-0.013168375365785481,850.18453,start,-0.01167540411726171,4188.60294,start,-0.01646678957778447,8952.50117,start,-0.003324842207612112,15776.08251,start,-0.01212727034701148,26635.02061,start,-0.026213796134451687,7156.03904,start,-0.020296180290772528,104.64337,start,0.006808341384782645,198.34956,start,-0.006276180184296558,3365.3517,start,-0.008133384661364557,3834.58122,start,-0.012034066796640548,746.72712,start,-0.021522820261135084,5081.9433,start,0.0010010417558889086,4588.70899,start,-0.009684165770211067,13.33264,start,-0.004652496162735813,184.89858,start,-0.004185844584261613,2405.81592,start,-0.01913572085757679,16810.27961,start,-0.01330144726483571,936.22962,start,-0.02211765764626427,21243.61123,start,-0.024001617276007373
2023-02-25,Saturday,10985.11,,,3891.12775,,,850.18453,,,4188.60294,,,8952.50117,,,15776.08251,,,26635.02061,,,7156.03904,,,104.64337,,,198.34956,,,3365.3517,,,3834.58122,,,746.72712,,,5081.9433,,,4588.70899,,,13.33264,,,184.89858,,,2405.81592,,,16810.27961,,,936.22962,,,21243.61123,,
2023-02-26,Sunday,10985.11,,,3891.12775,,,850.18453,,,4188.60294,,,8952.50117,,,15776.08251,,,26635.02061,,,7156.03904,,,104.64337,,,198.34956,,,3365.3517,,,3834.58122,,,746.72712,,,5081.9433,,,4588.70899,,,13.33264,,,184.89858,,,2405.81592,,,16810.27961,,,936.22962,,,21243.61123,,
2023-02-27,Monday,11039.65,,,3889.00086,,,852.28662,,,4248.7427,,,9058.83431,,,15945.27187,,,27121.5781,,,7274.7069,,,105.53124,,,202.00283,,,3408.28319,,,3887.98003,,,758.51178,,,5086.5181,,,4527.78904,,,13.36112,,,184.89852,,,2394.24777,,,16697.44664,,,937.29089,,,21128.70992,,
2023-02-28,Tuesday,10930.57,,,3879.29444,,,847.65234,,,4245.47232,,,9028.84389,,,15944.38199,,,27176.4478,,,7254.38858,,,105.91277,,,200.70638,,,3459.78943,,,3886.83311,,,755.1386,,,5089.40787,,,4561.77175,,,13.43979,,,185.65631,,,2373.60971,,,16623.11098,,,931.50635,,,20860.74994,,
2023-03-01,Wednesday,10859.18,,,3871.46368,,,852.46525,,,4249.68387,,,9034.03697,,,15967.97639,,,27243.05583,,,7279.79635,,,105.69079,,,199.74252,,,3444.01004,,,3896.72319,,,757.72877,,,5193.13566,,,4584.97772,,,13.48105,,,186.6032,,,2482.43304,,,16784.66804,,,954.26805,,,20941.56727,,
2023-03-02,Thursday,10975.2,,,3914.04085,,,857.10415,,,4256.05216,,,9052.24871,,,15933.60109,,,27213.761,,,7298.98805,,,106.238,,,198.89004,,,3448.22567,,,3856.49437,,,760.36234,,,5146.86622,,,4567.27991,,,13.41271,,,185.93646,,,2475.5975,,,16690.75268,,,961.91555,,,20757.36088,,
2023-03-03,Friday,10999.99,start,0.0013545608555580416,3953.43406,start,0.016012404116004655,864.27599,start,0.01657458998930501,4308.99321,start,0.028742344816288526,9060.73779,start,0.01209009839202285,16182.02429,start,0.02573146912376279,27585.25497,start,0.035676126326827054,7347.91641,start,0.026813348687376663,106.66181,start,0.019288751881748438,202.38943,start,0.020367426073443308,3464.05082,start,0.029328025359132526,3877.50872,start,0.011194833943300796,764.23299,start,0.023443463523863922,5158.25945,start,0.015017119533781428,4592.61253,start,0.0008506837126754138,13.57728,start,0.018348954145615604,188.36485,start,0.01874687193379192,2474.54032,start,0.028565942817437195,16852.90965,start,0.0025359506795259073,963.64813,start,0.02928609543457948,20723.33788,start,-0.024490814879217667
2023-03-04,Saturday,10999.99,,,3953.43406,,,864.27599,,,4308.99321,,,9060.73779,,,16182.02429,,,27585.25497,,,7347.91641,,,106.66181,,,202.38943,,,3464.05082,,,3877.50872,,,764.23299,,,5158.25945,,,4592.61253,,,13.57728,,,188.36485,,,2474.54032,,,16852.90965,,,963.64813,,,20723.33788,,
2023-03-05,Sunday,10999.99,,,3953.43406,,,864.27599,,,4308.99321,,,9060.73779,,,16182.02429,,,27585.25497,,,7347.91641,,,106.66181,,,202.38943,,,3464.05082,,,3877.50872,,,764.23299,,,5158.25945,,,4592.61253,,,13.57728,,,188.36485,,,2474.54032,,,16852.90965,,,963.64813,,,20723.33788,,
2023-03-06,Monday,10965.28,,,3930.383,,,855.11867,,,4319.15032,,,8994.36011,,,16230.75728,,,27669.37732,,,7365.79651,,,106.02089,,,202.32715,,,3463.38828,,,3870.0534,,,762.68646,,,5170.07358,,,4581.72813,,,13.62055,,,189.67128,,,2463.67508,,,16886.66577,,,954.49479,,,20934.3907,,
2023-03-07,Tuesday,10880.99,,,3908.9834,,,845.1026,,,4280.00979,,,8930.65931,,,16118.9132,,,27456.07671,,,7324.33022,,,103.6893,,,197.7165,,,3451.30113,,,3836.48369,,,753.61842,,,5167.16926,,,4558.43087,,,13.73306,,,190.80894,,,2484.68819,,,17126.01727,,,947.32722,,,20930.05779,,
2023-03-08,Wednesday,10828.44,,,3914.95894,,,845.26635,,,4285.98055,,,8937.97059,,,16184.87761,,,27548.74941,,,7296.20147,,,103.4379,,,198.04387,,,3460.40436,,,3826.32953,,,754.01953,,,5111.83662,,,4521.70349,,,13.73583,,,191.08905,,,2418.44959,,,17078.80423,,,951.31759,,,21616.11524,,
2023-03-09,Thursday,10815.55,,,3821.46461,,,829.51297,,,4272.62438,,,8910.07153,,,16132.98732,,,27301.50384,,,7270.31437,,,102.27622,,,196.81087,,,3399.47794,,,3791.19742,,,752.05133,,,5059.88983,,,4535.79251,,,13.90419,,,192.73959,,,2394.32993,,,16816.18242,,,925.10315,,,21131.95835,,
2023-03-10,Friday,10622.18,start,-0.03434639486035892,3694.87676,start,-0.06540068610629614,801.01428,start,-0.07319619049003084,4159.7829,start,-0.034627650295136925,8674.94451,start,-0.042578572401221634,15714.35551,start,-0.028900511556456204,26562.55501,start,-0.03707415288030603,7101.34544,start,-0.0335565834233544,99.85402,start,-0.06382593732470879,189.3359,start,-0.06449709354880832,3306.50367,start,-0.04548061162682362,3677.73169,start,-0.05152200663522937,734.18084,start,-0.03932328281196024,4918.47306,start,-0.04648591105668392,4351.22645,start,-0.05255964408562901,13.50411,start,-0.005389150109594801,187.93718,start,-0.0022704342131771283,2274.8429,start,-0.0807008147678919,16331.06873,start,-0.030964440612188324,903.54285,start,-0.062372642180087035,20248.58311,start,-0.022909184454217836
2023-03-11,Saturday,10622.18,,,3694.87676,,,801.01428,,,4159.7829,,,8674.94451,,,15714.35551,,,26562.55501,,,7101.34544,,,99.85402,,,189.3359,,,3306.50367,,,3677.73169,,,734.18084,,,4918.47306,,,4351.22645,,,13.50411,,,187.93718,,,2274.8429,,,16331.06873,,,903.54285,,,20248.58311,,
2023-03-12,Sunday,10622.18,,,3694.87676,,,801.01428,,,4159.7829,,,8674.94451,,,15714.35551,,,26562.55501,,,7101.34544,,,99.85402,,,189.3359,,,3306.50367,,,3677.73169,,,734.18084,,,4918.47306,,,4351.22645,,,13.50411,,,187.93718,,,2274.8429,,,16331.06873,,,903.54285,,,20248.58311,,
2023-03-13,Monday,10511.12,,,3657.8192,,,790.7601,,,4036.05249,,,8476.65357,,,15266.20067,,,25507.09008,,,6880.59092,,,96.81299,,,185.5564,,,3166.92268,,,3584.42362,,,717.00341,,,4810.16538,,,4326.53719,,,13.37064,,,186.86684,,,2295.41153,,,15952.38623,,,896.90665,,,19803.06142,,
