date,weekday,QC1_Index_PX-LAST-CHF,imputed,QC1_Index_start
2010-05-21,Friday,140.42141,,start
2010-05-22,Saturday,140.42141,imputed from 1922,
2010-05-23,Sunday,140.42141,imputed from 1923,
2010-05-24,Monday,140.82008,,
2010-05-25,Tuesday,134.80519,,
2010-05-26,Wednesday,140.07945,,
2010-05-27,Thursday,143.25016,,
2010-05-28,Friday,144.66119,,start
2010-05-29,Saturday,144.66119,imputed from 1929,
2010-05-30,Sunday,144.66119,imputed from 1930,
2010-05-31,Monday,144.88058,,
2010-06-01,Tuesday,145.01166,,
2010-06-02,Wednesday,146.68706,,
2010-06-03,Thursday,147.91393,,
2010-06-04,Friday,143.01751,,start
2010-06-05,Saturday,143.01751,imputed from 1936,
2010-06-06,Sunday,143.01751,imputed from 1937,
2010-06-07,Monday,140.31425,,
2010-06-08,Tuesday,138.53212,,
2010-06-09,Wednesday,142.87374,,
2010-06-10,Thursday,147.09453,,
2010-06-11,Friday,147.20982,,start
2010-06-12,Saturday,147.20982,imputed from 1943,
2010-06-13,Sunday,147.20982,imputed from 1944,
2010-06-14,Monday,150.25206,,
2010-06-15,Tuesday,152.2159,,
2010-06-16,Wednesday,151.14507,,
2010-06-17,Thursday,149.92739,,
2010-06-18,Friday,151.77982,,start
2010-06-19,Saturday,151.77982,imputed from 1950,
2010-06-20,Sunday,151.77982,imputed from 1951,
2010-06-21,Monday,152.82046,,
2010-06-22,Tuesday,151.09731,,
2010-06-23,Wednesday,149.27566,,
2010-06-24,Thursday,144.95746,,
2010-06-25,Friday,144.95746,imputed from 1956,start
2010-06-26,Saturday,144.95746,imputed from 1957,
2010-06-27,Sunday,144.95746,imputed from 1958,
2010-06-28,Monday,143.97377,,
2010-06-29,Tuesday,137.86366,,
2010-06-30,Wednesday,139.82053,,
2010-07-01,Thursday,135.33165,,
2010-07-02,Friday,137.26607,,start
2010-07-03,Saturday,137.26607,imputed from 1964,
2010-07-04,Sunday,137.26607,imputed from 1965,
2010-07-05,Monday,135.74894,,
2010-07-06,Tuesday,140.77248,,
2010-07-07,Wednesday,140.82908,,
2010-07-08,Thursday,141.00826,,
2010-07-09,Friday,145.05569,,start
2010-07-10,Saturday,145.05569,imputed from 1971,
2010-07-11,Sunday,145.05569,imputed from 1972,
2010-07-12,Monday,145.56187,,
2010-07-13,Tuesday,150.93304,,
2010-07-14,Wednesday,152.47574,,
2010-07-15,Thursday,150.66675,,
2010-07-16,Friday,147.5533,,start
2010-07-17,Saturday,147.5533,imputed from 1978,
2010-07-18,Sunday,147.5533,imputed from 1979,
2010-07-19,Monday,147.62567,,
2010-07-20,Tuesday,146.35427,,
2010-07-21,Wednesday,148.53765,,
2010-07-22,Thursday,152.04155,,
2010-07-23,Friday,151.43189,,start
2010-07-24,Saturday,151.43189,imputed from 1985,
2010-07-25,Sunday,151.43189,imputed from 1986,
2010-07-26,Monday,152.00247,,
2010-07-27,Tuesday,153.82243,,
2010-07-28,Wednesday,151.98436,,
2010-07-29,Thursday,150.7884,,
2010-07-30,Friday,151.09977,,start
2010-07-31,Saturday,151.09977,imputed from 1992,
2010-08-01,Sunday,151.09977,imputed from 1993,
2010-08-02,Monday,157.47112,,
2010-08-03,Tuesday,156.92311,,
2010-08-04,Wednesday,157.51008,,
2010-08-05,Thursday,157.63605,,
2010-08-06,Friday,156.20246,,start
2010-08-07,Saturday,156.20246,imputed from 1999,
2010-08-08,Sunday,156.20246,imputed from 2000,
2010-08-09,Monday,158.464,,
2010-08-10,Tuesday,156.08814,,
2010-08-11,Wednesday,148.66098,,
2010-08-12,Thursday,146.67729,,
2010-08-13,Friday,146.47305,,start
2010-08-14,Saturday,146.47305,imputed from 2006,
2010-08-15,Sunday,146.47305,imputed from 2007,
2010-08-16,Monday,147.50663,,
2010-08-17,Tuesday,150.48953,,
2010-08-18,Wednesday,149.74424,,
2010-08-19,Thursday,145.53315,,
2010-08-20,Friday,142.28467,,start
2010-08-21,Saturday,142.28467,imputed from 2013,
2010-08-22,Sunday,142.28467,imputed from 2014,
2010-08-23,Monday,143.50421,,
2010-08-24,Tuesday,139.07976,,
2010-08-25,Wednesday,137.34135,,
2010-08-26,Thursday,139.1698,,
2010-08-27,Friday,142.41553,,start
2010-08-28,Saturday,142.41553,imputed from 2020,
2010-08-29,Sunday,142.41553,imputed from 2021,
2010-08-30,Monday,139.61638,,
2010-08-31,Tuesday,139.49796,,
2010-09-01,Wednesday,146.64076,,
2010-09-02,Thursday,145.33476,,
2010-09-03,Friday,147.46169,,start
2010-09-04,Saturday,147.46169,imputed from 2027,
2010-09-05,Sunday,147.46169,imputed from 2028,
2010-09-06,Monday,147.59094,,
2010-09-07,Tuesday,144.8305,,
2010-09-08,Wednesday,147.53638,,
2010-09-09,Thursday,148.61452,,
2010-09-10,Friday,150.23912,,start
2010-09-11,Saturday,150.23912,imputed from 2034,
2010-09-12,Sunday,150.23912,imputed from 2035,
2010-09-13,Monday,152.31447,,
2010-09-14,Tuesday,153.04638,,
2010-09-15,Wednesday,153.15349,,
2010-09-16,Thursday,155.39271,,
2010-09-17,Friday,155.16021,,start
2010-09-18,Saturday,155.16021,imputed from 2041,
2010-09-19,Sunday,155.16021,imputed from 2042,
2010-09-20,Monday,157.31863,,
2010-09-21,Tuesday,157.84805,,
2010-09-22,Wednesday,156.42998,,
2010-09-23,Thursday,153.5467,,
2010-09-24,Friday,158.33747,,start
2010-09-25,Saturday,158.33747,imputed from 2048,
2010-09-26,Sunday,158.33747,imputed from 2049,
2010-09-27,Monday,156.3118,,
2010-09-28,Tuesday,157.01452,,
2010-09-29,Wednesday,157.75521,,
2010-09-30,Thursday,157.93922,,
2010-10-01,Friday,157.15708,,start
2010-10-02,Saturday,157.15708,imputed from 2055,
2010-10-03,Sunday,157.15708,imputed from 2056,
2010-10-04,Monday,153.14509,,
2010-10-05,Tuesday,157.56899,,
2010-10-06,Wednesday,156.07353,,
2010-10-07,Thursday,157.58246,,
2010-10-08,Friday,156.3227,,start
2010-10-09,Saturday,156.3227,imputed from 2062,
2010-10-10,Sunday,156.3227,imputed from 2063,
2010-10-11,Monday,157.89017,,
2010-10-12,Tuesday,155.99277,,
2010-10-13,Wednesday,159.86979,,
2010-10-14,Thursday,159.91538,,
2010-10-15,Friday,158.27099,,start
2010-10-16,Saturday,158.27099,imputed from 2069,
2010-10-17,Sunday,158.27099,imputed from 2070,
2010-10-18,Monday,158.22269,,
2010-10-19,Tuesday,156.94792,,
2010-10-20,Wednesday,158.79377,,
2010-10-21,Thursday,162.2057,,
2010-10-22,Friday,163.96243,,start
2010-10-23,Saturday,163.96243,imputed from 2076,
2010-10-24,Sunday,163.96243,imputed from 2077,
2010-10-25,Monday,163.66618,,
2010-10-26,Tuesday,162.04917,,
2010-10-27,Wednesday,161.1976,,
2010-10-28,Thursday,159.5892,,
2010-10-29,Friday,159.73343,,start
2010-10-30,Saturday,159.73343,imputed from 2083,
2010-10-31,Sunday,159.73343,imputed from 2084,
2010-11-01,Monday,161.90627,,
2010-11-02,Tuesday,162.04125,,
2010-11-03,Wednesday,160.20626,,
2010-11-04,Thursday,162.89604,,
2010-11-05,Friday,160.06465,,start
2010-11-06,Saturday,160.06465,imputed from 2090,
2010-11-07,Sunday,160.06465,imputed from 2091,
2010-11-08,Monday,159.17886,,
2010-11-09,Tuesday,159.91723,,
2010-11-10,Wednesday,159.66478,,
2010-11-11,Thursday,157.60139,,
2010-11-12,Friday,155.76789,,start
2010-11-13,Saturday,155.76789,imputed from 2097,
2010-11-14,Sunday,155.76789,imputed from 2098,
2010-11-15,Monday,157.73377,,
2010-11-16,Tuesday,154.58786,,
2010-11-17,Wednesday,155.14045,,
2010-11-18,Thursday,160.62143,,
2010-11-19,Friday,161.3256,,start
2010-11-20,Saturday,161.3256,imputed from 2104,
2010-11-21,Sunday,161.3256,imputed from 2105,
2010-11-22,Monday,158.7383,,
2010-11-23,Tuesday,155.48205,,
2010-11-24,Wednesday,157.60204,,
2010-11-25,Thursday,160.18883,,
2010-11-26,Friday,159.18273,,start
2010-11-27,Saturday,159.18273,imputed from 2111,
2010-11-28,Sunday,159.18273,imputed from 2112,
2010-11-29,Monday,158.21397,,
2010-11-30,Tuesday,158.34768,,
2010-12-01,Wednesday,163.16761,,
2010-12-02,Thursday,164.3959,,
2010-12-03,Friday,164.43207,,start
2010-12-04,Saturday,164.43207,imputed from 2118,
2010-12-05,Sunday,164.43207,imputed from 2119,
2010-12-06,Monday,164.29294,,
2010-12-07,Tuesday,164.58199,,
2010-12-08,Wednesday,163.88947,,
2010-12-09,Thursday,161.71612,,
2010-12-10,Friday,161.86639,,start
2010-12-11,Saturday,161.86639,imputed from 2125,
2010-12-12,Sunday,161.86639,imputed from 2126,
2010-12-13,Monday,162.10878,,
2010-12-14,Tuesday,162.8758,,
2010-12-15,Wednesday,162.888,,
2010-12-16,Thursday,163.777,,
2010-12-17,Friday,163.53254,,start
2010-12-18,Saturday,163.53254,imputed from 2132,
2010-12-19,Sunday,163.53254,imputed from 2133,
2010-12-20,Monday,162.68569,,
2010-12-21,Tuesday,163.62238,,
2010-12-22,Wednesday,161.31608,,
2010-12-23,Thursday,162.78002,,
2010-12-24,Friday,163.01157,,start
2010-12-25,Saturday,163.01157,imputed from 2139,
2010-12-26,Sunday,163.01157,imputed from 2140,
2010-12-27,Monday,163.49834,,
2010-12-28,Tuesday,160.46425,,
2010-12-29,Wednesday,162.0823,,
2010-12-30,Thursday,160.36353,,
2010-12-31,Friday,160.67246,,start
2011-01-01,Saturday,160.67246,imputed from 2146,
2011-01-02,Sunday,160.67246,imputed from 2147,
2011-01-03,Monday,164.22253,,
2011-01-04,Tuesday,164.39792,,
2011-01-05,Wednesday,164.40831,,
2011-01-06,Thursday,164.40831,imputed from 2151,
2011-01-07,Friday,162.05599,,start
2011-01-08,Saturday,162.05599,imputed from 2153,
2011-01-09,Sunday,162.05599,imputed from 2154,
2011-01-10,Monday,162.25009,,
2011-01-11,Tuesday,167.57145,,
2011-01-12,Wednesday,169.15411,,
2011-01-13,Thursday,168.95915,,
2011-01-14,Friday,169.28382,,start
2011-01-15,Saturday,169.28382,imputed from 2160,
2011-01-16,Sunday,169.28382,imputed from 2161,
2011-01-17,Monday,167.97848,,
2011-01-18,Tuesday,170.5551,,
2011-01-19,Wednesday,166.85786,,
2011-01-20,Thursday,165.27457,,
2011-01-21,Friday,167.07611,,start
2011-01-22,Saturday,167.07611,imputed from 2167,
2011-01-23,Sunday,167.07611,imputed from 2168,
2011-01-24,Monday,165.84262,,
2011-01-25,Tuesday,166.07604,,
2011-01-26,Wednesday,171.07987,,
2011-01-27,Thursday,171.51858,,
2011-01-28,Friday,166.07972,,start
2011-01-29,Saturday,166.07972,imputed from 2174,
2011-01-30,Sunday,166.07972,imputed from 2175,
2011-01-31,Monday,167.67864,,
2011-02-01,Tuesday,168.3046,,
2011-02-02,Wednesday,165.2158,,
2011-02-03,Thursday,166.18318,,
2011-02-04,Friday,167.90056,,start
2011-02-05,Saturday,167.90056,imputed from 2181,
2011-02-06,Sunday,167.90056,imputed from 2182,
2011-02-07,Monday,168.35732,,
2011-02-08,Tuesday,168.95176,,
2011-02-09,Wednesday,169.02273,,
2011-02-10,Thursday,168.86862,,
2011-02-11,Friday,171.21246,,start
2011-02-12,Saturday,171.21246,imputed from 2188,
2011-02-13,Sunday,171.21246,imputed from 2189,
2011-02-14,Monday,169.41093,,
2011-02-15,Tuesday,168.00958,,
2011-02-16,Wednesday,168.85899,,
2011-02-17,Thursday,164.81199,,
2011-02-18,Friday,165.56918,,start
2011-02-19,Saturday,165.56918,imputed from 2195,
2011-02-20,Sunday,165.56918,imputed from 2196,
2011-02-21,Monday,164.22031,,
2011-02-22,Tuesday,162.47488,,
2011-02-23,Wednesday,160.24772,,
2011-02-24,Thursday,159.72211,,
2011-02-25,Friday,161.32514,,start
2011-02-26,Saturday,161.32514,imputed from 2202,
2011-02-27,Sunday,161.32514,imputed from 2203,
2011-02-28,Monday,165.77,,
2011-03-01,Tuesday,164.73351,,
2011-03-02,Wednesday,160.94145,,
2011-03-03,Thursday,163.34079,,
2011-03-04,Friday,162.02415,,start
2011-03-05,Saturday,162.02415,imputed from 2209,
2011-03-06,Sunday,162.02415,imputed from 2210,
2011-03-07,Monday,163.01123,,
2011-03-08,Tuesday,164.77482,,
2011-03-09,Wednesday,165.23569,,
2011-03-10,Thursday,163.42217,,
2011-03-11,Friday,161.50362,,start
2011-03-12,Saturday,161.50362,imputed from 2216,
2011-03-13,Sunday,161.50362,imputed from 2217,
2011-03-14,Monday,158.76153,,
2011-03-15,Tuesday,152.08868,,
2011-03-16,Wednesday,147.69151,,
2011-03-17,Thursday,147.91034,,
2011-03-18,Friday,154.07508,,start
2011-03-19,Saturday,154.07508,imputed from 2223,
2011-03-20,Sunday,154.07508,imputed from 2224,
2011-03-21,Monday,156.80015,,
2011-03-22,Tuesday,155.77605,,
2011-03-23,Wednesday,156.27517,,
2011-03-24,Thursday,158.87699,,
2011-03-25,Friday,160.83792,,start
2011-03-26,Saturday,160.83792,imputed from 2230,
2011-03-27,Sunday,160.83792,imputed from 2231,
2011-03-28,Monday,161.59283,,
2011-03-29,Tuesday,162.39242,,
2011-03-30,Wednesday,163.66817,,
2011-03-31,Thursday,162.76324,,
2011-04-01,Friday,166.74747,,start
2011-04-02,Saturday,166.74747,imputed from 2237,
2011-04-03,Sunday,166.74747,imputed from 2238,
2011-04-04,Monday,166.5097,,
2011-04-05,Tuesday,166.38269,,
2011-04-06,Wednesday,167.24053,,
2011-04-07,Thursday,165.74,,
2011-04-08,Friday,168.58958,,start
2011-04-09,Saturday,168.58958,imputed from 2244,
2011-04-10,Sunday,168.58958,imputed from 2245,
2011-04-11,Monday,166.17617,,
2011-04-12,Tuesday,160.54703,,
2011-04-13,Wednesday,162.46714,,
2011-04-14,Thursday,160.40813,,
2011-04-15,Friday,160.39768,,start
2011-04-16,Saturday,160.39768,imputed from 2251,
2011-04-17,Sunday,160.39768,imputed from 2252,
2011-04-18,Monday,155.61009,,
2011-04-19,Tuesday,159.1428,,
2011-04-20,Wednesday,163.62286,,
2011-04-21,Thursday,163.82729,,
2011-04-22,Friday,163.82729,imputed from 2257,start
2011-04-23,Saturday,163.82729,imputed from 2258,
2011-04-24,Sunday,163.82729,imputed from 2259,
2011-04-25,Monday,163.82729,imputed from 2260,
2011-04-26,Tuesday,164.12614,,
2011-04-27,Wednesday,164.57668,,
2011-04-28,Thursday,166.69959,,
2011-04-29,Friday,166.42503,,start
2011-04-30,Saturday,166.42503,imputed from 2265,
2011-05-01,Sunday,166.42503,imputed from 2266,
2011-05-02,Monday,167.14532,,
2011-05-03,Tuesday,163.64219,,
2011-05-04,Wednesday,161.57353,,
2011-05-05,Thursday,161.07828,,
2011-05-06,Friday,162.37204,,start
2011-05-07,Saturday,162.37204,imputed from 2272,
2011-05-08,Sunday,162.37204,imputed from 2273,
2011-05-09,Monday,160.92888,,
2011-05-10,Tuesday,164.98084,,
2011-05-11,Wednesday,164.93807,,
2011-05-12,Thursday,163.49698,,
2011-05-13,Friday,162.70328,,start
2011-05-14,Saturday,162.70328,imputed from 2279,
2011-05-15,Sunday,162.70328,imputed from 2280,
2011-05-16,Monday,163.67645,,
2011-05-17,Tuesday,161.09851,,
2011-05-18,Wednesday,161.77292,,
2011-05-19,Thursday,164.51794,,
2011-05-20,Friday,163.36598,,start
2011-05-21,Saturday,163.36598,imputed from 2286,
2011-05-22,Sunday,163.36598,imputed from 2287,
2011-05-23,Monday,157.88359,,
2011-05-24,Tuesday,157.6969,,
2011-05-25,Wednesday,158.96799,,
2011-05-26,Thursday,156.73981,,
2011-05-27,Friday,157.67247,,start
2011-05-28,Saturday,157.67247,imputed from 2293,
2011-05-29,Sunday,157.67247,imputed from 2294,
2011-05-30,Monday,157.10798,,
2011-05-31,Tuesday,159.32501,,
2011-06-01,Wednesday,157.40128,,
2011-06-02,Thursday,157.40128,imputed from 2298,
2011-06-03,Friday,154.45186,,start
2011-06-04,Saturday,154.45186,imputed from 2300,
2011-06-05,Sunday,154.45186,imputed from 2301,
2011-06-06,Monday,154.45186,imputed from 2302,
2011-06-07,Tuesday,154.18306,,
2011-06-08,Wednesday,149.58953,,
2011-06-09,Thursday,150.32047,,
2011-06-10,Friday,145.48895,,start
2011-06-11,Saturday,145.48895,imputed from 2307,
2011-06-12,Sunday,145.48895,imputed from 2308,
2011-06-13,Monday,143.72883,,
2011-06-14,Tuesday,147.78034,,
2011-06-15,Wednesday,143.402,,
2011-06-16,Thursday,141.44004,,
2011-06-17,Friday,143.12441,,start
2011-06-18,Saturday,143.12441,imputed from 2314,
2011-06-19,Sunday,143.12441,imputed from 2315,
2011-06-20,Monday,140.8374,,
2011-06-21,Tuesday,144.71175,,
2011-06-22,Wednesday,141.69563,,
2011-06-23,Thursday,136.12474,,
2011-06-24,Friday,136.12474,imputed from 2320,start
2011-06-25,Saturday,136.12474,imputed from 2321,
2011-06-26,Sunday,136.12474,imputed from 2322,
2011-06-27,Monday,138.74227,,
2011-06-28,Tuesday,138.54829,,
2011-06-29,Wednesday,144.3279,,
2011-06-30,Thursday,148.5185,,
2011-07-01,Friday,151.52027,,start
2011-07-02,Saturday,151.52027,imputed from 2328,
2011-07-03,Sunday,151.52027,imputed from 2329,
2011-07-04,Monday,152.38993,,
2011-07-05,Tuesday,152.03036,,
2011-07-06,Wednesday,147.65644,,
2011-07-07,Thursday,151.6306,,
2011-07-08,Friday,146.83521,,start
2011-07-09,Saturday,146.83521,imputed from 2335,
2011-07-10,Sunday,146.83521,imputed from 2336,
2011-07-11,Monday,140.82862,,
2011-07-12,Tuesday,140.42037,,
2011-07-13,Wednesday,139.71621,,
2011-07-14,Thursday,136.95754,,
2011-07-15,Friday,135.78044,,start
2011-07-16,Saturday,135.78044,imputed from 2342,
2011-07-17,Sunday,135.78044,imputed from 2343,
2011-07-18,Monday,131.16117,,
2011-07-19,Tuesday,135.47948,,
2011-07-20,Wednesday,138.88381,,
2011-07-21,Thursday,141.43982,,
2011-07-22,Friday,140.6625,,start
2011-07-23,Saturday,140.6625,imputed from 2349,
2011-07-24,Sunday,140.6625,imputed from 2350,
2011-07-25,Monday,138.43947,,
2011-07-26,Tuesday,138.5749,,
2011-07-27,Wednesday,135.4471,,
2011-07-28,Thursday,135.55826,,
2011-07-29,Friday,134.08842,,start
2011-07-30,Saturday,134.08842,imputed from 2356,
2011-07-31,Sunday,134.08842,imputed from 2357,
2011-08-01,Monday,127.76826,,
2011-08-02,Tuesday,121.2676,,
2011-08-03,Wednesday,118.10158,,
2011-08-04,Thursday,111.02397,,
2011-08-05,Friday,113.57456,,start
2011-08-06,Saturday,113.57456,imputed from 2363,
2011-08-07,Sunday,113.57456,imputed from 2364,
2011-08-08,Monday,105.80334,,
2011-08-09,Tuesday,103.78644,,
2011-08-10,Wednesday,101.1542,,
2011-08-11,Thursday,109.46693,,
2011-08-12,Friday,112.79292,,start
2011-08-13,Saturday,112.79292,imputed from 2370,
2011-08-14,Sunday,112.79292,imputed from 2371,
2011-08-15,Monday,118.74817,,
2011-08-16,Tuesday,118.79814,,
2011-08-17,Wednesday,119.47408,,
2011-08-18,Thursday,109.96016,,
2011-08-19,Friday,109.00135,,start
2011-08-20,Saturday,109.00135,imputed from 2377,
2011-08-21,Sunday,109.00135,imputed from 2378,
2011-08-22,Monday,110.6328,,
2011-08-23,Tuesday,112.82661,,
2011-08-24,Wednesday,115.01341,,
2011-08-25,Thursday,113.49118,,
2011-08-26,Friday,116.16934,,start
2011-08-27,Saturday,116.16934,imputed from 2384,
2011-08-28,Sunday,116.16934,imputed from 2385,
2011-08-29,Monday,120.39678,,
2011-08-30,Tuesday,119.48792,,
2011-08-31,Wednesday,121.70848,,
2011-09-01,Thursday,119.29283,,
2011-09-02,Friday,114.71936,,start
2011-09-03,Saturday,114.71936,imputed from 2391,
2011-09-04,Sunday,114.71936,imputed from 2392,
2011-09-05,Monday,108.24641,,
2011-09-06,Tuesday,118.30504,,
2011-09-07,Wednesday,123.95935,,
2011-09-08,Thursday,125.0529,,
2011-09-09,Friday,119.58096,,start
2011-09-10,Saturday,119.58096,imputed from 2398,
2011-09-11,Sunday,119.58096,imputed from 2399,
2011-09-12,Monday,114.01273,,
2011-09-13,Tuesday,115.60115,,
2011-09-14,Wednesday,115.47986,,
2011-09-15,Thursday,122.12098,,
2011-09-16,Friday,122.64709,,start
2011-09-17,Saturday,122.64709,imputed from 2405,
2011-09-18,Sunday,122.64709,imputed from 2406,
2011-09-19,Monday,117.71331,,
2011-09-20,Tuesday,123.01368,,
2011-09-21,Wednesday,121.05149,,
2011-09-22,Thursday,113.97189,,
2011-09-23,Friday,113.46631,,start
2011-09-24,Saturday,113.46631,imputed from 2412,
2011-09-25,Sunday,113.46631,imputed from 2413,
2011-09-26,Monday,115.68607,,
2011-09-27,Tuesday,123.1994,,
2011-09-28,Wednesday,119.82218,,
2011-09-29,Thursday,122.62674,,
2011-09-30,Friday,120.53348,,start
2011-10-01,Saturday,120.53348,imputed from 2419,
2011-10-02,Sunday,120.53348,imputed from 2420,
2011-10-03,Monday,120.27203,,
2011-10-04,Tuesday,115.83656,,
2011-10-05,Wednesday,120.76834,,
2011-10-06,Thursday,123.81381,,
2011-10-07,Friday,124.58289,,start
2011-10-08,Saturday,124.58289,imputed from 2426,
2011-10-09,Sunday,124.58289,imputed from 2427,
2011-10-10,Monday,128.83789,,
2011-10-11,Tuesday,128.64518,,
2011-10-12,Wednesday,129.49018,,
2011-10-13,Thursday,125.92353,,
2011-10-14,Friday,129.59955,,start
2011-10-15,Saturday,129.59955,imputed from 2433,
2011-10-16,Sunday,129.59955,imputed from 2434,
2011-10-17,Monday,127.03593,,
2011-10-18,Tuesday,128.00172,,
2011-10-19,Wednesday,128.58145,,
2011-10-20,Thursday,125.92906,,
2011-10-21,Friday,129.78046,,start
2011-10-22,Saturday,129.78046,imputed from 2440,
2011-10-23,Sunday,129.78046,imputed from 2441,
2011-10-24,Monday,131.53006,,
2011-10-25,Tuesday,131.22179,,
2011-10-26,Wednesday,132.69211,,
2011-10-27,Thursday,139.592,,
2011-10-28,Friday,139.26315,,start
2011-10-29,Saturday,139.26315,imputed from 2447,
2011-10-30,Sunday,139.26315,imputed from 2448,
2011-10-31,Monday,133.82565,,
2011-11-01,Tuesday,126.41708,,
2011-11-02,Wednesday,129.10076,,
2011-11-03,Thursday,130.68778,,
2011-11-04,Friday,133.00095,,start
2011-11-05,Saturday,133.00095,imputed from 2454,
2011-11-06,Sunday,133.00095,imputed from 2455,
2011-11-07,Monday,132.56649,,
2011-11-08,Tuesday,132.56869,,
2011-11-09,Wednesday,128.72746,,
2011-11-10,Thursday,128.30488,,
2011-11-11,Friday,133.14945,,start
2011-11-12,Saturday,133.14945,imputed from 2461,
2011-11-13,Sunday,133.14945,imputed from 2462,
2011-11-14,Monday,129.99717,,
2011-11-15,Tuesday,130.26085,,
2011-11-16,Wednesday,130.0167,,
2011-11-17,Thursday,128.22228,,
2011-11-18,Friday,127.31907,,start
2011-11-19,Saturday,127.31907,imputed from 2468,
2011-11-20,Sunday,127.31907,imputed from 2469,
2011-11-21,Monday,121.85991,,
2011-11-22,Tuesday,121.71769,,
2011-11-23,Wednesday,118.39911,,
2011-11-24,Thursday,117.614,,
2011-11-25,Friday,118.0936,,start
2011-11-26,Saturday,118.0936,imputed from 2475,
2011-11-27,Sunday,118.0936,imputed from 2476,
2011-11-28,Monday,122.79525,,
2011-11-29,Tuesday,124.00322,,
2011-11-30,Wednesday,132.77854,,
2011-12-01,Thursday,130.67231,,
2011-12-02,Friday,132.86148,,start
2011-12-03,Saturday,132.86148,imputed from 2482,
2011-12-04,Sunday,132.86148,imputed from 2483,
2011-12-05,Monday,135.04341,,
2011-12-06,Tuesday,134.55789,,
2011-12-07,Wednesday,134.73842,,
2011-12-08,Thursday,130.7892,,
2011-12-09,Friday,132.60287,,start
