date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2007-07-28,Saturday,2.54117,imputed from 662,
2007-07-29,Sunday,2.54117,imputed from 663,
2007-07-30,Monday,2.50647,,
2007-07-31,Tuesday,2.57645,,
2007-08-01,Wednesday,2.44201,,
2007-08-02,Thursday,2.45342,,
2007-08-03,Friday,2.41938,,start
2007-08-04,Saturday,2.41938,imputed from 669,
2007-08-05,Sunday,2.41938,imputed from 670,
2007-08-06,Monday,2.2897,,
2007-08-07,Tuesday,2.32487,,
2007-08-08,Wednesday,2.31497,,
2007-08-09,Thursday,2.315,,
2007-08-10,Friday,2.34341,,start
2007-08-11,Saturday,2.34341,imputed from 676,
2007-08-12,Sunday,2.34341,imputed from 677,
2007-08-13,Monday,2.33624,,
2007-08-14,Tuesday,2.38771,,
2007-08-15,Wednesday,2.44913,,
2007-08-16,Thursday,2.40106,,
2007-08-17,Friday,2.4592,,start
2007-08-18,Saturday,2.4592,imputed from 683,
2007-08-19,Sunday,2.4592,imputed from 684,
2007-08-20,Monday,2.33484,,
2007-08-21,Tuesday,2.24706,,
2007-08-22,Wednesday,2.27851,,
2007-08-23,Thursday,2.31746,,
2007-08-24,Friday,2.38026,,start
2007-08-25,Saturday,2.38026,imputed from 690,
2007-08-26,Sunday,2.38026,imputed from 691,
2007-08-27,Monday,2.45267,,
2007-08-28,Tuesday,2.41969,,
2007-08-29,Wednesday,2.51928,,
2007-08-30,Thursday,2.5009,,
2007-08-31,Friday,2.47664,,start
2007-09-01,Saturday,2.47664,imputed from 697,
2007-09-02,Sunday,2.47664,imputed from 698,
2007-09-03,Monday,2.47664,imputed from 699,
2007-09-04,Tuesday,2.4119,,
2007-09-05,Wednesday,2.40139,,
2007-09-06,Thursday,2.36998,,
2007-09-07,Friday,2.35825,,start
2007-09-08,Saturday,2.35825,imputed from 704,
2007-09-09,Sunday,2.35825,imputed from 705,
2007-09-10,Monday,2.34583,,
2007-09-11,Tuesday,2.35394,,
2007-09-12,Wednesday,2.38795,,
2007-09-13,Thursday,2.42785,,
2007-09-14,Friday,2.42433,,start
2007-09-15,Saturday,2.42433,imputed from 711,
2007-09-16,Sunday,2.42433,imputed from 712,
2007-09-17,Monday,2.42769,,
2007-09-18,Tuesday,2.44887,,
2007-09-19,Wednesday,2.48047,,
2007-09-20,Thursday,2.50255,,
2007-09-21,Friday,2.48137,,start
2007-09-22,Saturday,2.48137,imputed from 718,
2007-09-23,Sunday,2.48137,imputed from 719,
2007-09-24,Monday,2.44508,,
2007-09-25,Tuesday,2.37701,,
2007-09-26,Wednesday,2.3749,,
2007-09-27,Thursday,2.45573,,
2007-09-28,Friday,2.41226,,start
2007-09-29,Saturday,2.41226,imputed from 725,
2007-09-30,Sunday,2.41226,imputed from 726,
2007-10-01,Monday,2.31475,,
2007-10-02,Tuesday,2.32999,,
2007-10-03,Wednesday,2.35436,,
2007-10-04,Thursday,2.41051,,
2007-10-05,Friday,2.41264,,start
2007-10-06,Saturday,2.41264,imputed from 732,
2007-10-07,Sunday,2.41264,imputed from 733,
2007-10-08,Monday,2.37064,,
2007-10-09,Tuesday,2.3905,,
2007-10-10,Wednesday,2.40331,,
2007-10-11,Thursday,2.44541,,
2007-10-12,Friday,2.46959,,start
2007-10-13,Saturday,2.46959,imputed from 739,
2007-10-14,Sunday,2.46959,imputed from 740,
2007-10-15,Monday,2.5465,,
2007-10-16,Tuesday,2.57214,,
2007-10-17,Wednesday,2.53578,,
2007-10-18,Thursday,2.55569,,
2007-10-19,Friday,2.54237,,start
2007-10-20,Saturday,2.54237,imputed from 746,
2007-10-21,Sunday,2.54237,imputed from 747,
2007-10-22,Monday,2.514,,
2007-10-23,Tuesday,2.47479,,
2007-10-24,Wednesday,2.51902,,
2007-10-25,Thursday,2.6094,,
2007-10-26,Friday,2.64398,,start
2007-10-27,Saturday,2.64398,imputed from 753,
2007-10-28,Sunday,2.64398,imputed from 754,
2007-10-29,Monday,2.71189,,
2007-10-30,Tuesday,2.62094,,
2007-10-31,Wednesday,2.71229,,
2007-11-01,Thursday,2.71296,,
2007-11-02,Friday,2.81177,,start
2007-11-03,Saturday,2.81177,imputed from 760,
2007-11-04,Sunday,2.81177,imputed from 761,
2007-11-05,Monday,2.74469,,
2007-11-06,Tuesday,2.78881,,
2007-11-07,Wednesday,2.76618,,
2007-11-08,Thursday,2.74596,,
2007-11-09,Friday,2.75809,,start
2007-11-10,Saturday,2.75809,imputed from 767,
2007-11-11,Sunday,2.75809,imputed from 768,
2007-11-12,Monday,2.72847,,
2007-11-13,Tuesday,2.60768,,
2007-11-14,Wednesday,2.66101,,
2007-11-15,Thursday,2.62215,,
2007-11-16,Friday,2.65237,,start
2007-11-17,Saturday,2.65237,imputed from 774,
2007-11-18,Sunday,2.65237,imputed from 775,
2007-11-19,Monday,2.65953,,
2007-11-20,Tuesday,2.7192,,
2007-11-21,Wednesday,2.68763,,
2007-11-22,Thursday,2.68763,imputed from 779,
2007-11-23,Friday,2.72036,,start
2007-11-24,Saturday,2.72036,imputed from 781,
2007-11-25,Sunday,2.72036,imputed from 782,
2007-11-26,Monday,2.68676,,
2007-11-27,Tuesday,2.6243,,
2007-11-28,Wednesday,2.54014,,
2007-11-29,Thursday,2.53091,,
2007-11-30,Friday,2.54442,,start
2007-12-01,Saturday,2.54442,imputed from 788,
2007-12-02,Sunday,2.54442,imputed from 789,
2007-12-03,Monday,2.53946,,
2007-12-04,Tuesday,2.5165,,
2007-12-05,Wednesday,2.49302,,
2007-12-06,Thursday,2.59587,,
2007-12-07,Friday,2.56306,,start
2007-12-08,Saturday,2.56306,imputed from 795,
2007-12-09,Sunday,2.56306,imputed from 796,
2007-12-10,Monday,2.53924,,
2007-12-11,Tuesday,2.59776,,
2007-12-12,Wednesday,2.73877,,
2007-12-13,Thursday,2.71085,,
2007-12-14,Friday,2.69811,,start
2007-12-15,Saturday,2.69811,imputed from 802,
2007-12-16,Sunday,2.69811,imputed from 803,
2007-12-17,Monday,2.69015,,
2007-12-18,Tuesday,2.65409,,
2007-12-19,Wednesday,2.69404,,
2007-12-20,Thursday,2.69071,,
2007-12-21,Friday,2.75213,,start
2007-12-22,Saturday,2.75213,imputed from 809,
2007-12-23,Sunday,2.75213,imputed from 810,
2007-12-24,Monday,2.75876,,
2007-12-25,Tuesday,2.75876,imputed from 812,
2007-12-26,Wednesday,2.82098,,
2007-12-27,Thursday,2.84043,,
2007-12-28,Friday,2.77282,,start
2007-12-29,Saturday,2.77282,imputed from 816,
2007-12-30,Sunday,2.77282,imputed from 817,
2007-12-31,Monday,2.81251,,
2008-01-01,Tuesday,2.81251,imputed from 819,
2008-01-02,Wednesday,2.86741,,
2008-01-03,Thursday,2.82858,,
2008-01-04,Friday,2.78068,,start
2008-01-05,Saturday,2.78068,imputed from 823,
2008-01-06,Sunday,2.78068,imputed from 824,
2008-01-07,Monday,2.71676,,
2008-01-08,Tuesday,2.75617,,
2008-01-09,Wednesday,2.71729,,
2008-01-10,Thursday,2.60107,,
2008-01-11,Friday,2.5514,,start
2008-01-12,Saturday,2.5514,imputed from 830,
2008-01-13,Sunday,2.5514,imputed from 831,
2008-01-14,Monday,2.59252,,
2008-01-15,Tuesday,2.52003,,
2008-01-16,Wednesday,2.50522,,
2008-01-17,Thursday,2.49121,,
2008-01-18,Friday,2.53489,,start
2008-01-19,Saturday,2.53489,imputed from 837,
2008-01-20,Sunday,2.53489,imputed from 838,
2008-01-21,Monday,2.53489,imputed from 839,
2008-01-22,Tuesday,2.50775,,
2008-01-23,Wednesday,2.4545,,
2008-01-24,Thursday,2.4814,,
2008-01-25,Friday,2.54214,,start
2008-01-26,Saturday,2.54214,imputed from 844,
2008-01-27,Sunday,2.54214,imputed from 845,
2008-01-28,Monday,2.53411,,
2008-01-29,Tuesday,2.54684,,
2008-01-30,Wednesday,2.54919,,
2008-01-31,Thursday,2.50006,,
2008-02-01,Friday,2.50006,imputed from 850,start
2008-02-02,Saturday,2.50006,imputed from 851,
2008-02-03,Sunday,2.50006,imputed from 852,
2008-02-04,Monday,2.51305,,
2008-02-05,Tuesday,2.4914,,
2008-02-06,Wednesday,2.45896,,
2008-02-07,Thursday,2.50728,,
2008-02-08,Friday,2.60258,,start
2008-02-09,Saturday,2.60258,imputed from 858,
2008-02-10,Sunday,2.60258,imputed from 859,
2008-02-11,Monday,2.64301,,
2008-02-12,Tuesday,2.60954,,
2008-02-13,Wednesday,2.64873,,
2008-02-14,Thursday,2.71752,,
2008-02-15,Friday,2.72348,,start
2008-02-16,Saturday,2.72348,imputed from 865,
2008-02-17,Sunday,2.72348,imputed from 866,
2008-02-18,Monday,2.72348,imputed from 867,
2008-02-19,Tuesday,2.84649,,
2008-02-20,Wednesday,2.84631,,
2008-02-21,Thursday,2.74595,,
2008-02-22,Friday,2.7483,,start
2008-02-23,Saturday,2.7483,imputed from 872,
2008-02-24,Sunday,2.7483,imputed from 873,
2008-02-25,Monday,2.76177,,
2008-02-26,Tuesday,2.75811,,
2008-02-27,Wednesday,2.63776,,
2008-02-28,Thursday,2.61899,,
2008-02-29,Friday,2.62234,,start
2008-03-01,Saturday,2.62234,imputed from 879,
2008-03-02,Sunday,2.62234,imputed from 880,
2008-03-03,Monday,2.78503,,
2008-03-04,Tuesday,2.61585,,
2008-03-05,Wednesday,2.73431,,
2008-03-06,Thursday,2.72298,,
2008-03-07,Friday,2.76139,,start
2008-03-08,Saturday,2.76139,imputed from 886,
2008-03-09,Sunday,2.76139,imputed from 887,
2008-03-10,Monday,2.76675,,
2008-03-11,Tuesday,2.81143,,
2008-03-12,Wednesday,2.78017,,
2008-03-13,Thursday,2.72385,,
2008-03-14,Friday,2.69612,,start
2008-03-15,Saturday,2.69612,imputed from 893,
2008-03-16,Sunday,2.69612,imputed from 894,
2008-03-17,Monday,2.47415,,
2008-03-18,Tuesday,2.63712,,
2008-03-19,Wednesday,2.55031,,
2008-03-20,Thursday,2.62594,,
2008-03-21,Friday,2.62594,imputed from 899,start
2008-03-22,Saturday,2.62594,imputed from 900,
2008-03-23,Sunday,2.62594,imputed from 901,
2008-03-24,Monday,2.69746,,
2008-03-25,Tuesday,2.70834,,
2008-03-26,Wednesday,2.71904,,
2008-03-27,Thursday,2.69701,,
2008-03-28,Friday,2.7064,,start
2008-03-29,Saturday,2.7064,imputed from 907,
2008-03-30,Sunday,2.7064,imputed from 908,
2008-03-31,Monday,2.59589,,
2008-04-01,Tuesday,2.6685,,
2008-04-02,Wednesday,2.80661,,
2008-04-03,Thursday,2.75127,,
2008-04-04,Friday,2.77903,,start
2008-04-05,Saturday,2.77903,imputed from 914,
2008-04-06,Sunday,2.77903,imputed from 915,
2008-04-07,Monday,2.82887,,
2008-04-08,Tuesday,2.78891,,
2008-04-09,Wednesday,2.76948,,
2008-04-10,Thursday,2.81192,,
2008-04-11,Friday,2.81123,,start
2008-04-12,Saturday,2.81123,imputed from 921,
2008-04-13,Sunday,2.81123,imputed from 922,
2008-04-14,Monday,2.82321,,
2008-04-15,Tuesday,2.89166,,
2008-04-16,Wednesday,2.93459,,
2008-04-17,Thursday,2.96934,,
2008-04-18,Friday,3.05895,,start
2008-04-19,Saturday,3.05895,imputed from 928,
2008-04-20,Sunday,3.05895,imputed from 929,
2008-04-21,Monday,3.01366,,
2008-04-22,Tuesday,3.02334,,
2008-04-23,Wednesday,3.09738,,
2008-04-24,Thursday,3.12999,,
2008-04-25,Friday,3.16363,,start
2008-04-26,Saturday,3.16363,imputed from 935,
2008-04-27,Sunday,3.16363,imputed from 936,
2008-04-28,Monday,3.13556,,
2008-04-29,Tuesday,3.04354,,
2008-04-30,Wednesday,3.04933,,
2008-05-01,Thursday,3.01981,,
2008-05-02,Friday,3.1343,,start
2008-05-03,Saturday,3.1343,imputed from 942,
2008-05-04,Sunday,3.1343,imputed from 943,
2008-05-05,Monday,3.21776,,
2008-05-06,Tuesday,3.2614,,
2008-05-07,Wednesday,3.29687,,
2008-05-08,Thursday,3.29563,,
2008-05-09,Friday,3.33757,,start
2008-05-10,Saturday,3.33757,imputed from 949,
2008-05-11,Sunday,3.33757,imputed from 950,
2008-05-12,Monday,3.30058,,
2008-05-13,Tuesday,3.3616,,
2008-05-14,Wednesday,3.35628,,
2008-05-15,Thursday,3.35005,,
2008-05-16,Friday,3.37243,,start
2008-05-17,Saturday,3.37243,imputed from 956,
2008-05-18,Sunday,3.37243,imputed from 957,
2008-05-19,Monday,3.41332,,
2008-05-20,Tuesday,3.42732,,
2008-05-21,Wednesday,3.50281,,
2008-05-22,Thursday,3.43658,,
2008-05-23,Friday,3.47003,,start
2008-05-24,Saturday,3.47003,imputed from 963,
2008-05-25,Sunday,3.47003,imputed from 964,
2008-05-26,Monday,3.47003,imputed from 965,
2008-05-27,Tuesday,3.48077,,
2008-05-28,Wednesday,3.57654,,
2008-05-29,Thursday,3.57747,,
2008-05-30,Friday,3.55957,,start
2008-05-31,Saturday,3.55957,imputed from 970,
2008-06-01,Sunday,3.55957,imputed from 971,
2008-06-02,Monday,3.50666,,
2008-06-03,Tuesday,3.50001,,
2008-06-04,Wednesday,3.32258,,
2008-06-05,Thursday,3.46488,,
2008-06-06,Friday,3.63422,,start
2008-06-07,Saturday,3.63422,imputed from 977,
2008-06-08,Sunday,3.63422,imputed from 978,
2008-06-09,Monday,3.48157,,
2008-06-10,Tuesday,3.45639,,
2008-06-11,Wednesday,3.58121,,
2008-06-12,Thursday,3.68502,,
2008-06-13,Friday,3.62984,,start
2008-06-14,Saturday,3.62984,imputed from 984,
2008-06-15,Sunday,3.62984,imputed from 985,
2008-06-16,Monday,3.58539,,
2008-06-17,Tuesday,3.56111,,
2008-06-18,Wednesday,3.60225,,
2008-06-19,Thursday,3.50581,,
2008-06-20,Friday,3.55957,,start
2008-06-21,Saturday,3.55957,imputed from 991,
2008-06-22,Sunday,3.55957,imputed from 992,
2008-06-23,Monday,3.61369,,
2008-06-24,Tuesday,3.59962,,
2008-06-25,Wednesday,3.53529,,
2008-06-26,Thursday,3.60435,,
2008-06-27,Friday,3.57262,,start
2008-06-28,Saturday,3.57262,imputed from 998,
2008-06-29,Sunday,3.57262,imputed from 999,
2008-06-30,Monday,3.57468,,
2008-07-01,Tuesday,3.57453,,
2008-07-02,Wednesday,3.60619,,
2008-07-03,Thursday,3.66599,,
2008-07-04,Friday,3.66599,imputed from 1004,start
2008-07-05,Saturday,3.66599,imputed from 1005,
2008-07-06,Sunday,3.66599,imputed from 1006,
2008-07-07,Monday,3.57221,,
2008-07-08,Tuesday,3.47375,,
2008-07-09,Wednesday,3.48527,,
2008-07-10,Thursday,3.60815,,
2008-07-11,Friday,3.62413,,start
2008-07-12,Saturday,3.62413,imputed from 1012,
2008-07-13,Sunday,3.62413,imputed from 1013,
2008-07-14,Monday,3.61213,,
2008-07-15,Tuesday,3.41729,,
2008-07-16,Wednesday,3.33285,,
2008-07-17,Thursday,3.2253,,
2008-07-18,Friday,3.23876,,start
2008-07-19,Saturday,3.23876,imputed from 1019,
2008-07-20,Sunday,3.23876,imputed from 1020,
2008-07-21,Monday,3.28595,,
2008-07-22,Tuesday,3.24582,,
2008-07-23,Wednesday,3.14698,,
2008-07-24,Thursday,3.17872,,
2008-07-25,Friday,3.14662,,start
2008-07-26,Saturday,3.14662,imputed from 1026,
2008-07-27,Sunday,3.14662,imputed from 1027,
2008-07-28,Monday,3.171,,
2008-07-29,Tuesday,3.14726,,
2008-07-30,Wednesday,3.28527,,
2008-07-31,Thursday,3.19491,,
2008-08-01,Friday,3.19491,imputed from 1032,start
2008-08-02,Saturday,3.19491,imputed from 1033,
2008-08-03,Sunday,3.19491,imputed from 1034,
2008-08-04,Monday,3.14451,,
2008-08-05,Tuesday,3.11693,,
2008-08-06,Wednesday,3.1236,,
2008-08-07,Thursday,3.19217,,
2008-08-08,Friday,3.11695,,start
2008-08-09,Saturday,3.11695,imputed from 1040,
2008-08-10,Sunday,3.11695,imputed from 1041,
2008-08-11,Monday,3.10682,,
2008-08-12,Tuesday,3.09852,,
2008-08-13,Wednesday,3.18008,,
2008-08-14,Thursday,3.19155,,
2008-08-15,Friday,3.13793,,start
2008-08-16,Saturday,3.13793,imputed from 1047,
2008-08-17,Sunday,3.13793,imputed from 1048,
2008-08-18,Monday,3.08293,,
2008-08-19,Tuesday,3.12623,,
2008-08-20,Wednesday,3.20599,,
2008-08-21,Thursday,3.30983,,
2008-08-22,Friday,3.14628,,start
2008-08-23,Saturday,3.14628,imputed from 1054,
2008-08-24,Sunday,3.14628,imputed from 1055,
2008-08-25,Monday,3.15324,,
2008-08-26,Tuesday,3.26994,,
2008-08-27,Wednesday,3.37852,,
2008-08-28,Thursday,3.31901,,
2008-08-29,Friday,3.32203,,start
2008-08-30,Saturday,3.32203,imputed from 1061,
2008-08-31,Sunday,3.32203,imputed from 1062,
2008-09-01,Monday,3.32203,imputed from 1063,
2008-09-02,Tuesday,3.02593,,
2008-09-03,Wednesday,3.06229,,
2008-09-04,Thursday,3.03499,,
2008-09-05,Friday,2.99446,,start
2008-09-06,Saturday,2.99446,imputed from 1068,
2008-09-07,Sunday,2.99446,imputed from 1069,
2008-09-08,Monday,3.11334,,
2008-09-09,Tuesday,2.98471,,
2008-09-10,Wednesday,3.01639,,
2008-09-11,Thursday,3.13336,,
2008-09-12,Friday,3.13519,,start
2008-09-13,Saturday,3.13519,imputed from 1075,
2008-09-14,Sunday,3.13519,imputed from 1076,
2008-09-15,Monday,2.86467,,
2008-09-16,Tuesday,2.6901,,
2008-09-17,Wednesday,2.74846,,
2008-09-18,Thursday,2.71351,,
2008-09-19,Friday,2.88203,,start
2008-09-20,Saturday,2.88203,imputed from 1082,
2008-09-21,Sunday,2.88203,imputed from 1083,
2008-09-22,Monday,2.92362,,
2008-09-23,Tuesday,2.81376,,
2008-09-24,Wednesday,2.82563,,
2008-09-25,Thursday,2.94653,,
2008-09-26,Friday,2.90336,,start
2008-09-27,Saturday,2.90336,imputed from 1089,
2008-09-28,Sunday,2.90336,imputed from 1090,
2008-09-29,Monday,2.62807,,
2008-09-30,Tuesday,2.78783,,
2008-10-01,Wednesday,2.64886,,
2008-10-02,Thursday,2.56393,,
2008-10-03,Friday,2.52266,,start
2008-10-04,Saturday,2.52266,imputed from 1096,
2008-10-05,Sunday,2.52266,imputed from 1097,
2008-10-06,Monday,2.35355,,
2008-10-07,Tuesday,2.35097,,
2008-10-08,Wednesday,2.28901,,
2008-10-09,Thursday,2.29551,,
2008-10-10,Friday,2.04263,,start
2008-10-11,Saturday,2.04263,imputed from 1103,
2008-10-12,Sunday,2.04263,imputed from 1104,
2008-10-13,Monday,2.18952,,
2008-10-14,Tuesday,2.13793,,
2008-10-15,Wednesday,2.02903,,
2008-10-16,Thursday,1.84275,,
2008-10-17,Friday,1.89236,,start
2008-10-18,Saturday,1.89236,imputed from 1110,
2008-10-19,Sunday,1.89236,imputed from 1111,
2008-10-20,Monday,1.98121,,
2008-10-21,Tuesday,1.95364,,
2008-10-22,Wednesday,1.82272,,
2008-10-23,Thursday,1.83798,,
2008-10-24,Friday,1.71954,,start
2008-10-25,Saturday,1.71954,imputed from 1117,
2008-10-26,Sunday,1.71954,imputed from 1118,
2008-10-27,Monday,1.70419,,
2008-10-28,Tuesday,1.69115,,
2008-10-29,Wednesday,1.73643,,
2008-10-30,Thursday,1.67355,,
2008-10-31,Friday,1.67349,,start
2008-11-01,Saturday,1.67349,imputed from 1124,
2008-11-02,Sunday,1.67349,imputed from 1125,
2008-11-03,Monday,1.59712,,
2008-11-04,Tuesday,1.7813,,
2008-11-05,Wednesday,1.65615,,
2008-11-06,Thursday,1.57047,,
2008-11-07,Friday,1.58931,,start
2008-11-08,Saturday,1.58931,imputed from 1131,
2008-11-09,Sunday,1.58931,imputed from 1132,
2008-11-10,Monday,1.6118,,
2008-11-11,Tuesday,1.5488,,
2008-11-12,Wednesday,1.47638,,
2008-11-13,Thursday,1.56197,,
2008-11-14,Friday,1.47255,,start
2008-11-15,Saturday,1.47255,imputed from 1138,
2008-11-16,Sunday,1.47255,imputed from 1139,
2008-11-17,Monday,1.404,,
2008-11-18,Tuesday,1.36189,,
2008-11-19,Wednesday,1.34113,,
2008-11-20,Thursday,1.22924,,
2008-11-21,Friday,1.30238,,start
2008-11-22,Saturday,1.30238,imputed from 1145,
2008-11-23,Sunday,1.30238,imputed from 1146,
2008-11-24,Monday,1.36929,,
2008-11-25,Tuesday,1.30052,,
2008-11-26,Wednesday,1.41895,,
2008-11-27,Thursday,1.41895,imputed from 1150,
2008-11-28,Friday,1.3916,,start
2008-11-29,Saturday,1.3916,imputed from 1152,
2008-11-30,Sunday,1.3916,imputed from 1153,
2008-12-01,Monday,1.33722,,
2008-12-02,Tuesday,1.27694,,
2008-12-03,Wednesday,1.26407,,
2008-12-04,Thursday,1.16127,,
2008-12-05,Friday,1.10361,,start
2008-12-06,Saturday,1.10361,imputed from 1159,
2008-12-07,Sunday,1.10361,imputed from 1160,
2008-12-08,Monday,1.1583,,
2008-12-09,Tuesday,1.12621,,
2008-12-10,Wednesday,1.15818,,
2008-12-11,Thursday,1.27242,,
2008-12-12,Friday,1.2719,,start
2008-12-13,Saturday,1.2719,imputed from 1166,
2008-12-14,Sunday,1.2719,imputed from 1167,
2008-12-15,Monday,1.20249,,
2008-12-16,Tuesday,1.18685,,
2008-12-17,Wednesday,1.08715,,
2008-12-18,Thursday,1.04061,,
2008-12-19,Friday,1.07524,,start
2008-12-20,Saturday,1.07524,imputed from 1173,
2008-12-21,Sunday,1.07524,imputed from 1174,
2008-12-22,Monday,0.96711,,
2008-12-23,Tuesday,0.92996,,
2008-12-24,Wednesday,0.85469,,
2008-12-25,Thursday,0.85469,imputed from 1178,
2008-12-26,Friday,0.90139,,start
2008-12-27,Saturday,0.90139,imputed from 1180,
2008-12-28,Sunday,0.90139,imputed from 1181,
2008-12-29,Monday,0.91411,,
2008-12-30,Tuesday,0.93541,,
2008-12-31,Wednesday,1.07756,,
2009-01-01,Thursday,1.07756,imputed from 1185,
2009-01-02,Friday,1.07756,imputed from 1185,start
2009-01-03,Saturday,1.07756,imputed from 1187,
2009-01-04,Sunday,1.07756,imputed from 1188,
2009-01-05,Monday,1.30915,,
2009-01-06,Tuesday,1.33024,,
2009-01-07,Wednesday,1.17973,,
2009-01-08,Thursday,1.18951,,
2009-01-09,Friday,1.23554,,start
2009-01-10,Saturday,1.23554,imputed from 1194,
2009-01-11,Sunday,1.23554,imputed from 1195,
2009-01-12,Monday,1.20378,,
2009-01-13,Tuesday,1.28585,,
2009-01-14,Wednesday,1.30526,,
2009-01-15,Thursday,1.32215,,
2009-01-16,Friday,1.30306,,start
2009-01-17,Saturday,1.30306,imputed from 1201,
2009-01-18,Sunday,1.30306,imputed from 1202,
2009-01-19,Monday,1.30306,imputed from 1203,
2009-01-20,Tuesday,1.30931,,
2009-01-21,Wednesday,1.35703,,
2009-01-22,Thursday,1.26255,,
2009-01-23,Friday,1.33841,,start
2009-01-24,Saturday,1.33841,imputed from 1208,
2009-01-25,Sunday,1.33841,imputed from 1209,
2009-01-26,Monday,1.31753,,
2009-01-27,Tuesday,1.26192,,
2009-01-28,Wednesday,1.35298,,
2009-01-29,Thursday,1.41726,,
2009-01-30,Friday,1.47319,,start
2009-01-31,Saturday,1.47319,imputed from 1215,
2009-02-01,Sunday,1.47319,imputed from 1216,
2009-02-02,Monday,1.33238,,
2009-02-03,Tuesday,1.3403,,
2009-02-04,Wednesday,1.41225,,
2009-02-05,Thursday,1.48489,,
2009-02-06,Friday,1.46057,,start
2009-02-07,Saturday,1.46057,imputed from 1222,
2009-02-08,Sunday,1.46057,imputed from 1223,
2009-02-09,Monday,1.44689,,
2009-02-10,Tuesday,1.43708,,
2009-02-11,Wednesday,1.47436,,
2009-02-12,Thursday,1.46504,,
2009-02-13,Friday,1.39786,,start
2009-02-14,Saturday,1.39786,imputed from 1229,
2009-02-15,Sunday,1.39786,imputed from 1230,
2009-02-16,Monday,1.39786,imputed from 1231,
2009-02-17,Tuesday,1.30536,,
2009-02-18,Wednesday,1.25544,,
2009-02-19,Thursday,1.29031,,
2009-02-20,Friday,1.24632,,start
2009-02-21,Saturday,1.24632,imputed from 1236,
2009-02-22,Sunday,1.24632,imputed from 1237,
2009-02-23,Monday,1.21534,,
2009-02-24,Tuesday,1.26327,,
2009-02-25,Wednesday,1.36061,,
2009-02-26,Thursday,1.51653,,
2009-02-27,Friday,1.49227,,start
2009-02-28,Saturday,1.49227,imputed from 1243,
2009-03-01,Sunday,1.49227,imputed from 1244,
2009-03-02,Monday,1.51244,,
2009-03-03,Tuesday,1.54832,,
2009-03-04,Wednesday,1.62186,,
2009-03-05,Thursday,1.5419,,
2009-03-06,Friday,1.53603,,start
2009-03-07,Saturday,1.53603,imputed from 1250,
2009-03-08,Sunday,1.53603,imputed from 1251,
2009-03-09,Monday,1.54711,,
2009-03-10,Tuesday,1.50047,,
2009-03-11,Wednesday,1.44689,,
2009-03-12,Thursday,1.59802,,
2009-03-13,Friday,1.60697,,start
2009-03-14,Saturday,1.60697,imputed from 1257,
2009-03-15,Sunday,1.60697,imputed from 1258,
2009-03-16,Monday,1.6208,,
2009-03-17,Tuesday,1.68649,,
2009-03-18,Wednesday,1.59227,,
2009-03-19,Thursday,1.61711,,
2009-03-20,Friday,1.64306,,start
2009-03-21,Saturday,1.64306,imputed from 1264,
2009-03-22,Sunday,1.64306,imputed from 1265,
2009-03-23,Monday,1.67203,,
2009-03-24,Tuesday,1.69794,,
2009-03-25,Wednesday,1.6753,,
2009-03-26,Thursday,1.72601,,
2009-03-27,Friday,1.70126,,start
2009-03-28,Saturday,1.70126,imputed from 1271,
2009-03-29,Sunday,1.70126,imputed from 1272,
2009-03-30,Monday,1.58882,,
2009-03-31,Tuesday,1.60062,,
2009-04-01,Wednesday,1.57499,,
2009-04-02,Thursday,1.66484,,
2009-04-03,Friday,1.69074,,start
2009-04-04,Saturday,1.69074,imputed from 1278,
2009-04-05,Sunday,1.69074,imputed from 1279,
2009-04-06,Monday,1.6775,,
2009-04-07,Tuesday,1.66924,,
2009-04-08,Wednesday,1.64791,,
2009-04-09,Thursday,1.71441,,
2009-04-10,Friday,1.71441,imputed from 1284,start
2009-04-11,Saturday,1.71441,imputed from 1285,
2009-04-12,Sunday,1.71441,imputed from 1286,
