date,weekday,DU1_Comdty_PX-LAST-CHF,imputed,DU1_Comdty_start
2005-08-04,Thursday,165.73598,,
2005-08-05,Friday,165.94371,,start
2005-08-06,Saturday,165.94371,imputed from 2912,
2005-08-07,Sunday,165.94371,imputed from 2913,
2005-08-08,Monday,165.63595,,
2005-08-09,Tuesday,165.60358,,
2005-08-10,Wednesday,165.56385,,
2005-08-11,Thursday,165.20767,,
2005-08-12,Friday,165.22626,,start
2005-08-13,Saturday,165.22626,imputed from 2919,
2005-08-14,Sunday,165.22626,imputed from 2920,
2005-08-15,Monday,165.30229,,
2005-08-16,Tuesday,165.4196,,
2005-08-17,Wednesday,165.14796,,
2005-08-18,Thursday,164.99749,,
2005-08-19,Friday,165.26886,,start
2005-08-20,Saturday,165.26886,imputed from 2926,
2005-08-21,Sunday,165.26886,imputed from 2927,
2005-08-22,Monday,165.58212,,
2005-08-23,Tuesday,165.67096,,
2005-08-24,Wednesday,165.36205,,
2005-08-25,Thursday,164.84802,,
2005-08-26,Friday,164.7691,,start
2005-08-27,Saturday,164.7691,imputed from 2933,
2005-08-28,Sunday,164.7691,imputed from 2934,
2005-08-29,Monday,165.09619,,
2005-08-30,Tuesday,165.20469,,
2005-08-31,Wednesday,164.96752,,
2005-09-01,Thursday,164.68186,,
2005-09-02,Friday,164.43686,,start
2005-09-03,Saturday,164.43686,imputed from 2940,
2005-09-04,Sunday,164.43686,imputed from 2941,
2005-09-05,Monday,164.97088,,
2005-09-06,Tuesday,164.64872,,
2005-09-07,Wednesday,164.51616,,
2005-09-08,Thursday,164.5916,,
2005-09-09,Friday,164.48036,,start
2005-09-10,Saturday,164.48036,imputed from 2947,
2005-09-11,Sunday,164.48036,imputed from 2948,
2005-09-12,Monday,164.49412,,
2005-09-13,Tuesday,164.81216,,
2005-09-14,Wednesday,164.50987,,
2005-09-15,Thursday,164.75821,,
2005-09-16,Friday,165.17538,,start
2005-09-17,Saturday,165.17538,imputed from 2954,
2005-09-18,Sunday,165.17538,imputed from 2955,
2005-09-19,Monday,165.15724,,
2005-09-20,Tuesday,165.41542,,
2005-09-21,Wednesday,165.40276,,
2005-09-22,Thursday,165.58296,,
2005-09-23,Friday,165.61582,,start
2005-09-24,Saturday,165.61582,imputed from 2961,
2005-09-25,Sunday,165.61582,imputed from 2962,
2005-09-26,Monday,165.57024,,
2005-09-27,Tuesday,165.52939,,
2005-09-28,Wednesday,165.39313,,
2005-09-29,Thursday,165.3858,,
2005-09-30,Friday,165.07079,,start
2005-10-01,Saturday,165.07079,imputed from 2968,
2005-10-02,Sunday,165.07079,imputed from 2969,
2005-10-03,Monday,164.71461,,
2005-10-04,Tuesday,164.71616,,
2005-10-05,Wednesday,164.42629,,
2005-10-06,Thursday,164.08369,,
2005-10-07,Friday,164.41166,,start
2005-10-08,Saturday,164.41166,imputed from 2975,
2005-10-09,Sunday,164.41166,imputed from 2976,
2005-10-10,Monday,164.30166,,
2005-10-11,Tuesday,164.05818,,
2005-10-12,Wednesday,164.07896,,
2005-10-13,Thursday,164.20662,,
2005-10-14,Friday,164.19574,,start
2005-10-15,Saturday,164.19574,imputed from 2982,
2005-10-16,Sunday,164.19574,imputed from 2983,
2005-10-17,Monday,164.70599,,
2005-10-18,Tuesday,164.8786,,
2005-10-19,Wednesday,164.62132,,
2005-10-20,Thursday,163.95706,,
2005-10-21,Friday,163.82285,,start
2005-10-22,Saturday,163.82285,imputed from 2989,
2005-10-23,Sunday,163.82285,imputed from 2990,
2005-10-24,Monday,163.47743,,
2005-10-25,Tuesday,163.47746,,
2005-10-26,Wednesday,163.83936,,
2005-10-27,Thursday,163.50589,,
2005-10-28,Friday,163.27288,,start
2005-10-29,Saturday,163.27288,imputed from 2996,
2005-10-30,Sunday,163.27288,imputed from 2997,
2005-10-31,Monday,163.53192,,
2005-11-01,Tuesday,163.61752,,
2005-11-02,Wednesday,162.96626,,
2005-11-03,Thursday,163.09832,,
2005-11-04,Friday,163.07346,,start
2005-11-05,Saturday,163.07346,imputed from 3003,
2005-11-06,Sunday,163.07346,imputed from 3004,
2005-11-07,Monday,162.90847,,
2005-11-08,Tuesday,162.97889,,
2005-11-09,Wednesday,162.6326,,
2005-11-10,Thursday,162.26164,,
2005-11-11,Friday,162.25358,,start
2005-11-12,Saturday,162.25358,imputed from 3010,
2005-11-13,Sunday,162.25358,imputed from 3011,
2005-11-14,Monday,162.49576,,
2005-11-15,Tuesday,163.05094,,
2005-11-16,Wednesday,163.59124,,
2005-11-17,Thursday,163.4788,,
2005-11-18,Friday,163.23072,,start
2005-11-19,Saturday,163.23072,imputed from 3017,
2005-11-20,Sunday,163.23072,imputed from 3018,
2005-11-21,Monday,163.29166,,
2005-11-22,Tuesday,163.36122,,
2005-11-23,Wednesday,163.63719,,
2005-11-24,Thursday,163.82377,,
2005-11-25,Friday,163.4029,,start
2005-11-26,Saturday,163.4029,imputed from 3024,
2005-11-27,Sunday,163.4029,imputed from 3025,
2005-11-28,Monday,163.34214,,
2005-11-29,Tuesday,163.31864,,
2005-11-30,Wednesday,163.617,,
2005-12-01,Thursday,163.36564,,
2005-12-02,Friday,163.28945,,start
2005-12-03,Saturday,163.28945,imputed from 3031,
2005-12-04,Sunday,163.28945,imputed from 3032,
2005-12-05,Monday,163.00499,,
2005-12-06,Tuesday,162.89195,,
2005-12-07,Wednesday,162.33533,,
2005-12-08,Thursday,162.12344,,
2005-12-09,Friday,162.2146,,start
2005-12-10,Saturday,162.2146,imputed from 3038,
2005-12-11,Sunday,162.2146,imputed from 3039,
2005-12-12,Monday,162.39066,,
2005-12-13,Tuesday,162.67822,,
2005-12-14,Wednesday,162.24834,,
2005-12-15,Thursday,162.56449,,
2005-12-16,Friday,163.22468,,start
2005-12-17,Saturday,163.22468,imputed from 3045,
2005-12-18,Sunday,163.22468,imputed from 3046,
2005-12-19,Monday,163.47851,,
2005-12-20,Tuesday,163.56852,,
2005-12-21,Wednesday,163.58776,,
2005-12-22,Thursday,163.82364,,
2005-12-23,Friday,164.03131,,start
2005-12-24,Saturday,164.03131,imputed from 3052,
2005-12-25,Sunday,164.03131,imputed from 3053,
2005-12-26,Monday,164.03131,imputed from 3054,
2005-12-27,Tuesday,164.04392,,
2005-12-28,Wednesday,164.24461,,
2005-12-29,Thursday,163.88526,,
2005-12-30,Friday,163.85254,,start
2005-12-31,Saturday,163.85254,imputed from 3059,
2006-01-01,Sunday,163.85254,imputed from 3060,
2006-01-02,Monday,163.47198,,
2006-01-03,Tuesday,163.1346,,
2006-01-04,Wednesday,163.20483,,
2006-01-05,Thursday,162.98509,,
2006-01-06,Friday,162.67097,,start
2006-01-07,Saturday,162.67097,imputed from 3066,
2006-01-08,Sunday,162.67097,imputed from 3067,
2006-01-09,Monday,162.63102,,
2006-01-10,Tuesday,162.76763,,
2006-01-11,Wednesday,162.60379,,
2006-01-12,Thursday,163.06722,,
2006-01-13,Friday,163.21479,,start
2006-01-14,Saturday,163.21479,imputed from 3073,
2006-01-15,Sunday,163.21479,imputed from 3074,
2006-01-16,Monday,163.39448,,
2006-01-17,Tuesday,163.37573,,
2006-01-18,Wednesday,163.40856,,
2006-01-19,Thursday,163.45962,,
2006-01-20,Friday,163.25613,,start
2006-01-21,Saturday,163.25613,imputed from 3080,
2006-01-22,Sunday,163.25613,imputed from 3081,
2006-01-23,Monday,162.82998,,
2006-01-24,Tuesday,162.87058,,
2006-01-25,Wednesday,162.97433,,
2006-01-26,Thursday,163.2047,,
2006-01-27,Friday,163.3223,,start
2006-01-28,Saturday,163.3223,imputed from 3087,
2006-01-29,Sunday,163.3223,imputed from 3088,
2006-01-30,Monday,163.57266,,
2006-01-31,Tuesday,163.31678,,
2006-02-01,Wednesday,163.35636,,
2006-02-02,Thursday,163.4679,,
2006-02-03,Friday,163.67435,,start
2006-02-04,Saturday,163.67435,imputed from 3094,
2006-02-05,Sunday,163.67435,imputed from 3095,
2006-02-06,Monday,163.84092,,
2006-02-07,Tuesday,163.46374,,
2006-02-08,Wednesday,163.64591,,
2006-02-09,Thursday,163.87206,,
2006-02-10,Friday,163.76817,,start
2006-02-11,Saturday,163.76817,imputed from 3101,
2006-02-12,Sunday,163.76817,imputed from 3102,
2006-02-13,Monday,163.77307,,
2006-02-14,Tuesday,164.05151,,
2006-02-15,Wednesday,163.9145,,
2006-02-16,Thursday,164.15768,,
2006-02-17,Friday,164.63835,,start
2006-02-18,Saturday,164.63835,imputed from 3108,
2006-02-19,Sunday,164.63835,imputed from 3109,
2006-02-20,Monday,164.46039,,
2006-02-21,Tuesday,164.07404,,
2006-02-22,Wednesday,164.36048,,
2006-02-23,Thursday,164.1017,,
2006-02-24,Friday,164.45525,,start
2006-02-25,Saturday,164.45525,imputed from 3115,
2006-02-26,Sunday,164.45525,imputed from 3116,
2006-02-27,Monday,164.62269,,
2006-02-28,Tuesday,164.38411,,
2006-03-01,Wednesday,164.5155,,
2006-03-02,Thursday,164.18905,,
2006-03-03,Friday,163.98556,,start
2006-03-04,Saturday,163.98556,imputed from 3122,
2006-03-05,Sunday,163.98556,imputed from 3123,
2006-03-06,Monday,163.78018,,
2006-03-07,Tuesday,163.35375,,
2006-03-08,Wednesday,163.26024,,
2006-03-09,Thursday,163.89947,,
2006-03-10,Friday,164.1298,,start
2006-03-11,Saturday,164.1298,imputed from 3129,
2006-03-12,Sunday,164.1298,imputed from 3130,
2006-03-13,Monday,164.25084,,
2006-03-14,Tuesday,163.72148,,
2006-03-15,Wednesday,163.75812,,
2006-03-16,Thursday,164.18736,,
2006-03-17,Friday,164.39657,,start
2006-03-18,Saturday,164.39657,imputed from 3136,
2006-03-19,Sunday,164.39657,imputed from 3137,
2006-03-20,Monday,164.37069,,
2006-03-21,Tuesday,164.65724,,
2006-03-22,Wednesday,164.87174,,
2006-03-23,Thursday,164.89894,,
2006-03-24,Friday,165.03031,,start
2006-03-25,Saturday,165.03031,imputed from 3143,
2006-03-26,Sunday,165.03031,imputed from 3144,
2006-03-27,Monday,164.68606,,
2006-03-28,Tuesday,164.15748,,
2006-03-29,Wednesday,164.53687,,
2006-03-30,Thursday,164.60764,,
2006-03-31,Friday,165.18756,,start
2006-04-01,Saturday,165.18756,imputed from 3150,
2006-04-02,Sunday,165.18756,imputed from 3151,
2006-04-03,Monday,165.12477,,
2006-04-04,Tuesday,165.06244,,
2006-04-05,Wednesday,164.74676,,
2006-04-06,Thursday,164.82466,,
2006-04-07,Friday,164.9115,,start
2006-04-08,Saturday,164.9115,imputed from 3157,
2006-04-09,Sunday,164.9115,imputed from 3158,
2006-04-10,Monday,164.84473,,
2006-04-11,Tuesday,164.73064,,
2006-04-12,Wednesday,164.38025,,
2006-04-13,Thursday,164.04939,,
2006-04-14,Friday,164.04939,imputed from 3163,start
2006-04-15,Saturday,164.04939,imputed from 3164,
2006-04-16,Sunday,164.04939,imputed from 3165,
2006-04-17,Monday,164.04939,imputed from 3166,
2006-04-18,Tuesday,163.58756,,
2006-04-19,Wednesday,163.83169,,
2006-04-20,Thursday,164.51025,,
2006-04-21,Friday,164.4413,,start
2006-04-22,Saturday,164.4413,imputed from 3171,
2006-04-23,Sunday,164.4413,imputed from 3172,
2006-04-24,Monday,164.13685,,
2006-04-25,Tuesday,164.30573,,
2006-04-26,Wednesday,164.94901,,
2006-04-27,Thursday,164.71248,,
2006-04-28,Friday,163.49324,,start
2006-04-29,Saturday,163.49324,imputed from 3178,
2006-04-30,Sunday,163.49324,imputed from 3179,
2006-05-01,Monday,163.49324,imputed from 3180,
2006-05-02,Tuesday,162.88681,,
2006-05-03,Wednesday,162.82647,,
2006-05-04,Thursday,162.83541,,
2006-05-05,Friday,162.80355,,start
2006-05-06,Saturday,162.80355,imputed from 3185,
2006-05-07,Sunday,162.80355,imputed from 3186,
2006-05-08,Monday,162.88356,,
2006-05-09,Tuesday,162.51684,,
2006-05-10,Wednesday,162.70309,,
2006-05-11,Thursday,162.36523,,
2006-05-12,Friday,161.54511,,start
2006-05-13,Saturday,161.54511,imputed from 3192,
2006-05-14,Sunday,161.54511,imputed from 3193,
2006-05-15,Monday,162.00591,,
2006-05-16,Tuesday,162.42326,,
2006-05-17,Wednesday,161.72126,,
2006-05-18,Thursday,162.0731,,
2006-05-19,Friday,162.48053,,start
2006-05-20,Saturday,162.48053,imputed from 3199,
2006-05-21,Sunday,162.48053,imputed from 3200,
2006-05-22,Monday,162.02447,,
2006-05-23,Tuesday,162.39295,,
2006-05-24,Wednesday,162.6178,,
2006-05-25,Thursday,162.9094,,
2006-05-26,Friday,163.53475,,start
2006-05-27,Saturday,163.53475,imputed from 3206,
2006-05-28,Sunday,163.53475,imputed from 3207,
2006-05-29,Monday,163.47182,,
2006-05-30,Tuesday,162.95836,,
2006-05-31,Wednesday,163.11671,,
2006-06-01,Thursday,163.26031,,
2006-06-02,Friday,163.06936,,start
2006-06-03,Saturday,163.06936,imputed from 3213,
2006-06-04,Sunday,163.06936,imputed from 3214,
2006-06-05,Monday,162.72362,,
2006-06-06,Tuesday,162.80669,,
2006-06-07,Wednesday,162.72094,,
2006-06-08,Thursday,162.5301,,
2006-06-09,Friday,162.42641,,start
2006-06-10,Saturday,162.42641,imputed from 3220,
2006-06-11,Sunday,162.42641,imputed from 3221,
2006-06-12,Monday,162.20323,,
2006-06-13,Tuesday,162.32706,,
2006-06-14,Wednesday,161.78568,,
2006-06-15,Thursday,162.0474,,
2006-06-16,Friday,162.32578,,start
2006-06-17,Saturday,162.32578,imputed from 3227,
2006-06-18,Sunday,162.32578,imputed from 3228,
2006-06-19,Monday,162.73337,,
2006-06-20,Tuesday,162.37481,,
2006-06-21,Wednesday,162.62306,,
2006-06-22,Thursday,162.753,,
2006-06-23,Friday,162.48877,,start
2006-06-24,Saturday,162.48877,imputed from 3234,
2006-06-25,Sunday,162.48877,imputed from 3235,
2006-06-26,Monday,162.52724,,
2006-06-27,Tuesday,162.62251,,
2006-06-28,Wednesday,162.63412,,
2006-06-29,Thursday,162.86352,,
2006-06-30,Friday,162.78547,,start
2006-07-01,Saturday,162.78547,imputed from 3241,
2006-07-02,Sunday,162.78547,imputed from 3242,
2006-07-03,Monday,162.90513,,
2006-07-04,Tuesday,163.06293,,
2006-07-05,Wednesday,163.0398,,
2006-07-06,Thursday,163.0037,,
2006-07-07,Friday,162.83814,,start
2006-07-08,Saturday,162.83814,imputed from 3248,
2006-07-09,Sunday,162.83814,imputed from 3249,
2006-07-10,Monday,162.88091,,
2006-07-11,Tuesday,162.93101,,
2006-07-12,Wednesday,162.9409,,
2006-07-13,Thursday,162.53918,,
2006-07-14,Friday,162.67186,,start
2006-07-15,Saturday,162.67186,imputed from 3255,
2006-07-16,Sunday,162.67186,imputed from 3256,
2006-07-17,Monday,162.70253,,
2006-07-18,Tuesday,162.9733,,
2006-07-19,Wednesday,163.36022,,
2006-07-20,Thursday,163.63822,,
2006-07-21,Friday,163.50309,,start
2006-07-22,Saturday,163.50309,imputed from 3262,
2006-07-23,Sunday,163.50309,imputed from 3263,
2006-07-24,Monday,163.92689,,
2006-07-25,Tuesday,164.05903,,
2006-07-26,Wednesday,164.10069,,
2006-07-27,Thursday,163.80644,,
2006-07-28,Friday,163.82735,,start
2006-07-29,Saturday,163.82735,imputed from 3269,
2006-07-30,Sunday,163.82735,imputed from 3270,
2006-07-31,Monday,163.80053,,
2006-08-01,Tuesday,163.86184,,
2006-08-02,Wednesday,163.99347,,
2006-08-03,Thursday,164.08464,,
2006-08-04,Friday,163.78228,,start
2006-08-05,Saturday,163.78228,imputed from 3276,
2006-08-06,Sunday,163.78228,imputed from 3277,
2006-08-07,Monday,163.7809,,
2006-08-08,Tuesday,163.9902,,
2006-08-09,Wednesday,164.08101,,
2006-08-10,Thursday,164.456,,
2006-08-11,Friday,164.51738,,start
2006-08-12,Saturday,164.51738,imputed from 3283,
2006-08-13,Sunday,164.51738,imputed from 3284,
2006-08-14,Monday,164.24115,,
2006-08-15,Tuesday,164.46604,,
2006-08-16,Wednesday,164.19016,,
2006-08-17,Thursday,164.41633,,
2006-08-18,Friday,164.42555,,start
2006-08-19,Saturday,164.42555,imputed from 3290,
2006-08-20,Sunday,164.42555,imputed from 3291,
2006-08-21,Monday,164.26531,,
2006-08-22,Tuesday,164.73871,,
2006-08-23,Wednesday,164.74327,,
2006-08-24,Thursday,164.71918,,
2006-08-25,Friday,164.67075,,start
2006-08-26,Saturday,164.67075,imputed from 3297,
2006-08-27,Sunday,164.67075,imputed from 3298,
2006-08-28,Monday,164.71216,,
2006-08-29,Tuesday,164.28446,,
2006-08-30,Wednesday,164.27367,,
2006-08-31,Thursday,164.45448,,
2006-09-01,Friday,164.5632,,start
2006-09-02,Saturday,164.5632,imputed from 3304,
2006-09-03,Sunday,164.5632,imputed from 3305,
2006-09-04,Monday,164.67904,,
2006-09-05,Tuesday,164.69632,,
2006-09-06,Wednesday,164.51361,,
2006-09-07,Thursday,164.45153,,
2006-09-08,Friday,164.36394,,start
2006-09-09,Saturday,164.36394,imputed from 3311,
2006-09-10,Sunday,164.36394,imputed from 3312,
2006-09-11,Monday,164.17867,,
2006-09-12,Tuesday,164.5279,,
2006-09-13,Wednesday,164.88569,,
2006-09-14,Thursday,165.35063,,
2006-09-15,Friday,165.05952,,start
2006-09-16,Saturday,165.05952,imputed from 3318,
2006-09-17,Sunday,165.05952,imputed from 3319,
2006-09-18,Monday,164.8366,,
2006-09-19,Tuesday,164.77344,,
2006-09-20,Wednesday,164.89631,,
2006-09-21,Thursday,165.2825,,
2006-09-22,Friday,164.43346,,start
2006-09-23,Saturday,164.43346,imputed from 3325,
2006-09-24,Sunday,164.43346,imputed from 3326,
2006-09-25,Monday,164.41977,,
2006-09-26,Tuesday,164.31959,,
2006-09-27,Wednesday,164.60907,,
2006-09-28,Thursday,164.84301,,
2006-09-29,Friday,164.97344,,start
2006-09-30,Saturday,164.97344,imputed from 3332,
2006-10-01,Sunday,164.97344,imputed from 3333,
2006-10-02,Monday,164.76803,,
2006-10-03,Tuesday,164.88454,,
2006-10-04,Wednesday,165.19751,,
2006-10-05,Thursday,165.3263,,
2006-10-06,Friday,165.25734,,start
2006-10-07,Saturday,165.25734,imputed from 3339,
2006-10-08,Sunday,165.25734,imputed from 3340,
2006-10-09,Monday,165.20169,,
2006-10-10,Tuesday,165.28058,,
2006-10-11,Wednesday,165.61638,,
2006-10-12,Thursday,165.57637,,
2006-10-13,Friday,165.57006,,start
2006-10-14,Saturday,165.57006,imputed from 3346,
2006-10-15,Sunday,165.57006,imputed from 3347,
2006-10-16,Monday,165.44648,,
2006-10-17,Tuesday,165.21157,,
2006-10-18,Wednesday,165.49738,,
2006-10-19,Thursday,165.06903,,
2006-10-20,Friday,164.96365,,start
2006-10-21,Saturday,164.96365,imputed from 3353,
2006-10-22,Sunday,164.96365,imputed from 3354,
2006-10-23,Monday,165.08142,,
2006-10-24,Tuesday,165.08927,,
2006-10-25,Wednesday,165.38,,
2006-10-26,Thursday,165.08079,,
2006-10-27,Friday,165.07618,,start
2006-10-28,Saturday,165.07618,imputed from 3360,
2006-10-29,Sunday,165.07618,imputed from 3361,
2006-10-30,Monday,164.886,,
2006-10-31,Tuesday,164.8022,,
2006-11-01,Wednesday,165.0905,,
2006-11-02,Thursday,165.29839,,
2006-11-03,Friday,165.70217,,start
2006-11-04,Saturday,165.70217,imputed from 3367,
2006-11-05,Sunday,165.70217,imputed from 3368,
2006-11-06,Monday,165.83075,,
2006-11-07,Tuesday,165.65165,,
2006-11-08,Wednesday,165.66492,,
2006-11-09,Thursday,165.45006,,
2006-11-10,Friday,165.50925,,start
2006-11-11,Saturday,165.50925,imputed from 3374,
2006-11-12,Sunday,165.50925,imputed from 3375,
2006-11-13,Monday,165.63748,,
2006-11-14,Tuesday,165.66147,,
2006-11-15,Wednesday,165.89122,,
2006-11-16,Thursday,165.79472,,
2006-11-17,Friday,165.6858,,start
2006-11-18,Saturday,165.6858,imputed from 3381,
2006-11-19,Sunday,165.6858,imputed from 3382,
2006-11-20,Monday,165.66285,,
2006-11-21,Tuesday,165.57986,,
2006-11-22,Wednesday,164.94499,,
2006-11-23,Thursday,164.65736,,
2006-11-24,Friday,164.56356,,start
2006-11-25,Saturday,164.56356,imputed from 3388,
2006-11-26,Sunday,164.56356,imputed from 3389,
2006-11-27,Monday,164.75457,,
2006-11-28,Tuesday,165.06163,,
2006-11-29,Wednesday,165.39008,,
2006-11-30,Thursday,165.03015,,
2006-12-01,Friday,165.44498,,start
2006-12-02,Saturday,165.44498,imputed from 3395,
2006-12-03,Sunday,165.44498,imputed from 3396,
2006-12-04,Monday,165.66947,,
2006-12-05,Tuesday,165.08242,,
2006-12-06,Wednesday,165.16623,,
2006-12-07,Thursday,165.11214,,
2006-12-08,Friday,165.21929,,start
2006-12-09,Saturday,165.21929,imputed from 3402,
2006-12-10,Sunday,165.21929,imputed from 3403,
2006-12-11,Monday,165.19089,,
2006-12-12,Tuesday,165.24636,,
2006-12-13,Wednesday,165.4388,,
2006-12-14,Thursday,165.66289,,
2006-12-15,Friday,165.63941,,start
2006-12-16,Saturday,165.63941,imputed from 3409,
2006-12-17,Sunday,165.63941,imputed from 3410,
2006-12-18,Monday,165.97928,,
2006-12-19,Tuesday,165.95876,,
2006-12-20,Wednesday,166.30661,,
2006-12-21,Thursday,165.98027,,
2006-12-22,Friday,165.98466,,start
2006-12-23,Saturday,165.98466,imputed from 3416,
2006-12-24,Sunday,165.98466,imputed from 3417,
2006-12-25,Monday,165.98466,imputed from 3418,
2006-12-26,Tuesday,165.98466,imputed from 3419,
2006-12-27,Wednesday,166.43486,,
2006-12-28,Thursday,166.21008,,
2006-12-29,Friday,166.48119,,start
2006-12-30,Saturday,166.48119,imputed from 3423,
2006-12-31,Sunday,166.48119,imputed from 3424,
2007-01-01,Monday,166.48119,imputed from 3425,
2007-01-02,Tuesday,166.76886,,
2007-01-03,Wednesday,167.35886,,
2007-01-04,Thursday,167.07701,,
2007-01-05,Friday,166.36205,,start
2007-01-06,Saturday,166.36205,imputed from 3430,
2007-01-07,Sunday,166.36205,imputed from 3431,
2007-01-08,Monday,166.49989,,
2007-01-09,Tuesday,166.89635,,
2007-01-10,Wednesday,166.78267,,
2007-01-11,Thursday,166.63979,,
2007-01-12,Friday,166.82172,,start
2007-01-13,Saturday,166.82172,imputed from 3437,
2007-01-14,Sunday,166.82172,imputed from 3438,
2007-01-15,Monday,167.04675,,
2007-01-16,Tuesday,166.71367,,
2007-01-17,Wednesday,166.89356,,
2007-01-18,Thursday,167.2072,,
2007-01-19,Friday,167.20994,,start
2007-01-20,Saturday,167.20994,imputed from 3444,
2007-01-21,Sunday,167.20994,imputed from 3445,
2007-01-22,Monday,167.30146,,
2007-01-23,Tuesday,167.0679,,
2007-01-24,Wednesday,167.36176,,
2007-01-25,Thursday,166.96478,,
2007-01-26,Friday,167.35408,,start
2007-01-27,Saturday,167.35408,imputed from 3451,
2007-01-28,Sunday,167.35408,imputed from 3452,
2007-01-29,Monday,167.80226,,
2007-01-30,Tuesday,167.74318,,
2007-01-31,Wednesday,167.57896,,
2007-02-01,Thursday,167.43211,,
2007-02-02,Friday,167.41302,,start
2007-02-03,Saturday,167.41302,imputed from 3458,
2007-02-04,Sunday,167.41302,imputed from 3459,
2007-02-05,Monday,167.12864,,
2007-02-06,Tuesday,166.51838,,
2007-02-07,Wednesday,167.08717,,
2007-02-08,Thursday,168.0996,,
2007-02-09,Friday,167.87701,,start
2007-02-10,Saturday,167.87701,imputed from 3465,
2007-02-11,Sunday,167.87701,imputed from 3466,
2007-02-12,Monday,167.93987,,
2007-02-13,Tuesday,168.11388,,
2007-02-14,Wednesday,168.24326,,
2007-02-15,Thursday,167.99611,,
2007-02-16,Friday,167.6781,,start
2007-02-17,Saturday,167.6781,imputed from 3472,
2007-02-18,Sunday,167.6781,imputed from 3473,
2007-02-19,Monday,167.69428,,
2007-02-20,Tuesday,167.94433,,
2007-02-21,Wednesday,168.26416,,
2007-02-22,Thursday,168.09204,,
2007-02-23,Friday,167.79451,,start
2007-02-24,Saturday,167.79451,imputed from 3479,
2007-02-25,Sunday,167.79451,imputed from 3480,
2007-02-26,Monday,167.80986,,
2007-02-27,Tuesday,167.18128,,
2007-02-28,Wednesday,167.00834,,
