date,weekday,VG1_Index_PX-LAST-CHF,imputed,VG1_Index_start
2000-10-02,Monday,7660.14122,,
2000-10-03,Tuesday,7703.44185,,
2000-10-04,Wednesday,7610.07001,,
2000-10-05,Thursday,7669.39195,,
2000-10-06,Friday,7568.94264,,start
2000-10-07,Saturday,7568.94264,imputed from 641,
2000-10-08,Sunday,7568.94264,imputed from 642,
2000-10-09,Monday,7414.50485,,
2000-10-10,Tuesday,7473.04191,,
2000-10-11,Wednesday,7203.81928,,
2000-10-12,Thursday,7170.83385,,
2000-10-13,Friday,7261.84027,,start
2000-10-14,Saturday,7261.84027,imputed from 648,
2000-10-15,Sunday,7261.84027,imputed from 649,
2000-10-16,Monday,7301.16275,,
2000-10-17,Tuesday,7248.34295,,
2000-10-18,Wednesday,7011.18163,,
2000-10-19,Thursday,7362.34932,,
2000-10-20,Friday,7425.95148,,start
2000-10-21,Saturday,7425.95148,imputed from 655,
2000-10-22,Sunday,7425.95148,imputed from 656,
2000-10-23,Monday,7460.56394,,
2000-10-24,Tuesday,7650.27716,,
2000-10-25,Wednesday,7554.43183,,
2000-10-26,Thursday,7461.06298,,
2000-10-27,Friday,7594.17569,,start
2000-10-28,Saturday,7594.17569,imputed from 662,
2000-10-29,Sunday,7594.17569,imputed from 663,
2000-10-30,Monday,7651.82166,,
2000-10-31,Tuesday,7802.33438,,
2000-11-01,Wednesday,7823.80004,,
2000-11-02,Thursday,7830.95324,,
2000-11-03,Friday,7805.53193,,start
2000-11-04,Saturday,7805.53193,imputed from 669,
2000-11-05,Sunday,7805.53193,imputed from 670,
2000-11-06,Monday,7763.36781,,
2000-11-07,Tuesday,7787.83565,,
2000-11-08,Wednesday,7741.48984,,
2000-11-09,Thursday,7672.37206,,
2000-11-10,Friday,7542.57699,,start
2000-11-11,Saturday,7542.57699,imputed from 676,
2000-11-12,Sunday,7542.57699,imputed from 677,
2000-11-13,Monday,7363.50743,,
2000-11-14,Tuesday,7666.22828,,
2000-11-15,Wednesday,7736.38793,,
2000-11-16,Thursday,7668.0618,,
2000-11-17,Friday,7569.2658,,start
2000-11-18,Saturday,7569.2658,imputed from 683,
2000-11-19,Sunday,7569.2658,imputed from 684,
2000-11-20,Monday,7404.89667,,
2000-11-21,Tuesday,7476.48292,,
2000-11-22,Wednesday,7277.48306,,
2000-11-23,Thursday,7417.11828,,
2000-11-24,Friday,7547.9241,,start
2000-11-25,Saturday,7547.9241,imputed from 690,
2000-11-26,Sunday,7547.9241,imputed from 691,
2000-11-27,Monday,7526.72448,,
2000-11-28,Tuesday,7375.40252,,
2000-11-29,Wednesday,7438.23539,,
2000-11-30,Thursday,7255.94551,,
2000-12-01,Friday,7338.5391,,start
2000-12-02,Saturday,7338.5391,imputed from 697,
2000-12-03,Sunday,7338.5391,imputed from 698,
2000-12-04,Monday,7157.89642,,
2000-12-05,Tuesday,7459.44693,,
2000-12-06,Wednesday,7514.06867,,
2000-12-07,Thursday,7451.29376,,
2000-12-08,Friday,7409.38218,,start
2000-12-09,Saturday,7409.38218,imputed from 704,
2000-12-10,Sunday,7409.38218,imputed from 705,
2000-12-11,Monday,7499.16719,,
2000-12-12,Tuesday,7478.99884,,
2000-12-13,Wednesday,7342.7259,,
2000-12-14,Thursday,7343.45886,,
2000-12-15,Friday,7197.41941,,start
2000-12-16,Saturday,7197.41941,imputed from 711,
2000-12-17,Sunday,7197.41941,imputed from 712,
2000-12-18,Monday,7218.81439,,
2000-12-19,Tuesday,7377.18833,,
2000-12-20,Wednesday,7083.43335,,
2000-12-21,Thursday,7109.81619,,
2000-12-22,Friday,7157.19519,,start
2000-12-23,Saturday,7157.19519,imputed from 718,
2000-12-24,Sunday,7157.19519,imputed from 719,
2000-12-25,Monday,7157.19519,imputed from 720,
2000-12-26,Tuesday,7157.19519,imputed from 721,
2000-12-27,Wednesday,7306.85404,,
2000-12-28,Thursday,7338.89207,,
2000-12-29,Friday,7300.75942,,start
2000-12-30,Saturday,7300.75942,imputed from 725,
2000-12-31,Sunday,7300.75942,imputed from 726,
2001-01-01,Monday,7300.75942,imputed from 727,
2001-01-02,Tuesday,7214.19744,,
2001-01-03,Wednesday,7045.30103,,
2001-01-04,Thursday,7325.56368,,
2001-01-05,Friday,7238.81855,,start
2001-01-06,Saturday,7238.81855,imputed from 732,
2001-01-07,Sunday,7238.81855,imputed from 733,
2001-01-08,Monday,7251.12514,,
2001-01-09,Tuesday,7121.56369,,
2001-01-10,Wednesday,7108.08924,,
2001-01-11,Thursday,7257.66747,,
2001-01-12,Friday,7388.84288,,start
2001-01-13,Saturday,7388.84288,imputed from 739,
2001-01-14,Sunday,7388.84288,imputed from 740,
2001-01-15,Monday,7375.89964,,
2001-01-16,Tuesday,7263.49887,,
2001-01-17,Wednesday,7433.66013,,
2001-01-18,Thursday,7314.2147,,
2001-01-19,Friday,7288.33548,,start
2001-01-20,Saturday,7288.33548,imputed from 746,
2001-01-21,Sunday,7288.33548,imputed from 747,
2001-01-22,Monday,7321.26389,,
2001-01-23,Tuesday,7290.81817,,
2001-01-24,Wednesday,7371.7103,,
2001-01-25,Thursday,7350.58734,,
2001-01-26,Friday,7331.59144,,start
2001-01-27,Saturday,7331.59144,imputed from 753,
2001-01-28,Sunday,7331.59144,imputed from 754,
2001-01-29,Monday,7305.47554,,
2001-01-30,Tuesday,7246.67068,,
2001-01-31,Wednesday,7346.29078,,
2001-02-01,Thursday,7262.84828,,
2001-02-02,Friday,7201.72215,,start
2001-02-03,Saturday,7201.72215,imputed from 760,
2001-02-04,Sunday,7201.72215,imputed from 761,
2001-02-05,Monday,7230.29877,,
2001-02-06,Tuesday,7283.98753,,
2001-02-07,Wednesday,7164.45358,,
2001-02-08,Thursday,7151.16568,,
2001-02-09,Friday,7049.7776,,start
2001-02-10,Saturday,7049.7776,imputed from 767,
2001-02-11,Sunday,7049.7776,imputed from 768,
2001-02-12,Monday,7173.91564,,
2001-02-13,Tuesday,7153.6916,,
2001-02-14,Wednesday,7019.28053,,
2001-02-15,Thursday,7096.20062,,
2001-02-16,Friday,6973.16677,,start
2001-02-17,Saturday,6973.16677,imputed from 774,
2001-02-18,Sunday,6973.16677,imputed from 775,
2001-02-19,Monday,6952.62564,,
2001-02-20,Tuesday,6889.69197,,
2001-02-21,Wednesday,6781.84915,,
2001-02-22,Thursday,6631.65578,,
2001-02-23,Friday,6549.90892,,start
2001-02-24,Saturday,6549.90892,imputed from 781,
2001-02-25,Sunday,6549.90892,imputed from 782,
2001-02-26,Monday,6656.49228,,
2001-02-27,Tuesday,6670.9904,,
2001-02-28,Wednesday,6631.10631,,
2001-03-01,Thursday,6596.78105,,
2001-03-02,Friday,6615.47455,,start
2001-03-03,Saturday,6615.47455,imputed from 788,
2001-03-04,Sunday,6615.47455,imputed from 789,
2001-03-05,Monday,6672.79273,,
2001-03-06,Tuesday,6823.29984,,
2001-03-07,Wednesday,6803.53305,,
2001-03-08,Thursday,6747.04915,,
2001-03-09,Friday,6664.16613,,start
2001-03-10,Saturday,6664.16613,imputed from 795,
2001-03-11,Sunday,6664.16613,imputed from 796,
2001-03-12,Monday,6493.40407,,
2001-03-13,Tuesday,6437.22847,,
2001-03-14,Wednesday,6329.06011,,
2001-03-15,Thursday,6409.23053,,
2001-03-16,Friday,6265.76214,,start
2001-03-17,Saturday,6265.76214,imputed from 802,
2001-03-18,Sunday,6265.76214,imputed from 803,
2001-03-19,Monday,6257.59143,,
2001-03-20,Tuesday,6370.84111,,
2001-03-21,Wednesday,6217.95119,,
2001-03-22,Thursday,5895.35572,,
2001-03-23,Friday,6093.13203,,start
2001-03-24,Saturday,6093.13203,imputed from 809,
2001-03-25,Sunday,6093.13203,imputed from 810,
2001-03-26,Monday,6353.02144,,
2001-03-27,Tuesday,6460.75817,,
2001-03-28,Wednesday,6338.23952,,
2001-03-29,Thursday,6311.54653,,
2001-03-30,Friday,6311.81154,,start
2001-03-31,Saturday,6311.81154,imputed from 816,
2001-04-01,Sunday,6311.81154,imputed from 817,
2001-04-02,Monday,6379.6955,,
2001-04-03,Tuesday,6102.83859,,
2001-04-04,Wednesday,6196.59991,,
2001-04-05,Thursday,6315.41678,,
2001-04-06,Friday,6318.66465,,start
2001-04-07,Saturday,6318.66465,imputed from 823,
2001-04-08,Sunday,6318.66465,imputed from 824,
2001-04-09,Monday,6396.33014,,
2001-04-10,Tuesday,6525.39271,,
2001-04-11,Wednesday,6572.83475,,
2001-04-12,Thursday,6556.54285,,
2001-04-13,Friday,6556.54285,imputed from 829,start
2001-04-14,Saturday,6556.54285,imputed from 830,
2001-04-15,Sunday,6556.54285,imputed from 831,
2001-04-16,Monday,6556.54285,imputed from 832,
2001-04-17,Tuesday,6523.96085,,
2001-04-18,Wednesday,6795.87481,,
2001-04-19,Thursday,6735.65907,,
2001-04-20,Friday,6659.63771,,start
2001-04-21,Saturday,6659.63771,imputed from 837,
2001-04-22,Sunday,6659.63771,imputed from 838,
2001-04-23,Monday,6607.74213,,
2001-04-24,Tuesday,6668.76238,,
2001-04-25,Wednesday,6641.39895,,
2001-04-26,Thursday,6754.8731,,
2001-04-27,Friday,6868.54506,,start
2001-04-28,Saturday,6868.54506,imputed from 844,
2001-04-29,Sunday,6868.54506,imputed from 845,
2001-04-30,Monday,6947.24189,,
2001-05-01,Tuesday,6947.24189,imputed from 847,
2001-05-02,Wednesday,6918.90045,,
2001-05-03,Thursday,6749.94779,,
2001-05-04,Friday,6822.66815,,start
2001-05-05,Saturday,6822.66815,imputed from 851,
2001-05-06,Sunday,6822.66815,imputed from 852,
2001-05-07,Monday,6831.8255,,
2001-05-08,Tuesday,6844.73774,,
2001-05-09,Wednesday,6778.76469,,
2001-05-10,Thursday,6930.15695,,
2001-05-11,Friday,6833.46675,,start
2001-05-12,Saturday,6833.46675,imputed from 858,
2001-05-13,Sunday,6833.46675,imputed from 859,
2001-05-14,Monday,6765.84399,,
2001-05-15,Tuesday,6821.30627,,
2001-05-16,Wednesday,6787.28776,,
2001-05-17,Thursday,6899.04215,,
2001-05-18,Friday,6964.11452,,start
2001-05-19,Saturday,6964.11452,imputed from 865,
2001-05-20,Sunday,6964.11452,imputed from 866,
2001-05-21,Monday,6997.93006,,
2001-05-22,Tuesday,7004.67333,,
2001-05-23,Wednesday,6917.3678,,
2001-05-24,Thursday,6934.77148,,
2001-05-25,Friday,6864.93232,,start
2001-05-26,Saturday,6864.93232,imputed from 872,
2001-05-27,Sunday,6864.93232,imputed from 873,
2001-05-28,Monday,6906.69392,,
2001-05-29,Tuesday,6841.59849,,
2001-05-30,Wednesday,6727.86351,,
2001-05-31,Thursday,6712.61605,,
2001-06-01,Friday,6698.77786,,start
2001-06-02,Saturday,6698.77786,imputed from 879,
2001-06-03,Sunday,6698.77786,imputed from 880,
2001-06-04,Monday,6764.13695,,
2001-06-05,Tuesday,6828.54998,,
2001-06-06,Wednesday,6764.22847,,
2001-06-07,Thursday,6773.92157,,
2001-06-08,Friday,6789.14908,,start
2001-06-09,Saturday,6789.14908,imputed from 886,
2001-06-10,Sunday,6789.14908,imputed from 887,
2001-06-11,Monday,6728.80177,,
2001-06-12,Tuesday,6527.7662,,
2001-06-13,Wednesday,6645.81664,,
2001-06-14,Thursday,6586.59964,,
2001-06-15,Friday,6526.06205,,start
2001-06-16,Saturday,6526.06205,imputed from 893,
2001-06-17,Sunday,6526.06205,imputed from 894,
2001-06-18,Monday,6416.5406,,
2001-06-19,Tuesday,6468.48639,,
2001-06-20,Wednesday,6442.43825,,
2001-06-21,Thursday,6396.38394,,
2001-06-22,Friday,6429.73183,,start
2001-06-23,Saturday,6429.73183,imputed from 900,
2001-06-24,Sunday,6429.73183,imputed from 901,
2001-06-25,Monday,6468.79408,,
2001-06-26,Tuesday,6345.64653,,
2001-06-27,Wednesday,6329.89993,,
2001-06-28,Thursday,6393.5689,,
2001-06-29,Friday,6533.03632,,start
2001-06-30,Saturday,6533.03632,imputed from 907,
2001-07-01,Sunday,6533.03632,imputed from 908,
2001-07-02,Monday,6628.15429,,
2001-07-03,Tuesday,6512.57826,,
2001-07-04,Wednesday,6455.62797,,
2001-07-05,Thursday,6404.94633,,
2001-07-06,Friday,6202.17446,,start
2001-07-07,Saturday,6202.17446,imputed from 914,
2001-07-08,Sunday,6202.17446,imputed from 915,
2001-07-09,Monday,6251.96604,,
2001-07-10,Tuesday,6166.10102,,
2001-07-11,Wednesday,6025.67502,,
2001-07-12,Thursday,6088.50921,,
2001-07-13,Friday,6159.87894,,start
2001-07-14,Saturday,6159.87894,imputed from 921,
2001-07-15,Sunday,6159.87894,imputed from 922,
2001-07-16,Monday,6116.31304,,
2001-07-17,Tuesday,6066.78125,,
2001-07-18,Wednesday,5903.36394,,
2001-07-19,Thursday,6028.90767,,
2001-07-20,Friday,5989.12283,,start
2001-07-21,Saturday,5989.12283,imputed from 928,
2001-07-22,Sunday,5989.12283,imputed from 929,
2001-07-23,Monday,6022.15024,,
2001-07-24,Tuesday,5945.49155,,
2001-07-25,Wednesday,5830.58661,,
2001-07-26,Thursday,5915.41055,,
2001-07-27,Friday,6060.84325,,start
2001-07-28,Saturday,6060.84325,imputed from 935,
2001-07-29,Sunday,6060.84325,imputed from 936,
2001-07-30,Monday,6159.29555,,
2001-07-31,Tuesday,6201.69566,,
2001-08-01,Wednesday,6224.39423,,
2001-08-02,Thursday,6166.239,,
2001-08-03,Friday,6114.4851,,start
2001-08-04,Saturday,6114.4851,imputed from 942,
2001-08-05,Sunday,6114.4851,imputed from 943,
2001-08-06,Monday,6134.30099,,
2001-08-07,Tuesday,6104.58193,,
2001-08-08,Wednesday,5997.982,,
2001-08-09,Thursday,5860.28842,,
2001-08-10,Friday,5794.64874,,start
2001-08-11,Saturday,5794.64874,imputed from 949,
2001-08-12,Sunday,5794.64874,imputed from 950,
2001-08-13,Monday,5899.18871,,
2001-08-14,Tuesday,5972.46924,,
2001-08-15,Wednesday,5900.03583,,
2001-08-16,Thursday,5859.59611,,
2001-08-17,Friday,5725.7713,,start
2001-08-18,Saturday,5725.7713,imputed from 956,
2001-08-19,Sunday,5725.7713,imputed from 957,
2001-08-20,Monday,5718.33549,,
2001-08-21,Tuesday,5781.52378,,
2001-08-22,Wednesday,5782.18399,,
2001-08-23,Thursday,5812.08089,,
2001-08-24,Friday,5952.86705,,start
2001-08-25,Saturday,5952.86705,imputed from 963,
2001-08-26,Sunday,5952.86705,imputed from 964,
2001-08-27,Monday,5927.57517,,
2001-08-28,Tuesday,5798.3328,,
2001-08-29,Wednesday,5841.90769,,
2001-08-30,Thursday,5664.03005,,
2001-08-31,Friday,5678.66709,,start
2001-09-01,Saturday,5678.66709,imputed from 970,
2001-09-02,Sunday,5678.66709,imputed from 971,
2001-09-03,Monday,5617.32019,,
2001-09-04,Tuesday,5669.85911,,
2001-09-05,Wednesday,5514.0563,,
2001-09-06,Thursday,5358.50248,,
2001-09-07,Friday,5229.67152,,start
2001-09-08,Saturday,5229.67152,imputed from 977,
2001-09-09,Sunday,5229.67152,imputed from 978,
2001-09-10,Monday,5233.05637,,
2001-09-11,Tuesday,4710.62634,,
2001-09-12,Wednesday,4911.93044,,
2001-09-13,Thursday,4955.28268,,
2001-09-14,Friday,4617.69666,,start
2001-09-15,Saturday,4617.69666,imputed from 984,
2001-09-16,Sunday,4617.69666,imputed from 985,
2001-09-17,Monday,4769.67723,,
2001-09-18,Tuesday,4721.33478,,
2001-09-19,Wednesday,4600.11491,,
2001-09-20,Thursday,4418.92276,,
2001-09-21,Friday,4170.16759,,start
2001-09-22,Saturday,4170.16759,imputed from 991,
2001-09-23,Sunday,4170.16759,imputed from 992,
2001-09-24,Monday,4527.51611,,
2001-09-25,Tuesday,4594.53902,,
2001-09-26,Wednesday,4696.58568,,
2001-09-27,Thursday,4746.97627,,
2001-09-28,Friday,4897.0332,,start
2001-09-29,Saturday,4897.0332,imputed from 998,
2001-09-30,Sunday,4897.0332,imputed from 999,
2001-10-01,Monday,4782.05781,,
2001-10-02,Tuesday,4837.31115,,
2001-10-03,Wednesday,4853.83439,,
2001-10-04,Thursday,5097.886,,
2001-10-05,Friday,4974.48622,,start
2001-10-06,Saturday,4974.48622,imputed from 1005,
2001-10-07,Sunday,4974.48622,imputed from 1006,
2001-10-08,Monday,4995.32909,,
2001-10-09,Tuesday,5008.83827,,
2001-10-10,Wednesday,5189.01504,,
2001-10-11,Thursday,5245.0152,,
2001-10-12,Friday,5230.5009,,start
2001-10-13,Saturday,5230.5009,imputed from 1012,
2001-10-14,Sunday,5230.5009,imputed from 1013,
2001-10-15,Monday,5030.05903,,
2001-10-16,Tuesday,5150.58194,,
2001-10-17,Wednesday,5280.14991,,
2001-10-18,Thursday,5147.16544,,
2001-10-19,Friday,5046.83074,,start
2001-10-20,Saturday,5046.83074,imputed from 1019,
2001-10-21,Sunday,5046.83074,imputed from 1020,
2001-10-22,Monday,5179.94327,,
2001-10-23,Tuesday,5340.00784,,
2001-10-24,Wednesday,5374.00113,,
2001-10-25,Thursday,5214.30617,,
2001-10-26,Friday,5354.80632,,start
2001-10-27,Saturday,5354.80632,imputed from 1026,
2001-10-28,Sunday,5354.80632,imputed from 1027,
2001-10-29,Monday,5236.77489,,
2001-10-30,Tuesday,5026.01193,,
2001-10-31,Wednesday,5120.93363,,
2001-11-01,Thursday,5193.70849,,
2001-11-02,Friday,5165.64383,,start
2001-11-03,Saturday,5165.64383,imputed from 1033,
2001-11-04,Sunday,5165.64383,imputed from 1034,
2001-11-05,Monday,5346.15172,,
2001-11-06,Tuesday,5314.2818,,
2001-11-07,Wednesday,5354.63513,,
2001-11-08,Thursday,5466.25307,,
2001-11-09,Friday,5385.27604,,start
2001-11-10,Saturday,5385.27604,imputed from 1040,
2001-11-11,Sunday,5385.27604,imputed from 1041,
2001-11-12,Monday,5209.1287,,
2001-11-13,Tuesday,5489.73972,,
2001-11-14,Wednesday,5477.37576,,
2001-11-15,Thursday,5457.41442,,
2001-11-16,Friday,5512.48621,,start
2001-11-17,Saturday,5512.48621,imputed from 1047,
2001-11-18,Sunday,5512.48621,imputed from 1048,
2001-11-19,Monday,5567.56803,,
2001-11-20,Tuesday,5478.72326,,
2001-11-21,Wednesday,5438.24389,,
2001-11-22,Thursday,5521.49426,,
2001-11-23,Friday,5533.52848,,start
2001-11-24,Saturday,5533.52848,imputed from 1054,
2001-11-25,Sunday,5533.52848,imputed from 1055,
2001-11-26,Monday,5520.60083,,
2001-11-27,Tuesday,5371.84257,,
2001-11-28,Wednesday,5329.77392,,
2001-11-29,Thursday,5339.81486,,
2001-11-30,Friday,5383.15945,,start
2001-12-01,Saturday,5383.15945,imputed from 1061,
2001-12-02,Sunday,5383.15945,imputed from 1062,
2001-12-03,Monday,5377.48578,,
2001-12-04,Tuesday,5445.17897,,
2001-12-05,Wednesday,5659.09332,,
2001-12-06,Thursday,5668.99319,,
2001-12-07,Friday,5615.40648,,start
2001-12-08,Saturday,5615.40648,imputed from 1068,
2001-12-09,Sunday,5615.40648,imputed from 1069,
2001-12-10,Monday,5520.55189,,
2001-12-11,Tuesday,5524.77126,,
2001-12-12,Wednesday,5433.98266,,
2001-12-13,Thursday,5331.90478,,
2001-12-14,Friday,5234.00023,,start
2001-12-15,Saturday,5234.00023,imputed from 1075,
2001-12-16,Sunday,5234.00023,imputed from 1076,
2001-12-17,Monday,5475.61962,,
2001-12-18,Tuesday,5437.28653,,
2001-12-19,Wednesday,5396.21283,,
2001-12-20,Thursday,5344.54413,,
2001-12-21,Friday,5460.53296,,start
2001-12-22,Saturday,5460.53296,imputed from 1082,
2001-12-23,Sunday,5460.53296,imputed from 1083,
2001-12-24,Monday,5460.53296,imputed from 1084,
2001-12-25,Tuesday,5460.53296,imputed from 1085,
2001-12-26,Wednesday,5460.53296,imputed from 1086,
2001-12-27,Thursday,5645.68934,,
2001-12-28,Friday,5673.47136,,start
2001-12-29,Saturday,5673.47136,imputed from 1089,
2001-12-30,Sunday,5673.47136,imputed from 1090,
2001-12-31,Monday,5673.47136,imputed from 1091,
2002-01-01,Tuesday,5673.47136,imputed from 1092,
2002-01-02,Wednesday,5592.29182,,
2002-01-03,Thursday,5726.47386,,
2002-01-04,Friday,5674.13101,,start
2002-01-05,Saturday,5674.13101,imputed from 1096,
2002-01-06,Sunday,5674.13101,imputed from 1097,
2002-01-07,Monday,5552.869,,
2002-01-08,Tuesday,5522.02346,,
2002-01-09,Wednesday,5526.31337,,
2002-01-10,Thursday,5452.15117,,
2002-01-11,Friday,5492.32943,,start
2002-01-12,Saturday,5492.32943,imputed from 1103,
2002-01-13,Sunday,5492.32943,imputed from 1104,
2002-01-14,Monday,5340.96411,,
2002-01-15,Tuesday,5415.77529,,
2002-01-16,Wednesday,5273.55707,,
2002-01-17,Thursday,5368.61648,,
2002-01-18,Friday,5369.81581,,start
2002-01-19,Saturday,5369.81581,imputed from 1110,
2002-01-20,Sunday,5369.81581,imputed from 1111,
2002-01-21,Monday,5311.45417,,
2002-01-22,Tuesday,5346.19485,,
2002-01-23,Wednesday,5364.44938,,
2002-01-24,Thursday,5487.08944,,
2002-01-25,Friday,5478.82239,,start
2002-01-26,Saturday,5478.82239,imputed from 1117,
2002-01-27,Sunday,5478.82239,imputed from 1118,
2002-01-28,Monday,5529.20151,,
2002-01-29,Tuesday,5450.41734,,
2002-01-30,Wednesday,5362.363,,
2002-01-31,Thursday,5427.43092,,
2002-02-01,Friday,5469.42779,,start
2002-02-02,Saturday,5469.42779,imputed from 1124,
2002-02-03,Sunday,5469.42779,imputed from 1125,
2002-02-04,Monday,5379.81741,,
2002-02-05,Tuesday,5216.42309,,
2002-02-06,Wednesday,5142.89183,,
2002-02-07,Thursday,5194.28189,,
2002-02-08,Friday,5196.7024,,start
2002-02-09,Saturday,5196.7024,imputed from 1131,
2002-02-10,Sunday,5196.7024,imputed from 1132,
2002-02-11,Monday,5261.73624,,
2002-02-12,Tuesday,5250.32937,,
2002-02-13,Wednesday,5312.10003,,
2002-02-14,Thursday,5374.45861,,
2002-02-15,Friday,5253.68115,,start
2002-02-16,Saturday,5253.68115,imputed from 1138,
2002-02-17,Sunday,5253.68115,imputed from 1139,
2002-02-18,Monday,5241.13402,,
2002-02-19,Tuesday,5108.45954,,
2002-02-20,Wednesday,5105.97941,,
2002-02-21,Thursday,5178.8946,,
2002-02-22,Friday,5074.05896,,start
2002-02-23,Saturday,5074.05896,imputed from 1145,
2002-02-24,Sunday,5074.05896,imputed from 1146,
2002-02-25,Monday,5204.90543,,
2002-02-26,Tuesday,5219.77633,,
2002-02-27,Wednesday,5286.04079,,
2002-02-28,Thursday,5368.23067,,
2002-03-01,Friday,5413.82965,,start
2002-03-02,Saturday,5413.82965,imputed from 1152,
2002-03-03,Sunday,5413.82965,imputed from 1153,
2002-03-04,Monday,5533.19755,,
2002-03-05,Tuesday,5498.00627,,
2002-03-06,Wednesday,5552.04226,,
2002-03-07,Thursday,5522.10637,,
2002-03-08,Friday,5594.96238,,start
2002-03-09,Saturday,5594.96238,imputed from 1159,
2002-03-10,Sunday,5594.96238,imputed from 1160,
2002-03-11,Monday,5556.03561,,
2002-03-12,Tuesday,5481.77017,,
2002-03-13,Wednesday,5412.59802,,
2002-03-14,Thursday,5393.77599,,
2002-03-15,Friday,5459.7389,,start
2002-03-16,Saturday,5459.7389,imputed from 1166,
2002-03-17,Sunday,5459.7389,imputed from 1167,
2002-03-18,Monday,5508.3096,,
2002-03-19,Tuesday,5543.39184,,
2002-03-20,Wednesday,5432.75519,,
2002-03-21,Thursday,5397.67591,,
2002-03-22,Friday,5449.1767,,start
2002-03-23,Saturday,5449.1767,imputed from 1173,
2002-03-24,Sunday,5449.1767,imputed from 1174,
2002-03-25,Monday,5389.09448,,
2002-03-26,Tuesday,5422.43316,,
2002-03-27,Wednesday,5444.13787,,
2002-03-28,Thursday,5471.77175,,
2002-03-29,Friday,5471.77175,imputed from 1179,start
2002-03-30,Saturday,5471.77175,imputed from 1180,
2002-03-31,Sunday,5471.77175,imputed from 1181,
2002-04-01,Monday,5471.77175,imputed from 1182,
2002-04-02,Tuesday,5440.34127,,
2002-04-03,Wednesday,5435.03248,,
2002-04-04,Thursday,5354.92915,,
2002-04-05,Friday,5317.40924,,start
2002-04-06,Saturday,5317.40924,imputed from 1187,
2002-04-07,Sunday,5317.40924,imputed from 1188,
2002-04-08,Monday,5242.52715,,
2002-04-09,Tuesday,5253.33799,,
2002-04-10,Wednesday,5341.11406,,
2002-04-11,Thursday,5217.39894,,
2002-04-12,Friday,5272.15774,,start
