date,weekday,FB1_Comdty_PX-LAST-CHF,imputed,FB1_Comdty_start
2004-03-14,Sunday,129.97,imputed from 2402,
2004-03-15,Monday,130.2,,
2004-03-16,Tuesday,129.74,,
2004-03-17,Wednesday,129.89,,
2004-03-18,Thursday,129.53,,
2004-03-19,Friday,129.62,,start
2004-03-20,Saturday,129.62,imputed from 2408,
2004-03-21,Sunday,129.62,imputed from 2409,
2004-03-22,Monday,129.8,,
2004-03-23,Tuesday,129.45,,
2004-03-24,Wednesday,129.49,,
2004-03-25,Thursday,129.6,,
2004-03-26,Friday,129.4,,start
2004-03-27,Saturday,129.4,imputed from 2415,
2004-03-28,Sunday,129.4,imputed from 2416,
2004-03-29,Monday,128.42,,
2004-03-30,Tuesday,128.8,,
2004-03-31,Wednesday,128.98,,
2004-04-01,Thursday,128.6,,
2004-04-02,Friday,127.9,,start
2004-04-03,Saturday,127.9,imputed from 2422,
2004-04-04,Sunday,127.9,imputed from 2423,
2004-04-05,Monday,127.74,,
2004-04-06,Tuesday,128.05,,
2004-04-07,Wednesday,128.21,,
2004-04-08,Thursday,128.29,,
2004-04-09,Friday,128.29,imputed from 2428,start
2004-04-10,Saturday,128.29,imputed from 2429,
2004-04-11,Sunday,128.29,imputed from 2430,
2004-04-12,Monday,128.29,imputed from 2431,
2004-04-13,Tuesday,127.66,,
2004-04-14,Wednesday,127.52,,
2004-04-15,Thursday,127.57,,
2004-04-16,Friday,127.78,,start
2004-04-17,Saturday,127.78,imputed from 2436,
2004-04-18,Sunday,127.78,imputed from 2437,
2004-04-19,Monday,128.12,,
2004-04-20,Tuesday,127.65,,
2004-04-21,Wednesday,127.73,,
2004-04-22,Thursday,127.43,,
2004-04-23,Friday,127.14,,start
2004-04-24,Saturday,127.14,imputed from 2443,
2004-04-25,Sunday,127.14,imputed from 2444,
2004-04-26,Monday,127.05,,
2004-04-27,Tuesday,126.91,,
2004-04-28,Wednesday,127.05,,
2004-04-29,Thursday,127.22,,
2004-04-30,Friday,127.6,,start
2004-05-01,Saturday,127.6,imputed from 2450,
2004-05-02,Sunday,127.6,imputed from 2451,
2004-05-03,Monday,127.8,,
2004-05-04,Tuesday,127.86,,
2004-05-05,Wednesday,127.95,,
2004-05-06,Thursday,127.5,,
2004-05-07,Friday,126.8,,start
2004-05-08,Saturday,126.8,imputed from 2457,
2004-05-09,Sunday,126.8,imputed from 2458,
2004-05-10,Monday,126.5,,
2004-05-11,Tuesday,126.78,,
2004-05-12,Wednesday,126.43,,
2004-05-13,Thursday,126.35,,
2004-05-14,Friday,126.59,,start
2004-05-15,Saturday,126.59,imputed from 2464,
2004-05-16,Sunday,126.59,imputed from 2465,
2004-05-17,Monday,127.09,,
2004-05-18,Tuesday,127.05,,
2004-05-19,Wednesday,126.69,,
2004-05-20,Thursday,126.69,,
2004-05-21,Friday,126.99,,start
2004-05-22,Saturday,126.99,imputed from 2471,
2004-05-23,Sunday,126.99,imputed from 2472,
2004-05-24,Monday,126.69,,
2004-05-25,Tuesday,126.8,,
2004-05-26,Wednesday,126.7,,
2004-05-27,Thursday,126.9,,
2004-05-28,Friday,126.71,,start
2004-05-29,Saturday,126.71,imputed from 2478,
2004-05-30,Sunday,126.71,imputed from 2479,
2004-05-31,Monday,126.71,,
2004-06-01,Tuesday,126.3,,
2004-06-02,Wednesday,126.04,,
2004-06-03,Thursday,125.85,,
2004-06-04,Friday,125.55,,start
2004-06-05,Saturday,125.55,imputed from 2485,
2004-06-06,Sunday,125.55,imputed from 2486,
2004-06-07,Monday,124.5,,
2004-06-08,Tuesday,124.22,,
2004-06-09,Wednesday,123.9,,
2004-06-10,Thursday,123.95,,
2004-06-11,Friday,123.76,,start
2004-06-12,Saturday,123.76,imputed from 2492,
2004-06-13,Sunday,123.76,imputed from 2493,
2004-06-14,Monday,123.95,,
2004-06-15,Tuesday,124.4,,
2004-06-16,Wednesday,124.23,,
2004-06-17,Thursday,124.1,,
2004-06-18,Friday,124.65,,start
2004-06-19,Saturday,124.65,imputed from 2499,
2004-06-20,Sunday,124.65,imputed from 2500,
2004-06-21,Monday,124.88,,
2004-06-22,Tuesday,124.57,,
2004-06-23,Wednesday,124.34,,
2004-06-24,Thursday,124.6,,
2004-06-25,Friday,124.56,,start
2004-06-26,Saturday,124.56,imputed from 2506,
2004-06-27,Sunday,124.56,imputed from 2507,
2004-06-28,Monday,124.1,,
2004-06-29,Tuesday,124.05,,
2004-06-30,Wednesday,124.7,,
2004-07-01,Thursday,124.6,,
2004-07-02,Friday,124.9,,start
2004-07-03,Saturday,124.9,imputed from 2513,
2004-07-04,Sunday,124.9,imputed from 2514,
2004-07-05,Monday,125.04,,
2004-07-06,Tuesday,125.04,,
2004-07-07,Wednesday,125.2,,
2004-07-08,Thursday,125.4,,
2004-07-09,Friday,125.42,,start
2004-07-10,Saturday,125.42,imputed from 2520,
2004-07-11,Sunday,125.42,imputed from 2521,
2004-07-12,Monday,125.5,,
2004-07-13,Tuesday,125.11,,
2004-07-14,Wednesday,125.38,,
2004-07-15,Thursday,125.35,,
2004-07-16,Friday,125.75,,start
2004-07-17,Saturday,125.75,imputed from 2527,
2004-07-18,Sunday,125.75,imputed from 2528,
2004-07-19,Monday,125.7,,
2004-07-20,Tuesday,125.65,,
2004-07-21,Wednesday,125.1,,
2004-07-22,Thursday,125.5,,
2004-07-23,Friday,125.48,,start
2004-07-24,Saturday,125.48,imputed from 2534,
2004-07-25,Sunday,125.48,imputed from 2535,
2004-07-26,Monday,125.46,,
2004-07-27,Tuesday,125.23,,
2004-07-28,Wednesday,125.0,,
2004-07-29,Thursday,125.03,,
2004-07-30,Friday,125.76,,start
2004-07-31,Saturday,125.76,imputed from 2541,
2004-08-01,Sunday,125.76,imputed from 2542,
2004-08-02,Monday,125.69,,
2004-08-03,Tuesday,125.95,,
2004-08-04,Wednesday,126.63,,
2004-08-05,Thursday,126.92,,
2004-08-06,Friday,127.4,,start
2004-08-07,Saturday,127.4,imputed from 2548,
2004-08-08,Sunday,127.4,imputed from 2549,
2004-08-09,Monday,127.39,,
2004-08-10,Tuesday,127.4,,
2004-08-11,Wednesday,127.07,,
2004-08-12,Thursday,127.53,,
2004-08-13,Friday,127.5,,start
2004-08-14,Saturday,127.5,imputed from 2555,
2004-08-15,Sunday,127.5,imputed from 2556,
2004-08-16,Monday,127.02,,
2004-08-17,Tuesday,127.24,,
2004-08-18,Wednesday,127.3,,
2004-08-19,Thursday,127.37,,
2004-08-20,Friday,127.47,,start
2004-08-21,Saturday,127.47,imputed from 2562,
2004-08-22,Sunday,127.47,imputed from 2563,
2004-08-23,Monday,127.02,,
2004-08-24,Tuesday,126.8,,
2004-08-25,Wednesday,126.8,,
2004-08-26,Thursday,126.91,,
2004-08-27,Friday,127.02,,start
2004-08-28,Saturday,127.02,imputed from 2569,
2004-08-29,Sunday,127.02,imputed from 2570,
2004-08-30,Monday,127.48,,
2004-08-31,Tuesday,127.7,,
2004-09-01,Wednesday,127.54,,
2004-09-02,Thursday,127.3,,
2004-09-03,Friday,126.94,,start
2004-09-04,Saturday,126.94,imputed from 2576,
2004-09-05,Sunday,126.94,imputed from 2577,
2004-09-06,Monday,126.95,,
2004-09-07,Tuesday,125.78,,
2004-09-08,Wednesday,125.96,,
2004-09-09,Thursday,126.14,,
2004-09-10,Friday,126.32,,start
2004-09-11,Saturday,126.32,imputed from 2583,
2004-09-12,Sunday,126.32,imputed from 2584,
2004-09-13,Monday,126.15,,
2004-09-14,Tuesday,126.21,,
2004-09-15,Wednesday,126.18,,
2004-09-16,Thursday,126.3,,
2004-09-17,Friday,126.3,,start
2004-09-18,Saturday,126.3,imputed from 2590,
2004-09-19,Sunday,126.3,imputed from 2591,
2004-09-20,Monday,126.44,,
2004-09-21,Tuesday,126.15,,
2004-09-22,Wednesday,126.3,,
2004-09-23,Thursday,126.46,,
2004-09-24,Friday,126.25,,start
2004-09-25,Saturday,126.25,imputed from 2597,
2004-09-26,Sunday,126.25,imputed from 2598,
2004-09-27,Monday,126.43,,
2004-09-28,Tuesday,126.52,,
2004-09-29,Wednesday,126.23,,
2004-09-30,Thursday,126.46,,
2004-10-01,Friday,126.5,,start
2004-10-02,Saturday,126.5,imputed from 2604,
2004-10-03,Sunday,126.5,imputed from 2605,
2004-10-04,Monday,126.57,,
2004-10-05,Tuesday,127.01,,
2004-10-06,Wednesday,127.1,,
2004-10-07,Thursday,126.66,,
2004-10-08,Friday,127.15,,start
2004-10-09,Saturday,127.15,imputed from 2611,
2004-10-10,Sunday,127.15,imputed from 2612,
2004-10-11,Monday,127.21,,
2004-10-12,Tuesday,127.6,,
2004-10-13,Wednesday,127.56,,
2004-10-14,Thursday,127.75,,
2004-10-15,Friday,127.7,,start
2004-10-16,Saturday,127.7,imputed from 2618,
2004-10-17,Sunday,127.7,imputed from 2619,
2004-10-18,Monday,127.9,,
2004-10-19,Tuesday,127.67,,
2004-10-20,Wednesday,127.91,,
2004-10-21,Thursday,127.84,,
2004-10-22,Friday,127.81,,start
2004-10-23,Saturday,127.81,imputed from 2625,
2004-10-24,Sunday,127.81,imputed from 2626,
2004-10-25,Monday,127.98,,
2004-10-26,Tuesday,128.27,,
2004-10-27,Wednesday,128.21,,
2004-10-28,Thursday,127.62,,
2004-10-29,Friday,128.01,,start
2004-10-30,Saturday,128.01,imputed from 2632,
2004-10-31,Sunday,128.01,imputed from 2633,
2004-11-01,Monday,128.31,,
2004-11-02,Tuesday,127.77,,
2004-11-03,Wednesday,127.86,,
2004-11-04,Thursday,128.35,,
2004-11-05,Friday,128.04,,start
2004-11-06,Saturday,128.04,imputed from 2639,
2004-11-07,Sunday,128.04,imputed from 2640,
2004-11-08,Monday,127.85,,
2004-11-09,Tuesday,128.14,,
2004-11-10,Wednesday,128.14,,
2004-11-11,Thursday,128.81,,
2004-11-12,Friday,129.05,,start
2004-11-13,Saturday,129.05,imputed from 2646,
2004-11-14,Sunday,129.05,imputed from 2647,
2004-11-15,Monday,129.02,,
2004-11-16,Tuesday,129.22,,
2004-11-17,Wednesday,128.75,,
2004-11-18,Thursday,128.41,,
2004-11-19,Friday,128.45,,start
2004-11-20,Saturday,128.45,imputed from 2653,
2004-11-21,Sunday,128.45,imputed from 2654,
2004-11-22,Monday,128.92,,
2004-11-23,Tuesday,129.1,,
2004-11-24,Wednesday,129.25,,
2004-11-25,Thursday,129.52,,
2004-11-26,Friday,129.63,,start
2004-11-27,Saturday,129.63,imputed from 2660,
2004-11-28,Sunday,129.63,imputed from 2661,
2004-11-29,Monday,129.3,,
2004-11-30,Tuesday,129.46,,
2004-12-01,Wednesday,129.49,,
2004-12-02,Thursday,129.43,,
2004-12-03,Friday,129.76,,start
2004-12-04,Saturday,129.76,imputed from 2667,
2004-12-05,Sunday,129.76,imputed from 2668,
2004-12-06,Monday,130.22,,
2004-12-07,Tuesday,131.08,,
2004-12-08,Wednesday,131.14,,
2004-12-09,Thursday,131.26,,
2004-12-10,Friday,131.26,,start
2004-12-11,Saturday,131.26,imputed from 2674,
2004-12-12,Sunday,131.26,imputed from 2675,
2004-12-13,Monday,131.18,,
2004-12-14,Tuesday,131.19,,
2004-12-15,Wednesday,131.3,,
2004-12-16,Thursday,131.06,,
2004-12-17,Friday,130.6,,start
2004-12-18,Saturday,130.6,imputed from 2681,
2004-12-19,Sunday,130.6,imputed from 2682,
2004-12-20,Monday,131.06,,
2004-12-21,Tuesday,130.56,,
2004-12-22,Wednesday,130.62,,
2004-12-23,Thursday,130.81,,
2004-12-24,Friday,130.81,imputed from 2687,start
2004-12-25,Saturday,130.81,imputed from 2688,
2004-12-26,Sunday,130.81,imputed from 2689,
2004-12-27,Monday,131.27,,
2004-12-28,Tuesday,131.32,,
2004-12-29,Wednesday,130.81,,
2004-12-30,Thursday,129.96,,
2004-12-31,Friday,129.96,imputed from 2694,start
2005-01-01,Saturday,129.96,imputed from 2695,
2005-01-02,Sunday,129.96,imputed from 2696,
2005-01-03,Monday,131.04,,
2005-01-04,Tuesday,131.08,,
2005-01-05,Wednesday,131.35,,
2005-01-06,Thursday,131.4,,
2005-01-07,Friday,131.68,,start
2005-01-08,Saturday,131.68,imputed from 2702,
2005-01-09,Sunday,131.68,imputed from 2703,
2005-01-10,Monday,131.78,,
2005-01-11,Tuesday,131.68,,
2005-01-12,Wednesday,131.59,,
2005-01-13,Thursday,132.18,,
2005-01-14,Friday,131.9,,start
2005-01-15,Saturday,131.9,imputed from 2709,
2005-01-16,Sunday,131.9,imputed from 2710,
2005-01-17,Monday,132.1,,
2005-01-18,Tuesday,132.12,,
2005-01-19,Wednesday,132.25,,
2005-01-20,Thursday,132.05,,
2005-01-21,Friday,132.06,,start
2005-01-22,Saturday,132.06,imputed from 2716,
2005-01-23,Sunday,132.06,imputed from 2717,
2005-01-24,Monday,132.2,,
2005-01-25,Tuesday,132.3,,
2005-01-26,Wednesday,132.15,,
2005-01-27,Thursday,131.97,,
2005-01-28,Friday,132.17,,start
2005-01-29,Saturday,132.17,imputed from 2723,
2005-01-30,Sunday,132.17,imputed from 2724,
2005-01-31,Monday,132.33,,
2005-02-01,Tuesday,132.69,,
2005-02-02,Wednesday,132.73,,
2005-02-03,Thursday,132.99,,
2005-02-04,Friday,133.35,,start
2005-02-05,Saturday,133.35,imputed from 2730,
2005-02-06,Sunday,133.35,imputed from 2731,
2005-02-07,Monday,133.41,,
2005-02-08,Tuesday,133.57,,
2005-02-09,Wednesday,134.08,,
2005-02-10,Thursday,133.78,,
2005-02-11,Friday,133.75,,start
2005-02-12,Saturday,133.75,imputed from 2737,
2005-02-13,Sunday,133.75,imputed from 2738,
2005-02-14,Monday,133.42,,
2005-02-15,Tuesday,133.33,,
2005-02-16,Wednesday,132.95,,
2005-02-17,Thursday,132.39,,
2005-02-18,Friday,131.58,,start
2005-02-19,Saturday,131.58,imputed from 2744,
2005-02-20,Sunday,131.58,imputed from 2745,
2005-02-21,Monday,131.41,,
2005-02-22,Tuesday,131.55,,
2005-02-23,Wednesday,131.45,,
2005-02-24,Thursday,131.21,,
2005-02-25,Friday,131.18,,start
2005-02-26,Saturday,131.18,imputed from 2751,
2005-02-27,Sunday,131.18,imputed from 2752,
2005-02-28,Monday,131.3,,
2005-03-01,Tuesday,131.05,,
2005-03-02,Wednesday,130.93,,
2005-03-03,Thursday,131.19,,
2005-03-04,Friday,131.73,,start
2005-03-05,Saturday,131.73,imputed from 2758,
2005-03-06,Sunday,131.73,imputed from 2759,
2005-03-07,Monday,130.65,,
2005-03-08,Tuesday,130.85,,
2005-03-09,Wednesday,130.22,,
2005-03-10,Thursday,129.62,,
2005-03-11,Friday,129.7,,start
2005-03-12,Saturday,129.7,imputed from 2765,
2005-03-13,Sunday,129.7,imputed from 2766,
2005-03-14,Monday,129.53,,
2005-03-15,Tuesday,129.93,,
2005-03-16,Wednesday,130.07,,
2005-03-17,Thursday,130.06,,
2005-03-18,Friday,129.93,,start
2005-03-19,Saturday,129.93,imputed from 2772,
2005-03-20,Sunday,129.93,imputed from 2773,
2005-03-21,Monday,129.68,,
2005-03-22,Tuesday,129.79,,
2005-03-23,Wednesday,129.3,,
2005-03-24,Thursday,129.57,,
2005-03-25,Friday,129.57,imputed from 2778,start
2005-03-26,Saturday,129.57,imputed from 2779,
2005-03-27,Sunday,129.57,imputed from 2780,
2005-03-28,Monday,129.57,imputed from 2781,
2005-03-29,Tuesday,129.75,,
2005-03-30,Wednesday,130.19,,
2005-03-31,Thursday,130.89,,
2005-04-01,Friday,130.89,,start
2005-04-02,Saturday,130.89,imputed from 2786,
2005-04-03,Sunday,130.89,imputed from 2787,
2005-04-04,Monday,131.0,,
2005-04-05,Tuesday,130.93,,
2005-04-06,Wednesday,131.13,,
2005-04-07,Thursday,131.53,,
2005-04-08,Friday,131.02,,start
2005-04-09,Saturday,131.02,imputed from 2793,
2005-04-10,Sunday,131.02,imputed from 2794,
2005-04-11,Monday,131.29,,
2005-04-12,Tuesday,131.31,,
2005-04-13,Wednesday,131.77,,
2005-04-14,Thursday,131.74,,
2005-04-15,Friday,132.35,,start
2005-04-16,Saturday,132.35,imputed from 2800,
2005-04-17,Sunday,132.35,imputed from 2801,
2005-04-18,Monday,132.75,,
2005-04-19,Tuesday,133.12,,
2005-04-20,Wednesday,133.02,,
2005-04-21,Thursday,133.06,,
2005-04-22,Friday,132.9,,start
2005-04-23,Saturday,132.9,imputed from 2807,
2005-04-24,Sunday,132.9,imputed from 2808,
2005-04-25,Monday,133.05,,
2005-04-26,Tuesday,133.07,,
2005-04-27,Wednesday,133.32,,
2005-04-28,Thursday,133.36,,
2005-04-29,Friday,133.37,,start
2005-04-30,Saturday,133.37,imputed from 2814,
2005-05-01,Sunday,133.37,imputed from 2815,
2005-05-02,Monday,133.33,,
2005-05-03,Tuesday,133.4,,
2005-05-04,Wednesday,133.16,,
2005-05-05,Thursday,133.16,,
2005-05-06,Friday,133.03,,start
2005-05-07,Saturday,133.03,imputed from 2821,
2005-05-08,Sunday,133.03,imputed from 2822,
2005-05-09,Monday,133.14,,
2005-05-10,Tuesday,133.35,,
2005-05-11,Wednesday,133.78,,
2005-05-12,Thursday,133.78,,
2005-05-13,Friday,133.84,,start
2005-05-14,Saturday,133.84,imputed from 2828,
2005-05-15,Sunday,133.84,imputed from 2829,
2005-05-16,Monday,133.84,,
2005-05-17,Tuesday,133.84,,
2005-05-18,Wednesday,134.25,,
2005-05-19,Thursday,133.94,,
2005-05-20,Friday,133.57,,start
2005-05-21,Saturday,133.57,imputed from 2835,
2005-05-22,Sunday,133.57,imputed from 2836,
2005-05-23,Monday,133.77,,
2005-05-24,Tuesday,134.1,,
2005-05-25,Wednesday,134.32,,
2005-05-26,Thursday,134.12,,
2005-05-27,Friday,134.0,,start
2005-05-28,Saturday,134.0,imputed from 2842,
2005-05-29,Sunday,134.0,imputed from 2843,
2005-05-30,Monday,134.01,,
2005-05-31,Tuesday,134.7,,
2005-06-01,Wednesday,134.81,,
2005-06-02,Thursday,134.92,,
2005-06-03,Friday,134.82,,start
2005-06-04,Saturday,134.82,imputed from 2849,
2005-06-05,Sunday,134.82,imputed from 2850,
2005-06-06,Monday,134.88,,
2005-06-07,Tuesday,134.05,,
2005-06-08,Wednesday,134.14,,
2005-06-09,Thursday,133.7,,
2005-06-10,Friday,133.65,,start
2005-06-11,Saturday,133.65,imputed from 2856,
2005-06-12,Sunday,133.65,imputed from 2857,
2005-06-13,Monday,133.37,,
2005-06-14,Tuesday,133.2,,
2005-06-15,Wednesday,132.52,,
2005-06-16,Thursday,132.2,,
2005-06-17,Friday,132.67,,start
2005-06-18,Saturday,132.67,imputed from 2863,
2005-06-19,Sunday,132.67,imputed from 2864,
2005-06-20,Monday,132.5,,
2005-06-21,Tuesday,132.95,,
2005-06-22,Wednesday,133.47,,
2005-06-23,Thursday,133.08,,
2005-06-24,Friday,132.88,,start
2005-06-25,Saturday,132.88,imputed from 2870,
2005-06-26,Sunday,132.88,imputed from 2871,
2005-06-27,Monday,133.2,,
2005-06-28,Tuesday,132.88,,
2005-06-29,Wednesday,133.14,,
2005-06-30,Thursday,133.4,,
2005-07-01,Friday,133.65,,start
2005-07-02,Saturday,133.65,imputed from 2877,
2005-07-03,Sunday,133.65,imputed from 2878,
2005-07-04,Monday,133.44,,
2005-07-05,Tuesday,133.28,,
2005-07-06,Wednesday,133.35,,
2005-07-07,Thursday,133.44,,
2005-07-08,Friday,132.94,,start
2005-07-09,Saturday,132.94,imputed from 2884,
2005-07-10,Sunday,132.94,imputed from 2885,
2005-07-11,Monday,132.1,,
2005-07-12,Tuesday,132.47,,
2005-07-13,Wednesday,132.7,,
2005-07-14,Thursday,132.62,,
2005-07-15,Friday,132.5,,start
2005-07-16,Saturday,132.5,imputed from 2891,
2005-07-17,Sunday,132.5,imputed from 2892,
2005-07-18,Monday,132.62,,
2005-07-19,Tuesday,132.7,,
2005-07-20,Wednesday,132.8,,
2005-07-21,Thursday,133.11,,
2005-07-22,Friday,133.94,,start
2005-07-23,Saturday,133.94,imputed from 2898,
2005-07-24,Sunday,133.94,imputed from 2899,
2005-07-25,Monday,133.73,,
2005-07-26,Tuesday,133.3,,
2005-07-27,Wednesday,133.27,,
2005-07-28,Thursday,133.53,,
2005-07-29,Friday,133.46,,start
2005-07-30,Saturday,133.46,imputed from 2905,
2005-07-31,Sunday,133.46,imputed from 2906,
2005-08-01,Monday,133.46,imputed from 2907,
2005-08-02,Tuesday,132.23,,
2005-08-03,Wednesday,132.53,,
2005-08-04,Thursday,132.73,,
2005-08-05,Friday,132.49,,start
2005-08-06,Saturday,132.49,imputed from 2912,
2005-08-07,Sunday,132.49,imputed from 2913,
2005-08-08,Monday,132.5,,
2005-08-09,Tuesday,132.24,,
2005-08-10,Wednesday,132.12,,
2005-08-11,Thursday,132.03,,
2005-08-12,Friday,132.65,,start
2005-08-13,Saturday,132.65,imputed from 2919,
2005-08-14,Sunday,132.65,imputed from 2920,
2005-08-15,Monday,132.78,,
2005-08-16,Tuesday,133.3,,
2005-08-17,Wednesday,133.22,,
2005-08-18,Thursday,133.65,,
2005-08-19,Friday,133.55,,start
2005-08-20,Saturday,133.55,imputed from 2926,
2005-08-21,Sunday,133.55,imputed from 2927,
2005-08-22,Monday,133.29,,
2005-08-23,Tuesday,133.33,,
2005-08-24,Wednesday,133.33,,
2005-08-25,Thursday,133.4,,
2005-08-26,Friday,133.7,,start
2005-08-27,Saturday,133.7,imputed from 2933,
2005-08-28,Sunday,133.7,imputed from 2934,
2005-08-29,Monday,133.95,,
2005-08-30,Tuesday,133.8,,
2005-08-31,Wednesday,133.93,,
2005-09-01,Thursday,134.76,,
2005-09-02,Friday,134.45,,start
2005-09-03,Saturday,134.45,imputed from 2940,
2005-09-04,Sunday,134.45,imputed from 2941,
2005-09-05,Monday,134.54,,
2005-09-06,Tuesday,134.4,,
2005-09-07,Wednesday,133.06,,
2005-09-08,Thursday,133.25,,
2005-09-09,Friday,133.21,,start
2005-09-10,Saturday,133.21,imputed from 2947,
2005-09-11,Sunday,133.21,imputed from 2948,
2005-09-12,Monday,132.78,,
2005-09-13,Tuesday,133.01,,
2005-09-14,Wednesday,133.09,,
2005-09-15,Thursday,132.97,,
2005-09-16,Friday,132.63,,start
2005-09-17,Saturday,132.63,imputed from 2954,
2005-09-18,Sunday,132.63,imputed from 2955,
2005-09-19,Monday,132.79,,
2005-09-20,Tuesday,133.0,,
2005-09-21,Wednesday,133.5,,
2005-09-22,Thursday,133.7,,
2005-09-23,Friday,133.41,,start
2005-09-24,Saturday,133.41,imputed from 2961,
2005-09-25,Sunday,133.41,imputed from 2962,
2005-09-26,Monday,132.55,,
2005-09-27,Tuesday,132.16,,
2005-09-28,Wednesday,132.02,,
2005-09-29,Thursday,131.9,,
2005-09-30,Friday,132.06,,start
2005-10-01,Saturday,132.06,imputed from 2968,
2005-10-02,Sunday,132.06,imputed from 2969,
2005-10-03,Monday,131.82,,
2005-10-04,Tuesday,131.88,,
2005-10-05,Wednesday,132.0,,
2005-10-06,Thursday,132.0,,
2005-10-07,Friday,131.88,,start
2005-10-08,Saturday,131.88,imputed from 2975,
2005-10-09,Sunday,131.88,imputed from 2976,
2005-10-10,Monday,132.18,,
2005-10-11,Tuesday,132.19,,
2005-10-12,Wednesday,132.11,,
2005-10-13,Thursday,131.38,,
2005-10-14,Friday,131.6,,start
2005-10-15,Saturday,131.6,imputed from 2982,
2005-10-16,Sunday,131.6,imputed from 2983,
2005-10-17,Monday,131.2,,
2005-10-18,Tuesday,131.32,,
2005-10-19,Wednesday,131.44,,
2005-10-20,Thursday,131.53,,
2005-10-21,Friday,131.75,,start
2005-10-22,Saturday,131.75,imputed from 2989,
2005-10-23,Sunday,131.75,imputed from 2990,
2005-10-24,Monday,132.1,,
2005-10-25,Tuesday,131.55,,
2005-10-26,Wednesday,130.57,,
2005-10-27,Thursday,130.72,,
2005-10-28,Friday,130.53,,start
2005-10-29,Saturday,130.53,imputed from 2996,
2005-10-30,Sunday,130.53,imputed from 2997,
2005-10-31,Monday,130.23,,
2005-11-01,Tuesday,130.12,,
2005-11-02,Wednesday,129.66,,
2005-11-03,Thursday,129.59,,
2005-11-04,Friday,129.1,,start
2005-11-05,Saturday,129.1,imputed from 3003,
2005-11-06,Sunday,129.1,imputed from 3004,
2005-11-07,Monday,129.3,,
2005-11-08,Tuesday,129.49,,
2005-11-09,Wednesday,128.9,,
2005-11-10,Thursday,129.1,,
2005-11-11,Friday,129.1,,start
2005-11-12,Saturday,129.1,imputed from 3010,
2005-11-13,Sunday,129.1,imputed from 3011,
2005-11-14,Monday,129.16,,
2005-11-15,Tuesday,129.33,,
2005-11-16,Wednesday,129.78,,
2005-11-17,Thursday,129.4,,
2005-11-18,Friday,128.95,,start
2005-11-19,Saturday,128.95,imputed from 3017,
2005-11-20,Sunday,128.95,imputed from 3018,
2005-11-21,Monday,129.15,,
2005-11-22,Tuesday,129.13,,
2005-11-23,Wednesday,129.12,,
2005-11-24,Thursday,129.52,,
2005-11-25,Friday,129.54,,start
2005-11-26,Saturday,129.54,imputed from 3024,
2005-11-27,Sunday,129.54,imputed from 3025,
2005-11-28,Monday,129.35,,
2005-11-29,Tuesday,129.45,,
2005-11-30,Wednesday,129.6,,
2005-12-01,Thursday,129.62,,
2005-12-02,Friday,129.57,,start
2005-12-03,Saturday,129.57,imputed from 3031,
2005-12-04,Sunday,129.57,imputed from 3032,
2005-12-05,Monday,129.22,,
2005-12-06,Tuesday,129.88,,
2005-12-07,Wednesday,134.3,,
2005-12-08,Thursday,134.81,,
2005-12-09,Friday,134.68,,start
2005-12-10,Saturday,134.68,imputed from 3038,
2005-12-11,Sunday,134.68,imputed from 3039,
2005-12-12,Monday,134.97,,
2005-12-13,Tuesday,134.86,,
2005-12-14,Wednesday,134.65,,
2005-12-15,Thursday,134.95,,
2005-12-16,Friday,135.0,,start
2005-12-17,Saturday,135.0,imputed from 3045,
2005-12-18,Sunday,135.0,imputed from 3046,
