date,weekday,C 1_Comdty_PX-LAST-CHF,imputed,C 1_Comdty_start
2010-10-05,Tuesday,4.74993,,
2010-10-06,Wednesday,4.69839,,
2010-10-07,Thursday,4.82505,,
2010-10-08,Friday,5.07807,,start
2010-10-09,Saturday,5.07807,imputed from 4802,
2010-10-10,Sunday,5.07807,imputed from 4803,
2010-10-11,Monday,5.35854,,
2010-10-12,Tuesday,5.54393,,
2010-10-13,Wednesday,5.4648,,
2010-10-14,Thursday,5.40192,,
2010-10-15,Friday,5.38678,,start
2010-10-16,Saturday,5.38678,imputed from 4809,
2010-10-17,Sunday,5.38678,imputed from 4810,
2010-10-18,Monday,5.32842,,
2010-10-19,Tuesday,5.29729,,
2010-10-20,Wednesday,5.51306,,
2010-10-21,Thursday,5.45743,,
2010-10-22,Friday,5.48128,,start
2010-10-23,Saturday,5.48128,imputed from 4816,
2010-10-24,Sunday,5.48128,imputed from 4817,
2010-10-25,Monday,5.52256,,
2010-10-26,Tuesday,5.6215,,
2010-10-27,Wednesday,5.71304,,
2010-10-28,Thursday,5.6881,,
2010-10-29,Friday,5.72397,,start
2010-10-30,Saturday,5.72397,imputed from 4823,
2010-10-31,Sunday,5.72397,imputed from 4824,
2010-11-01,Monday,5.72978,,
2010-11-02,Tuesday,5.63544,,
2010-11-03,Wednesday,5.67695,,
2010-11-04,Thursday,5.65751,,
2010-11-05,Friday,5.63535,,start
2010-11-06,Saturday,5.63535,imputed from 4830,
2010-11-07,Sunday,5.63535,imputed from 4831,
2010-11-08,Monday,5.64298,,
2010-11-09,Tuesday,5.55447,,
2010-11-10,Wednesday,5.52298,,
2010-11-11,Thursday,5.51028,,
2010-11-12,Friday,5.22893,,start
2010-11-13,Saturday,5.22893,imputed from 4837,
2010-11-14,Sunday,5.22893,imputed from 4838,
2010-11-15,Monday,5.46168,,
2010-11-16,Tuesday,5.24236,,
2010-11-17,Wednesday,5.20755,,
2010-11-18,Thursday,5.40775,,
2010-11-19,Friday,5.20021,,start
2010-11-20,Saturday,5.20021,imputed from 4844,
2010-11-21,Sunday,5.20021,imputed from 4845,
2010-11-22,Monday,5.10613,,
2010-11-23,Tuesday,5.25593,,
2010-11-24,Wednesday,5.34925,,
2010-11-25,Thursday,5.34925,imputed from 4849,
2010-11-26,Friday,5.39596,,start
2010-11-27,Saturday,5.39596,imputed from 4851,
2010-11-28,Sunday,5.39596,imputed from 4852,
2010-11-29,Monday,5.54191,,
2010-11-30,Tuesday,5.44816,,
2010-12-01,Wednesday,5.68175,,
2010-12-02,Thursday,5.50778,,
2010-12-03,Friday,5.6008,,start
2010-12-04,Saturday,5.6008,imputed from 4858,
2010-12-05,Sunday,5.6008,imputed from 4859,
2010-12-06,Monday,5.58174,,
2010-12-07,Tuesday,5.53155,,
2010-12-08,Wednesday,5.68525,,
2010-12-09,Thursday,5.6443,,
2010-12-10,Friday,5.6311,,start
2010-12-11,Saturday,5.6311,imputed from 4865,
2010-12-12,Sunday,5.6311,imputed from 4866,
2010-12-13,Monday,5.68903,,
2010-12-14,Tuesday,5.62468,,
2010-12-15,Wednesday,5.62983,,
2010-12-16,Thursday,5.6729,,
2010-12-17,Friday,5.78963,,start
2010-12-18,Saturday,5.78963,imputed from 4872,
2010-12-19,Sunday,5.78963,imputed from 4873,
2010-12-20,Monday,5.78757,,
2010-12-21,Tuesday,5.77317,,
2010-12-22,Wednesday,5.79707,,
2010-12-23,Thursday,5.8987,,
2010-12-24,Friday,5.8987,imputed from 4878,start
2010-12-25,Saturday,5.8987,imputed from 4879,
2010-12-26,Sunday,5.8987,imputed from 4880,
2010-12-27,Monday,5.9224,,
2010-12-28,Tuesday,5.91776,,
2010-12-29,Wednesday,5.92613,,
2010-12-30,Thursday,5.7713,,
2010-12-31,Friday,5.87423,,start
2011-01-01,Saturday,5.87423,imputed from 4886,
2011-01-02,Sunday,5.87423,imputed from 4887,
2011-01-03,Monday,5.79113,,
2011-01-04,Tuesday,5.75884,,
2011-01-05,Wednesday,5.96957,,
2011-01-06,Thursday,5.80388,,
2011-01-07,Friday,5.74473,,start
2011-01-08,Saturday,5.74473,imputed from 4893,
2011-01-09,Sunday,5.74473,imputed from 4894,
2011-01-10,Monday,5.88122,,
2011-01-11,Tuesday,5.9225,,
2011-01-12,Wednesday,6.12638,,
2011-01-13,Thursday,6.18471,,
2011-01-14,Friday,6.25784,,start
2011-01-15,Saturday,6.25784,imputed from 4900,
2011-01-16,Sunday,6.25784,imputed from 4901,
2011-01-17,Monday,6.25784,imputed from 4902,
2011-01-18,Tuesday,6.3589,,
2011-01-19,Wednesday,6.12971,,
2011-01-20,Thursday,6.31175,,
2011-01-21,Friday,6.29448,,start
2011-01-22,Saturday,6.29448,imputed from 4907,
2011-01-23,Sunday,6.29448,imputed from 4908,
2011-01-24,Monday,6.21963,,
2011-01-25,Tuesday,6.08129,,
2011-01-26,Wednesday,6.20456,,
2011-01-27,Thursday,6.16325,,
2011-01-28,Friday,6.06712,,start
2011-01-29,Saturday,6.06712,imputed from 4914,
2011-01-30,Sunday,6.06712,imputed from 4915,
2011-01-31,Monday,6.20524,,
2011-02-01,Tuesday,6.23243,,
2011-02-02,Wednesday,6.30701,,
2011-02-03,Thursday,6.25334,,
2011-02-04,Friday,6.49325,,start
2011-02-05,Saturday,6.49325,imputed from 4921,
2011-02-06,Sunday,6.49325,imputed from 4922,
2011-02-07,Monday,6.45871,,
2011-02-08,Tuesday,6.45587,,
2011-02-09,Wednesday,6.69382,,
2011-02-10,Thursday,6.76358,,
2011-02-11,Friday,6.88908,,start
2011-02-12,Saturday,6.88908,imputed from 4928,
2011-02-13,Sunday,6.88908,imputed from 4929,
2011-02-14,Monday,6.74808,,
2011-02-15,Tuesday,6.66609,,
2011-02-16,Wednesday,6.64606,,
2011-02-17,Thursday,6.77825,,
2011-02-18,Friday,6.71849,,start
2011-02-19,Saturday,6.71849,imputed from 4935,
2011-02-20,Sunday,6.71849,imputed from 4936,
2011-02-21,Monday,6.71849,imputed from 4937,
2011-02-22,Tuesday,6.38081,,
2011-02-23,Wednesday,6.44962,,
2011-02-24,Thursday,6.35142,,
2011-02-25,Friday,6.6095,,start
2011-02-26,Saturday,6.6095,imputed from 4942,
2011-02-27,Sunday,6.6095,imputed from 4943,
2011-02-28,Monday,6.79464,,
2011-03-01,Tuesday,6.83132,,
2011-03-02,Wednesday,6.65512,,
2011-03-03,Thursday,6.86504,,
2011-03-04,Friday,6.74346,,start
2011-03-05,Saturday,6.74346,imputed from 4949,
2011-03-06,Sunday,6.74346,imputed from 4950,
2011-03-07,Monday,6.6419,,
2011-03-08,Tuesday,6.59501,,
2011-03-09,Wednesday,6.5193,,
2011-03-10,Thursday,6.37006,,
2011-03-11,Friday,6.1742,,start
2011-03-12,Saturday,6.1742,imputed from 4956,
2011-03-13,Sunday,6.1742,imputed from 4957,
2011-03-14,Monday,6.15251,,
2011-03-15,Tuesday,5.82258,,
2011-03-16,Wednesday,5.6046,,
2011-03-17,Thursday,5.81915,,
2011-03-18,Friday,6.15765,,start
2011-03-19,Saturday,6.15765,imputed from 4963,
2011-03-20,Sunday,6.15765,imputed from 4964,
2011-03-21,Monday,6.21283,,
2011-03-22,Tuesday,6.20273,,
2011-03-23,Wednesday,6.1828,,
2011-03-24,Thursday,6.36465,,
2011-03-25,Friday,6.33995,,start
2011-03-26,Saturday,6.33995,imputed from 4970,
2011-03-27,Sunday,6.33995,imputed from 4971,
2011-03-28,Monday,6.15978,,
2011-03-29,Tuesday,6.18816,,
2011-03-30,Wednesday,6.09593,,
2011-03-31,Thursday,6.34878,,
2011-04-01,Friday,6.8161,,start
2011-04-02,Saturday,6.8161,imputed from 4977,
2011-04-03,Sunday,6.8161,imputed from 4978,
2011-04-04,Monday,7.01711,,
2011-04-05,Tuesday,7.09244,,
2011-04-06,Wednesday,7.00816,,
2011-04-07,Thursday,6.96307,,
2011-04-08,Friday,7.00109,,start
2011-04-09,Saturday,7.00109,imputed from 4984,
2011-04-10,Sunday,7.00109,imputed from 4985,
2011-04-11,Monday,7.02823,,
2011-04-12,Tuesday,6.74391,,
2011-04-13,Wednesday,6.7655,,
2011-04-14,Thursday,6.72866,,
2011-04-15,Friday,6.63793,,start
2011-04-16,Saturday,6.63793,imputed from 4991,
2011-04-17,Sunday,6.63793,imputed from 4992,
2011-04-18,Monday,6.74395,,
2011-04-19,Tuesday,6.73651,,
2011-04-20,Wednesday,6.52367,,
2011-04-21,Thursday,6.5136,,
2011-04-22,Friday,6.5136,imputed from 4997,start
2011-04-23,Saturday,6.5136,imputed from 4998,
2011-04-24,Sunday,6.5136,imputed from 4999,
2011-04-25,Monday,6.71915,,
2011-04-26,Tuesday,6.72384,,
2011-04-27,Wednesday,6.60325,,
2011-04-28,Thursday,6.36708,,
2011-04-29,Friday,6.55205,,start
2011-04-30,Saturday,6.55205,imputed from 5005,
2011-05-01,Sunday,6.55205,imputed from 5006,
2011-05-02,Monday,6.34755,,
2011-05-03,Tuesday,6.22787,,
2011-05-04,Wednesday,6.27224,,
2011-05-05,Thursday,6.16542,,
2011-05-06,Friday,6.02047,,start
2011-05-07,Saturday,6.02047,imputed from 5012,
2011-05-08,Sunday,6.02047,imputed from 5013,
2011-05-09,Monday,6.18638,,
2011-05-10,Tuesday,6.23653,,
2011-05-11,Wednesday,6.00247,,
2011-05-12,Thursday,6.01834,,
2011-05-13,Friday,6.09231,,start
2011-05-14,Saturday,6.09231,imputed from 5019,
2011-05-15,Sunday,6.09231,imputed from 5020,
2011-05-16,Monday,6.15753,,
2011-05-17,Tuesday,6.36341,,
2011-05-18,Wednesday,6.5978,,
2011-05-19,Thursday,6.60031,,
2011-05-20,Friday,6.66765,,start
2011-05-21,Saturday,6.66765,imputed from 5026,
2011-05-22,Sunday,6.66765,imputed from 5027,
2011-05-23,Monday,6.65405,,
2011-05-24,Tuesday,6.44233,,
2011-05-25,Wednesday,6.46871,,
2011-05-26,Thursday,6.45678,,
2011-05-27,Friday,6.47228,,start
2011-05-28,Saturday,6.47228,imputed from 5033,
2011-05-29,Sunday,6.47228,imputed from 5034,
2011-05-30,Monday,6.47228,imputed from 5035,
2011-05-31,Tuesday,6.37842,,
2011-06-01,Wednesday,6.38126,,
2011-06-02,Thursday,6.4547,,
2011-06-03,Friday,6.2861,,start
2011-06-04,Saturday,6.2861,imputed from 5040,
2011-06-05,Sunday,6.2861,imputed from 5041,
2011-06-06,Monday,6.12538,,
2011-06-07,Tuesday,6.17408,,
2011-06-08,Wednesday,6.38246,,
2011-06-09,Thursday,6.61155,,
2011-06-10,Friday,6.62182,,start
2011-06-11,Saturday,6.62182,imputed from 5047,
2011-06-12,Sunday,6.62182,imputed from 5048,
2011-06-13,Monday,6.55344,,
2011-06-14,Tuesday,6.38322,,
2011-06-15,Wednesday,6.19137,,
2011-06-16,Thursday,5.96415,,
2011-06-17,Friday,5.93462,,start
2011-06-18,Saturday,5.93462,imputed from 5054,
2011-06-19,Sunday,5.93462,imputed from 5055,
2011-06-20,Monday,5.91782,,
2011-06-21,Tuesday,5.95786,,
2011-06-22,Wednesday,5.66661,,
2011-06-23,Thursday,5.70123,,
2011-06-24,Friday,5.60388,,start
2011-06-25,Saturday,5.60388,imputed from 5061,
2011-06-26,Sunday,5.60388,imputed from 5062,
2011-06-27,Monday,5.53378,,
2011-06-28,Tuesday,5.67436,,
2011-06-29,Wednesday,5.66401,,
2011-06-30,Thursday,5.45616,,
2011-07-01,Friday,5.14827,,start
2011-07-02,Saturday,5.14827,imputed from 5068,
2011-07-03,Sunday,5.14827,imputed from 5069,
2011-07-04,Monday,5.14827,imputed from 5070,
2011-07-05,Tuesday,5.28548,,
2011-07-06,Wednesday,5.19069,,
2011-07-07,Thursday,5.27313,,
2011-07-08,Friday,5.37563,,start
2011-07-09,Saturday,5.37563,imputed from 5075,
2011-07-10,Sunday,5.37563,imputed from 5076,
2011-07-11,Monday,5.37162,,
2011-07-12,Tuesday,5.5351,,
2011-07-13,Wednesday,5.62792,,
2011-07-14,Thursday,5.63928,,
2011-07-15,Friday,5.7208,,start
2011-07-16,Saturday,5.7208,imputed from 5082,
2011-07-17,Sunday,5.7208,imputed from 5083,
2011-07-18,Monday,5.69393,,
2011-07-19,Tuesday,5.70824,,
2011-07-20,Wednesday,5.63954,,
2011-07-21,Thursday,5.56034,,
2011-07-22,Friday,5.63109,,start
2011-07-23,Saturday,5.63109,imputed from 5089,
2011-07-24,Sunday,5.63109,imputed from 5090,
2011-07-25,Monday,5.47276,,
2011-07-26,Tuesday,5.538,,
2011-07-27,Wednesday,5.55689,,
2011-07-28,Thursday,5.48188,,
2011-07-29,Friday,5.24281,,start
2011-07-30,Saturday,5.24281,imputed from 5096,
2011-07-31,Sunday,5.24281,imputed from 5097,
2011-08-01,Monday,5.31648,,
2011-08-02,Tuesday,5.44746,,
2011-08-03,Wednesday,5.41926,,
2011-08-04,Thursday,5.31204,,
2011-08-05,Friday,5.31392,,start
2011-08-06,Saturday,5.31392,imputed from 5103,
2011-08-07,Sunday,5.31392,imputed from 5104,
2011-08-08,Monday,5.09409,,
2011-08-09,Tuesday,4.95123,,
2011-08-10,Wednesday,4.95143,,
2011-08-11,Thursday,5.32284,,
2011-08-12,Friday,5.4126,,start
2011-08-13,Saturday,5.4126,imputed from 5110,
2011-08-14,Sunday,5.4126,imputed from 5111,
2011-08-15,Monday,5.55969,,
2011-08-16,Tuesday,5.66773,,
2011-08-17,Wednesday,5.61872,,
2011-08-18,Thursday,5.53608,,
2011-08-19,Friday,5.59415,,start
2011-08-20,Saturday,5.59415,imputed from 5117,
2011-08-21,Sunday,5.59415,imputed from 5118,
2011-08-22,Monday,5.68258,,
2011-08-23,Tuesday,5.76459,,
2011-08-24,Wednesday,5.80936,,
2011-08-25,Thursday,5.82505,,
2011-08-26,Friday,6.07493,,start
2011-08-27,Saturday,6.07493,imputed from 5124,
2011-08-28,Sunday,6.07493,imputed from 5125,
2011-08-29,Monday,6.18159,,
2011-08-30,Tuesday,6.34155,,
2011-08-31,Wednesday,6.173,,
2011-09-01,Thursday,5.86517,,
2011-09-02,Friday,5.97968,,start
2011-09-03,Saturday,5.97968,imputed from 5131,
2011-09-04,Sunday,5.97968,imputed from 5132,
2011-09-05,Monday,5.97968,imputed from 5133,
2011-09-06,Tuesday,6.50701,,
2011-09-07,Wednesday,6.4328,,
2011-09-08,Thursday,6.40782,,
2011-09-09,Friday,6.50477,,start
2011-09-10,Saturday,6.50477,imputed from 5138,
2011-09-11,Sunday,6.50477,imputed from 5139,
2011-09-12,Monday,6.59693,,
2011-09-13,Tuesday,6.34939,,
2011-09-14,Wednesday,6.35022,,
2011-09-15,Thursday,6.08889,,
2011-09-16,Friday,6.05569,,start
2011-09-17,Saturday,6.05569,imputed from 5145,
2011-09-18,Sunday,6.05569,imputed from 5146,
2011-09-19,Monday,6.11949,,
2011-09-20,Tuesday,6.13356,,
2011-09-21,Wednesday,6.12032,,
2011-09-22,Thursday,5.89485,,
2011-09-23,Friday,5.78481,,start
2011-09-24,Saturday,5.78481,imputed from 5152,
2011-09-25,Sunday,5.78481,imputed from 5153,
2011-09-26,Monday,5.86894,,
2011-09-27,Tuesday,5.84546,,
2011-09-28,Wednesday,5.65783,,
2011-09-29,Thursday,5.67732,,
2011-09-30,Friday,5.35739,,start
2011-10-01,Saturday,5.35739,imputed from 5159,
2011-10-02,Sunday,5.35739,imputed from 5160,
2011-10-03,Monday,5.42019,,
2011-10-04,Tuesday,5.42728,,
2011-10-05,Wednesday,5.59664,,
2011-10-06,Thursday,5.59724,,
2011-10-07,Friday,5.5482,,start
2011-10-08,Saturday,5.5482,imputed from 5166,
2011-10-09,Sunday,5.5482,imputed from 5167,
2011-10-10,Monday,5.46376,,
2011-10-11,Tuesday,5.85273,,
2011-10-12,Wednesday,5.72062,,
2011-10-13,Thursday,5.73531,,
2011-10-14,Friday,5.7216,,start
2011-10-15,Saturday,5.7216,imputed from 5173,
2011-10-16,Sunday,5.7216,imputed from 5174,
2011-10-17,Monday,5.75169,,
2011-10-18,Tuesday,5.79149,,
2011-10-19,Wednesday,5.75735,,
2011-10-20,Thursday,5.82796,,
2011-10-21,Friday,5.74197,,start
2011-10-22,Saturday,5.74197,imputed from 5180,
2011-10-23,Sunday,5.74197,imputed from 5181,
2011-10-24,Monday,5.73336,,
2011-10-25,Tuesday,5.7253,,
2011-10-26,Wednesday,5.64349,,
2011-10-27,Thursday,5.6016,,
2011-10-28,Friday,5.65069,,start
2011-10-29,Saturday,5.65069,imputed from 5187,
2011-10-30,Sunday,5.65069,imputed from 5188,
2011-10-31,Monday,5.64184,,
2011-11-01,Tuesday,5.79011,,
2011-11-02,Wednesday,5.70696,,
2011-11-03,Thursday,5.74623,,
2011-11-04,Friday,5.80011,,start
2011-11-05,Saturday,5.80011,imputed from 5194,
2011-11-06,Sunday,5.80011,imputed from 5195,
2011-11-07,Monday,5.88578,,
2011-11-08,Tuesday,5.92402,,
2011-11-09,Wednesday,5.94402,,
2011-11-10,Thursday,5.84436,,
2011-11-11,Friday,5.75544,,start
2011-11-12,Saturday,5.75544,imputed from 5201,
2011-11-13,Sunday,5.75544,imputed from 5202,
2011-11-14,Monday,5.75091,,
2011-11-15,Tuesday,5.91149,,
2011-11-16,Wednesday,5.88823,,
2011-11-17,Thursday,5.64848,,
2011-11-18,Friday,5.59233,,start
2011-11-19,Saturday,5.59233,imputed from 5208,
2011-11-20,Sunday,5.59233,imputed from 5209,
2011-11-21,Monday,5.47778,,
2011-11-22,Tuesday,5.47187,,
2011-11-23,Wednesday,5.41297,,
2011-11-24,Thursday,5.41297,imputed from 5213,
2011-11-25,Friday,5.419,,start
2011-11-26,Saturday,5.419,imputed from 5215,
2011-11-27,Sunday,5.419,imputed from 5216,
2011-11-28,Monday,5.46304,,
2011-11-29,Tuesday,5.57181,,
2011-11-30,Wednesday,5.54131,,
2011-12-01,Thursday,5.51335,,
2011-12-02,Friday,5.48523,,start
2011-12-03,Saturday,5.48523,imputed from 5222,
2011-12-04,Sunday,5.48523,imputed from 5223,
2011-12-05,Monday,5.42834,,
2011-12-06,Tuesday,5.53373,,
2011-12-07,Wednesday,5.47345,,
2011-12-08,Thursday,5.56432,,
2011-12-09,Friday,5.49503,,start
2011-12-10,Saturday,5.49503,imputed from 5229,
2011-12-11,Sunday,5.49503,imputed from 5230,
2011-12-12,Monday,5.55271,,
2011-12-13,Tuesday,5.599,,
2011-12-14,Wednesday,5.527,,
2011-12-15,Thursday,5.44897,,
2011-12-16,Friday,5.46971,,start
2011-12-17,Saturday,5.46971,imputed from 5236,
2011-12-18,Sunday,5.46971,imputed from 5237,
2011-12-19,Monday,5.62957,,
2011-12-20,Tuesday,5.64753,,
2011-12-21,Wednesday,5.75873,,
2011-12-22,Thursday,5.78289,,
2011-12-23,Friday,5.801,,start
2011-12-24,Saturday,5.801,imputed from 5243,
2011-12-25,Sunday,5.801,imputed from 5244,
2011-12-26,Monday,5.801,imputed from 5245,
2011-12-27,Tuesday,5.91329,,
2011-12-28,Wednesday,6.05813,,
2011-12-29,Thursday,6.00805,,
2011-12-30,Friday,6.0687,,start
2011-12-31,Saturday,6.0687,imputed from 5250,
2012-01-01,Sunday,6.0687,imputed from 5251,
2012-01-02,Monday,6.0687,imputed from 5252,
2012-01-03,Tuesday,6.14117,,
2012-01-04,Wednesday,6.19451,,
2012-01-05,Thursday,6.12741,,
2012-01-06,Friday,6.15057,,start
2012-01-07,Saturday,6.15057,imputed from 5257,
2012-01-08,Sunday,6.15057,imputed from 5258,
2012-01-09,Monday,6.21095,,
2012-01-10,Tuesday,6.18878,,
2012-01-11,Wednesday,6.22508,,
2012-01-12,Thursday,5.76339,,
2012-01-13,Friday,5.71443,,start
2012-01-14,Saturday,5.71443,imputed from 5264,
2012-01-15,Sunday,5.71443,imputed from 5265,
2012-01-16,Monday,5.71443,imputed from 5266,
2012-01-17,Tuesday,5.738,,
2012-01-18,Wednesday,5.57712,,
2012-01-19,Thursday,5.66125,,
2012-01-20,Friday,5.71386,,start
2012-01-21,Saturday,5.71386,imputed from 5271,
2012-01-22,Sunday,5.71386,imputed from 5272,
2012-01-23,Monday,5.75546,,
2012-01-24,Tuesday,5.84998,,
2012-01-25,Wednesday,5.87293,,
2012-01-26,Thursday,5.82344,,
2012-01-27,Friday,5.87715,,start
2012-01-28,Saturday,5.87715,imputed from 5278,
2012-01-29,Sunday,5.87715,imputed from 5279,
2012-01-30,Monday,5.7982,,
2012-01-31,Tuesday,5.88647,,
2012-02-01,Wednesday,5.86788,,
2012-02-02,Thursday,5.89374,,
2012-02-03,Friday,5.92231,,start
2012-02-04,Saturday,5.92231,imputed from 5285,
2012-02-05,Sunday,5.92231,imputed from 5286,
2012-02-06,Monday,5.92066,,
2012-02-07,Tuesday,5.86053,,
2012-02-08,Wednesday,5.85896,,
2012-02-09,Thursday,5.80116,,
2012-02-10,Friday,5.78999,,start
2012-02-11,Saturday,5.78999,imputed from 5292,
2012-02-12,Sunday,5.78999,imputed from 5293,
2012-02-13,Monday,5.85143,,
2012-02-14,Tuesday,5.83137,,
2012-02-15,Wednesday,5.79285,,
2012-02-16,Thursday,5.86241,,
2012-02-17,Friday,5.89512,,start
2012-02-18,Saturday,5.89512,imputed from 5299,
2012-02-19,Sunday,5.89512,imputed from 5300,
2012-02-20,Monday,5.89512,imputed from 5301,
2012-02-21,Tuesday,5.74167,,
2012-02-22,Wednesday,5.81254,,
2012-02-23,Thursday,5.79067,,
2012-02-24,Friday,5.73087,,start
2012-02-25,Saturday,5.73087,imputed from 5306,
2012-02-26,Sunday,5.73087,imputed from 5307,
2012-02-27,Monday,5.79148,,
2012-02-28,Tuesday,5.8883,,
2012-02-29,Wednesday,5.93779,,
2012-03-01,Thursday,5.92132,,
2012-03-02,Friday,5.98343,,start
2012-03-03,Saturday,5.98343,imputed from 5313,
2012-03-04,Sunday,5.98343,imputed from 5314,
2012-03-05,Monday,6.02406,,
2012-03-06,Tuesday,6.01026,,
2012-03-07,Wednesday,5.85798,,
2012-03-08,Thursday,5.77606,,
2012-03-09,Friday,5.92884,,start
2012-03-10,Saturday,5.92884,imputed from 5320,
2012-03-11,Sunday,5.92884,imputed from 5321,
2012-03-12,Monday,6.04827,,
2012-03-13,Tuesday,6.08974,,
2012-03-14,Wednesday,6.13165,,
2012-03-15,Thursday,6.16484,,
2012-03-16,Friday,6.16535,,start
2012-03-17,Saturday,6.16535,imputed from 5327,
2012-03-18,Sunday,6.16535,imputed from 5328,
2012-03-19,Monday,6.04316,,
2012-03-20,Tuesday,5.90067,,
2012-03-21,Wednesday,5.86531,,
2012-03-22,Thursday,5.8946,,
2012-03-23,Friday,5.8741,,start
2012-03-24,Saturday,5.8741,imputed from 5334,
2012-03-25,Sunday,5.8741,imputed from 5335,
2012-03-26,Monday,5.76526,,
2012-03-27,Tuesday,5.70072,,
2012-03-28,Wednesday,5.61947,,
2012-03-29,Thursday,5.48432,,
2012-03-30,Friday,5.81468,,start
2012-03-31,Saturday,5.81468,imputed from 5341,
2012-04-01,Sunday,5.81468,imputed from 5342,
2012-04-02,Monday,5.91727,,
2012-04-03,Tuesday,5.94334,,
2012-04-04,Wednesday,6.01911,,
2012-04-05,Thursday,6.05656,,
2012-04-06,Friday,6.05656,imputed from 5347,start
2012-04-07,Saturday,6.05656,imputed from 5348,
2012-04-08,Sunday,6.05656,imputed from 5349,
2012-04-09,Monday,5.94289,,
2012-04-10,Tuesday,5.82764,,
2012-04-11,Wednesday,5.82322,,
2012-04-12,Thursday,5.81336,,
2012-04-13,Friday,5.78407,,start
2012-04-14,Saturday,5.78407,imputed from 5355,
2012-04-15,Sunday,5.78407,imputed from 5356,
2012-04-16,Monday,5.72268,,
2012-04-17,Tuesday,5.64758,,
2012-04-18,Wednesday,5.51504,,
2012-04-19,Thursday,5.68898,,
2012-04-20,Friday,5.57008,,start
2012-04-21,Saturday,5.57008,imputed from 5362,
2012-04-22,Sunday,5.57008,imputed from 5363,
2012-04-23,Monday,5.69525,,
2012-04-24,Tuesday,5.62917,,
2012-04-25,Wednesday,5.56254,,
2012-04-26,Thursday,5.66592,,
2012-04-27,Friday,5.91683,,start
2012-04-28,Saturday,5.91683,imputed from 5369,
2012-04-29,Sunday,5.91683,imputed from 5370,
2012-04-30,Monday,5.76026,,
2012-05-01,Tuesday,5.71761,,
2012-05-02,Wednesday,5.58055,,
2012-05-03,Thursday,5.61653,,
2012-05-04,Friday,5.6939,,start
2012-05-05,Saturday,5.6939,imputed from 5376,
2012-05-06,Sunday,5.6939,imputed from 5377,
2012-05-07,Monday,5.70338,,
2012-05-08,Tuesday,5.75278,,
2012-05-09,Wednesday,5.63224,,
2012-05-10,Thursday,5.44495,,
2012-05-11,Friday,5.39284,,start
2012-05-12,Saturday,5.39284,imputed from 5383,
2012-05-13,Sunday,5.39284,imputed from 5384,
2012-05-14,Monday,5.45105,,
2012-05-15,Tuesday,5.61773,,
2012-05-16,Wednesday,5.8435,,
2012-05-17,Thursday,5.90375,,
2012-05-18,Friday,5.99531,,start
2012-05-19,Saturday,5.99531,imputed from 5390,
2012-05-20,Sunday,5.99531,imputed from 5391,
2012-05-21,Monday,5.9483,,
2012-05-22,Tuesday,5.63031,,
2012-05-23,Wednesday,5.77067,,
2012-05-24,Thursday,5.54145,,
2012-05-25,Friday,5.55186,,start
2012-05-26,Saturday,5.55186,imputed from 5397,
2012-05-27,Sunday,5.55186,imputed from 5398,
2012-05-28,Monday,5.55186,imputed from 5399,
2012-05-29,Tuesday,5.41238,,
2012-05-30,Wednesday,5.41652,,
2012-05-31,Thursday,5.3937,,
2012-06-01,Friday,5.34845,,start
2012-06-02,Saturday,5.34845,imputed from 5404,
2012-06-03,Sunday,5.34845,imputed from 5405,
2012-06-04,Monday,5.46643,,
2012-06-05,Tuesday,5.47978,,
2012-06-06,Wednesday,5.60514,,
2012-06-07,Thursday,5.67864,,
2012-06-08,Friday,5.74917,,start
2012-06-09,Saturday,5.74917,imputed from 5411,
2012-06-10,Sunday,5.74917,imputed from 5412,
2012-06-11,Monday,5.68971,,
2012-06-12,Tuesday,5.61808,,
2012-06-13,Wednesday,5.65541,,
2012-06-14,Thursday,5.7353,,
2012-06-15,Friday,5.50873,,start
2012-06-16,Saturday,5.50873,imputed from 5418,
2012-06-17,Sunday,5.50873,imputed from 5419,
2012-06-18,Monday,5.73122,,
2012-06-19,Tuesday,5.79548,,
2012-06-20,Wednesday,5.78777,,
2012-06-21,Thursday,5.60518,,
2012-06-22,Friday,5.64996,,start
2012-06-23,Saturday,5.64996,imputed from 5425,
2012-06-24,Sunday,5.64996,imputed from 5426,
2012-06-25,Monday,6.06328,,
2012-06-26,Tuesday,6.21,,
2012-06-27,Wednesday,6.25339,,
