date,weekday,S 1_Comdty_PX-LAST-CHF,imputed,S 1_Comdty_start
2007-01-25,Thursday,8.87354,,
2007-01-26,Friday,8.90754,,start
2007-01-27,Saturday,8.90754,imputed from 3451,
2007-01-28,Sunday,8.90754,imputed from 3452,
2007-01-29,Monday,8.89429,,
2007-01-30,Tuesday,9.02908,,
2007-01-31,Wednesday,8.96497,,
2007-02-01,Thursday,8.97113,,
2007-02-02,Friday,9.20201,,start
2007-02-03,Saturday,9.20201,imputed from 3458,
2007-02-04,Sunday,9.20201,imputed from 3459,
2007-02-05,Monday,9.23742,,
2007-02-06,Tuesday,9.16715,,
2007-02-07,Wednesday,9.19211,,
2007-02-08,Thursday,9.27307,,
2007-02-09,Friday,9.35514,,start
2007-02-10,Saturday,9.35514,imputed from 3465,
2007-02-11,Sunday,9.35514,imputed from 3466,
2007-02-12,Monday,9.33649,,
2007-02-13,Tuesday,9.42466,,
2007-02-14,Wednesday,9.3032,,
2007-02-15,Thursday,9.37815,,
2007-02-16,Friday,9.46708,,start
2007-02-17,Saturday,9.46708,imputed from 3472,
2007-02-18,Sunday,9.46708,imputed from 3473,
2007-02-19,Monday,9.46708,imputed from 3474,
2007-02-20,Tuesday,9.52879,,
2007-02-21,Wednesday,9.68203,,
2007-02-22,Thursday,9.70831,,
2007-02-23,Friday,9.58726,,start
2007-02-24,Saturday,9.58726,imputed from 3479,
2007-02-25,Sunday,9.58726,imputed from 3480,
2007-02-26,Monday,9.59264,,
2007-02-27,Tuesday,9.49374,,
2007-02-28,Wednesday,9.59884,,
2007-03-01,Thursday,9.32002,,
2007-03-02,Friday,9.16633,,start
2007-03-03,Saturday,9.16633,imputed from 3486,
2007-03-04,Sunday,9.16633,imputed from 3487,
2007-03-05,Monday,9.17186,,
2007-03-06,Tuesday,9.16218,,
2007-03-07,Wednesday,9.24602,,
2007-03-08,Thursday,9.31597,,
2007-03-09,Friday,9.38063,,start
2007-03-10,Saturday,9.38063,imputed from 3493,
2007-03-11,Sunday,9.38063,imputed from 3494,
2007-03-12,Monday,9.37125,,
2007-03-13,Tuesday,9.20728,,
2007-03-14,Wednesday,9.149,,
2007-03-15,Thursday,9.13959,,
2007-03-16,Friday,9.10077,,start
2007-03-17,Saturday,9.10077,imputed from 3500,
2007-03-18,Sunday,9.10077,imputed from 3501,
2007-03-19,Monday,9.21881,,
2007-03-20,Tuesday,9.26265,,
2007-03-21,Wednesday,9.31987,,
2007-03-22,Thursday,9.38525,,
2007-03-23,Friday,9.37559,,start
2007-03-24,Saturday,9.37559,imputed from 3507,
2007-03-25,Sunday,9.37559,imputed from 3508,
2007-03-26,Monday,9.21502,,
2007-03-27,Tuesday,9.18922,,
2007-03-28,Wednesday,9.36692,,
2007-03-29,Thursday,9.47286,,
2007-03-30,Friday,9.23092,,start
2007-03-31,Saturday,9.23092,imputed from 3514,
2007-04-01,Sunday,9.23092,imputed from 3515,
2007-04-02,Monday,9.45472,,
2007-04-03,Tuesday,9.31011,,
2007-04-04,Wednesday,9.27735,,
2007-04-05,Thursday,9.23551,,
2007-04-06,Friday,9.23551,imputed from 3520,start
2007-04-07,Saturday,9.23551,imputed from 3521,
2007-04-08,Sunday,9.23551,imputed from 3522,
2007-04-09,Monday,9.19922,,
2007-04-10,Tuesday,9.03325,,
2007-04-11,Wednesday,9.10879,,
2007-04-12,Thursday,8.99115,,
2007-04-13,Friday,8.97482,,start
2007-04-14,Saturday,8.97482,imputed from 3528,
2007-04-15,Sunday,8.97482,imputed from 3529,
2007-04-16,Monday,8.93283,,
2007-04-17,Tuesday,8.75099,,
2007-04-18,Wednesday,8.62034,,
2007-04-19,Thursday,8.65491,,
2007-04-20,Friday,8.73324,,start
2007-04-21,Saturday,8.73324,imputed from 3535,
2007-04-22,Sunday,8.73324,imputed from 3536,
2007-04-23,Monday,8.71919,,
2007-04-24,Tuesday,8.53758,,
2007-04-25,Wednesday,8.68758,,
2007-04-26,Thursday,8.67574,,
2007-04-27,Friday,8.74179,,start
2007-04-28,Saturday,8.74179,imputed from 3542,
2007-04-29,Sunday,8.74179,imputed from 3543,
2007-04-30,Monday,8.95835,,
2007-05-01,Tuesday,9.19222,,
2007-05-02,Wednesday,9.08305,,
2007-05-03,Thursday,9.08068,,
2007-05-04,Friday,9.05223,,start
2007-05-05,Saturday,9.05223,imputed from 3549,
2007-05-06,Sunday,9.05223,imputed from 3550,
2007-05-07,Monday,8.98054,,
2007-05-08,Tuesday,9.00637,,
2007-05-09,Wednesday,9.09633,,
2007-05-10,Thursday,9.10873,,
2007-05-11,Friday,9.28878,,start
2007-05-12,Saturday,9.28878,imputed from 3556,
2007-05-13,Sunday,9.28878,imputed from 3557,
2007-05-14,Monday,9.39548,,
2007-05-15,Tuesday,9.44725,,
2007-05-16,Wednesday,9.70088,,
2007-05-17,Thursday,9.72466,,
2007-05-18,Friday,9.72001,,start
2007-05-19,Saturday,9.72001,imputed from 3563,
2007-05-20,Sunday,9.72001,imputed from 3564,
2007-05-21,Monday,9.84935,,
2007-05-22,Tuesday,9.75222,,
2007-05-23,Wednesday,9.82454,,
2007-05-24,Thursday,9.8933,,
2007-05-25,Friday,9.97425,,start
2007-05-26,Saturday,9.97425,imputed from 3570,
2007-05-27,Sunday,9.97425,imputed from 3571,
2007-05-28,Monday,9.97425,imputed from 3572,
2007-05-29,Tuesday,9.75343,,
2007-05-30,Wednesday,9.91238,,
2007-05-31,Thursday,9.88301,,
2007-06-01,Friday,10.05035,,start
2007-06-02,Saturday,10.05035,imputed from 3577,
2007-06-03,Sunday,10.05035,imputed from 3578,
2007-06-04,Monday,9.98152,,
2007-06-05,Tuesday,10.08229,,
2007-06-06,Wednesday,10.00432,,
2007-06-07,Thursday,10.20282,,
2007-06-08,Friday,10.15703,,start
2007-06-09,Saturday,10.15703,imputed from 3584,
2007-06-10,Sunday,10.15703,imputed from 3585,
2007-06-11,Monday,10.28121,,
2007-06-12,Tuesday,10.27092,,
2007-06-13,Wednesday,10.28224,,
2007-06-14,Thursday,10.31231,,
2007-06-15,Friday,10.52454,,start
2007-06-16,Saturday,10.52454,imputed from 3591,
2007-06-17,Sunday,10.52454,imputed from 3592,
2007-06-18,Monday,10.61023,,
2007-06-19,Tuesday,10.28043,,
2007-06-20,Wednesday,10.38263,,
2007-06-21,Thursday,10.16004,,
2007-06-22,Friday,9.80469,,start
2007-06-23,Saturday,9.80469,imputed from 3598,
2007-06-24,Sunday,9.80469,imputed from 3599,
2007-06-25,Monday,9.88986,,
2007-06-26,Tuesday,9.91238,,
2007-06-27,Wednesday,9.8726,,
2007-06-28,Thursday,10.03906,,
2007-06-29,Friday,10.4547,,start
2007-06-30,Saturday,10.4547,imputed from 3605,
2007-07-01,Sunday,10.4547,imputed from 3606,
2007-07-02,Monday,10.54084,,
2007-07-03,Tuesday,10.39651,,
2007-07-04,Wednesday,10.39651,imputed from 3609,
2007-07-05,Thursday,10.46534,,
2007-07-06,Friday,10.58833,,start
2007-07-07,Saturday,10.58833,imputed from 3612,
2007-07-08,Sunday,10.58833,imputed from 3613,
2007-07-09,Monday,10.65571,,
2007-07-10,Tuesday,10.78812,,
2007-07-11,Wednesday,10.78246,,
2007-07-12,Thursday,11.00052,,
2007-07-13,Friday,11.08404,,start
2007-07-14,Saturday,11.08404,imputed from 3619,
2007-07-15,Sunday,11.08404,imputed from 3620,
2007-07-16,Monday,10.48367,,
2007-07-17,Tuesday,10.02751,,
2007-07-18,Wednesday,10.215,,
2007-07-19,Thursday,10.28912,,
2007-07-20,Friday,10.2098,,start
2007-07-21,Saturday,10.2098,imputed from 3626,
2007-07-22,Sunday,10.2098,imputed from 3627,
2007-07-23,Monday,9.84561,,
2007-07-24,Tuesday,9.89878,,
2007-07-25,Wednesday,9.89329,,
2007-07-26,Thursday,9.8884,,
2007-07-27,Friday,9.86021,,start
2007-07-28,Saturday,9.86021,imputed from 3633,
2007-07-29,Sunday,9.86021,imputed from 3634,
2007-07-30,Monday,9.98696,,
2007-07-31,Tuesday,10.12444,,
2007-08-01,Wednesday,10.01664,,
2007-08-02,Thursday,10.10007,,
2007-08-03,Friday,10.0728,,start
2007-08-04,Saturday,10.0728,imputed from 3640,
2007-08-05,Sunday,10.0728,imputed from 3641,
2007-08-06,Monday,9.9184,,
2007-08-07,Tuesday,10.12843,,
2007-08-08,Wednesday,10.29831,,
2007-08-09,Thursday,10.31814,,
2007-08-10,Friday,10.26173,,start
2007-08-11,Saturday,10.26173,imputed from 3647,
2007-08-12,Sunday,10.26173,imputed from 3648,
2007-08-13,Monday,10.44223,,
2007-08-14,Tuesday,10.29455,,
2007-08-15,Wednesday,10.22909,,
2007-08-16,Thursday,9.7005,,
2007-08-17,Friday,9.78831,,start
2007-08-18,Saturday,9.78831,imputed from 3654,
2007-08-19,Sunday,9.78831,imputed from 3655,
2007-08-20,Monday,9.78727,,
2007-08-21,Tuesday,9.8355,,
2007-08-22,Wednesday,10.02654,,
2007-08-23,Thursday,10.1461,,
2007-08-24,Friday,10.19904,,start
2007-08-25,Saturday,10.19904,imputed from 3661,
2007-08-26,Sunday,10.19904,imputed from 3662,
2007-08-27,Monday,10.30113,,
2007-08-28,Tuesday,10.26813,,
2007-08-29,Wednesday,10.29513,,
2007-08-30,Thursday,10.64036,,
2007-08-31,Friday,10.65178,,start
2007-09-01,Saturday,10.65178,imputed from 3668,
2007-09-02,Sunday,10.65178,imputed from 3669,
2007-09-03,Monday,10.65178,imputed from 3670,
2007-09-04,Tuesday,10.99346,,
2007-09-05,Wednesday,10.86128,,
2007-09-06,Thursday,10.72785,,
2007-09-07,Friday,10.74713,,start
2007-09-08,Saturday,10.74713,imputed from 3675,
2007-09-09,Sunday,10.74713,imputed from 3676,
2007-09-10,Monday,10.88381,,
2007-09-11,Tuesday,10.93738,,
2007-09-12,Wednesday,11.11653,,
2007-09-13,Thursday,11.16699,,
2007-09-14,Friday,11.3663,,start
2007-09-15,Saturday,11.3663,imputed from 3682,
2007-09-16,Sunday,11.3663,imputed from 3683,
2007-09-17,Monday,11.50191,,
2007-09-18,Tuesday,11.52348,,
2007-09-19,Wednesday,11.50538,,
2007-09-20,Thursday,11.58621,,
2007-09-21,Friday,11.48857,,start
2007-09-22,Saturday,11.48857,imputed from 3689,
2007-09-23,Sunday,11.48857,imputed from 3690,
2007-09-24,Monday,11.48661,,
2007-09-25,Tuesday,11.34907,,
2007-09-26,Wednesday,11.60565,,
2007-09-27,Thursday,11.83355,,
2007-09-28,Friday,11.56095,,start
2007-09-29,Saturday,11.56095,imputed from 3696,
2007-09-30,Sunday,11.56095,imputed from 3697,
2007-10-01,Monday,11.58369,,
2007-10-02,Tuesday,11.09001,,
2007-10-03,Wednesday,11.218,,
2007-10-04,Thursday,11.20862,,
2007-10-05,Friday,11.07251,,start
2007-10-06,Saturday,11.07251,imputed from 3703,
2007-10-07,Sunday,11.07251,imputed from 3704,
2007-10-08,Monday,10.96903,,
2007-10-09,Tuesday,11.24431,,
2007-10-10,Wednesday,11.44278,,
2007-10-11,Thursday,11.61409,,
2007-10-12,Friday,11.56863,,start
2007-10-13,Saturday,11.56863,imputed from 3710,
2007-10-14,Sunday,11.56863,imputed from 3711,
2007-10-15,Monday,11.64956,,
2007-10-16,Tuesday,11.56676,,
2007-10-17,Wednesday,11.50882,,
2007-10-18,Thursday,11.59658,,
2007-10-19,Friday,11.52664,,start
2007-10-20,Saturday,11.52664,imputed from 3717,
2007-10-21,Sunday,11.52664,imputed from 3718,
2007-10-22,Monday,11.50708,,
2007-10-23,Tuesday,11.52084,,
2007-10-24,Wednesday,11.45141,,
2007-10-25,Thursday,11.60973,,
2007-10-26,Friday,11.57468,,start
2007-10-27,Saturday,11.57468,imputed from 3724,
2007-10-28,Sunday,11.57468,imputed from 3725,
2007-10-29,Monday,11.78017,,
2007-10-30,Tuesday,11.71941,,
2007-10-31,Wednesday,11.88947,,
2007-11-01,Thursday,11.65326,,
2007-11-02,Friday,11.71906,,start
2007-11-03,Saturday,11.71906,imputed from 3731,
2007-11-04,Sunday,11.71906,imputed from 3732,
2007-11-05,Monday,11.76907,,
2007-11-06,Tuesday,11.96266,,
2007-11-07,Wednesday,11.77036,,
2007-11-08,Thursday,11.72968,,
2007-11-09,Friday,11.85888,,start
2007-11-10,Saturday,11.85888,imputed from 3738,
2007-11-11,Sunday,11.85888,imputed from 3739,
2007-11-12,Monday,11.81321,,
2007-11-13,Tuesday,11.88915,,
2007-11-14,Wednesday,12.11847,,
2007-11-15,Thursday,12.10789,,
2007-11-16,Friday,12.03416,,start
2007-11-17,Saturday,12.03416,imputed from 3745,
2007-11-18,Sunday,12.03416,imputed from 3746,
2007-11-19,Monday,11.95427,,
2007-11-20,Tuesday,12.057,,
2007-11-21,Wednesday,11.95435,,
2007-11-22,Thursday,11.95435,imputed from 3750,
2007-11-23,Friday,12.13246,,start
2007-11-24,Saturday,12.13246,imputed from 3752,
2007-11-25,Sunday,12.13246,imputed from 3753,
2007-11-26,Monday,12.14677,,
2007-11-27,Tuesday,12.06537,,
2007-11-28,Wednesday,12.24192,,
2007-11-29,Thursday,12.27015,,
2007-11-30,Friday,12.16404,,start
2007-12-01,Saturday,12.16404,imputed from 3759,
2007-12-02,Sunday,12.16404,imputed from 3760,
2007-12-03,Monday,12.17477,,
2007-12-04,Tuesday,12.1986,,
2007-12-05,Wednesday,12.36388,,
2007-12-06,Thursday,12.3939,,
2007-12-07,Friday,12.6487,,start
2007-12-08,Saturday,12.6487,imputed from 3766,
2007-12-09,Sunday,12.6487,imputed from 3767,
2007-12-10,Monday,12.70409,,
2007-12-11,Tuesday,12.87316,,
2007-12-12,Wednesday,13.07068,,
2007-12-13,Thursday,13.08388,,
2007-12-14,Friday,13.33095,,start
2007-12-15,Saturday,13.33095,imputed from 3773,
2007-12-16,Sunday,13.33095,imputed from 3774,
2007-12-17,Monday,13.3246,,
2007-12-18,Tuesday,13.24282,,
2007-12-19,Wednesday,13.38993,,
2007-12-20,Thursday,13.41827,,
2007-12-21,Friday,13.61897,,start
2007-12-22,Saturday,13.61897,imputed from 3780,
2007-12-23,Sunday,13.61897,imputed from 3781,
2007-12-24,Monday,13.66653,,
2007-12-25,Tuesday,13.66653,imputed from 3783,
2007-12-26,Wednesday,14.04107,,
2007-12-27,Thursday,13.79704,,
2007-12-28,Friday,13.61497,,start
2007-12-29,Saturday,13.61497,imputed from 3787,
2007-12-30,Sunday,13.61497,imputed from 3788,
2007-12-31,Monday,13.79388,,
2008-01-01,Tuesday,13.79388,imputed from 3790,
2008-01-02,Wednesday,13.93855,,
2008-01-03,Thursday,14.10728,,
2008-01-04,Friday,13.98093,,start
2008-01-05,Saturday,13.98093,imputed from 3794,
2008-01-06,Sunday,13.98093,imputed from 3795,
2008-01-07,Monday,13.97345,,
2008-01-08,Tuesday,14.11565,,
2008-01-09,Wednesday,14.08571,,
2008-01-10,Thursday,13.88922,,
2008-01-11,Friday,14.28106,,start
2008-01-12,Saturday,14.28106,imputed from 3801,
2008-01-13,Sunday,14.28106,imputed from 3802,
2008-01-14,Monday,14.16556,,
2008-01-15,Tuesday,14.20327,,
2008-01-16,Wednesday,14.04189,,
2008-01-17,Thursday,13.96829,,
2008-01-18,Friday,13.91032,,start
2008-01-19,Saturday,13.91032,imputed from 3808,
2008-01-20,Sunday,13.91032,imputed from 3809,
2008-01-21,Monday,13.91032,imputed from 3810,
2008-01-22,Tuesday,13.62954,,
2008-01-23,Wednesday,12.9715,,
2008-01-24,Thursday,13.37554,,
2008-01-25,Friday,13.63074,,start
2008-01-26,Saturday,13.63074,imputed from 3815,
2008-01-27,Sunday,13.63074,imputed from 3816,
2008-01-28,Monday,13.66337,,
2008-01-29,Tuesday,13.84938,,
2008-01-30,Wednesday,13.93374,,
2008-01-31,Thursday,13.79901,,
2008-02-01,Friday,13.94735,,start
2008-02-02,Saturday,13.94735,imputed from 3822,
2008-02-03,Sunday,13.94735,imputed from 3823,
2008-02-04,Monday,14.41495,,
2008-02-05,Tuesday,14.55432,,
2008-02-06,Wednesday,14.47449,,
2008-02-07,Thursday,14.72106,,
2008-02-08,Friday,14.7839,,start
2008-02-09,Saturday,14.7839,imputed from 3829,
2008-02-10,Sunday,14.7839,imputed from 3830,
2008-02-11,Monday,14.62578,,
2008-02-12,Tuesday,14.55742,,
2008-02-13,Wednesday,14.72377,,
2008-02-14,Thursday,15.0138,,
2008-02-15,Friday,15.00272,,start
2008-02-16,Saturday,15.00272,imputed from 3836,
2008-02-17,Sunday,15.00272,imputed from 3837,
2008-02-18,Monday,15.00272,imputed from 3838,
2008-02-19,Tuesday,15.2926,,
2008-02-20,Wednesday,15.38923,,
2008-02-21,Thursday,15.30581,,
2008-02-22,Friday,15.40274,,start
2008-02-23,Saturday,15.40274,imputed from 3843,
2008-02-24,Sunday,15.40274,imputed from 3844,
2008-02-25,Monday,15.77598,,
2008-02-26,Tuesday,15.86143,,
2008-02-27,Wednesday,15.53251,,
2008-02-28,Thursday,15.87218,,
2008-02-29,Friday,16.03799,,start
2008-03-01,Saturday,16.03799,imputed from 3850,
2008-03-02,Sunday,16.03799,imputed from 3851,
2008-03-03,Monday,16.25467,,
2008-03-04,Tuesday,15.62569,,
2008-03-05,Wednesday,15.61147,,
2008-03-06,Thursday,14.97115,,
2008-03-07,Friday,14.43828,,start
2008-03-08,Saturday,14.43828,imputed from 3857,
2008-03-09,Sunday,14.43828,imputed from 3858,
2008-03-10,Monday,14.33364,,
2008-03-11,Tuesday,14.51813,,
2008-03-12,Wednesday,14.21365,,
2008-03-13,Thursday,14.24212,,
2008-03-14,Friday,13.56132,,start
2008-03-15,Saturday,13.56132,imputed from 3864,
2008-03-16,Sunday,13.56132,imputed from 3865,
2008-03-17,Monday,12.87117,,
2008-03-18,Tuesday,12.9576,,
2008-03-19,Wednesday,12.52098,,
2008-03-20,Thursday,12.16656,,
2008-03-21,Friday,12.16656,imputed from 3870,start
2008-03-22,Saturday,12.16656,imputed from 3871,
2008-03-23,Sunday,12.16656,imputed from 3872,
2008-03-24,Monday,12.83774,,
2008-03-25,Tuesday,13.20724,,
2008-03-26,Wednesday,13.40238,,
2008-03-27,Thursday,13.17827,,
2008-03-28,Friday,12.62308,,start
2008-03-29,Saturday,12.62308,imputed from 3878,
2008-03-30,Sunday,12.62308,imputed from 3879,
2008-03-31,Monday,11.87911,,
2008-04-01,Tuesday,12.24442,,
2008-04-02,Wednesday,12.57792,,
2008-04-03,Thursday,12.69444,,
2008-04-04,Friday,12.87344,,start
2008-04-05,Saturday,12.87344,imputed from 3885,
2008-04-06,Sunday,12.87344,imputed from 3886,
2008-04-07,Monday,12.75457,,
2008-04-08,Tuesday,12.69021,,
2008-04-09,Wednesday,13.10768,,
2008-04-10,Thursday,13.65628,,
2008-04-11,Friday,13.34366,,start
2008-04-12,Saturday,13.34366,imputed from 3892,
2008-04-13,Sunday,13.34366,imputed from 3893,
2008-04-14,Monday,13.73186,,
2008-04-15,Tuesday,13.85106,,
2008-04-16,Wednesday,13.42733,,
2008-04-17,Thursday,13.55767,,
2008-04-18,Friday,13.93223,,start
2008-04-19,Saturday,13.93223,imputed from 3899,
2008-04-20,Sunday,13.93223,imputed from 3900,
2008-04-21,Monday,13.3076,,
2008-04-22,Tuesday,13.77912,,
2008-04-23,Wednesday,13.92992,,
2008-04-24,Thursday,13.98519,,
2008-04-25,Friday,13.73477,,start
2008-04-26,Saturday,13.73477,imputed from 3906,
2008-04-27,Sunday,13.73477,imputed from 3907,
2008-04-28,Monday,13.27909,,
2008-04-29,Tuesday,13.39419,,
2008-04-30,Wednesday,13.66954,,
2008-05-01,Thursday,13.33533,,
2008-05-02,Friday,13.78335,,start
2008-05-03,Saturday,13.78335,imputed from 3913,
2008-05-04,Sunday,13.78335,imputed from 3914,
2008-05-05,Monday,13.55444,,
2008-05-06,Tuesday,13.41105,,
2008-05-07,Wednesday,13.84006,,
2008-05-08,Thursday,13.75893,,
2008-05-09,Friday,14.15851,,start
2008-05-10,Saturday,14.15851,imputed from 3920,
2008-05-11,Sunday,14.15851,imputed from 3921,
2008-05-12,Monday,14.00362,,
2008-05-13,Tuesday,14.49165,,
2008-05-14,Wednesday,14.55786,,
2008-05-15,Thursday,14.25925,,
2008-05-16,Friday,14.41664,,start
2008-05-17,Saturday,14.41664,imputed from 3927,
2008-05-18,Sunday,14.41664,imputed from 3928,
2008-05-19,Monday,14.05782,,
2008-05-20,Tuesday,13.81032,,
2008-05-21,Wednesday,13.91224,,
2008-05-22,Thursday,13.67274,,
2008-05-23,Friday,13.97822,,start
2008-05-24,Saturday,13.97822,imputed from 3934,
2008-05-25,Sunday,13.97822,imputed from 3935,
2008-05-26,Monday,13.97822,imputed from 3936,
2008-05-27,Tuesday,13.867,,
2008-05-28,Wednesday,14.24091,,
2008-05-29,Thursday,13.90078,,
2008-05-30,Friday,14.23767,,start
2008-05-31,Saturday,14.23767,imputed from 3941,
2008-06-01,Sunday,14.23767,imputed from 3942,
2008-06-02,Monday,14.122,,
2008-06-03,Tuesday,14.19318,,
2008-06-04,Wednesday,14.44421,,
2008-06-05,Thursday,15.08773,,
2008-06-06,Friday,14.92917,,start
2008-06-07,Saturday,14.92917,imputed from 3948,
2008-06-08,Sunday,14.92917,imputed from 3949,
2008-06-09,Monday,14.89462,,
2008-06-10,Tuesday,15.0624,,
2008-06-11,Wednesday,15.66999,,
2008-06-12,Thursday,16.05796,,
2008-06-13,Friday,16.35348,,start
2008-06-14,Saturday,16.35348,imputed from 3955,
2008-06-15,Sunday,16.35348,imputed from 3956,
2008-06-16,Monday,15.99809,,
2008-06-17,Tuesday,16.2328,,
2008-06-18,Wednesday,16.1684,,
2008-06-19,Thursday,16.16129,,
2008-06-20,Friday,15.86138,,start
2008-06-21,Saturday,15.86138,imputed from 3962,
2008-06-22,Sunday,15.86138,imputed from 3963,
2008-06-23,Monday,15.84539,,
2008-06-24,Tuesday,15.59989,,
2008-06-25,Wednesday,16.0146,,
2008-06-26,Thursday,16.15968,,
2008-06-27,Friday,16.13763,,start
2008-06-28,Saturday,16.13763,imputed from 3969,
2008-06-29,Sunday,16.13763,imputed from 3970,
2008-06-30,Monday,16.31398,,
2008-07-01,Tuesday,16.5124,,
2008-07-02,Wednesday,16.65732,,
2008-07-03,Thursday,16.92863,,
2008-07-04,Friday,16.92863,imputed from 3975,start
2008-07-05,Saturday,16.92863,imputed from 3976,
2008-07-06,Sunday,16.92863,imputed from 3977,
2008-07-07,Monday,16.1958,,
2008-07-08,Tuesday,15.99962,,
2008-07-09,Wednesday,16.20575,,
2008-07-10,Thursday,16.44834,,
2008-07-11,Friday,16.43125,,start
2008-07-12,Saturday,16.43125,imputed from 3983,
2008-07-13,Sunday,16.43125,imputed from 3984,
2008-07-14,Monday,16.06205,,
2008-07-15,Tuesday,15.56803,,
2008-07-16,Wednesday,15.9864,,
2008-07-17,Thursday,15.50812,,
2008-07-18,Friday,15.01458,,start
2008-07-19,Saturday,15.01458,imputed from 3990,
2008-07-20,Sunday,15.01458,imputed from 3991,
2008-07-21,Monday,14.39663,,
2008-07-22,Tuesday,14.61236,,
2008-07-23,Wednesday,14.45977,,
2008-07-24,Thursday,14.39015,,
2008-07-25,Friday,14.51483,,start
2008-07-26,Saturday,14.51483,imputed from 3997,
2008-07-27,Sunday,14.51483,imputed from 3998,
2008-07-28,Monday,14.46318,,
2008-07-29,Tuesday,14.48479,,
2008-07-30,Wednesday,14.62344,,
2008-07-31,Thursday,14.61453,,
2008-08-01,Friday,14.21648,,start
2008-08-02,Saturday,14.21648,imputed from 4004,
2008-08-03,Sunday,14.21648,imputed from 4005,
2008-08-04,Monday,13.47333,,
2008-08-05,Tuesday,13.27364,,
2008-08-06,Wednesday,12.85218,,
2008-08-07,Thursday,13.12397,,
2008-08-08,Friday,12.70571,,start
2008-08-09,Saturday,12.70571,imputed from 4011,
2008-08-10,Sunday,12.70571,imputed from 4012,
2008-08-11,Monday,12.8918,,
2008-08-12,Tuesday,13.15934,,
2008-08-13,Wednesday,13.85449,,
2008-08-14,Thursday,13.86714,,
2008-08-15,Friday,13.29137,,start
2008-08-16,Saturday,13.29137,imputed from 4018,
2008-08-17,Sunday,13.29137,imputed from 4019,
2008-08-18,Monday,14.00633,,
2008-08-19,Tuesday,13.83057,,
2008-08-20,Wednesday,14.25195,,
2008-08-21,Thursday,14.57533,,
2008-08-22,Friday,14.48873,,start
2008-08-23,Saturday,14.48873,imputed from 4025,
2008-08-24,Sunday,14.48873,imputed from 4026,
2008-08-25,Monday,14.6514,,
2008-08-26,Tuesday,14.72721,,
2008-08-27,Wednesday,14.84822,,
2008-08-28,Thursday,14.54414,,
2008-08-29,Friday,14.61299,,start
2008-08-30,Saturday,14.61299,imputed from 4032,
2008-08-31,Sunday,14.61299,imputed from 4033,
2008-09-01,Monday,14.61299,imputed from 4034,
2008-09-02,Tuesday,14.3731,,
2008-09-03,Wednesday,13.8516,,
2008-09-04,Thursday,13.67763,,
2008-09-05,Friday,13.1212,,start
2008-09-06,Saturday,13.1212,imputed from 4039,
2008-09-07,Sunday,13.1212,imputed from 4040,
2008-09-08,Monday,13.49344,,
2008-09-09,Tuesday,13.51365,,
2008-09-10,Wednesday,13.35027,,
2008-09-11,Thursday,13.40522,,
2008-09-12,Friday,13.60664,,start
2008-09-13,Saturday,13.60664,imputed from 4046,
2008-09-14,Sunday,13.60664,imputed from 4047,
2008-09-15,Monday,13.18594,,
2008-09-16,Tuesday,12.59442,,
2008-09-17,Wednesday,12.7101,,
2008-09-18,Thursday,12.199,,
2008-09-19,Friday,12.67684,,start
2008-09-20,Saturday,12.67684,imputed from 4053,
2008-09-21,Sunday,12.67684,imputed from 4054,
2008-09-22,Monday,13.02967,,
2008-09-23,Tuesday,12.87064,,
2008-09-24,Wednesday,12.92643,,
2008-09-25,Thursday,12.92309,,
2008-09-26,Friday,12.68062,,start
2008-09-27,Saturday,12.68062,imputed from 4060,
2008-09-28,Sunday,12.68062,imputed from 4061,
2008-09-29,Monday,11.99462,,
2008-09-30,Tuesday,11.7249,,
2008-10-01,Wednesday,11.81887,,
2008-10-02,Thursday,11.41548,,
2008-10-03,Friday,11.23043,,start
