date,weekday,LC1_Comdty_PX-LAST-CHF,imputed,LC1_Comdty_start
2020-04-26,Sunday,0.80642,imputed from 8289,
2020-04-27,Monday,0.82066,,
2020-04-28,Tuesday,0.82566,,
2020-04-29,Wednesday,0.82286,,
2020-04-30,Thursday,0.83062,,
2020-05-01,Friday,0.83804,,start
2020-05-02,Saturday,0.83804,imputed from 8295,
2020-05-03,Sunday,0.83804,imputed from 8296,
2020-05-04,Monday,0.85054,,
2020-05-05,Tuesday,0.84149,,
2020-05-06,Wednesday,0.87167,,
2020-05-07,Thursday,0.91569,,
2020-05-08,Friday,0.91858,,start
2020-05-09,Saturday,0.91858,imputed from 8302,
2020-05-10,Sunday,0.91858,imputed from 8303,
2020-05-11,Monday,0.90164,,
2020-05-12,Tuesday,0.94192,,
2020-05-13,Wednesday,0.91237,,
2020-05-14,Thursday,0.91706,,
2020-05-15,Friday,0.94391,,start
2020-05-16,Saturday,0.94391,imputed from 8309,
2020-05-17,Sunday,0.94391,imputed from 8310,
2020-05-18,Monday,0.95971,,
2020-05-19,Tuesday,0.96009,,
2020-05-20,Wednesday,0.94976,,
2020-05-21,Thursday,0.95846,,
2020-05-22,Friday,0.95013,,start
2020-05-23,Saturday,0.95013,imputed from 8316,
2020-05-24,Sunday,0.95013,imputed from 8317,
2020-05-25,Monday,0.95013,imputed from 8318,
2020-05-26,Tuesday,0.9605,,
2020-05-27,Wednesday,0.97665,,
2020-05-28,Thursday,0.97781,,
2020-05-29,Friday,0.95916,,start
2020-05-30,Saturday,0.95916,imputed from 8323,
2020-05-31,Sunday,0.95916,imputed from 8324,
2020-06-01,Monday,0.94496,,
2020-06-02,Tuesday,0.91669,,
2020-06-03,Wednesday,0.91804,,
2020-06-04,Thursday,0.91494,,
2020-06-05,Friday,0.90369,,start
2020-06-06,Saturday,0.90369,imputed from 8330,
2020-06-07,Sunday,0.90369,imputed from 8331,
2020-06-08,Monday,0.92222,,
2020-06-09,Tuesday,0.92851,,
2020-06-10,Wednesday,0.9125,,
2020-06-11,Thursday,0.90576,,
2020-06-12,Friday,0.90864,,start
2020-06-13,Saturday,0.90864,imputed from 8337,
2020-06-14,Sunday,0.90864,imputed from 8338,
2020-06-15,Monday,0.91056,,
2020-06-16,Tuesday,0.91878,,
2020-06-17,Wednesday,0.92056,,
2020-06-18,Thursday,0.91478,,
2020-06-19,Friday,0.90764,,start
2020-06-20,Saturday,0.90764,imputed from 8344,
2020-06-21,Sunday,0.90764,imputed from 8345,
2020-06-22,Monday,0.9014,,
2020-06-23,Tuesday,0.91835,,
2020-06-24,Wednesday,0.91253,,
2020-06-25,Thursday,0.91079,,
2020-06-26,Friday,0.90955,,start
2020-06-27,Saturday,0.90955,imputed from 8351,
2020-06-28,Sunday,0.90955,imputed from 8352,
2020-06-29,Monday,0.91873,,
2020-06-30,Tuesday,0.91182,,
2020-07-01,Wednesday,0.92007,,
2020-07-02,Thursday,0.94052,,
2020-07-03,Friday,0.94052,imputed from 8357,start
2020-07-04,Saturday,0.94052,imputed from 8358,
2020-07-05,Sunday,0.94052,imputed from 8359,
2020-07-06,Monday,0.94234,,
2020-07-07,Tuesday,0.9415,,
2020-07-08,Wednesday,0.92963,,
2020-07-09,Thursday,0.93325,,
2020-07-10,Friday,0.9408,,start
2020-07-11,Saturday,0.9408,imputed from 8365,
2020-07-12,Sunday,0.9408,imputed from 8366,
2020-07-13,Monday,0.93711,,
2020-07-14,Tuesday,0.92724,,
2020-07-15,Wednesday,0.95658,,
2020-07-16,Thursday,0.9744,,
2020-07-17,Friday,0.96955,,start
2020-07-18,Saturday,0.96955,imputed from 8372,
2020-07-19,Sunday,0.96955,imputed from 8373,
2020-07-20,Monday,0.96098,,
2020-07-21,Tuesday,0.95006,,
2020-07-22,Wednesday,0.94334,,
2020-07-23,Thursday,0.93266,,
2020-07-24,Friday,0.93472,,start
2020-07-25,Saturday,0.93472,imputed from 8379,
2020-07-26,Sunday,0.93472,imputed from 8380,
2020-07-27,Monday,0.92451,,
2020-07-28,Tuesday,0.92495,,
2020-07-29,Wednesday,0.92675,,
2020-07-30,Thursday,0.92722,,
2020-07-31,Friday,0.939,,start
2020-08-01,Saturday,0.939,imputed from 8386,
2020-08-02,Sunday,0.939,imputed from 8387,
2020-08-03,Monday,0.94701,,
2020-08-04,Tuesday,0.93592,,
2020-08-05,Wednesday,0.92796,,
2020-08-06,Thursday,0.9342,,
2020-08-07,Friday,0.94,,start
2020-08-08,Saturday,0.94,imputed from 8393,
2020-08-09,Sunday,0.94,imputed from 8394,
2020-08-10,Monday,0.97999,,
2020-08-11,Tuesday,0.99159,,
2020-08-12,Wednesday,0.99834,,
2020-08-13,Thursday,1.00248,,
2020-08-14,Friday,1.00228,,start
2020-08-15,Saturday,1.00228,imputed from 8400,
2020-08-16,Sunday,1.00228,imputed from 8401,
2020-08-17,Monday,0.99525,,
2020-08-18,Tuesday,0.99184,,
2020-08-19,Wednesday,1.01128,,
2020-08-20,Thursday,0.99774,,
2020-08-21,Friday,0.9916,,start
2020-08-22,Saturday,0.9916,imputed from 8407,
2020-08-23,Sunday,0.9916,imputed from 8408,
2020-08-24,Monday,0.98298,,
2020-08-25,Tuesday,0.98898,,
2020-08-26,Wednesday,0.97113,,
2020-08-27,Thursday,0.96597,,
2020-08-28,Friday,0.94924,,start
2020-08-29,Saturday,0.94924,imputed from 8414,
2020-08-30,Sunday,0.94924,imputed from 8415,
2020-08-31,Monday,0.95065,,
2020-09-01,Tuesday,0.95824,,
2020-09-02,Wednesday,0.9525,,
2020-09-03,Thursday,0.94603,,
2020-09-04,Friday,0.95467,,start
2020-09-05,Saturday,0.95467,imputed from 8421,
2020-09-06,Sunday,0.95467,imputed from 8422,
2020-09-07,Monday,0.95467,imputed from 8423,
2020-09-08,Tuesday,0.96932,,
2020-09-09,Wednesday,0.95633,,
2020-09-10,Thursday,0.95473,,
2020-09-11,Friday,0.95943,,start
2020-09-12,Saturday,0.95943,imputed from 8428,
2020-09-13,Sunday,0.95943,imputed from 8429,
2020-09-14,Monday,0.96989,,
2020-09-15,Tuesday,0.97268,,
2020-09-16,Wednesday,0.96917,,
2020-09-17,Thursday,0.97144,,
2020-09-18,Friday,0.97603,,start
2020-09-19,Saturday,0.97603,imputed from 8435,
2020-09-20,Sunday,0.97603,imputed from 8436,
2020-09-21,Monday,0.97748,,
2020-09-22,Tuesday,0.9801,,
2020-09-23,Wednesday,0.98867,,
2020-09-24,Thursday,1.00064,,
2020-09-25,Friday,0.9998,,start
2020-09-26,Saturday,0.9998,imputed from 8442,
2020-09-27,Sunday,0.9998,imputed from 8443,
2020-09-28,Monday,0.99811,,
2020-09-29,Tuesday,1.00123,,
2020-09-30,Wednesday,1.00018,,
2020-10-01,Thursday,0.99713,,
2020-10-02,Friday,0.99553,,start
2020-10-03,Saturday,0.99553,imputed from 8449,
2020-10-04,Sunday,0.99553,imputed from 8450,
2020-10-05,Monday,1.02318,,
2020-10-06,Tuesday,1.02434,,
2020-10-07,Wednesday,1.03656,,
2020-10-08,Thursday,1.03356,,
2020-10-09,Friday,1.02455,,start
2020-10-10,Saturday,1.02455,imputed from 8456,
2020-10-11,Sunday,1.02455,imputed from 8457,
2020-10-12,Monday,1.00762,,
2020-10-13,Tuesday,1.01782,,
2020-10-14,Wednesday,1.0067,,
2020-10-15,Thursday,1.00194,,
2020-10-16,Friday,0.99435,,start
2020-10-17,Saturday,0.99435,imputed from 8463,
2020-10-18,Sunday,0.99435,imputed from 8464,
2020-10-19,Monday,0.95634,,
2020-10-20,Tuesday,0.95654,,
2020-10-21,Wednesday,0.94567,,
2020-10-22,Thursday,0.93883,,
2020-10-23,Friday,0.93766,,start
2020-10-24,Saturday,0.93766,imputed from 8470,
2020-10-25,Sunday,0.93766,imputed from 8471,
2020-10-26,Monday,0.93804,,
2020-10-27,Tuesday,0.94342,,
2020-10-28,Wednesday,0.95233,,
2020-10-29,Thursday,0.98991,,
2020-10-30,Friday,0.99311,,start
2020-10-31,Saturday,0.99311,imputed from 8477,
2020-11-01,Sunday,0.99311,imputed from 8478,
2020-11-02,Monday,0.99899,,
2020-11-03,Tuesday,0.98423,,
2020-11-04,Wednesday,0.98447,,
2020-11-05,Thursday,0.98187,,
2020-11-06,Friday,0.97709,,start
2020-11-07,Saturday,0.97709,imputed from 8484,
2020-11-08,Sunday,0.97709,imputed from 8485,
2020-11-09,Monday,1.01984,,
2020-11-10,Tuesday,1.02265,,
2020-11-11,Wednesday,1.03105,,
2020-11-12,Thursday,1.02468,,
2020-11-13,Friday,1.00405,,start
2020-11-14,Saturday,1.00405,imputed from 8491,
2020-11-15,Sunday,1.00405,imputed from 8492,
2020-11-16,Monday,1.0073,,
2020-11-17,Tuesday,1.01384,,
2020-11-18,Wednesday,1.00658,,
2020-11-19,Thursday,0.98746,,
2020-11-20,Friday,0.98566,,start
2020-11-21,Saturday,0.98566,imputed from 8498,
2020-11-22,Sunday,0.98566,imputed from 8499,
2020-11-23,Monday,1.00331,,
2020-11-24,Tuesday,1.01447,,
2020-11-25,Wednesday,1.0114,,
2020-11-26,Thursday,1.0114,imputed from 8503,
2020-11-27,Friday,1.00116,,start
2020-11-28,Saturday,1.00116,imputed from 8505,
2020-11-29,Sunday,1.00116,imputed from 8506,
2020-11-30,Monday,0.99797,,
2020-12-01,Tuesday,0.99607,,
2020-12-02,Wednesday,0.99209,,
2020-12-03,Thursday,0.97697,,
2020-12-04,Friday,0.96942,,start
2020-12-05,Saturday,0.96942,imputed from 8512,
2020-12-06,Sunday,0.96942,imputed from 8513,
2020-12-07,Monday,0.98746,,
2020-12-08,Tuesday,0.98435,,
2020-12-09,Wednesday,0.98823,,
2020-12-10,Thursday,0.99312,,
2020-12-11,Friday,1.00747,,start
2020-12-12,Saturday,1.00747,imputed from 8519,
2020-12-13,Sunday,1.00747,imputed from 8520,
2020-12-14,Monday,1.00218,,
2020-12-15,Tuesday,0.99996,,
2020-12-16,Wednesday,1.00907,,
2020-12-17,Thursday,1.0122,,
2020-12-18,Friday,1.01619,,start
2020-12-19,Saturday,1.01619,imputed from 8526,
2020-12-20,Sunday,1.01619,imputed from 8527,
2020-12-21,Monday,1.01511,,
2020-12-22,Tuesday,1.00868,,
2020-12-23,Wednesday,1.0191,,
2020-12-24,Thursday,1.02523,,
2020-12-25,Friday,1.02523,imputed from 8532,start
2020-12-26,Saturday,1.02523,imputed from 8533,
2020-12-27,Sunday,1.02523,imputed from 8534,
2020-12-28,Monday,1.03051,,
2020-12-29,Tuesday,1.01342,,
2020-12-30,Wednesday,1.01059,,
2020-12-31,Thursday,1.0182,,
2021-01-01,Friday,1.0182,imputed from 8539,start
2021-01-02,Saturday,1.0182,imputed from 8540,
2021-01-03,Sunday,1.0182,imputed from 8541,
2021-01-04,Monday,0.98981,,
2021-01-05,Tuesday,1.01014,,
2021-01-06,Wednesday,1.01303,,
2021-01-07,Thursday,1.0173,,
2021-01-08,Friday,1.01425,,start
2021-01-09,Saturday,1.01425,imputed from 8547,
2021-01-10,Sunday,1.01425,imputed from 8548,
2021-01-11,Monday,1.00835,,
2021-01-12,Tuesday,0.9999,,
2021-01-13,Wednesday,0.99588,,
2021-01-14,Thursday,0.99343,,
2021-01-15,Friday,1.0037,,start
2021-01-16,Saturday,1.0037,imputed from 8554,
2021-01-17,Sunday,1.0037,imputed from 8555,
2021-01-18,Monday,1.0037,imputed from 8556,
2021-01-19,Tuesday,1.00746,,
2021-01-20,Wednesday,1.00916,,
2021-01-21,Thursday,1.01138,,
2021-01-22,Friday,1.03418,,start
2021-01-23,Saturday,1.03418,imputed from 8561,
2021-01-24,Sunday,1.03418,imputed from 8562,
2021-01-25,Monday,1.03474,,
2021-01-26,Tuesday,1.03802,,
2021-01-27,Wednesday,1.03419,,
2021-01-28,Thursday,1.03043,,
2021-01-29,Friday,1.02452,,start
2021-01-30,Saturday,1.02452,imputed from 8568,
2021-01-31,Sunday,1.02452,imputed from 8569,
2021-02-01,Monday,1.02985,,
2021-02-02,Tuesday,1.04238,,
2021-02-03,Wednesday,1.03847,,
2021-02-04,Thursday,1.05259,,
2021-02-05,Friday,1.05041,,start
2021-02-06,Saturday,1.05041,imputed from 8575,
2021-02-07,Sunday,1.05041,imputed from 8576,
2021-02-08,Monday,1.11394,,
2021-02-09,Tuesday,1.10539,,
2021-02-10,Wednesday,1.09117,,
2021-02-11,Thursday,1.09655,,
2021-02-12,Friday,1.11594,,start
2021-02-13,Saturday,1.11594,imputed from 8582,
2021-02-14,Sunday,1.11594,imputed from 8583,
2021-02-15,Monday,1.11594,imputed from 8584,
2021-02-16,Tuesday,1.12264,,
2021-02-17,Wednesday,1.11512,,
2021-02-18,Thursday,1.1019,,
2021-02-19,Friday,1.10825,,start
2021-02-20,Saturday,1.10825,imputed from 8589,
2021-02-21,Sunday,1.10825,imputed from 8590,
2021-02-22,Monday,1.10179,,
2021-02-23,Tuesday,1.09553,,
2021-02-24,Wednesday,1.10944,,
2021-02-25,Thursday,1.10092,,
2021-02-26,Friday,1.09188,,start
2021-02-27,Saturday,1.09188,imputed from 8596,
2021-02-28,Sunday,1.09188,imputed from 8597,
2021-03-01,Monday,1.08826,,
2021-03-02,Tuesday,1.09178,,
2021-03-03,Wednesday,1.09669,,
2021-03-04,Thursday,1.10086,,
2021-03-05,Friday,1.10824,,start
2021-03-06,Saturday,1.10824,imputed from 8603,
2021-03-07,Sunday,1.10824,imputed from 8604,
2021-03-08,Monday,1.11652,,
2021-03-09,Tuesday,1.11107,,
2021-03-10,Wednesday,1.10544,,
2021-03-11,Thursday,1.09671,,
2021-03-12,Friday,1.10539,,start
2021-03-13,Saturday,1.10539,imputed from 8610,
2021-03-14,Sunday,1.10539,imputed from 8611,
2021-03-15,Monday,1.10584,,
2021-03-16,Tuesday,1.09406,,
2021-03-17,Wednesday,1.10743,,
2021-03-18,Thursday,1.09931,,
2021-03-19,Friday,1.10029,,start
2021-03-20,Saturday,1.10029,imputed from 8617,
2021-03-21,Sunday,1.10029,imputed from 8618,
2021-03-22,Monday,1.09665,,
2021-03-23,Tuesday,1.11239,,
2021-03-24,Wednesday,1.11394,,
2021-03-25,Thursday,1.12269,,
2021-03-26,Friday,1.12846,,start
2021-03-27,Saturday,1.12846,imputed from 8624,
2021-03-28,Sunday,1.12846,imputed from 8625,
2021-03-29,Monday,1.13475,,
2021-03-30,Tuesday,1.14007,,
2021-03-31,Wednesday,1.13971,,
2021-04-01,Thursday,1.12956,,
2021-04-02,Friday,1.13136,,start
2021-04-03,Saturday,1.13136,imputed from 8631,
2021-04-04,Sunday,1.13136,imputed from 8632,
2021-04-05,Monday,1.16462,,
2021-04-06,Tuesday,1.162,,
2021-04-07,Wednesday,1.16305,,
2021-04-08,Thursday,1.15461,,
2021-04-09,Friday,1.13406,,start
2021-04-10,Saturday,1.13406,imputed from 8638,
2021-04-11,Sunday,1.13406,imputed from 8639,
2021-04-12,Monday,1.12613,,
2021-04-13,Tuesday,1.11408,,
2021-04-14,Wednesday,1.10722,,
2021-04-15,Thursday,1.10365,,
2021-04-16,Friday,1.09641,,start
2021-04-17,Saturday,1.09641,imputed from 8645,
2021-04-18,Sunday,1.09641,imputed from 8646,
2021-04-19,Monday,1.08531,,
2021-04-20,Tuesday,1.09199,,
2021-04-21,Wednesday,1.0753,,
2021-04-22,Thursday,1.06443,,
2021-04-23,Friday,1.05831,,start
2021-04-24,Saturday,1.05831,imputed from 8652,
2021-04-25,Sunday,1.05831,imputed from 8653,
2021-04-26,Monday,1.06299,,
2021-04-27,Tuesday,1.05875,,
2021-04-28,Wednesday,1.05371,,
2021-04-29,Thursday,1.05571,,
2021-04-30,Friday,1.06421,,start
2021-05-01,Saturday,1.06421,imputed from 8659,
2021-05-02,Sunday,1.06421,imputed from 8660,
2021-05-03,Monday,1.05154,,
2021-05-04,Tuesday,1.0326,,
2021-05-05,Wednesday,1.04539,,
2021-05-06,Thursday,1.04978,,
2021-05-07,Friday,1.04655,,start
2021-05-08,Saturday,1.04655,imputed from 8666,
2021-05-09,Sunday,1.04655,imputed from 8667,
2021-05-10,Monday,1.06403,,
2021-05-11,Tuesday,1.0713,,
2021-05-12,Wednesday,1.07831,,
2021-05-13,Thursday,1.04745,,
2021-05-14,Friday,1.04081,,start
2021-05-15,Saturday,1.04081,imputed from 8673,
2021-05-16,Sunday,1.04081,imputed from 8674,
2021-05-17,Monday,1.04023,,
2021-05-18,Tuesday,1.0483,,
2021-05-19,Wednesday,1.0528,,
2021-05-20,Thursday,1.048,,
2021-05-21,Friday,1.05825,,start
2021-05-22,Saturday,1.05825,imputed from 8680,
2021-05-23,Sunday,1.05825,imputed from 8681,
2021-05-24,Monday,1.04713,,
2021-05-25,Tuesday,1.04632,,
2021-05-26,Wednesday,1.04514,,
2021-05-27,Thursday,1.04436,,
2021-05-28,Friday,1.0423,,start
2021-05-29,Saturday,1.0423,imputed from 8687,
2021-05-30,Sunday,1.0423,imputed from 8688,
2021-05-31,Monday,1.0423,imputed from 8689,
2021-06-01,Tuesday,1.01752,,
2021-06-02,Wednesday,1.05213,,
2021-06-03,Thursday,1.05646,,
2021-06-04,Friday,1.05096,,start
2021-06-05,Saturday,1.05096,imputed from 8694,
2021-06-06,Sunday,1.05096,imputed from 8695,
2021-06-07,Monday,1.05668,,
2021-06-08,Tuesday,1.05654,,
2021-06-09,Wednesday,1.06034,,
2021-06-10,Thursday,1.0609,,
2021-06-11,Friday,1.07926,,start
2021-06-12,Saturday,1.07926,imputed from 8701,
2021-06-13,Sunday,1.07926,imputed from 8702,
2021-06-14,Monday,1.09075,,
2021-06-15,Tuesday,1.11361,,
2021-06-16,Wednesday,1.12283,,
2021-06-17,Thursday,1.11255,,
2021-06-18,Friday,1.1202,,start
2021-06-19,Saturday,1.1202,imputed from 8708,
2021-06-20,Sunday,1.1202,imputed from 8709,
2021-06-21,Monday,1.11101,,
2021-06-22,Tuesday,1.13149,,
2021-06-23,Wednesday,1.12848,,
2021-06-24,Thursday,1.12643,,
2021-06-25,Friday,1.12644,,start
2021-06-26,Saturday,1.12644,imputed from 8715,
2021-06-27,Sunday,1.12644,imputed from 8716,
2021-06-28,Monday,1.11799,,
2021-06-29,Tuesday,1.12269,,
2021-06-30,Wednesday,1.13582,,
2021-07-01,Thursday,1.14406,,
2021-07-02,Friday,1.12557,,start
2021-07-03,Saturday,1.12557,imputed from 8722,
2021-07-04,Sunday,1.12557,imputed from 8723,
2021-07-05,Monday,1.12557,imputed from 8724,
2021-07-06,Tuesday,1.13208,,
2021-07-07,Wednesday,1.11627,,
2021-07-08,Thursday,1.09196,,
2021-07-09,Friday,1.09067,,start
2021-07-10,Saturday,1.09067,imputed from 8729,
2021-07-11,Sunday,1.09067,imputed from 8730,
2021-07-12,Monday,1.09688,,
2021-07-13,Tuesday,1.11657,,
2021-07-14,Wednesday,1.10883,,
2021-07-15,Thursday,1.11302,,
2021-07-16,Friday,1.10477,,start
2021-07-17,Saturday,1.10477,imputed from 8736,
2021-07-18,Sunday,1.10477,imputed from 8737,
2021-07-19,Monday,1.10365,,
2021-07-20,Tuesday,1.10409,,
2021-07-21,Wednesday,1.10254,,
2021-07-22,Thursday,1.11112,,
2021-07-23,Friday,1.11841,,start
2021-07-24,Saturday,1.11841,imputed from 8743,
2021-07-25,Sunday,1.11841,imputed from 8744,
2021-07-26,Monday,1.13006,,
2021-07-27,Tuesday,1.12267,,
2021-07-28,Wednesday,1.12367,,
2021-07-29,Thursday,1.11034,,
2021-07-30,Friday,1.10637,,start
2021-07-31,Saturday,1.10637,imputed from 8750,
2021-08-01,Sunday,1.10637,imputed from 8751,
2021-08-02,Monday,1.10548,,
2021-08-03,Tuesday,1.11418,,
2021-08-04,Wednesday,1.12427,,
2021-08-05,Thursday,1.11139,,
2021-08-06,Friday,1.12606,,start
2021-08-07,Saturday,1.12606,imputed from 8757,
2021-08-08,Sunday,1.12606,imputed from 8758,
2021-08-09,Monday,1.17252,,
2021-08-10,Tuesday,1.18298,,
2021-08-11,Wednesday,1.17497,,
2021-08-12,Thursday,1.18644,,
2021-08-13,Friday,1.17324,,start
2021-08-14,Saturday,1.17324,imputed from 8764,
2021-08-15,Sunday,1.17324,imputed from 8765,
2021-08-16,Monday,1.17827,,
2021-08-17,Tuesday,1.17196,,
2021-08-18,Wednesday,1.18481,,
2021-08-19,Thursday,1.17565,,
2021-08-20,Friday,1.18313,,start
2021-08-21,Saturday,1.18313,imputed from 8771,
2021-08-22,Sunday,1.18313,imputed from 8772,
2021-08-23,Monday,1.20497,,
2021-08-24,Tuesday,1.20229,,
2021-08-25,Wednesday,1.19055,,
2021-08-26,Thursday,1.19064,,
2021-08-27,Friday,1.17594,,start
2021-08-28,Saturday,1.17594,imputed from 8778,
2021-08-29,Sunday,1.17594,imputed from 8779,
2021-08-30,Monday,1.17623,,
2021-08-31,Tuesday,1.16228,,
2021-09-01,Wednesday,1.16693,,
2021-09-02,Thursday,1.15386,,
2021-09-03,Friday,1.14005,,start
2021-09-04,Saturday,1.14005,imputed from 8785,
2021-09-05,Sunday,1.14005,imputed from 8786,
2021-09-06,Monday,1.14005,imputed from 8787,
2021-09-07,Tuesday,1.13689,,
2021-09-08,Wednesday,1.13511,,
2021-09-09,Thursday,1.13442,,
2021-09-10,Friday,1.13292,,start
2021-09-11,Saturday,1.13292,imputed from 8792,
2021-09-12,Sunday,1.13292,imputed from 8793,
2021-09-13,Monday,1.12713,,
2021-09-14,Tuesday,1.14058,,
2021-09-15,Wednesday,1.14253,,
2021-09-16,Thursday,1.14454,,
2021-09-17,Friday,1.14474,,start
2021-09-18,Saturday,1.14474,imputed from 8799,
2021-09-19,Sunday,1.14474,imputed from 8800,
2021-09-20,Monday,1.13923,,
2021-09-21,Tuesday,1.1307,,
2021-09-22,Wednesday,1.13795,,
2021-09-23,Thursday,1.13798,,
2021-09-24,Friday,1.13693,,start
2021-09-25,Saturday,1.13693,imputed from 8806,
2021-09-26,Sunday,1.13693,imputed from 8807,
2021-09-27,Monday,1.13318,,
2021-09-28,Tuesday,1.13326,,
2021-09-29,Wednesday,1.1386,,
2021-09-30,Thursday,1.12629,,
2021-10-01,Friday,1.11948,,start
2021-10-02,Saturday,1.11948,imputed from 8813,
2021-10-03,Sunday,1.11948,imputed from 8814,
2021-10-04,Monday,1.18395,,
2021-10-05,Tuesday,1.18606,,
2021-10-06,Wednesday,1.19018,,
2021-10-07,Thursday,1.20785,,
2021-10-08,Friday,1.20807,,start
2021-10-09,Saturday,1.20807,imputed from 8820,
2021-10-10,Sunday,1.20807,imputed from 8821,
2021-10-11,Monday,1.20724,,
2021-10-12,Tuesday,1.20358,,
2021-10-13,Wednesday,1.19351,,
2021-10-14,Thursday,1.20358,,
2021-10-15,Friday,1.21021,,start
2021-10-16,Saturday,1.21021,imputed from 8827,
2021-10-17,Sunday,1.21021,imputed from 8828,
2021-10-18,Monday,1.20304,,
2021-10-19,Tuesday,1.19987,,
2021-10-20,Wednesday,1.19952,,
2021-10-21,Thursday,1.1894,,
2021-10-22,Friday,1.17636,,start
2021-10-23,Saturday,1.17636,imputed from 8834,
2021-10-24,Sunday,1.17636,imputed from 8835,
2021-10-25,Monday,1.1915,,
2021-10-26,Tuesday,1.21,,
2021-10-27,Wednesday,1.2076,,
2021-10-28,Thursday,1.18895,,
2021-10-29,Friday,1.18519,,start
2021-10-30,Saturday,1.18519,imputed from 8841,
2021-10-31,Sunday,1.18519,imputed from 8842,
2021-11-01,Monday,1.17344,,
2021-11-02,Tuesday,1.18774,,
2021-11-03,Wednesday,1.2017,,
2021-11-04,Thursday,1.19208,,
2021-11-05,Friday,1.20202,,start
2021-11-06,Saturday,1.20202,imputed from 8848,
2021-11-07,Sunday,1.20202,imputed from 8849,
2021-11-08,Monday,1.207,,
2021-11-09,Tuesday,1.20447,,
2021-11-10,Wednesday,1.21018,,
2021-11-11,Thursday,1.2147,,
2021-11-12,Friday,1.21661,,start
2021-11-13,Saturday,1.21661,imputed from 8855,
2021-11-14,Sunday,1.21661,imputed from 8856,
2021-11-15,Monday,1.21694,,
2021-11-16,Tuesday,1.2261,,
2021-11-17,Wednesday,1.22758,,
2021-11-18,Thursday,1.23244,,
2021-11-19,Friday,1.23951,,start
2021-11-20,Saturday,1.23951,imputed from 8862,
2021-11-21,Sunday,1.23951,imputed from 8863,
2021-11-22,Monday,1.25271,,
2021-11-23,Tuesday,1.26328,,
2021-11-24,Wednesday,1.28964,,
2021-11-25,Thursday,1.28964,imputed from 8867,
2021-11-26,Friday,1.27411,,start
2021-11-27,Saturday,1.27411,imputed from 8869,
2021-11-28,Sunday,1.27411,imputed from 8870,
2021-11-29,Monday,1.26601,,
2021-11-30,Tuesday,1.25046,,
2021-12-01,Wednesday,1.25011,,
2021-12-02,Thursday,1.26734,,
2021-12-03,Friday,1.26399,,start
2021-12-04,Saturday,1.26399,imputed from 8876,
2021-12-05,Sunday,1.26399,imputed from 8877,
2021-12-06,Monday,1.29372,,
2021-12-07,Tuesday,1.28992,,
2021-12-08,Wednesday,1.27678,,
2021-12-09,Thursday,1.27465,,
2021-12-10,Friday,1.27084,,start
2021-12-11,Saturday,1.27084,imputed from 8883,
2021-12-12,Sunday,1.27084,imputed from 8884,
2021-12-13,Monday,1.27978,,
2021-12-14,Tuesday,1.27637,,
2021-12-15,Wednesday,1.2655,,
2021-12-16,Thursday,1.26168,,
2021-12-17,Friday,1.26002,,start
2021-12-18,Saturday,1.26002,imputed from 8890,
2021-12-19,Sunday,1.26002,imputed from 8891,
2021-12-20,Monday,1.25274,,
2021-12-21,Tuesday,1.26669,,
2021-12-22,Wednesday,1.26371,,
2021-12-23,Thursday,1.28134,,
2021-12-24,Friday,1.28134,imputed from 8896,start
2021-12-25,Saturday,1.28134,imputed from 8897,
2021-12-26,Sunday,1.28134,imputed from 8898,
2021-12-27,Monday,1.27827,,
2021-12-28,Tuesday,1.27816,,
2021-12-29,Wednesday,1.28777,,
2021-12-30,Thursday,1.27993,,
2021-12-31,Friday,1.27323,,start
2022-01-01,Saturday,1.27323,imputed from 8904,
2022-01-02,Sunday,1.27323,imputed from 8905,
2022-01-03,Monday,1.277,,
2022-01-04,Tuesday,1.26179,,
2022-01-05,Wednesday,1.25735,,
2022-01-06,Thursday,1.26431,,
2022-01-07,Friday,1.26174,,start
2022-01-08,Saturday,1.26174,imputed from 8911,
2022-01-09,Sunday,1.26174,imputed from 8912,
2022-01-10,Monday,1.26195,,
2022-01-11,Tuesday,1.27322,,
2022-01-12,Wednesday,1.24734,,
2022-01-13,Thursday,1.24739,,
2022-01-14,Friday,1.26123,,start
2022-01-15,Saturday,1.26123,imputed from 8918,
2022-01-16,Sunday,1.26123,imputed from 8919,
2022-01-17,Monday,1.26123,imputed from 8920,
