,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,CL1_Comdty_nonePrice,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,GC1_Comdty_nonePrice
2022-11-14,Monday,83.95086,,,,,,80.92389,1787.30054,,,,,,1674.55056
2022-11-15,Tuesday,85.1397,,,,,,82.06986,1790.61354,,,,,,1677.65456
2022-11-16,Wednesday,83.81031,,,,,,80.7884,1789.03715,,,,,,1676.17762
2022-11-17,Thursday,80.69622,,,,,,77.78659,1792.88892,,,,,,1679.7864
2022-11-18,Friday,79.17917,start,-1.837064602720194,"2022-10-18,2022-11-17",0.03102956149396852,"2021-11-18,2022-11-17",76.32425,1784.70488,start,2.2453881376685105,"2022-10-18,2022-11-17",0.008266068763088759,"2021-11-18,2022-11-17",1672.11864
2022-11-19,Saturday,79.17917,,,,,,76.32425,1784.70488,,,,,,1672.11864
2022-11-20,Sunday,79.17917,,,,,,76.32425,1784.70488,,,,,,1672.11864
2022-11-21,Monday,79.31284,,,,,,76.4531,1780.41826,,,,,,1668.10244
2022-11-22,Tuesday,79.64574,,,,,,77.0725,1768.09736,,,,,,1656.55879
2022-11-23,Wednesday,76.056,,,,,,73.59874,1759.35729,,,,,,1648.37008
2022-11-24,Thursday,76.056,,,,,,73.59874,1759.35729,,,,,,1648.37008
2022-11-25,Friday,74.49919,start,-4.3326418256909305,"2022-10-25,2022-11-24",0.03106898324816663,"2021-11-25,2022-11-24",72.09223,1769.32117,start,-0.32080728733673763,"2022-10-25,2022-11-24",0.008156071864656295,"2021-11-25,2022-11-24",1657.7054
2022-11-26,Saturday,74.49919,,,,,,72.09223,1769.32117,,,,,,1657.7054
2022-11-27,Sunday,74.49919,,,,,,72.09223,1769.32117,,,,,,1657.7054
2022-11-28,Monday,75.65229,,,,,,73.20807,1760.51669,,,,,,1649.45634
2022-11-29,Tuesday,76.95621,,,,,,74.46986,1777.3403,,,,,,1679.57151
2022-11-30,Wednesday,79.19391,,,,,,76.63527,1771.8348,,,,,,1674.36886
2022-12-01,Thursday,78.73634,,,,,,76.19248,1801.96233,,,,,,1702.83912
2022-12-02,Friday,77.49293,start,-5.131750318403376,"2022-11-02,2022-12-01",0.029581587095260306,"2021-12-02,2022-12-01",74.98925,1795.4457,start,4.131674292818243,"2022-11-02,2022-12-01",0.008226274489975274,"2021-12-02,2022-12-01",1696.68096
2022-12-03,Saturday,77.49293,,,,,,74.98925,1795.4457,,,,,,1696.68096
2022-12-04,Sunday,77.49293,,,,,,74.98925,1795.4457,,,,,,1696.68096
2022-12-05,Monday,74.93527,,,,,,72.51422,1776.79201,,,,,,1679.05338
2022-12-06,Tuesday,72.2557,,,,,,69.92122,1776.19169,,,,,,1678.48608
2022-12-07,Wednesday,69.98657,,,,,,67.72541,1789.45416,,,,,,1691.019
2022-12-08,Thursday,69.18618,,,,,,66.95087,1786.0746,,,,,,1687.82535
2022-12-09,Friday,68.4813,start,-7.021434354805953,"2022-11-09,2022-12-08",0.02952046213979355,"2021-12-09,2022-12-08",66.26876,1787.91464,start,0.11128744791427929,"2022-11-09,2022-12-08",0.008230493826797615,"2021-12-09,2022-12-08",1689.56417
2022-12-10,Saturday,68.4813,,,,,,66.26876,1787.91464,,,,,,1689.56417
2022-12-11,Sunday,68.4813,,,,,,66.26876,1787.91464,,,,,,1689.56417
2022-12-12,Monday,70.76616,,,,,,68.4798,1775.05675,,,,,,1677.41357
2022-12-13,Tuesday,72.42241,,,,,,70.08254,1795.76723,,,,,,1696.9848
2022-12-14,Wednesday,73.87066,,,,,,71.484,1780.22497,,,,,,1682.2975
2022-12-15,Thursday,73.21631,,,,,,70.8508,1761.1407,,,,,,1664.26302
2022-12-16,Friday,71.56531,start,-4.14984654705722,"2022-11-16,2022-12-15",0.0296415197874776,"2021-12-16,2022-12-15",69.25314,1775.83228,start,-0.8598235865887652,"2022-11-16,2022-12-15",0.008267040676000951,"2021-12-16,2022-12-15",1678.14644
2022-12-17,Saturday,71.56531,,,,,,69.25314,1775.83228,,,,,,1678.14644
2022-12-18,Sunday,71.56531,,,,,,69.25314,1775.83228,,,,,,1678.14644
2022-12-19,Monday,72.23028,,,,,,69.89662,1768.42002,,,,,,1671.14192
2022-12-20,Tuesday,72.86683,,,,,,70.5126,1790.06705,,,,,,1691.59818
2022-12-21,Wednesday,74.86824,,,,,,72.58266,1790.83971,,,,,,1692.32834
2022-12-22,Thursday,74.43092,,,,,,72.15869,1769.0988,,,,,,1671.78336
2022-12-23,Friday,76.55872,start,-0.6643790405523959,"2022-11-23,2022-12-22",0.029450404829510973,"2021-12-23,2022-12-22",74.22152,1781.11459,start,1.7058435367512763,"2022-11-23,2022-12-22",0.008326612260286121,"2021-12-23,2022-12-22",1683.13818
2022-12-24,Saturday,76.55872,,,,,,74.22152,1781.11459,,,,,,1683.13818
2022-12-25,Sunday,76.55872,,,,,,74.22152,1781.11459,,,,,,1683.13818
2022-12-26,Monday,76.55872,,,,,,74.22152,1781.11459,,,,,,1683.13818
2022-12-27,Tuesday,76.30015,,,,,,73.97085,1794.37093,,,,,,1695.66531
2022-12-28,Wednesday,75.4438,,,,,,73.14065,1779.88427,,,,,,1681.97554
2022-12-29,Thursday,74.61761,,,,,,72.33968,1782.92627,,,,,,1684.8502
2022-12-30,Friday,76.32165,start,-1.9013512774303885,"2022-11-30,2022-12-29",0.029480291264417754,"2021-12-30,2022-12-29",73.99169,1781.57555,start,0.7491178263446268,"2022-11-30,2022-12-29",0.008356329163074787,"2021-12-30,2022-12-29",1683.57378
2022-12-31,Saturday,76.32165,,,,,,73.99169,1781.57555,,,,,,1683.57378
2023-01-01,Sunday,76.32165,,,,,,73.99169,1781.57555,,,,,,1683.57378
2023-01-02,Monday,76.32165,,,,,,73.99169,1781.57555,,,,,,1683.57378
2023-01-03,Tuesday,74.36121,,,,,,72.0911,1830.68343,,,,,,1729.98031
2023-01-04,Wednesday,69.79168,,,,,,67.66108,1827.34455,,,,,,1726.8251
2023-01-05,Thursday,71.13407,,,,,,68.96249,1823.28161,,,,,,1722.98566
2023-01-06,Friday,70.63711,start,-0.46160368526631457,"2022-12-06,2023-01-05",0.02970421314261732,"2022-01-06,2023-01-05",68.48069,1836.67523,start,3.1377167310407224,"2022-12-06,2023-01-05",0.00844937206645757,"2022-01-06,2023-01-05",1735.64251
2023-01-07,Saturday,70.63711,,,,,,68.48069,1836.67523,,,,,,1735.64251
2023-01-08,Sunday,70.63711,,,,,,68.48069,1836.67523,,,,,,1735.64251
2023-01-09,Monday,70.79086,,,,,,68.62975,1827.34432,,,,,,1726.82488
2023-01-10,Tuesday,71.51135,,,,,,69.32825,1832.63216,,,,,,1731.82185
2023-01-11,Wednesday,74.37005,,,,,,72.09967,1851.87637,,,,,,1750.00746
2023-01-12,Thursday,75.04473,,,,,,72.75376,1864.85936,,,,,,1762.27628
2023-01-13,Friday,76.3202,start,1.2823581549155174,"2022-12-13,2023-01-12",0.029722852492172144,"2022-01-13,2023-01-12",73.99029,1884.09633,start,4.557586656941839,"2022-12-13,2023-01-12",0.008441966526850806,"2022-01-13,2023-01-12",1780.45505
2023-01-14,Saturday,76.3202,,,,,,73.99029,1884.09633,,,,,,1780.45505
2023-01-15,Sunday,76.3202,,,,,,73.99029,1884.09633,,,,,,1780.45505
2023-01-16,Monday,76.3202,,,,,,73.99029,1884.09633,,,,,,1780.45505
2023-01-17,Tuesday,76.28693,,,,,,73.95803,1864.24082,,,,,,1761.69176
2023-01-18,Wednesday,75.08803,,,,,,72.79573,1848.2931,,,,,,1746.6213
2023-01-19,Thursday,75.90763,,,,,,73.59031,1865.08001,,,,,,1762.48479
2023-01-20,Friday,77.34529,start,1.470780831181824,"2022-12-20,2023-01-19",0.02967652229967418,"2022-01-20,2023-01-19",74.98408,1881.69524,start,4.943976975782107,"2022-12-20,2023-01-19",0.008475992404631537,"2022-01-20,2023-01-19",1778.18604
2023-01-21,Saturday,77.34529,,,,,,74.98408,1881.69524,,,,,,1778.18604
2023-01-22,Sunday,77.34529,,,,,,74.98408,1881.69524,,,,,,1778.18604
2023-01-23,Monday,77.42696,,,,,,75.36791,1884.53463,,,,,,1780.86924
2023-01-24,Tuesday,75.94765,,,,,,73.92794,1889.54081,,,,,,1785.60004
2023-01-25,Wednesday,75.72782,,,,,,73.71396,1890.60874,,,,,,1786.60922
2023-01-26,Thursday,76.69849,,,,,,74.65882,1882.22642,,,,,,1778.688
2023-01-27,Friday,75.43928,start,0.31535207685996935,"2022-12-27,2023-01-26",0.029492609179206677,"2022-01-27,2023-01-26",73.43309,1881.64127,start,5.845235054955781,"2022-12-27,2023-01-26",0.008376347480941744,"2022-01-27,2023-01-26",1778.13504
2023-01-28,Saturday,75.43928,,,,,,73.43309,1881.64127,,,,,,1778.13504
2023-01-29,Sunday,75.43928,,,,,,73.43309,1881.64127,,,,,,1778.13504
2023-01-30,Monday,73.90607,,,,,,71.94065,1879.31815,,,,,,1790.8512
2023-01-31,Tuesday,74.34019,,,,,,72.36323,1872.98141,,,,,,1784.81275
2023-02-01,Wednesday,71.91158,,,,,,69.9992,1867.72006,,,,,,1779.79908
2023-02-02,Thursday,71.2101,,,,,,69.31638,1850.91574,,,,,,1763.7858
2023-02-03,Friday,69.69515,start,-1.302161534556105,"2023-01-03,2023-02-02",0.02955783701237109,"2022-02-03,2023-02-02",67.84172,1820.42359,start,2.328756206453594,"2023-01-03,2023-02-02",0.008391160919366062,"2022-02-03,2023-02-02",1734.72904
2023-02-04,Saturday,69.69515,,,,,,67.84172,1820.42359,,,,,,1734.72904
2023-02-05,Sunday,69.69515,,,,,,67.84172,1820.42359,,,,,,1734.72904
2023-02-06,Monday,70.69867,,,,,,68.81855,1831.52063,,,,,,1745.3037
2023-02-07,Tuesday,72.89182,,,,,,70.95337,1819.27975,,,,,,1733.63904
2023-02-08,Wednesday,74.17276,,,,,,72.20025,1825.56988,,,,,,1739.63307
2023-02-09,Thursday,73.79323,,,,,,71.83081,1813.98727,,,,,,1728.5957
2023-02-10,Friday,75.73922,start,1.219753554668297,"2023-01-10,2023-02-09",0.029593897718537265,"2022-02-10,2023-02-09",73.72506,1819.17329,start,-0.22033279652746754,"2023-01-10,2023-02-09",0.008454777727195505,"2022-02-10,2023-02-09",1733.5376
2023-02-11,Saturday,75.73922,,,,,,73.72506,1819.17329,,,,,,1733.5376
2023-02-12,Sunday,75.73922,,,,,,73.72506,1819.17329,,,,,,1733.5376
2023-02-13,Monday,75.76777,,,,,,73.75284,1799.69796,,,,,,1714.97905
2023-02-14,Tuesday,74.87664,,,,,,72.88541,1804.66499,,,,,,1719.71226
2023-02-15,Wednesday,74.71409,,,,,,72.72719,1791.99702,,,,,,1707.64062
2023-02-16,Thursday,74.52226,,,,,,72.54046,1795.97733,,,,,,1711.43356
2023-02-17,Friday,72.66917,start,-0.6520525862822625,"2023-01-17,2023-02-16",0.029395209340189705,"2022-02-17,2023-02-16",70.73664,1799.0854,start,-3.4026296800938134,"2023-01-17,2023-02-16",0.008384213354474855,"2022-02-17,2023-02-16",1714.39532
2023-02-18,Saturday,72.66917,,,,,,70.73664,1799.0854,,,,,,1714.39532
2023-02-19,Sunday,72.66917,,,,,,70.73664,1799.0854,,,,,,1714.39532
2023-02-20,Monday,72.66917,,,,,,70.73664,1799.0854,,,,,,1714.39532
2023-02-21,Tuesday,72.49,,,,,,70.56224,1791.40477,,,,,,1707.07625
2023-02-22,Wednesday,70.42945,,,,,,68.73653,1796.22991,,,,,,1711.67425
2023-02-23,Thursday,72.17169,,,,,,70.43688,1791.09309,,,,,,1706.77924
2023-02-24,Friday,73.51554,start,-1.6016078038563286,"2023-01-24,2023-02-23",0.02948441612811754,"2022-02-24,2023-02-23",71.74843,1792.64249,start,-5.30305495379453,"2023-01-24,2023-02-23",0.00832397033672814,"2022-02-24,2023-02-23",1708.25571
2023-02-25,Saturday,73.51554,,,,,,71.74843,1792.64249,,,,,,1708.25571
2023-02-26,Sunday,73.51554,,,,,,71.74843,1792.64249,,,,,,1708.25571
2023-02-27,Monday,72.63541,,,,,,70.88946,1793.82634,,,,,,1709.38383
2023-02-28,Tuesday,73.99766,,,,,,72.21897,1806.58188,,,,,,1721.53891
2023-03-01,Wednesday,74.81928,,,,,,73.02083,1820.17427,,,,,,1734.49146
2023-03-02,Thursday,75.56022,,,,,,73.74396,1822.29437,,,,,,1736.51175
2023-03-03,Friday,76.55613,start,3.0404496796016653,"2023-02-03,2023-03-02",0.028614238641104742,"2022-03-03,2023-03-02",74.71594,1824.96684,start,0.12654704963147378,"2023-02-03,2023-03-02",0.008120766581091794,"2022-03-03,2023-03-02",1739.05842
2023-03-04,Saturday,76.55613,,,,,,74.71594,1824.96684,,,,,,1739.05842
2023-03-05,Sunday,76.55613,,,,,,74.71594,1824.96684,,,,,,1739.05842
2023-03-06,Monday,76.80266,,,,,,74.95654,1813.09492,,,,,,1727.74536
2023-03-07,Tuesday,74.80873,,,,,,73.01054,1797.41337,,,,,,1712.802
2023-03-08,Wednesday,73.93731,,,,,,72.16006,1796.41243,,,,,,1711.84818
2023-03-09,Thursday,72.65053,,,,,,70.90421,1802.78361,,,,,,1717.91944
2023-03-10,Friday,72.1888,start,-1.4164034631330218,"2023-02-10,2023-03-09",0.027013314717603192,"2022-03-10,2023-03-09",70.45358,1800.33213,start,-1.1959090399861827,"2023-02-10,2023-03-09",0.007533528802701949,"2022-03-10,2023-03-09",1715.58336
2023-03-11,Saturday,72.1888,,,,,,70.45358,1800.33213,,,,,,1715.58336
2023-03-12,Sunday,72.1888,,,,,,70.45358,1800.33213,,,,,,1715.58336
2023-03-13,Monday,69.82111,,,,,,68.1428,1832.17945,,,,,,1745.9315
2023-03-14,Tuesday,66.78672,,,,,,65.18135,1832.44066,,,,,,1746.18042
2023-03-15,Wednesday,64.47441,,,,,,62.92463,1886.25438,,,,,,1797.46091
2023-03-16,Thursday,65.25013,,,,,,63.68169,1880.16596,,,,,,1791.6591
2023-03-17,Friday,63.45329,start,-3.7850544537664192,"2023-02-17,2023-03-16",0.02634980353034523,"2022-03-17,2023-03-16",61.92805,1921.67133,start,5.819425277709845,"2023-02-17,2023-03-16",0.007744348403304035,"2022-03-17,2023-03-16",1831.21065
2023-03-18,Saturday,63.45329,,,,,,61.92805,1921.67133,,,,,,1831.21065
2023-03-19,Sunday,63.45329,,,,,,61.92805,1921.67133,,,,,,1831.21065
2023-03-20,Monday,64.34362,,,,,,62.79698,1931.76747,,,,,,1840.83152
2023-03-21,Tuesday,65.54634,,,,,,63.97079,1879.52989,,,,,,1791.05297
2023-03-22,Wednesday,66.79752,,,,,,65.5116,1890.41996,,,,,,1801.4304
2023-03-23,Thursday,65.25565,,,,,,63.99941,1916.04516,,,,,,1825.84932
2023-03-24,Friday,64.91344,start,-4.146101912820845,"2023-02-24,2023-03-23",0.026049200979613638,"2022-03-24,2023-03-23",63.66379,1913.58918,start,8.570152514623032,"2023-02-24,2023-03-23",0.008032343843134011,"2022-03-24,2023-03-23",1823.50896
2023-03-25,Saturday,64.91344,,,,,,63.66379,1913.58918,,,,,,1823.50896
2023-03-26,Sunday,64.91344,,,,,,63.66379,1913.58918,,,,,,1823.50896
2023-03-27,Monday,68.01794,,,,,,66.70852,1878.5,,,,,,1790.07156
2023-03-28,Tuesday,68.62111,,,,,,67.30008,1904.06792,,,,,,1814.4359
2023-03-29,Wednesday,68.49478,,,,,,67.17618,1900.177,,,,,,1810.72814
2023-03-30,Thursday,69.30086,,,,,,67.96674,1898.89491,,,,,,1825.69803
2023-03-31,Friday,70.50453,start,-2.310929536352758,"2023-02-28,2023-03-30",0.025478787319295794,"2022-03-31,2023-03-30",69.14725,1887.75711,start,7.4785671423804745,"2023-02-28,2023-03-30",0.00809025223200538,"2022-03-31,2023-03-30",1814.98956
2023-04-01,Saturday,70.50453,,,,,,69.14725,1887.75711,,,,,,1814.98956
2023-04-02,Sunday,70.50453,,,,,,69.14725,1887.75711,,,,,,1814.98956
2023-04-03,Monday,74.89748,,,,,,73.45563,1900.42107,,,,,,1827.16536
2023-04-04,Tuesday,74.58328,,,,,,73.14747,1921.28044,,,,,,1847.22066
2023-04-05,Wednesday,74.57306,,,,,,73.13745,1920.9468,,,,,,1846.89988
2023-04-06,Thursday,74.38478,,,,,,72.9528,1905.30975,,,,,,1831.8656
2023-04-07,Friday,74.48353,start,-0.031066803669874188,"2023-03-07,2023-04-06",0.025456262817901556,"2022-04-07,2023-04-06",73.04964,1907.83893,start,8.590274564578882,"2023-03-07,2023-04-06",0.008092166373884985,"2022-04-07,2023-04-06",1834.29728
2023-04-08,Saturday,74.48353,,,,,,73.04964,1907.83893,,,,,,1834.29728
2023-04-09,Sunday,74.48353,,,,,,73.04964,1907.83893,,,,,,1834.29728
2023-04-10,Monday,74.02026,,,,,,72.5953,1897.39873,,,,,,1824.25952
2023-04-11,Tuesday,75.19971,,,,,,73.75204,1899.61192,,,,,,1826.3874
2023-04-12,Wednesday,76.01436,,,,,,74.551,1885.78707,,,,,,1813.09546
2023-04-13,Thursday,74.3399,,,,,,72.90878,1896.99694,,,,,,1823.87322
2023-04-14,Friday,75.33876,start,4.787359861581767,"2023-03-14,2023-04-13",0.024763706853807656,"2022-04-14,2023-04-13",73.88841,1877.31225,start,5.528072121567148,"2023-03-14,2023-04-13",0.00804855579189262,"2022-04-14,2023-04-13",1804.94732
2023-04-15,Saturday,75.33876,,,,,,73.88841,1877.31225,,,,,,1804.94732
2023-04-16,Sunday,75.33876,,,,,,73.88841,1877.31225,,,,,,1804.94732
2023-04-17,Monday,74.13374,,,,,,72.70658,1877.67543,,,,,,1805.2965
2023-04-18,Tuesday,73.95513,,,,,,72.53142,1884.3054,,,,,,1811.6709
2023-04-19,Wednesday,72.43259,,,,,,71.03818,1873.57177,,,,,,1801.35102
2023-04-20,Thursday,70.46933,,,,,,69.11272,1877.86548,,,,,,1805.47922
2023-04-21,Friday,70.46933,start,3.257867261018454,"2023-03-21,2023-04-20",0.02467238086885068,"2022-04-21,2023-04-20",69.11272,1848.16057,start,1.0004489333893103,"2023-03-21,2023-04-20",0.00805100503580937,"2022-04-21,2023-04-20",1776.91935
2023-04-22,Saturday,70.46933,,,,,,69.11272,1848.16057,,,,,,1776.91935
2023-04-23,Sunday,70.46933,,,,,,69.11272,1848.16057,,,,,,1776.91935
2023-04-24,Monday,70.93941,,,,,,69.97826,1848.05963,,,,,,1776.8223
2023-04-25,Tuesday,69.72973,,,,,,68.78497,1860.74246,,,,,,1789.01625
2023-04-26,Wednesday,67.15576,,,,,,66.24588,1850.98364,,,,,,1779.6336
2023-04-27,Thursday,67.87468,,,,,,66.95506,1862.08226,,,,,,1790.3044
2023-04-28,Friday,69.45178,start,-0.20916092603688877,"2023-03-28,2023-04-27",0.024510272202983116,"2022-04-28,2023-04-27",68.51079,1855.31389,start,-1.6551404866242658,"2023-03-28,2023-04-27",0.00803540601786518,"2022-04-28,2023-04-27",1783.79693
2023-04-29,Saturday,69.45178,,,,,,68.51079,1855.31389,,,,,,1783.79693
2023-04-30,Sunday,69.45178,,,,,,68.51079,1855.31389,,,,,,1783.79693
2023-05-01,Monday,68.72247,,,,,,67.79136,1856.57684,,,,,,1785.0112
2023-05-02,Tuesday,64.87857,,,,,,63.99955,1879.45683,,,,,,1807.00923
2023-05-03,Wednesday,61.67699,,,,,,60.84134,1879.0471,,,,,,1806.6153
2023-05-04,Thursday,61.50897,,,,,,60.6756,1892.23465,,,,,,1819.2945
2023-05-05,Friday,64.41529,start,-6.915169330827101,"2023-04-05,2023-05-04",0.024639953628105827,"2022-05-05,2023-05-04",63.54254,1875.79584,start,-1.8835864157115614,"2023-04-05,2023-05-04",0.007935326983275625,"2022-05-05,2023-05-04",1803.48936
2023-05-06,Saturday,64.41529,,,,,,63.54254,1875.79584,,,,,,1803.48936
2023-05-07,Sunday,64.41529,,,,,,63.54254,1875.79584,,,,,,1803.48936
2023-05-08,Monday,65.87322,,,,,,64.98071,1878.29089,,,,,,1805.88824
2023-05-09,Tuesday,66.61502,,,,,,65.71246,1894.26371,,,,,,1821.24535
2023-05-10,Wednesday,65.51687,,,,,,64.62919,1887.19069,,,,,,1814.44497
2023-05-11,Thursday,64.23518,,,,,,63.36487,1878.9574,,,,,,1806.52905
2023-05-12,Friday,63.76689,start,-6.16466622854458,"2023-04-12,2023-05-11",0.024339789680674708,"2022-05-12,2023-05-11",62.90292,1886.70955,start,-0.45562116663389923,"2023-04-12,2023-05-11",0.007948834119271305,"2022-05-12,2023-05-11",1813.98238
2023-05-13,Saturday,63.76689,,,,,,62.90292,1886.70955,,,,,,1813.98238
2023-05-14,Sunday,63.76689,,,,,,62.90292,1886.70955,,,,,,1813.98238
2023-05-15,Monday,64.46713,,,,,,63.59367,1881.42404,,,,,,1808.90061
2023-05-16,Tuesday,64.36978,,,,,,63.49765,1857.52967,,,,,,1785.9273
2023-05-17,Wednesday,66.32177,,,,,,65.42319,1854.52211,,,,,,1783.03567
2023-05-18,Thursday,65.95567,,,,,,65.06204,1845.54325,,,,,,1774.40292
2023-05-19,Friday,65.19242,start,-3.492960620370557,"2023-04-19,2023-05-18",0.024084367599317147,"2022-05-19,2023-05-18",64.30914,1852.46939,start,-1.8831739302227095,"2023-04-19,2023-05-18",0.00794400240763868,"2022-05-19,2023-05-18",1781.06208
2023-05-20,Saturday,65.19242,,,,,,64.30914,1852.46939,,,,,,1781.06208
2023-05-21,Sunday,65.19242,,,,,,64.30914,1852.46939,,,,,,1781.06208
2023-05-22,Monday,65.54954,,,,,,64.66142,1847.12223,,,,,,1775.92104
2023-05-23,Tuesday,66.59042,,,,,,65.74295,1851.78768,,,,,,1780.40665
2023-05-24,Wednesday,68.21273,,,,,,67.34461,1851.08509,,,,,,1779.73114
2023-05-25,Thursday,66.00419,,,,,,65.16418,1834.02081,,,,,,1763.32464
2023-05-26,Friday,66.65093,start,-0.6788440159289073,"2023-04-26,2023-05-25",0.024053482447232363,"2022-05-26,2023-05-25",65.80269,1831.14913,start,-1.1533690712800122,"2023-04-26,2023-05-25",0.007945612289526805,"2022-05-26,2023-05-25",1760.56365
2023-05-27,Saturday,66.65093,,,,,,65.80269,1831.14913,,,,,,1760.56365
2023-05-28,Sunday,66.65093,,,,,,65.80269,1831.14913,,,,,,1760.56365
2023-05-29,Monday,66.65093,,,,,,65.80269,1831.14913,,,,,,1760.56365
2023-05-30,Tuesday,63.77013,,,,,,62.95854,1846.04111,,,,,,1792.04344
2023-05-31,Wednesday,63.0572,,,,,,62.25469,1866.84009,,,,,,1812.23403
2023-06-01,Thursday,64.4074,,,,,,63.58771,1864.66035,,,,,,1810.11805
2023-06-02,Friday,66.02322,start,-0.2656284464723464,"2023-05-02,2023-06-01",0.024225738364515813,"2022-06-02,2023-06-01",65.18296,1843.50196,start,0.214155516096841,"2023-05-02,2023-06-01",0.008033521145105083,"2022-06-02,2023-06-01",1789.57856
2023-06-03,Saturday,66.02322,,,,,,65.18296,1843.50196,,,,,,1789.57856
2023-06-04,Sunday,66.02322,,,,,,65.18296,1843.50196,,,,,,1789.57856
2023-06-05,Monday,66.19592,,,,,,65.35347,1842.20645,,,,,,1788.32094
2023-06-06,Tuesday,65.95782,,,,,,65.1184,1852.80301,,,,,,1798.60755
2023-06-07,Wednesday,66.83108,,,,,,65.98054,1835.23816,,,,,,1781.55648
2023-06-08,Thursday,65.00252,,,,,,64.17526,1834.80472,,,,,,1781.13572
2023-06-09,Friday,64.18031,start,-0.9651432075844201,"2023-05-09,2023-06-08",0.02423767130399452,"2022-06-09,2023-06-08",63.36351,1839.20944,start,-2.7344314372669056,"2023-05-09,2023-06-08",0.0080540284876908,"2022-06-09,2023-06-08",1785.4116
2023-06-10,Saturday,64.18031,,,,,,63.36351,1839.20944,,,,,,1785.4116
2023-06-11,Sunday,64.18031,,,,,,63.36351,1839.20944,,,,,,1785.4116
2023-06-12,Monday,61.90055,,,,,,61.11276,1847.45076,,,,,,1793.41185
2023-06-13,Tuesday,63.55058,,,,,,62.7418,1823.52165,,,,,,1770.18268
2023-06-14,Wednesday,62.01376,,,,,,61.22454,1818.9137,,,,,,1765.70952
2023-06-15,Thursday,63.76215,,,,,,62.95067,1809.61415,,,,,,1756.68198
2023-06-16,Friday,64.98399,start,-0.35288167597531267,"2023-05-16,2023-06-15",0.024410950317234757,"2022-06-16,2023-06-15",64.15696,1814.94671,start,-2.100694944006974,"2023-05-16,2023-06-15",0.007795242167323377,"2022-06-16,2023-06-15",1761.85856
2023-06-17,Saturday,64.98399,,,,,,64.15696,1814.94671,,,,,,1761.85856
2023-06-18,Sunday,64.98399,,,,,,64.15696,1814.94671,,,,,,1761.85856
2023-06-19,Monday,64.98399,,,,,,64.15696,1814.94671,,,,,,1761.85856
2023-06-20,Tuesday,64.14652,,,,,,63.33015,1802.33825,,,,,,1749.61891
2023-06-21,Wednesday,65.04838,,,,,,64.84907,1791.33251,,,,,,1738.93509
2023-06-22,Thursday,62.53513,,,,,,62.34352,1777.3551,,,,,,1725.36653
2023-06-23,Friday,62.30349,start,-2.140903321753158,"2023-05-23,2023-06-22",0.02415237588471088,"2022-06-23,2023-06-22",62.1126,1785.19155,start,-3.9592843749530795,"2023-05-23,2023-06-22",0.007808065868067025,"2022-06-23,2023-06-22",1732.97376
2023-06-24,Saturday,62.30349,,,,,,62.1126,1785.19155,,,,,,1732.97376
2023-06-25,Sunday,62.30349,,,,,,62.1126,1785.19155,,,,,,1732.97376
2023-06-26,Monday,62.27001,,,,,,62.07921,1782.70261,,,,,,1730.55762
2023-06-27,Tuesday,60.67586,,,,,,60.48995,1770.70948,,,,,,1718.9153
2023-06-28,Wednesday,62.5522,,,,,,62.36054,1775.17717,,,,,,1723.2523
2023-06-29,Thursday,62.99716,,,,,,62.80414,1776.14528,,,,,,1724.1921
2023-06-30,Friday,63.39585,start,-0.10211469931373857,"2023-05-30,2023-06-29",0.02401620515966662,"2022-06-30,2023-06-29",63.20161,1778.2489,start,-4.854406339925325,"2023-05-30,2023-06-29",0.00779962584546843,"2022-06-30,2023-06-29",1726.23418
2023-07-01,Saturday,63.39585,,,,,,63.20161,1778.2489,,,,,,1726.23418
2023-07-02,Sunday,63.39585,,,,,,63.20161,1778.2489,,,,,,1726.23418
2023-07-03,Monday,62.73803,,,,,,62.5458,1781.32252,,,,,,1729.2179
2023-07-04,Tuesday,62.73803,,,,,,62.5458,1781.32252,,,,,,1729.2179
2023-07-05,Wednesday,64.69436,,,,,,64.49614,1783.4742,,,,,,1731.30664
2023-07-06,Thursday,64.55933,,,,,,64.36152,1768.69997,,,,,,1716.96456
2023-07-07,Friday,65.78926,start,-1.049129375836768,"2023-06-07,2023-07-06",0.023388765552653797,"2022-07-07,2023-07-06",65.58768,1767.76815,start,-4.698464236090168,"2023-06-07,2023-07-06",0.007716541098077646,"2022-07-07,2023-07-06",1716.06
