,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_weeklyReturn,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_weeklyReturn,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_weeklyReturn,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_weeklyReturn,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_weeklyReturn,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_weeklyReturn,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_weeklyReturn,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_weeklyReturn,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_weeklyReturn,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_weeklyReturn,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_weeklyReturn,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_weeklyReturn,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_weeklyReturn,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_weeklyReturn
2009-03-26,Thursday,144.84421,,,443.02973,,,0.43828,,,1.21498,,,180.0974,,,1626.6939,,,4605.0205,,,10962.9925,,,1374.46618,,,20.43269,,,1.47314,,,4.96961,,,6.00349,,,0.44191,,,4.0675,,,0.17904,,,35.41803,,
2009-03-27,Friday,141.61384,start,0.019958551667879923,441.59697,start,0.05929560580730171,0.432,start,0.03542495565888504,1.19198,start,0.05012862529513334,168.04487,start,-0.12903918142421492,1623.628,start,-0.01318064275014207,4630.77,start,0.038276783002715205,11090.98,start,-0.014030598354536801,1369.18042,start,-0.021069940526717523,20.18129,start,-0.028349392468311356,1.49507,start,0.00351044407453139,4.97615,start,0.010868129970645823,6.03079,start,-0.0103708735984142,0.4419,start,-0.003113156469951255,4.00759,start,-0.023353690336353438,0.17975,start,-0.054991851111928905,35.41765,start,-0.06531215024401933
2009-03-28,Saturday,141.61384,,,441.59697,,,0.432,,,1.19198,,,168.04487,,,1623.628,,,4630.77,,,11090.98,,,1369.18042,,,20.18129,,,1.49507,,,4.97615,,,6.03079,,,0.4419,,,4.00759,,,0.17975,,,35.41765,,
2009-03-29,Sunday,141.61384,,,441.59697,,,0.432,,,1.19198,,,168.04487,,,1623.628,,,4630.77,,,11090.98,,,1369.18042,,,20.18129,,,1.49507,,,4.97615,,,6.03079,,,0.4419,,,4.00759,,,0.17975,,,35.41765,,
2009-03-30,Monday,131.79633,,,429.05793,,,0.40345,,,1.12476,,,169.31119,,,1605.0516,,,4501.974,,,11024.655,,,1367.43561,,,19.97007,,,1.47875,,,4.8877,,,6.06122,,,0.45578,,,3.98062,,,0.179,,,36.03459,,
2009-03-31,Tuesday,134.24834,,,407.36849,,,0.40644,,,1.11784,,,169.78376,,,1591.4736,,,4618.932,,,11261.505,,,1368.6168,,,19.75655,,,1.48785,,,4.97142,,,6.30685,,,0.47378,,,4.16019,,,0.18045,,,37.19488,,
2009-04-01,Wednesday,131.37574,,,403.51343,,,0.39394,,,1.1045,,,166.85374,,,1590.257,,,4661.692,,,11596.82,,,1378.49447,,,19.82595,,,1.49155,,,4.93881,,,6.19695,,,0.47253,,,4.17802,,,0.18208,,,36.84595,,
2009-04-02,Thursday,140.98496,,,433.38051,,,0.41641,,,1.16512,,,168.47691,,,1619.761,,,4700.705,,,11983.966,,,1332.32732,,,19.63368,,,1.49601,,,4.97001,,,6.21364,,,0.46615,,,4.22985,,,0.18428,,,38.07779,,
2009-04-03,Friday,140.66162,start,-0.006724060303710507,426.24877,start,-0.03475612615729682,0.42289,start,-0.02108796296296298,1.17092,start,-0.01766808167922287,169.3532,start,0.007785599167650781,1677.8249,start,0.03338012155493755,4872.6029,start,0.05222304282009243,12382.597,start,0.11645652593368667,1315.5555,start,-0.03916570761361018,19.19993,start,-0.04862721857720702,1.51164,start,0.011083093099319897,5.03898,start,0.012626227103282647,6.24562,start,0.03562219875008085,0.48088,start,0.08821000226295532,4.31071,start,0.07563647977961813,0.17711,start,-0.014687065368567474,38.98387,start,0.10069047494681327
2009-04-04,Saturday,140.66162,,,426.24877,,,0.42289,,,1.17092,,,169.3532,,,1677.8249,,,4872.6029,,,12382.597,,,1315.5555,,,19.19993,,,1.51164,,,5.03898,,,6.24562,,,0.48088,,,4.31071,,,0.17711,,,38.98387,,
2009-04-05,Sunday,140.66162,,,426.24877,,,0.42289,,,1.17092,,,169.3532,,,1677.8249,,,4872.6029,,,12382.597,,,1315.5555,,,19.19993,,,1.51164,,,5.03898,,,6.24562,,,0.48088,,,4.31071,,,0.17711,,,38.98387,,
2009-04-06,Monday,137.23346,,,424.61914,,,0.41958,,,1.15319,,,166.86601,,,1665.5585,,,4854.563,,,12221.675,,,1284.15348,,,18.32211,,,1.52059,,,5.01834,,,6.28316,,,0.4768,,,4.31941,,,0.17306,,,38.67025,,
2009-04-07,Tuesday,132.83477,,,427.37334,,,0.41751,,,1.13585,,,160.11946,,,1685.925,,,5005.197,,,12464.415,,,1306.57514,,,18.57252,,,1.51742,,,5.04526,,,6.17278,,,0.47987,,,4.32293,,,0.17413,,,37.67371,,
2009-04-08,Wednesday,133.65487,,,436.1116,,,0.41218,,,1.144,,,163.4189,,,1707.8924,,,5036.68,,,12563.0825,,,1312.37006,,,18.79818,,,1.52013,,,5.08287,,,6.19366,,,0.49732,,,4.40155,,,0.17653,,,37.188,,
2009-04-09,Thursday,142.98935,,,436.44732,,,0.42881,,,1.18221,,,164.34999,,,1776.916,,,5277.4984,,,12779.904,,,1323.26455,,,18.99462,,,1.5524,,,5.18798,,,6.15696,,,0.49973,,,4.45558,,,0.18371,,,36.90018,,
2009-04-10,Friday,142.98935,start,0.016548437306494853,436.44732,start,0.023926286051218427,0.42881,start,0.01399891224668362,1.18221,start,0.009641990913128158,164.34999,start,-0.029543049673699678,1776.916,start,0.059059261785899035,5277.4984,start,0.08309634671850656,12779.904,start,0.032085918648567885,1323.26455,start,0.005859920010976474,18.99462,start,-0.010693268152539995,1.5524,start,0.026964091979571794,5.18798,start,0.029569476362279676,6.15696,start,-0.014195548240206732,0.49973,start,0.03919896855764439,4.45558,start,0.03360699281556868,0.18371,start,0.03726497656823456,36.90018,start,-0.05345005511253768
2009-04-11,Saturday,142.98935,,,436.44732,,,0.42881,,,1.18221,,,164.34999,,,1776.916,,,5277.4984,,,12779.904,,,1323.26455,,,18.99462,,,1.5524,,,5.18798,,,6.15696,,,0.49973,,,4.45558,,,0.18371,,,36.90018,,
2009-04-12,Sunday,142.98935,,,436.44732,,,0.42881,,,1.18221,,,164.34999,,,1776.916,,,5277.4984,,,12779.904,,,1323.26455,,,18.99462,,,1.5524,,,5.18798,,,6.15696,,,0.49973,,,4.45558,,,0.18371,,,36.90018,,
2009-04-13,Monday,134.13104,,,411.51394,,,0.4148,,,1.13255,,,161.71655,,,1776.916,,,5277.4984,,,12779.904,,,1313.93595,,,19.25817,,,1.51995,,,4.90496,,,5.98577,,,0.48665,,,4.42525,,,0.18806,,,36.21529,,
2009-04-14,Tuesday,132.96498,,,428.14753,,,0.41493,,,1.14074,,,165.11748,,,1721.9453,,,5347.9319,,,13486.485,,,1313.78775,,,19.33349,,,1.51182,,,4.93385,,,6.11529,,,0.47822,,,4.50667,,,0.18785,,,36.29596,,
2009-04-15,Wednesday,133.0701,,,425.83379,,,0.41352,,,1.14429,,,165.96462,,,1731.1905,,,5506.6713,,,14283.75,,,1321.31606,,,19.46486,,,1.53559,,,4.96667,,,5.98816,,,0.49248,,,4.52052,,,0.18704,,,35.95421,,
2009-04-16,Thursday,135.52704,,,436.43416,,,0.42289,,,1.16545,,,162.32055,,,1699.5576,,,5423.2172,,,14277.66,,,1305.72456,,,18.70295,,,1.54746,,,4.90048,,,6.02919,,,0.50427,,,4.63975,,,0.18343,,,36.7485,,
2009-04-17,Friday,138.88003,start,-0.028738643822074837,445.57935,start,0.020923556135022173,0.43571,start,0.016091042652923115,1.18656,start,0.0036795493186490354,171.14618,start,0.041351934368842956,1734.162,start,-0.024060788467209427,5607.435,start,0.062517612511261,14966.775,start,0.1711179520597337,1310.75183,start,-0.009455947414294572,18.31023,start,-0.03603072870107433,1.56362,start,0.007227518680752388,4.9035,start,-0.05483444423455746,5.98429,start,-0.02804468438969883,0.51971,start,0.03998159005863166,4.68802,start,0.05216829234353317,0.19175,start,0.0437646290348919,37.27108,start,0.01005144148348325
2009-04-18,Saturday,138.88003,,,445.57935,,,0.43571,,,1.18656,,,171.14618,,,1734.162,,,5607.435,,,14966.775,,,1310.75183,,,18.31023,,,1.56362,,,4.9035,,,5.98429,,,0.51971,,,4.68802,,,0.19175,,,37.27108,,
2009-04-19,Sunday,138.88003,,,445.57935,,,0.43571,,,1.18656,,,171.14618,,,1734.162,,,5607.435,,,14966.775,,,1310.75183,,,18.31023,,,1.56362,,,4.9035,,,5.98429,,,0.51971,,,4.68802,,,0.19175,,,37.27108,,
2009-04-20,Monday,126.78517,,,419.46446,,,0.41272,,,1.11235,,,162.70851,,,1682.928,,,5364.333,,,14112.0525,,,1342.30539,,,18.82682,,,1.5307,,,4.90186,,,5.88549,,,0.49806,,,4.54967,,,0.18809,,,36.00507,,
2009-04-21,Tuesday,128.22919,,,416.55341,,,0.4125,,,1.12329,,,161.00277,,,1700.611,,,5255.162,,,13414.83,,,1331.9613,,,18.71349,,,1.53917,,,4.92283,,,5.9434,,,0.51812,,,4.62607,,,0.18969,,,36.27791,,
2009-04-22,Wednesday,128.82237,,,411.3053,,,0.40493,,,1.10666,,,161.71573,,,1709.0456,,,5285.468,,,13417.405,,,1344.6701,,,19.06419,,,1.53449,,,5.06137,,,5.9263,,,0.51171,,,4.65452,,,0.19172,,,36.73733,,
2009-04-23,Thursday,130.02119,,,405.56011,,,0.40346,,,1.0897,,,155.09195,,,1675.0464,,,5022.8256,,,13129.68,,,1357.23148,,,19.63576,,,1.5307,,,5.05056,,,6.00687,,,0.52167,,,4.58846,,,0.19238,,,37.38683,,
2009-04-24,Friday,132.70804,start,-0.04444116263511747,409.80022,start,-0.08029799854952872,0.40991,start,-0.059213697183906705,1.11152,start,-0.06324163969795037,147.36432,start,-0.1389564172568736,1655.8805,start,-0.04514082306036002,5080.155,start,-0.09403229818981416,13126.575,start,-0.12295233943184146,1344.44512,start,0.025705316009362475,19.54074,start,0.06720341579543232,1.48807,start,-0.04831736611197094,5.01228,start,0.02218415417558875,5.8395,start,-0.024195017286929535,0.51832,start,-0.0026745685093609944,4.5188,start,-0.03609626238795913,0.19679,start,0.026284224250325887,36.93895,start,-0.008911198709562465
2009-04-25,Saturday,132.70804,,,409.80022,,,0.40991,,,1.11152,,,147.36432,,,1655.8805,,,5080.155,,,13126.575,,,1344.44512,,,19.54074,,,1.48807,,,5.01228,,,5.8395,,,0.51832,,,4.5188,,,0.19679,,,36.93895,,
2009-04-26,Sunday,132.70804,,,409.80022,,,0.40991,,,1.11152,,,147.36432,,,1655.8805,,,5080.155,,,13126.575,,,1344.44512,,,19.54074,,,1.48807,,,5.01228,,,5.8395,,,0.51832,,,4.5188,,,0.19679,,,36.93895,,
2009-04-27,Monday,130.33888,,,402.3347,,,0.40278,,,1.08513,,,146.81775,,,1659.4296,,,4986.322,,,13053.95,,,1348.8137,,,19.78504,,,1.48805,,,4.88963,,,5.82224,,,0.52706,,,4.40722,,,0.19585,,,35.6003,,
2009-04-28,Tuesday,129.67653,,,400.86048,,,0.40092,,,1.0793,,,150.11927,,,1646.8048,,,4799.358,,,12523.056,,,1326.20535,,,18.92424,,,1.48974,,,4.92222,,,5.86117,,,0.52352,,,4.3373,,,0.197,,,35.75056,,
2009-04-29,Wednesday,130.78772,,,403.27771,,,0.41039,,,1.07616,,,146.69169,,,1651.056,,,4950.336,,,12806.304,,,1320.13057,,,19.21824,,,1.48951,,,4.87258,,,6.05758,,,0.52291,,,4.4674,,,0.1953,,,35.99064,,
2009-04-30,Thursday,132.34215,,,407.34919,,,0.42142,,,1.07399,,,146.69486,,,1707.4926,,,5064.1899,,,13349.072,,,1318.14547,,,18.70659,,,1.49464,,,4.89071,,,6.14586,,,0.53756,,,4.63915,,,0.20096,,,36.61868,,
2009-05-01,Friday,136.95572,start,0.032007706541367066,414.29572,start,0.010969979469508319,0.42142,start,0.028079334488058404,1.07399,start,-0.03376457463653381,153.3552,start,0.04065353132970046,1749.0735,start,0.056280027453671916,5227.9,start,0.029082774049216983,13524.35,start,0.030303030303030273,1306.35177,start,-0.028333882457024426,18.86596,start,-0.034531957336313694,1.47907,start,-0.0060481025758196165,5.05215,start,0.007954463836816882,6.26669,start,0.07315523589348395,0.56258,start,0.08539126408396351,4.77059,start,0.055720545277507444,0.20944,start,0.06428172163219674,38.68735,start,0.047332152105027454
2009-05-02,Saturday,136.95572,,,414.29572,,,0.42142,,,1.07399,,,153.3552,,,1749.0735,,,5227.9,,,13524.35,,,1306.35177,,,18.86596,,,1.47907,,,5.05215,,,6.26669,,,0.56258,,,4.77059,,,0.20944,,,38.68735,,
2009-05-03,Sunday,136.95572,,,414.29572,,,0.42142,,,1.07399,,,153.3552,,,1749.0735,,,5227.9,,,13524.35,,,1306.35177,,,18.86596,,,1.47907,,,5.05215,,,6.26669,,,0.56258,,,4.77059,,,0.20944,,,38.68735,,
2009-05-04,Monday,139.13938,,,422.35691,,,0.43706,,,1.10106,,,159.8491,,,1749.0735,,,5227.9,,,13524.35,,,1316.66816,,,19.6379,,,1.46359,,,5.03176,,,6.09418,,,0.55842,,,4.78789,,,0.2074,,,37.1082,,
2009-05-05,Tuesday,137.90816,,,423.28254,,,0.43445,,,1.0977,,,155.55516,,,1745.9552,,,5122.524,,,13569.6,,,1323.36078,,,20.15291,,,1.4721,,,5.20425,,,6.10717,,,0.56808,,,4.79017,,,0.20977,,,37.37904,,
2009-05-06,Wednesday,144.73291,,,436.32308,,,0.45118,,,1.13572,,,167.74756,,,1781.10405,,,5386.975,,,14403.07,,,1337.05618,,,20.64848,,,1.4719,,,5.2299,,,6.159,,,0.57091,,,4.87833,,,0.2133,,,37.8437,,
2009-05-07,Thursday,145.02828,,,448.69862,,,0.4595,,,1.14129,,,175.32783,,,1769.143,,,5317.59,,,15010.055,,,1337.61836,,,21.03541,,,1.46796,,,5.19388,,,6.19901,,,0.57528,,,4.78689,,,0.21414,,,38.4489,,
2009-05-08,Friday,147.87993,start,0.07976453995495761,442.30664,start,0.06761093259664859,0.46408,start,0.10122917754259403,1.15078,start,0.07149973463440061,182.66636,start,0.19113248197648336,1719.244,start,-0.017054457688599166,5216.7475,start,-0.0021332657472406197,14586.85,start,0.07856200113129282,1318.38963,start,0.009214868672011605,20.63571,start,0.09380651713456396,1.46458,start,-0.009796696572846528,5.20891,start,0.031028374058569168,6.24746,start,-0.00306860559561737,0.57673,start,0.025151978385296307,4.76187,start,-0.0018278661549201004,0.2082,start,-0.005920550038197055,39.30089,start,0.015858930632364335
2009-05-09,Saturday,147.87993,,,442.30664,,,0.46408,,,1.15078,,,182.66636,,,1719.244,,,5216.7475,,,14586.85,,,1318.38963,,,20.63571,,,1.46458,,,5.20891,,,6.24746,,,0.57673,,,4.76187,,,0.2082,,,39.30089,,
2009-05-10,Sunday,147.87993,,,442.30664,,,0.46408,,,1.15078,,,182.66636,,,1719.244,,,5216.7475,,,14586.85,,,1318.38963,,,20.63571,,,1.46458,,,5.20891,,,6.24746,,,0.57673,,,4.76187,,,0.2082,,,39.30089,,
2009-05-11,Monday,146.90272,,,439.90344,,,0.45518,,,1.13251,,,181.48286,,,1706.1354,,,5060.759,,,14328.655,,,1310.57946,,,20.47865,,,1.4634,,,5.25966,,,6.22366,,,0.58081,,,4.76011,,,0.2119,,,39.1114,,
2009-05-12,Tuesday,147.62166,,,441.02436,,,0.45136,,,1.13589,,,187.48099,,,1713.1478,,,5088.503,,,14451.57,,,1324.06534,,,20.90503,,,1.4605,,,5.26624,,,6.30916,,,0.57808,,,4.76135,,,0.21316,,,39.20133,,
2009-05-13,Wednesday,145.42138,,,441.12187,,,0.45664,,,1.12216,,,182.44436,,,1689.6255,,,4913.9665,,,13775.925,,,1325.85317,,,20.6015,,,1.44704,,,5.19455,,,6.28929,,,0.56535,,,4.80218,,,0.20865,,,38.90515,,
2009-05-14,Thursday,146.77916,,,430.66264,,,0.46562,,,1.12458,,,180.53836,,,1693.4728,,,4913.503,,,13872.77,,,1328.11145,,,20.61038,,,1.45086,,,5.22407,,,6.30882,,,0.56498,,,4.88034,,,0.20939,,,39.16354,,
2009-05-15,Friday,142.63996,start,-0.03543394969148281,430.61888,start,-0.026424563737049087,0.45903,start,-0.010881744526805721,1.07935,start,-0.06207094318636046,174.29604,start,-0.045822996637147596,1701.1394,start,-0.010530558780487176,4973.765,start,-0.04657739328959281,13915.365,start,-0.0460335850440637,1347.08433,start,0.021764961849707522,20.79518,start,0.007727865917867565,1.45947,start,-0.0034890548826284314,5.27395,start,0.012486297517138856,6.21516,start,-0.005170101129098901,0.54457,start,-0.05576266190418388,4.86154,start,0.020930852795225344,0.2046,start,-0.017291066282420713,38.54801,start,-0.01915681807714799
2009-05-16,Saturday,142.63996,,,430.61888,,,0.45903,,,1.07935,,,174.29604,,,1701.1394,,,4973.765,,,13915.365,,,1347.08433,,,20.79518,,,1.45947,,,5.27395,,,6.21516,,,0.54457,,,4.86154,,,0.2046,,,38.54801,,
2009-05-17,Sunday,142.63996,,,430.61888,,,0.45903,,,1.07935,,,174.29604,,,1701.1394,,,4973.765,,,13915.365,,,1347.08433,,,20.79518,,,1.45947,,,5.27395,,,6.21516,,,0.54457,,,4.86154,,,0.2046,,,38.54801,,
2009-05-18,Monday,149.12951,,,428.54531,,,0.47916,,,1.12023,,,175.66185,,,1695.256,,,5041.156,,,13773.955,,,1330.33562,,,20.48393,,,1.45899,,,5.32851,,,6.26499,,,0.55547,,,4.91976,,,0.21318,,,39.33112,,
2009-05-19,Tuesday,150.29049,,,430.60089,,,0.49266,,,1.12547,,,165.66588,,,1668.45,,,5038.719,,,13881.504,,,1333.95454,,,20.86459,,,1.44008,,,5.43328,,,6.31114,,,0.54117,,,4.97286,,,0.21288,,,39.10908,,
2009-05-20,Wednesday,153.64938,,,437.12578,,,0.48711,,,1.1555,,,166.41971,,,1644.6888,,,5111.424,,,13957.272,,,1336.37643,,,20.89063,,,1.43583,,,5.42168,,,6.2541,,,0.54483,,,4.95469,,,0.20746,,,39.32495,,
2009-05-21,Thursday,150.08578,,,429.63107,,,0.48091,,,1.1383,,,149.92476,,,1585.575,,,4887.945,,,13258.6875,,,1346.07903,,,20.97663,,,1.43047,,,5.48275,,,6.17896,,,0.53732,,,4.9435,,,0.20914,,,38.75826,,
2009-05-22,Friday,150.27898,start,0.053554557923319576,428.31573,start,-0.005348464981377539,0.48758,start,0.06219637060758561,1.13465,start,0.051234539306063746,144.97892,start,-0.16820301826708178,1562.9838,start,-0.08121356780049892,4996.779,start,0.004627078279733788,13863.081,start,-0.0037572855616794564,1345.0625,start,-0.0015008934147425716,21.15233,start,0.017174652972467695,1.41791,start,-0.028476090635641733,5.4026,start,0.02439348116686724,6.215,start,-2.5743504592023378e-05,0.5357,start,-0.01628808050388388,4.86257,start,0.0002118670215610869,0.20837,start,0.0184261974584555,39.64788,start,0.028532471585433407
2009-05-23,Saturday,150.27898,,,428.31573,,,0.48758,,,1.13465,,,144.97892,,,1562.9838,,,4996.779,,,13863.081,,,1345.0625,,,21.15233,,,1.41791,,,5.4026,,,6.215,,,0.5357,,,4.86257,,,0.20837,,,39.64788,,
2009-05-24,Sunday,150.27898,,,428.31573,,,0.48758,,,1.13465,,,144.97892,,,1562.9838,,,4996.779,,,13863.081,,,1345.0625,,,21.15233,,,1.41791,,,5.4026,,,6.215,,,0.5357,,,4.86257,,,0.20837,,,39.64788,,
2009-05-25,Monday,150.27898,,,428.0646,,,0.48758,,,1.13465,,,144.97892,,,1562.9838,,,4996.779,,,13863.081,,,1345.0625,,,21.15233,,,1.41791,,,5.4026,,,6.215,,,0.5357,,,4.86257,,,0.20837,,,39.64788,,
2009-05-26,Tuesday,152.22183,,,429.99791,,,0.49079,,,1.14035,,,145.92671,,,1574.2584,,,5052.372,,,14528.28,,,1337.57741,,,21.0214,,,1.42346,,,5.46214,,,6.17699,,,0.51661,,,4.94526,,,0.21161,,,39.62648,,
2009-05-27,Wednesday,154.94462,,,436.3858,,,0.50212,,,1.15458,,,145.99524,,,1526.111,,,5067.123,,,14549.649,,,1340.04481,,,21.44243,,,1.41834,,,5.43412,,,6.16667,,,0.52245,,,4.96065,,,0.20974,,,40.59152,,
2009-05-28,Thursday,158.88118,,,451.47863,,,0.50697,,,1.1836,,,158.75306,,,1536.5485,,,5158.025,,,14659.65,,,1350.89476,,,21.86193,,,1.40289,,,5.48474,,,6.20476,,,0.50962,,,4.92586,,,0.20796,,,40.88835,,
2009-05-29,Friday,159.34968,start,0.06035907350449156,460.70716,start,0.07562512355079748,0.50439,start,0.03447639361745763,1.19454,start,0.052782796457057246,151.44978,start,0.04463310942032136,1539.216,start,-0.015206683524167095,5162.787,start,0.0332230022580546,14905.8105,start,0.07521628850037011,1353.35362,start,0.006164115050415941,22.15845,start,0.04756544550883989,1.37796,start,-0.02817527205534902,5.42255,start,0.0036926664939104467,6.21446,start,-8.688656476266854e-05,0.52699,start,-0.01625910024267313,4.8693,start,0.0013840417721493212,0.20392,start,-0.021356241301530975,40.67913,start,0.02601021794860154
2009-05-30,Saturday,159.34968,,,460.70716,,,0.50439,,,1.19454,,,151.44978,,,1539.216,,,5162.787,,,14905.8105,,,1353.35362,,,22.15845,,,1.37796,,,5.42255,,,6.21446,,,0.52699,,,4.8693,,,0.20392,,,40.67913,,
2009-05-31,Sunday,159.34968,,,460.70716,,,0.50439,,,1.19454,,,151.44978,,,1539.216,,,5162.787,,,14905.8105,,,1353.35362,,,22.15845,,,1.37796,,,5.42255,,,6.21446,,,0.52699,,,4.8693,,,0.20392,,,40.67913,,
2009-06-01,Monday,164.85097,,,474.27386,,,0.51225,,,1.26532,,,167.84635,,,1576.0008,,,5426.19,,,15663.78,,,1353.31917,,,22.34216,,,1.36479,,,5.61554,,,6.35157,,,0.53473,,,5.0126,,,0.20751,,,43.06908,,
2009-06-02,Tuesday,163.59218,,,486.82331,,,0.5088,,,1.27134,,,161.57845,,,1562.528,,,5360.575,,,15519.13,,,1349.60542,,,22.49138,,,1.33392,,,5.5653,,,6.35888,,,0.53878,,,4.9377,,,0.20068,,,42.44195,,
2009-06-03,Wednesday,159.66607,,,480.43069,,,0.50853,,,1.24385,,,149.44839,,,1593.9644,,,5284.572,,,15257.5905,,,1339.54461,,,21.83832,,,1.35359,,,5.48661,,,6.19102,,,0.51905,,,4.88473,,,0.19583,,,39.61014,,
2009-06-04,Thursday,165.49666,,,488.64616,,,0.52261,,,1.27137,,,150.58918,,,1673.7021,,,5375.745,,,15726.06,,,1357.25655,,,22.582,,,1.35707,,,5.49822,,,6.39435,,,0.5266,,,5.06274,,,0.19963,,,40.5856,,
2009-06-05,Friday,166.7609,start,0.046509161486863265,490.575,start,0.06483042286557908,0.52742,start,0.04565911298796565,1.27797,start,0.06984278467024974,154.88231,start,0.0226644766337725,1703.7336,start,0.10688402407459391,5397.324,start,0.04542837037437325,15823.48,start,0.06156454893881819,1347.44241,start,-0.004367823688238986,22.14781,start,-0.00048017799078900605,1.37698,start,-0.0007111962611396418,5.35609,start,-0.012256226314188007,6.41303,start,0.031952896953234895,0.51689,start,-0.019165449059754452,5.11023,start,0.04947939128827545,0.20609,start,0.010641428010984727,40.32384,start,-0.008733962599495212
2009-06-06,Saturday,166.7609,,,490.575,,,0.52742,,,1.27797,,,154.88231,,,1703.7336,,,5397.324,,,15823.48,,,1347.44241,,,22.14781,,,1.37698,,,5.35609,,,6.41303,,,0.51689,,,5.11023,,,0.20609,,,40.32384,,
2009-06-07,Sunday,166.7609,,,490.575,,,0.52742,,,1.27797,,,154.88231,,,1703.7336,,,5397.324,,,15823.48,,,1347.44241,,,22.14781,,,1.37698,,,5.35609,,,6.41303,,,0.51689,,,5.11023,,,0.20609,,,40.32384,,
2009-06-08,Monday,167.22458,,,491.31682,,,0.52655,,,1.28651,,,150.58203,,,1769.688,,,5440.152,,,15621.32,,,1343.88431,,,21.69539,,,1.37893,,,5.24532,,,6.33289,,,0.52629,,,5.1802,,,0.20559,,,39.01284,,
2009-06-09,Tuesday,170.17713,,,494.7443,,,0.52942,,,1.30192,,,149.03817,,,1798.0356,,,5589.804,,,16218.0,,,1333.17809,,,21.73859,,,1.38341,,,5.23545,,,6.39764,,,0.51331,,,5.17285,,,0.206,,,39.62983,,
2009-06-10,Wednesday,173.22536,,,502.5393,,,0.542,,,1.3187,,,147.98242,,,1776.929,,,5584.634,,,16121.985,,,1331.94504,,,21.84041,,,1.36691,,,5.19671,,,6.27296,,,0.51069,,,5.17846,,,0.20343,,,38.44812,,
2009-06-11,Thursday,175.19665,,,507.65565,,,0.55122,,,1.32379,,,155.79947,,,1816.3068,,,5764.1472,,,16940.76,,,1332.18974,,,22.06026,,,1.36728,,,5.20969,,,6.30152,,,0.5224,,,5.22674,,,0.20153,,,38.08333,,
2009-06-12,Friday,174.33415,start,0.04541382302446198,503.80117,start,0.02696054629771192,0.54754,start,0.038147965568237886,1.31758,start,0.030994467788758674,153.38735,start,-0.009652232072210132,1769.6016,start,0.03866097375786915,5634.954,start,0.0440273735651223,16888.716,start,0.0673199574303504,1307.79611,start,-0.029423372535825193,21.26327,start,-0.039938034505443254,1.37516,start,-0.0013217330680185295,5.14862,start,-0.03873534612002409,6.10386,start,-0.04820966064403253,0.52258,start,0.011008144866412746,5.15817,start,0.00938118245167058,0.20034,start,-0.027900431850162576,37.58968,start,-0.06780505031266854
2009-06-13,Saturday,174.33415,,,503.80117,,,0.54754,,,1.31758,,,153.38735,,,1769.6016,,,5634.954,,,16888.716,,,1307.79611,,,21.26327,,,1.37516,,,5.14862,,,6.10386,,,0.52258,,,5.15817,,,0.20034,,,37.58968,,
2009-06-14,Sunday,174.33415,,,503.80117,,,0.54754,,,1.31758,,,153.38735,,,1769.6016,,,5634.954,,,16888.716,,,1307.79611,,,21.26327,,,1.37516,,,5.14862,,,6.10386,,,0.52258,,,5.15817,,,0.20034,,,37.58968,,
2009-06-15,Monday,173.5016,,,501.37056,,,0.55858,,,1.32171,,,168.84606,,,1759.408,,,5470.5568,,,16146.12,,,1309.09093,,,20.36094,,,1.38285,,,4.89621,,,5.91286,,,0.50218,,,5.03284,,,0.19884,,,37.5424,,
2009-06-16,Tuesday,172.42014,,,515.49733,,,0.56118,,,1.32308,,,166.01974,,,1752.163,,,5419.734,,,16433.33,,,1310.30662,,,20.42162,,,1.36949,,,4.91824,,,5.85951,,,0.4938,,,5.02991,,,0.19722,,,36.77036,,
2009-06-17,Wednesday,173.42301,,,505.67431,,,0.54958,,,1.34778,,,170.64416,,,1761.492,,,5386.56,,,16127.1,,,1312.86746,,,20.59479,,,1.3836,,,4.74947,,,5.9014,,,0.48899,,,5.04017,,,0.19933,,,36.70887,,
