,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2005-06-03,Friday,292.78383,start,0.0825487533418791,100.0,100.0,821.12565,start,0.0282020333471903,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -12.437555825041787, 'GC1_Comdty': -20.31964423489203}","{'CL1_Comdty': 16.24768663060777, 'GC1_Comdty': 15.808420184227682}",0.0543467199946888,0.0825487533418791,-0.0282020333471903
2005-06-04,Saturday,292.78383,,,,,821.12565,,,,,,,,,,
2005-06-05,Sunday,292.78383,,,,,821.12565,,,,,,,,,,
2005-06-06,Monday,288.24769,,,,,821.40034,,,,,,,,,,
2005-06-07,Tuesday,284.31768,,,,,817.94413,,,,,,,,,,
2005-06-08,Wednesday,278.55596,,,,,819.78437,,,,,,,,,,
2005-06-09,Thursday,288.26428,,,,,820.19839,,,,,,,,,,
2005-06-10,Friday,288.07919,start,-0.0160686469604555,100.0,100.0,837.2416,start,0.0196266551897386,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -12.88345120375005, 'GC1_Comdty': -20.98170743080772}","{'GC1_Comdty': 19.14166718980028, 'CL1_Comdty': 18.82774141371271}",-0.0356953021501941,-0.0160686469604555,-0.0196266551897386
2005-06-11,Saturday,288.07919,,,,,837.2416,,,,,,,,,,
2005-06-12,Sunday,288.07919,,,,,837.2416,,,,,,,,,,
2005-06-13,Monday,300.63842,,,,,844.59382,,,,,,,,,,
2005-06-14,Tuesday,297.91668,,,,,842.84828,,,,,,,,,,
2005-06-15,Wednesday,299.54368,,,,,841.88476,,,,,,,,,,
2005-06-16,Thursday,305.53961,,,,,857.10872,,,,,,,,,,
2005-06-17,Friday,313.01943,start,0.0865742506426792,100.0,100.0,853.78255,start,0.0197564836720966,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -15.281489848152813, 'GC1_Comdty': -27.398600868144904}","{'GC1_Comdty': 24.12943716229285, 'CL1_Comdty': 22.120013207230304}",0.06681776697058261,0.0865742506426792,-0.0197564836720966
2005-06-18,Saturday,313.01943,,,,,853.78255,,,,,,,,,,
2005-06-19,Sunday,313.01943,,,,,853.78255,,,,,,,,,,
2005-06-20,Monday,319.97681,,,,,859.52896,,,,,,,,,,
2005-06-21,Tuesday,316.86946,,,,,858.94902,,,,,,,,,,
2005-06-22,Wednesday,312.9254,,,,,860.56433,,,,,,,,,,
2005-06-23,Thursday,321.37155,,,,,870.88733,,,,,,,,,,
2005-06-24,Friday,322.70677,start,0.0309480468991973,100.0,100.0,866.01658,start,0.0143292106403439,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -17.52021764632185, 'GC1_Comdty': -30.08960976637029}","{'CL1_Comdty': 27.238908888284815, 'GC1_Comdty': 22.013952512116912}",0.016618836258853402,0.0309480468991973,-0.0143292106403439
2005-06-25,Saturday,322.70677,,,,,866.01658,,,,,,,,,,
2005-06-26,Sunday,322.70677,,,,,866.01658,,,,,,,,,,
2005-06-27,Monday,324.8432,,,,,861.08535,,,,,,,,,,
2005-06-28,Tuesday,315.09318,,,,,860.95411,,,,,,,,,,
2005-06-29,Wednesday,310.05247,,,,,862.85918,,,,,,,,,,
2005-06-30,Thursday,306.67792,,,,,861.99017,,,,,,,,,,
2005-07-01,Friday,322.14551,start,-0.0017392259852497,100.0,100.0,854.25283,start,-0.0135837468608279,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -15.555043054855075, 'GC1_Comdty': -28.8486737697654}","{'GC1_Comdty': 22.585837762701477, 'CL1_Comdty': 22.33953606338057}",0.0118445208755782,-0.0017392259852497,0.0135837468608279
2005-07-02,Saturday,322.14551,,,,,854.25283,,,,,,,,,,
2005-07-03,Sunday,322.14551,,,,,854.25283,,,,,,,,,,
2005-07-04,Monday,322.14551,,,,,854.25283,,,,,,,,,,
2005-07-05,Tuesday,328.89356,,,,,850.02723,,,,,,,,,,
2005-07-06,Wednesday,337.67691,,,,,849.86069,,,,,,,,,,
2005-07-07,Thursday,333.51615,,,,,846.39228,,,,,,,,,,
2005-07-08,Friday,328.9378,start,0.0210845403370668,100.0,100.0,849.37089,start,-0.0057148654690438,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -19.18558987707391, 'GC1_Comdty': -26.762386784593804}","{'CL1_Comdty': 26.688221689331222, 'GC1_Comdty': 17.93946199325751}",0.0267994058061106,0.0210845403370668,0.0057148654690438
2005-07-09,Saturday,328.9378,,,,,849.37089,,,,,,,,,,
2005-07-10,Sunday,328.9378,,,,,849.37089,,,,,,,,,,
2005-07-11,Monday,321.05937,,,,,843.96685,,,,,,,,,,
2005-07-12,Tuesday,326.91318,,,,,836.82281,,,,,,,,,,
2005-07-13,Wednesday,327.32878,,,,,841.44938,,,,,,,,,,
2005-07-14,Thursday,315.32306,,,,,832.85882,,,,,,,,,,
2005-07-15,Friday,317.88779,start,-0.0335930075534036,100.0,100.0,837.62835,start,-0.0138249852193546,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -16.48337905007939, 'GC1_Comdty': -23.732517322610793}","{'CL1_Comdty': 21.244534098829156, 'GC1_Comdty': 14.414038348646129}",-0.019768022334049,-0.0335930075534036,0.0138249852193546
2005-07-16,Saturday,317.88779,,,,,837.62835,,,,,,,,,,
2005-07-17,Sunday,317.88779,,,,,837.62835,,,,,,,,,,
2005-07-18,Monday,313.35896,,,,,836.19098,,,,,,,,,,
2005-07-19,Tuesday,316.11691,,,,,839.89616,,,,,,,,,,
2005-07-20,Wednesday,311.32618,,,,,841.74824,,,,,,,,,,
2005-07-21,Thursday,303.14945,,,,,839.50861,,,,,,,,,,
2005-07-22,Friday,314.29446,start,-0.0113037685404651,100.0,100.0,846.42129,start,0.0104974240664132,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -15.653275343753538, 'GC1_Comdty': -25.461063577317002}","{'GC1_Comdty': 19.057523312359088, 'CL1_Comdty': 18.76888703268404}",-0.0218011926068783,-0.0113037685404651,-0.0104974240664132
2005-07-23,Saturday,314.29446,,,,,846.42129,,,,,,,,,,
2005-07-24,Sunday,314.29446,,,,,846.42129,,,,,,,,,,
2005-07-25,Monday,316.19443,,,,,848.27915,,,,,,,,,,
2005-07-26,Tuesday,317.80472,,,,,844.93053,,,,,,,,,,
2005-07-27,Wednesday,317.10164,,,,,846.93675,,,,,,,,,,
2005-07-28,Thursday,318.55579,,,,,844.13968,,,,,,,,,,
2005-07-29,Friday,322.55505,start,0.026282964071336,100.0,100.0,850.76129,start,0.0051274702695628,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -17.80310493668976, 'GC1_Comdty': -27.71582819741715}","{'GC1_Comdty': 19.79932305618523, 'CL1_Comdty': 18.19266809619254}",0.021155493801773197,0.026282964071336,-0.0051274702695628
2005-07-30,Saturday,322.55505,,,,,850.76129,,,,,,,,,,
2005-07-31,Sunday,322.55505,,,,,850.76129,,,,,,,,,,
2005-08-01,Monday,325.05492,,,,,847.13266,,,,,,,,,,
2005-08-02,Tuesday,326.6164,,,,,846.80097,,,,,,,,,,
2005-08-03,Wednesday,317.55752,,,,,846.68593,,,,,,,,,,
2005-08-04,Thursday,319.05275,,,,,845.38453,,,,,,,,,,
2005-08-05,Friday,326.1538,start,0.0111570102529785,100.0,100.0,849.56256,start,-0.0014090086303762,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -17.966597971244322, 'GC1_Comdty': -28.526416044170972}","{'GC1_Comdty': 18.302819074576952, 'CL1_Comdty': 16.250569509775485}",0.0125660188833547,0.0111570102529785,0.0014090086303762
2005-08-06,Saturday,326.1538,,,,,849.56256,,,,,,,,,,
2005-08-07,Sunday,326.1538,,,,,849.56256,,,,,,,,,,
2005-08-08,Monday,333.1262,,,,,840.60346,,,,,,,,,,
2005-08-09,Tuesday,329.03679,,,,,840.77456,,,,,,,,,,
2005-08-10,Wednesday,338.07412,,,,,843.93115,,,,,,,,,,
2005-08-11,Thursday,339.8244,,,,,853.66398,,,,,,,,,,
2005-08-12,Friday,344.93943,start,0.0575974586222819,100.0,100.0,853.53734,start,0.0046786195474527,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -20.729059014949264, 'GC1_Comdty': -30.447650784706983}","{'GC1_Comdty': 21.991745737528564, 'CL1_Comdty': 19.59409939680869}",0.052918839074829194,0.0575974586222819,-0.0046786195474527
2005-08-13,Saturday,344.93943,,,,,853.53734,,,,,,,,,,
2005-08-14,Sunday,344.93943,,,,,853.53734,,,,,,,,,,
2005-08-15,Monday,344.08736,,,,,851.72619,,,,,,,,,,
2005-08-16,Tuesday,343.64722,,,,,860.5691,,,,,,,,,,
2005-08-17,Wednesday,330.26349,,,,,851.91548,,,,,,,,,,
2005-08-18,Thursday,332.12047,,,,,855.46593,,,,,,,,,,
2005-08-19,Friday,344.03856,start,-0.0026116759107533,100.0,100.0,853.29494,start,-0.0002839946053209,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -19.64102693029853, 'GC1_Comdty': -31.234857484266286}","{'GC1_Comdty': 18.338580612658276, 'CL1_Comdty': 14.602336310492449}",-0.0023276813054324,-0.0026116759107533,0.0002839946053209
2005-08-20,Saturday,344.03856,,,,,853.29494,,,,,,,,,,
2005-08-21,Sunday,344.03856,,,,,853.29494,,,,,,,,,,
2005-08-22,Monday,343.42855,,,,,852.03006,,,,,,,,,,
2005-08-23,Tuesday,344.25701,,,,,855.82725,,,,,,,,,,
2005-08-24,Wednesday,351.19352,,,,,848.13524,,,,,,,,,,
2005-08-25,Thursday,349.68811,,,,,844.09901,,,,,,,,,,
2005-08-26,Friday,342.17813,start,-0.0054076205876457,100.0,100.0,841.04171,start,-0.0143598999895628,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -22.194155998297415, 'GC1_Comdty': -30.411490533265475}","{'CL1_Comdty': 24.503628480172683, 'GC1_Comdty': 11.617137957000441}",0.0089522794019171,-0.0054076205876457,0.0143598999895628
2005-08-27,Saturday,342.17813,,,,,841.04171,,,,,,,,,,
2005-08-28,Sunday,342.17813,,,,,841.04171,,,,,,,,,,
2005-08-29,Monday,351.01067,,,,,847.66021,,,,,,,,,,
2005-08-30,Tuesday,365.82338,,,,,839.14925,,,,,,,,,,
2005-08-31,Wednesday,356.46226,,,,,832.97245,,,,,,,,,,
2005-09-01,Thursday,354.67865,,,,,838.3602,,,,,,,,,,
2005-09-02,Friday,342.10966,start,-0.0002001004564493,100.0,100.0,834.95085,start,-0.0072420427281781,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -22.812056966735838, 'GC1_Comdty': -29.159887857981563}","{'CL1_Comdty': 24.48412794513668, 'GC1_Comdty': 12.627542020066846}",0.0070419422717288,-0.0002001004564493,0.0072420427281781
2005-09-03,Saturday,342.10966,,,,,834.95085,,,,,,,,,,
2005-09-04,Sunday,342.10966,,,,,834.95085,,,,,,,,,,
2005-09-05,Monday,342.10966,,,,,834.95085,,,,,,,,,,
2005-09-06,Tuesday,336.13308,,,,,840.57718,,,,,,,,,,
2005-09-07,Wednesday,328.959,,,,,843.90276,,,,,,,,,,
2005-09-08,Thursday,331.19367,,,,,851.28705,,,,,,,,,,
2005-09-09,Friday,328.2165,start,-0.0406102534491426,100.0,100.0,853.39423,start,0.0220891804589456,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -19.87227785929139, 'GC1_Comdty': -32.258200708366765}","{'GC1_Comdty': 19.18919761400511, 'CL1_Comdty': 19.076133000171286}",-0.0626994339080882,-0.0406102534491426,-0.0220891804589456
2005-09-10,Saturday,328.2165,,,,,853.39423,,,,,,,,,,
2005-09-11,Sunday,328.2165,,,,,853.39423,,,,,,,,,,
2005-09-12,Monday,328.31611,,,,,864.96986,,,,,,,,,,
2005-09-13,Tuesday,328.1644,,,,,860.59753,,,,,,,,,,
2005-09-14,Wednesday,337.49436,,,,,865.24498,,,,,,,,,,
2005-09-15,Thursday,337.9999,,,,,881.91464,,,,,,,,,,
2005-09-16,Friday,329.92939,start,0.0052187808961463,100.0,100.0,892.52567,start,0.0458538839663821,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -21.089194284334585, 'GC1_Comdty': -37.84229348092257}","{'GC1_Comdty': 21.83687771499852, 'CL1_Comdty': 21.406282091118022}",-0.040635103070235795,0.0052187808961463,-0.0458538839663821
2005-09-17,Saturday,329.92939,,,,,892.52567,,,,,,,,,,
2005-09-18,Sunday,329.92939,,,,,892.52567,,,,,,,,,,
2005-09-19,Monday,354.61404,,,,,910.4488,,,,,,,,,,
2005-09-20,Tuesday,348.42809,,,,,909.26094,,,,,,,,,,
2005-09-21,Wednesday,350.37406,,,,,911.17351,,,,,,,,,,
2005-09-22,Thursday,350.72002,,,,,911.50345,,,,,,,,,,
2005-09-23,Friday,341.42223,start,0.0348342413508538,100.0,100.0,913.16931,start,0.0231294636041112,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -22.46721677696135, 'GC1_Comdty': -42.682058244645845}","{'GC1_Comdty': 26.769842066831643, 'CL1_Comdty': 17.72216215830746}",0.011704777746742598,0.0348342413508538,-0.0231294636041112
2005-09-24,Saturday,341.42223,,,,,913.16931,,,,,,,,,,
2005-09-25,Sunday,341.42223,,,,,913.16931,,,,,,,,,,
2005-09-26,Monday,350.60777,,,,,919.04852,,,,,,,,,,
2005-09-27,Tuesday,348.32992,,,,,917.06406,,,,,,,,,,
2005-09-28,Wednesday,353.86871,,,,,927.29253,,,,,,,,,,
2005-09-29,Thursday,356.90391,,,,,934.3872,,,,,,,,,,
2005-09-30,Friday,353.06352,start,0.0340964617330276,100.0,100.0,925.15191,start,0.0131219915833571,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -23.115636132272435, 'GC1_Comdty': -47.52009470438154}","{'GC1_Comdty': 29.742723145624176, 'CL1_Comdty': 17.720215474714504}",0.0209744701496705,0.0340964617330276,-0.0131219915833571
2005-10-01,Saturday,353.06352,,,,,925.15191,,,,,,,,,,
2005-10-02,Sunday,353.06352,,,,,925.15191,,,,,,,,,,
2005-10-03,Monday,351.79402,,,,,926.74287,,,,,,,,,,
2005-10-04,Tuesday,342.93626,,,,,925.60498,,,,,,,,,,
2005-10-05,Wednesday,335.2703,,,,,920.91117,,,,,,,,,,
2005-10-06,Thursday,322.22013,,,,,916.69215,,,,,,,,,,
2005-10-07,Friday,326.24525,start,-0.0759587679859986,100.0,100.0,926.17391,start,0.0011046834459866,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.37541565717734, 'GC1_Comdty': -44.24222334809999}","{'GC1_Comdty': 23.614513118015683, 'CL1_Comdty': 7.676047164960858}",-0.0770634514319852,-0.0759587679859986,-0.0011046834459866
2005-10-08,Saturday,326.24525,,,,,926.17391,,,,,,,,,,
2005-10-09,Sunday,326.24525,,,,,926.17391,,,,,,,,,,
2005-10-10,Monday,327.41033,,,,,930.66714,,,,,,,,,,
2005-10-11,Tuesday,337.99032,,,,,938.09805,,,,,,,,,,
2005-10-12,Wednesday,339.91298,,,,,928.51913,,,,,,,,,,
2005-10-13,Thursday,336.29855,,,,,928.30555,,,,,,,,,,
2005-10-14,Friday,331.1103,start,0.0149122477645268,100.0,100.0,916.6653,start,-0.0102665491840511,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -20.11535756390444, 'GC1_Comdty': -46.19447908797632}","{'GC1_Comdty': 28.536217645631027, 'CL1_Comdty': 8.589676395691455}",0.0251787969485779,0.0149122477645268,0.0102665491840511
2005-10-15,Saturday,331.1103,,,,,916.6653,,,,,,,,,,
2005-10-16,Sunday,331.1103,,,,,916.6653,,,,,,,,,,
2005-10-17,Monday,342.11413,,,,,931.04699,,,,,,,,,,
2005-10-18,Tuesday,339.46619,,,,,936.84935,,,,,,,,,,
2005-10-19,Wednesday,333.85891,,,,,915.7372,,,,,,,,,,
2005-10-20,Thursday,325.36938,,,,,907.53721,,,,,,,,,,
2005-10-21,Friday,325.36938,start,-0.0173383914665294,100.0,100.0,918.81259,start,0.0023425016742752,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.527043647921545, 'GC1_Comdty': -40.7480097985338}","{'GC1_Comdty': 24.82515353565491, 'CL1_Comdty': 8.340741968479042}",-0.019680893140804602,-0.0173383914665294,-0.0023425016742752
2005-10-22,Saturday,325.36938,,,,,918.81259,,,,,,,,,,
2005-10-23,Sunday,325.36938,,,,,918.81259,,,,,,,,,,
2005-10-24,Monday,322.15299,,,,,910.31166,,,,,,,,,,
2005-10-25,Tuesday,330.90875,,,,,918.19935,,,,,,,,,,
2005-10-26,Wednesday,323.21325,,,,,919.85694,,,,,,,,,,
2005-10-27,Thursday,323.09477,,,,,918.0663,,,,,,,,,,
2005-10-28,Friday,325.43453,start,0.0002002339617821,100.0,100.0,921.1989,start,0.002597167285224,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.080649656776643, 'GC1_Comdty': -42.30378885854453}","{'GC1_Comdty': 29.29447132659973, 'CL1_Comdty': 12.203075178945578}",-0.0023969333234419,0.0002002339617821,-0.002597167285224
2005-10-29,Saturday,325.43453,,,,,921.1989,,,,,,,,,,
2005-10-30,Sunday,325.43453,,,,,921.1989,,,,,,,,,,
2005-10-31,Monday,320.22911,,,,,913.15918,,,,,,,,,,
2005-11-01,Tuesday,320.36349,,,,,899.86049,,,,,,,,,,
2005-11-02,Wednesday,317.29776,,,,,900.49375,,,,,,,,,,
2005-11-03,Thursday,331.15606,,,,,903.66021,,,,,,,,,,
2005-11-04,Friday,328.69792,start,0.0100277926869039,100.0,100.0,906.79835,start,-0.0156324003426403,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -19.2498484042415, 'GC1_Comdty': -39.67363064934073}","{'GC1_Comdty': 25.941420928549753, 'CL1_Comdty': 16.787373370505943}",0.025660193029544198,0.0100277926869039,0.0156324003426403
2005-11-05,Saturday,328.69792,,,,,906.79835,,,,,,,,,,
2005-11-06,Sunday,328.69792,,,,,906.79835,,,,,,,,,,
2005-11-07,Monday,323.44068,,,,,913.91207,,,,,,,,,,
2005-11-08,Tuesday,324.89472,,,,,918.10399,,,,,,,,,,
2005-11-09,Wednesday,321.53142,,,,,930.98136,,,,,,,,,,
2005-11-10,Thursday,314.31002,,,,,928.2611,,,,,,,,,,
2005-11-11,Friday,313.84502,start,-0.0451870824129341,100.0,100.0,934.62276,start,0.0306842309538829,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -17.074747491679897, 'GC1_Comdty': -43.610528875623025}","{'GC1_Comdty': 30.301226148993432, 'CL1_Comdty': 16.071068607336738}",-0.075871313366817,-0.0451870824129341,-0.0306842309538829
2005-11-12,Saturday,313.84502,,,,,934.62276,,,,,,,,,,
2005-11-13,Sunday,313.84502,,,,,934.62276,,,,,,,,,,
2005-11-14,Monday,315.79576,,,,,937.22439,,,,,,,,,,
2005-11-15,Tuesday,312.5953,,,,,939.08571,,,,,,,,,,
2005-11-16,Wednesday,318.32579,,,,,961.705,,,,,,,,,,
2005-11-17,Thursday,308.94387,,,,,974.48443,,,,,,,,,,
2005-11-18,Friday,307.17118,start,-0.0212647630986784,100.0,100.0,970.94675,start,0.0388648677890103,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -16.252645540774573, 'GC1_Comdty': -49.499294776311956}","{'GC1_Comdty': 35.95712989359563, 'CL1_Comdty': 16.829230485332268}",-0.060129630887688704,-0.0212647630986784,-0.0388648677890103
2005-11-19,Saturday,307.17118,,,,,970.94675,,,,,,,,,,
2005-11-20,Sunday,307.17118,,,,,970.94675,,,,,,,,,,
2005-11-21,Monday,307.17118,,,,,978.79794,,,,,,,,,,
2005-11-22,Tuesday,313.1926,,,,,985.44714,,,,,,,,,,
2005-11-23,Wednesday,311.26892,,,,,980.36818,,,,,,,,,,
2005-11-24,Thursday,311.26892,,,,,980.36818,,,,,,,,,,
2005-11-25,Friday,311.26892,start,0.0133402489126746,100.0,100.0,980.36818,start,0.0097033436694649,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -17.796288096086975, 'GC1_Comdty': -50.242192146573906}","{'GC1_Comdty': 38.35559620181009, 'CL1_Comdty': 16.147789625098806}",0.0036369052432097,0.0133402489126746,-0.0097033436694649
2005-11-26,Saturday,311.26892,,,,,980.36818,,,,,,,,,,
2005-11-27,Sunday,311.26892,,,,,980.36818,,,,,,,,,,
2005-11-28,Monday,303.11637,,,,,989.06954,,,,,,,,,,
2005-11-29,Tuesday,299.27839,,,,,993.18575,,,,,,,,,,
2005-11-30,Wednesday,304.10755,,,,,985.29091,,,,,,,,,,
2005-12-01,Thursday,311.31753,,,,,1003.88162,,,,,,,,,,
2005-12-02,Friday,315.41247,start,0.0133118012553261,100.0,100.0,1003.89843,start,0.0240014419888657,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.212735361086906, 'GC1_Comdty': -53.92936168847937}","{'GC1_Comdty': 41.75041220018607, 'CL1_Comdty': 25.197343155146967}",-0.010689640733539599,0.0133118012553261,-0.0240014419888657
2005-12-03,Saturday,315.41247,,,,,1003.89843,,,,,,,,,,
2005-12-04,Sunday,315.41247,,,,,1003.89843,,,,,,,,,,
2005-12-05,Monday,315.35901,,,,,1004.82081,,,,,,,,,,
2005-12-06,Tuesday,315.75876,,,,,1007.94506,,,,,,,,,,
2005-12-07,Wednesday,313.89593,,,,,1022.24917,,,,,,,,,,
2005-12-08,Thursday,317.9364,,,,,1020.22143,,,,,,,,,,
2005-12-09,Friday,312.23841,start,-0.0100632039056667,100.0,100.0,1038.04654,start,0.0340155029428625,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -19.357727564560626, 'GC1_Comdty': -57.30471865872766}","{'GC1_Comdty': 51.71038634376362, 'CL1_Comdty': 27.96360755823537}",-0.0440787068485292,-0.0100632039056667,-0.0340155029428625
2005-12-10,Saturday,312.23841,,,,,1038.04654,,,,,,,,,,
2005-12-11,Sunday,312.23841,,,,,1038.04654,,,,,,,,,,
2005-12-12,Monday,318.34774,,,,,1027.89477,,,,,,,,,,
2005-12-13,Tuesday,320.39495,,,,,1018.93808,,,,,,,,,,
2005-12-14,Wednesday,314.6114,,,,,980.98452,,,,,,,,,,
2005-12-15,Thursday,312.44007,,,,,982.55562,,,,,,,,,,
2005-12-16,Friday,302.29454,start,-0.0318470427773444,100.0,100.0,980.89393,start,-0.0550578493330367,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.76664236291816, 'GC1_Comdty': -47.84192743195592}","{'GC1_Comdty': 40.19219670137281, 'CL1_Comdty': 24.03915772783457}",0.023210806555692298,-0.0318470427773444,0.0550578493330367
2005-12-17,Saturday,302.29454,,,,,980.89393,,,,,,,,,,
2005-12-18,Sunday,302.29454,,,,,980.89393,,,,,,,,,,
2005-12-19,Monday,299.21669,,,,,983.48684,,,,,,,,,,
2005-12-20,Tuesday,306.43952,,,,,978.19861,,,,,,,,,,
2005-12-21,Wednesday,310.26304,,,,,979.09438,,,,,,,,,,
2005-12-22,Thursday,307.88772,,,,,995.38586,,,,,,,,,,
2005-12-23,Friday,309.10369,start,0.0225248858282388,100.0,100.0,997.14634,start,0.0165689780545385,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -18.388661785832028, 'GC1_Comdty': -49.31506166891128}","{'GC1_Comdty': 42.36228083046799, 'CL1_Comdty': 24.091494024691436}",0.005955907773700298,0.0225248858282388,-0.0165689780545385
2005-12-24,Saturday,309.10369,,,,,997.14634,,,,,,,,,,
2005-12-25,Sunday,309.10369,,,,,997.14634,,,,,,,,,,
2005-12-26,Monday,309.10369,,,,,997.14634,,,,,,,,,,
2005-12-27,Tuesday,307.97981,,,,,1007.81411,,,,,,,,,,
2005-12-28,Wednesday,317.42056,,,,,1022.15799,,,,,,,,,,
2005-12-29,Thursday,319.39356,,,,,1022.35667,,,,,,,,,,
2005-12-30,Friday,323.27969,start,0.0458616330332389,100.0,100.0,1025.35636,start,0.0282907521878884,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -20.8781270137255, 'GC1_Comdty': -53.03063686045113}","{'GC1_Comdty': 51.34774047738081, 'CL1_Comdty': 29.771299146801095}",0.017570880845350495,0.0458616330332389,-0.0282907521878884
2005-12-31,Saturday,323.27969,,,,,1025.35636,,,,,,,,,,
2006-01-01,Sunday,323.27969,,,,,1025.35636,,,,,,,,,,
2006-01-02,Monday,323.27969,,,,,1025.35636,,,,,,,,,,
2006-01-03,Tuesday,328.96055,,,,,1035.10907,,,,,,,,,,
2006-01-04,Wednesday,325.87347,,,,,1026.81121,,,,,,,,,,
2006-01-05,Thursday,322.93974,,,,,1012.80924,,,,,,,,,,
2006-01-06,Friday,328.04521,start,0.0147411673155216,100.0,100.0,1031.61129,start,0.0061002498682507,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -22.131564287787274, 'GC1_Comdty': -51.71561601035404}","{'GC1_Comdty': 50.28949686622803, 'CL1_Comdty': 25.055024685595775}",0.008640917447270899,0.0147411673155216,-0.0061002498682507
2006-01-07,Saturday,328.04521,,,,,1031.61129,,,,,,,,,,
2006-01-08,Sunday,328.04521,,,,,1031.61129,,,,,,,,,,
2006-01-09,Monday,326.51468,,,,,1056.12073,,,,,,,,,,
2006-01-10,Tuesday,326.81593,,,,,1050.02761,,,,,,,,,,
2006-01-11,Wednesday,327.72147,,,,,1051.9647,,,,,,,,,,
2006-01-12,Thursday,331.24896,,,,,1061.74139,,,,,,,,,,
2006-01-13,Friday,328.59708,start,0.0016822986075608,100.0,100.0,1068.33976,start,0.0356030128363562,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 1.5}","{'CL1_Comdty': -23.58476127520054, 'GC1_Comdty': -56.510202932106765}","{'GC1_Comdty': 56.39724108363865, 'CL1_Comdty': 23.276385142995785}",-0.033920714228795404,0.0016822986075608,-0.0356030128363562
