date,weekday,XP1_Index_PX-LAST-CHF,imputed,XP1_Index_start
2002-01-30,Wednesday,2530.96284,,
2002-01-31,Thursday,2579.27558,,
2002-02-01,Friday,2573.91826,,start
2002-02-02,Saturday,2573.91826,imputed from 639,
2002-02-03,Sunday,2573.91826,imputed from 640,
2002-02-04,Monday,2571.83878,,
2002-02-05,Tuesday,2543.07463,,
2002-02-06,Wednesday,2522.84708,,
2002-02-07,Thursday,2515.92867,,
2002-02-08,Friday,2540.20504,,start
2002-02-09,Saturday,2540.20504,imputed from 646,
2002-02-10,Sunday,2540.20504,imputed from 647,
2002-02-11,Monday,2571.39692,,
2002-02-12,Tuesday,2552.32116,,
2002-02-13,Wednesday,2570.30062,,
2002-02-14,Thursday,2619.47382,,
2002-02-15,Friday,2600.00555,,start
2002-02-16,Saturday,2600.00555,imputed from 653,
2002-02-17,Sunday,2600.00555,imputed from 654,
2002-02-18,Monday,2613.09026,,
2002-02-19,Tuesday,2588.93456,,
2002-02-20,Wednesday,2579.09549,,
2002-02-21,Thursday,2578.93854,,
2002-02-22,Friday,2535.35813,,start
2002-02-23,Saturday,2535.35813,imputed from 660,
2002-02-24,Sunday,2535.35813,imputed from 661,
2002-02-25,Monday,2556.11724,,
2002-02-26,Tuesday,2577.09603,,
2002-02-27,Wednesday,2562.29709,,
2002-02-28,Thursday,2564.65119,,
2002-03-01,Friday,2568.02685,,start
2002-03-02,Saturday,2568.02685,imputed from 667,
2002-03-03,Sunday,2568.02685,imputed from 668,
2002-03-04,Monday,2580.81826,,
2002-03-05,Tuesday,2599.74185,,
2002-03-06,Wednesday,2601.12611,,
2002-03-07,Thursday,2635.52487,,
2002-03-08,Friday,2620.63448,,start
2002-03-09,Saturday,2620.63448,imputed from 674,
2002-03-10,Sunday,2620.63448,imputed from 675,
2002-03-11,Monday,2601.29977,,
2002-03-12,Tuesday,2594.15532,,
2002-03-13,Wednesday,2574.11789,,
2002-03-14,Thursday,2558.71598,,
2002-03-15,Friday,2552.15318,,start
2002-03-16,Saturday,2552.15318,imputed from 681,
2002-03-17,Sunday,2552.15318,imputed from 682,
2002-03-18,Monday,2579.48757,,
2002-03-19,Tuesday,2581.15388,,
2002-03-20,Wednesday,2605.81388,,
2002-03-21,Thursday,2580.04517,,
2002-03-22,Friday,2605.75728,,start
2002-03-23,Saturday,2605.75728,imputed from 688,
2002-03-24,Sunday,2605.75728,imputed from 689,
2002-03-25,Monday,2588.56733,,
2002-03-26,Tuesday,2565.43188,,
2002-03-27,Wednesday,2587.96157,,
2002-03-28,Thursday,2614.80346,,
2002-03-29,Friday,2621.56412,,start
2002-03-30,Saturday,2621.56412,imputed from 695,
2002-03-31,Sunday,2621.56412,imputed from 696,
2002-04-01,Monday,2621.56412,imputed from 697,
2002-04-02,Tuesday,2567.65074,,
2002-04-03,Wednesday,2546.5875,,
2002-04-04,Thursday,2542.83945,,
2002-04-05,Friday,2543.82691,,start
2002-04-06,Saturday,2543.82691,imputed from 702,
2002-04-07,Sunday,2543.82691,imputed from 703,
2002-04-08,Monday,2548.16452,,
2002-04-09,Tuesday,2521.75798,,
2002-04-10,Wednesday,2545.93154,,
2002-04-11,Thursday,2546.78176,,
2002-04-12,Friday,2543.86241,,start
2002-04-13,Saturday,2543.86241,imputed from 709,
2002-04-14,Sunday,2543.86241,imputed from 710,
2002-04-15,Monday,2543.84124,,
2002-04-16,Tuesday,2559.91194,,
2002-04-17,Wednesday,2580.76278,,
2002-04-18,Thursday,2579.16543,,
2002-04-19,Friday,2586.85537,,start
2002-04-20,Saturday,2586.85537,imputed from 716,
2002-04-21,Sunday,2586.85537,imputed from 717,
2002-04-22,Monday,2602.61036,,
2002-04-23,Tuesday,2579.50807,,
2002-04-24,Wednesday,2566.28939,,
2002-04-25,Thursday,2547.40498,,
2002-04-26,Friday,2553.32563,,start
2002-04-27,Saturday,2553.32563,imputed from 723,
2002-04-28,Sunday,2553.32563,imputed from 724,
2002-04-29,Monday,2500.46082,,
2002-04-30,Tuesday,2483.21444,,
2002-05-01,Wednesday,2473.87445,,
2002-05-02,Thursday,2485.74953,,
2002-05-03,Friday,2455.18622,,start
2002-05-04,Saturday,2455.18622,imputed from 730,
2002-05-05,Sunday,2455.18622,imputed from 731,
2002-05-06,Monday,2456.63278,,
2002-05-07,Tuesday,2437.92483,,
2002-05-08,Wednesday,2471.21583,,
2002-05-09,Thursday,2466.23511,,
2002-05-10,Friday,2451.62665,,start
2002-05-11,Saturday,2451.62665,imputed from 737,
2002-05-12,Sunday,2451.62665,imputed from 738,
2002-05-13,Monday,2446.64985,,
2002-05-14,Tuesday,2491.6498,,
2002-05-15,Wednesday,2531.99114,,
2002-05-16,Thursday,2534.52906,,
2002-05-17,Friday,2535.45043,,start
2002-05-18,Saturday,2535.45043,imputed from 744,
2002-05-19,Sunday,2535.45043,imputed from 745,
2002-05-20,Monday,2524.33042,,
2002-05-21,Tuesday,2519.24705,,
2002-05-22,Wednesday,2529.26864,,
2002-05-23,Thursday,2526.03576,,
2002-05-24,Friday,2546.57363,,start
2002-05-25,Saturday,2546.57363,imputed from 751,
2002-05-26,Sunday,2546.57363,imputed from 752,
2002-05-27,Monday,2532.51401,,
2002-05-28,Tuesday,2544.72301,,
2002-05-29,Wednesday,2543.19838,,
2002-05-30,Thursday,2534.38779,,
2002-05-31,Friday,2552.81597,,start
2002-06-01,Saturday,2552.81597,imputed from 758,
2002-06-02,Sunday,2552.81597,imputed from 759,
2002-06-03,Monday,2563.01452,,
2002-06-04,Tuesday,2542.62532,,
2002-06-05,Wednesday,2550.80387,,
2002-06-06,Thursday,2546.31328,,
2002-06-07,Friday,2527.98727,,start
2002-06-08,Saturday,2527.98727,imputed from 765,
2002-06-09,Sunday,2527.98727,imputed from 766,
2002-06-10,Monday,2506.54409,,
2002-06-11,Tuesday,2511.72955,,
2002-06-12,Wednesday,2536.16429,,
2002-06-13,Thursday,2506.57577,,
2002-06-14,Friday,2450.61244,,start
2002-06-15,Saturday,2450.61244,imputed from 772,
2002-06-16,Sunday,2450.61244,imputed from 773,
2002-06-17,Monday,2448.52428,,
2002-06-18,Tuesday,2474.42972,,
2002-06-19,Wednesday,2423.6778,,
2002-06-20,Thursday,2432.12455,,
2002-06-21,Friday,2396.56557,,start
2002-06-22,Saturday,2396.56557,imputed from 779,
2002-06-23,Sunday,2396.56557,imputed from 780,
2002-06-24,Monday,2373.3342,,
2002-06-25,Tuesday,2360.48824,,
2002-06-26,Wednesday,2278.7338,,
2002-06-27,Thursday,2290.96513,,
2002-06-28,Friday,2275.27528,,start
2002-06-29,Saturday,2275.27528,imputed from 786,
2002-06-30,Sunday,2275.27528,imputed from 787,
2002-07-01,Monday,2290.5942,,
2002-07-02,Tuesday,2293.21855,,
2002-07-03,Wednesday,2255.12597,,
2002-07-04,Thursday,2258.34264,,
2002-07-05,Friday,2289.2835,,start
2002-07-06,Saturday,2289.2835,imputed from 793,
2002-07-07,Sunday,2289.2835,imputed from 794,
2002-07-08,Monday,2309.86294,,
2002-07-09,Tuesday,2342.9659,,
2002-07-10,Wednesday,2312.02862,,
2002-07-11,Thursday,2235.40615,,
2002-07-12,Friday,2254.52591,,start
2002-07-13,Saturday,2254.52591,imputed from 800,
2002-07-14,Sunday,2254.52591,imputed from 801,
2002-07-15,Monday,2205.60982,,
2002-07-16,Tuesday,2169.62845,,
2002-07-17,Wednesday,2117.14004,,
2002-07-18,Thursday,2148.23019,,
2002-07-19,Friday,2114.90907,,start
2002-07-20,Saturday,2114.90907,imputed from 807,
2002-07-21,Sunday,2114.90907,imputed from 808,
2002-07-22,Monday,2076.92707,,
2002-07-23,Tuesday,2075.849,,
2002-07-24,Wednesday,2003.41537,,
2002-07-25,Thursday,2024.3054,,
2002-07-26,Friday,1993.91114,,start
2002-07-27,Saturday,1993.91114,imputed from 814,
2002-07-28,Sunday,1993.91114,imputed from 815,
2002-07-29,Monday,2071.37198,,
2002-07-30,Tuesday,2109.34441,,
2002-07-31,Wednesday,2109.01806,,
2002-08-01,Thursday,2066.40681,,
2002-08-02,Friday,2046.33039,,start
2002-08-03,Saturday,2046.33039,imputed from 821,
2002-08-04,Sunday,2046.33039,imputed from 822,
2002-08-05,Monday,1986.59521,,
2002-08-06,Tuesday,2009.2051,,
2002-08-07,Wednesday,2070.61438,,
2002-08-08,Thursday,2100.31573,,
2002-08-09,Friday,2119.41693,,start
2002-08-10,Saturday,2119.41693,imputed from 828,
2002-08-11,Sunday,2119.41693,imputed from 829,
2002-08-12,Monday,2121.93207,,
2002-08-13,Tuesday,2116.88851,,
2002-08-14,Wednesday,2093.97992,,
2002-08-15,Thursday,2140.31236,,
2002-08-16,Friday,2161.41209,,start
2002-08-17,Saturday,2161.41209,imputed from 835,
2002-08-18,Sunday,2161.41209,imputed from 836,
2002-08-19,Monday,2166.17186,,
2002-08-20,Tuesday,2212.30282,,
2002-08-21,Wednesday,2190.47079,,
2002-08-22,Thursday,2223.29006,,
2002-08-23,Friday,2217.63766,,start
2002-08-24,Saturday,2217.63766,imputed from 842,
2002-08-25,Sunday,2217.63766,imputed from 843,
2002-08-26,Monday,2216.20666,,
2002-08-27,Tuesday,2207.4283,,
2002-08-28,Wednesday,2193.77768,,
2002-08-29,Thursday,2184.80396,,
2002-08-30,Friday,2176.59823,,start
2002-08-31,Saturday,2176.59823,imputed from 849,
2002-09-01,Sunday,2176.59823,imputed from 850,
2002-09-02,Monday,2187.47303,,
2002-09-03,Tuesday,2154.25331,,
2002-09-04,Wednesday,2103.30885,,
2002-09-05,Thursday,2104.15686,,
2002-09-06,Friday,2118.9797,,start
2002-09-07,Saturday,2118.9797,imputed from 856,
2002-09-08,Sunday,2118.9797,imputed from 857,
2002-09-09,Monday,2145.85464,,
2002-09-10,Tuesday,2160.64342,,
2002-09-11,Wednesday,2196.40796,,
2002-09-12,Thursday,2197.44345,,
2002-09-13,Friday,2205.59926,,start
2002-09-14,Saturday,2205.59926,imputed from 863,
2002-09-15,Sunday,2205.59926,imputed from 864,
2002-09-16,Monday,2196.61669,,
2002-09-17,Tuesday,2234.8762,,
2002-09-18,Wednesday,2174.65805,,
2002-09-19,Thursday,2142.52324,,
2002-09-20,Friday,2130.42727,,start
2002-09-21,Saturday,2130.42727,imputed from 870,
2002-09-22,Sunday,2130.42727,imputed from 871,
2002-09-23,Monday,2111.81122,,
2002-09-24,Tuesday,2089.10662,,
2002-09-25,Wednesday,2067.30725,,
2002-09-26,Thursday,2085.97333,,
2002-09-27,Friday,2088.64819,,start
2002-09-28,Saturday,2088.64819,imputed from 877,
2002-09-29,Sunday,2088.64819,imputed from 878,
2002-09-30,Monday,2012.30222,,
2002-10-01,Tuesday,2036.05801,,
2002-10-02,Wednesday,2057.20385,,
2002-10-03,Thursday,2046.7097,,
2002-10-04,Friday,2068.42989,,start
2002-10-05,Saturday,2068.42989,imputed from 884,
2002-10-06,Sunday,2068.42989,imputed from 885,
2002-10-07,Monday,2038.60198,,
2002-10-08,Tuesday,2046.90234,,
2002-10-09,Wednesday,2010.80688,,
2002-10-10,Thursday,1996.13639,,
2002-10-11,Friday,2027.50957,,start
2002-10-12,Saturday,2027.50957,imputed from 891,
2002-10-13,Sunday,2027.50957,imputed from 892,
2002-10-14,Monday,2030.9684,,
2002-10-15,Tuesday,2081.38938,,
2002-10-16,Wednesday,2086.44457,,
2002-10-17,Thursday,2115.63556,,
2002-10-18,Friday,2125.3634,,start
2002-10-19,Saturday,2125.3634,imputed from 898,
2002-10-20,Sunday,2125.3634,imputed from 899,
2002-10-21,Monday,2127.43646,,
2002-10-22,Tuesday,2110.75859,,
2002-10-23,Wednesday,2130.94014,,
2002-10-24,Thursday,2144.9657,,
2002-10-25,Friday,2129.43553,,start
2002-10-26,Saturday,2129.43553,imputed from 905,
2002-10-27,Sunday,2129.43553,imputed from 906,
2002-10-28,Monday,2135.90968,,
2002-10-29,Tuesday,2112.56054,,
2002-10-30,Wednesday,2103.1673,,
2002-10-31,Thursday,2119.11211,,
2002-11-01,Friday,2096.27567,,start
2002-11-02,Saturday,2096.27567,imputed from 912,
2002-11-03,Sunday,2096.27567,imputed from 913,
2002-11-04,Monday,2133.79659,,
2002-11-05,Tuesday,2132.16194,,
2002-11-06,Wednesday,2149.82023,,
2002-11-07,Thursday,2124.48713,,
2002-11-08,Friday,2080.30202,,start
2002-11-09,Saturday,2080.30202,imputed from 919,
2002-11-10,Sunday,2080.30202,imputed from 920,
2002-11-11,Monday,2045.91504,,
2002-11-12,Tuesday,2049.65288,,
2002-11-13,Wednesday,2053.61052,,
2002-11-14,Thursday,2063.41974,,
2002-11-15,Friday,2082.91715,,start
2002-11-16,Saturday,2082.91715,imputed from 926,
2002-11-17,Sunday,2082.91715,imputed from 927,
2002-11-18,Monday,2092.02468,,
2002-11-19,Tuesday,2066.94931,,
2002-11-20,Wednesday,2100.64793,,
2002-11-21,Thursday,2122.32134,,
2002-11-22,Friday,2145.19573,,start
2002-11-23,Saturday,2145.19573,imputed from 933,
2002-11-24,Sunday,2145.19573,imputed from 934,
2002-11-25,Monday,2143.48145,,
2002-11-26,Tuesday,2132.90014,,
2002-11-27,Wednesday,2115.01126,,
2002-11-28,Thursday,2158.0855,,
2002-11-29,Friday,2154.17106,,start
2002-11-30,Saturday,2154.17106,imputed from 940,
2002-12-01,Sunday,2154.17106,imputed from 941,
2002-12-02,Monday,2170.05759,,
2002-12-03,Tuesday,2156.61605,,
2002-12-04,Wednesday,2121.02721,,
2002-12-05,Thursday,2129.19698,,
2002-12-06,Friday,2104.81025,,start
2002-12-07,Saturday,2104.81025,imputed from 947,
2002-12-08,Sunday,2104.81025,imputed from 948,
2002-12-09,Monday,2114.51846,,
2002-12-10,Tuesday,2070.44288,,
2002-12-11,Wednesday,2057.2574,,
2002-12-12,Thursday,2072.18083,,
2002-12-13,Friday,2055.9575,,start
2002-12-14,Saturday,2055.9575,imputed from 954,
2002-12-15,Sunday,2055.9575,imputed from 955,
2002-12-16,Monday,2038.15817,,
2002-12-17,Tuesday,2050.03602,,
2002-12-18,Wednesday,2047.30339,,
2002-12-19,Thursday,2034.52501,,
2002-12-20,Friday,2047.97042,,start
2002-12-21,Saturday,2047.97042,imputed from 961,
2002-12-22,Sunday,2047.97042,imputed from 962,
2002-12-23,Monday,2060.38575,,
2002-12-24,Tuesday,2041.10968,,
2002-12-25,Wednesday,2041.10968,imputed from 965,
2002-12-26,Thursday,2041.10968,imputed from 966,
2002-12-27,Friday,2013.78645,,start
2002-12-28,Saturday,2013.78645,imputed from 968,
2002-12-29,Sunday,2013.78645,imputed from 969,
2002-12-30,Monday,1982.96572,,
2002-12-31,Tuesday,1966.67398,,
2003-01-01,Wednesday,1966.67398,imputed from 972,
2003-01-02,Thursday,2025.27691,,
2003-01-03,Friday,2051.89395,,start
2003-01-04,Saturday,2051.89395,imputed from 975,
2003-01-05,Sunday,2051.89395,imputed from 976,
2003-01-06,Monday,2091.0714,,
2003-01-07,Tuesday,2104.54818,,
2003-01-08,Wednesday,2075.95076,,
2003-01-09,Thursday,2083.44431,,
2003-01-10,Friday,2092.27768,,start
2003-01-11,Saturday,2092.27768,imputed from 982,
2003-01-12,Sunday,2092.27768,imputed from 983,
2003-01-13,Monday,2096.63068,,
2003-01-14,Tuesday,2104.73826,,
2003-01-15,Wednesday,2103.82027,,
2003-01-16,Thursday,2095.2248,,
2003-01-17,Friday,2094.8291,,start
2003-01-18,Saturday,2094.8291,imputed from 989,
2003-01-19,Sunday,2094.8291,imputed from 990,
2003-01-20,Monday,2091.60345,,
2003-01-21,Tuesday,2073.64001,,
2003-01-22,Wednesday,2040.23206,,
2003-01-23,Thursday,2048.81689,,
2003-01-24,Friday,2048.23637,,start
2003-01-25,Saturday,2048.23637,imputed from 996,
2003-01-26,Sunday,2048.23637,imputed from 997,
2003-01-27,Monday,2029.79531,,
2003-01-28,Tuesday,1995.21031,,
2003-01-29,Wednesday,1979.01234,,
2003-01-30,Thursday,1995.43538,,
2003-01-31,Friday,1999.80521,,start
2003-02-01,Saturday,1999.80521,imputed from 1003,
2003-02-02,Sunday,1999.80521,imputed from 1004,
2003-02-03,Monday,1976.15233,,
2003-02-04,Tuesday,1979.71795,,
2003-02-05,Wednesday,1967.74791,,
2003-02-06,Thursday,1951.33673,,
2003-02-07,Friday,1960.34788,,start
2003-02-08,Saturday,1960.34788,imputed from 1010,
2003-02-09,Sunday,1960.34788,imputed from 1011,
2003-02-10,Monday,1957.48184,,
2003-02-11,Tuesday,1957.89351,,
2003-02-12,Wednesday,1966.34005,,
2003-02-13,Thursday,1926.54871,,
2003-02-14,Friday,1923.95521,,start
2003-02-15,Saturday,1923.95521,imputed from 1017,
2003-02-16,Sunday,1923.95521,imputed from 1018,
2003-02-17,Monday,1945.2655,,
2003-02-18,Tuesday,1957.20748,,
2003-02-19,Wednesday,1967.15677,,
2003-02-20,Thursday,1926.59141,,
2003-02-21,Friday,1934.47076,,start
2003-02-22,Saturday,1934.47076,imputed from 1024,
2003-02-23,Sunday,1934.47076,imputed from 1025,
2003-02-24,Monday,1982.99224,,
2003-02-25,Tuesday,1934.35938,,
2003-02-26,Wednesday,1969.63217,,
2003-02-27,Thursday,1940.45886,,
2003-02-28,Friday,1948.11728,,start
2003-03-01,Saturday,1948.11728,imputed from 1031,
2003-03-02,Sunday,1948.11728,imputed from 1032,
2003-03-03,Monday,1964.93678,,
2003-03-04,Tuesday,1948.48757,,
2003-03-05,Wednesday,1920.94217,,
2003-03-06,Thursday,1920.37974,,
2003-03-07,Friday,1897.28773,,start
2003-03-08,Saturday,1897.28773,imputed from 1038,
2003-03-09,Sunday,1897.28773,imputed from 1039,
2003-03-10,Monday,1887.9348,,
2003-03-11,Tuesday,1845.81791,,
2003-03-12,Wednesday,1815.44203,,
2003-03-13,Thursday,1818.56961,,
2003-03-14,Friday,1904.98618,,start
2003-03-15,Saturday,1904.98618,imputed from 1045,
2003-03-16,Sunday,1904.98618,imputed from 1046,
2003-03-17,Monday,1902.86316,,
2003-03-18,Tuesday,1981.31926,,
2003-03-19,Wednesday,1979.10736,,
2003-03-20,Thursday,1999.45815,,
2003-03-21,Friday,2018.07386,,start
2003-03-22,Saturday,2018.07386,imputed from 1052,
2003-03-23,Sunday,2018.07386,imputed from 1053,
2003-03-24,Monday,1996.57288,,
2003-03-25,Tuesday,1991.20162,,
2003-03-26,Wednesday,2025.24706,,
2003-03-27,Thursday,2038.87622,,
2003-03-28,Friday,2021.23829,,start
2003-03-29,Saturday,2021.23829,imputed from 1059,
2003-03-30,Sunday,2021.23829,imputed from 1060,
2003-03-31,Monday,2005.76503,,
2003-04-01,Tuesday,1994.59032,,
2003-04-02,Wednesday,2023.24353,,
2003-04-03,Thursday,2035.6601,,
2003-04-04,Friday,2074.85332,,start
2003-04-05,Saturday,2074.85332,imputed from 1066,
2003-04-06,Sunday,2074.85332,imputed from 1067,
2003-04-07,Monday,2118.08341,,
2003-04-08,Tuesday,2106.78282,,
2003-04-09,Wednesday,2083.32231,,
2003-04-10,Thursday,2095.30143,,
2003-04-11,Friday,2110.07763,,start
2003-04-12,Saturday,2110.07763,imputed from 1073,
2003-04-13,Sunday,2110.07763,imputed from 1074,
2003-04-14,Monday,2093.45997,,
2003-04-15,Tuesday,2111.64044,,
2003-04-16,Wednesday,2114.88164,,
2003-04-17,Thursday,2114.51931,,
2003-04-18,Friday,2122.57171,,start
2003-04-19,Saturday,2122.57171,imputed from 1080,
2003-04-20,Sunday,2122.57171,imputed from 1081,
2003-04-21,Monday,2122.57171,imputed from 1082,
2003-04-22,Tuesday,2148.40678,,
2003-04-23,Wednesday,2160.33912,,
2003-04-24,Thursday,2142.94111,,
2003-04-25,Friday,2126.84471,,start
2003-04-26,Saturday,2126.84471,imputed from 1087,
2003-04-27,Sunday,2126.84471,imputed from 1088,
2003-04-28,Monday,2140.17026,,
2003-04-29,Tuesday,2150.8724,,
2003-04-30,Wednesday,2139.30876,,
2003-05-01,Thursday,2142.9916,,
2003-05-02,Friday,2118.90126,,start
2003-05-03,Saturday,2118.90126,imputed from 1094,
2003-05-04,Sunday,2118.90126,imputed from 1095,
2003-05-05,Monday,2143.3324,,
2003-05-06,Tuesday,2130.22243,,
2003-05-07,Wednesday,2118.8852,,
2003-05-08,Thursday,2106.85759,,
2003-05-09,Friday,2103.85893,,start
2003-05-10,Saturday,2103.85893,imputed from 1101,
2003-05-11,Sunday,2103.85893,imputed from 1102,
2003-05-12,Monday,2134.92096,,
2003-05-13,Tuesday,2140.214,,
2003-05-14,Wednesday,2125.66872,,
2003-05-15,Thursday,2113.3841,,
2003-05-16,Friday,2120.04288,,start
2003-05-17,Saturday,2120.04288,imputed from 1108,
2003-05-18,Sunday,2120.04288,imputed from 1109,
2003-05-19,Monday,2118.90686,,
2003-05-20,Tuesday,2103.8787,,
2003-05-21,Wednesday,2106.94835,,
2003-05-22,Thursday,2131.20677,,
2003-05-23,Friday,2145.01861,,start
2003-05-24,Saturday,2145.01861,imputed from 1115,
2003-05-25,Sunday,2145.01861,imputed from 1116,
2003-05-26,Monday,2146.45356,,
2003-05-27,Tuesday,2117.3219,,
2003-05-28,Wednesday,2138.28701,,
2003-05-29,Thursday,2118.73265,,
2003-05-30,Friday,2149.06463,,start
2003-05-31,Saturday,2149.06463,imputed from 1122,
2003-06-01,Sunday,2149.06463,imputed from 1123,
2003-06-02,Monday,2186.30198,,
2003-06-03,Tuesday,2202.98428,,
2003-06-04,Wednesday,2230.64152,,
2003-06-05,Thursday,2209.87286,,
2003-06-06,Friday,2249.41762,,start
2003-06-07,Saturday,2249.41762,imputed from 1129,
2003-06-08,Sunday,2249.41762,imputed from 1130,
2003-06-09,Monday,2221.83534,,
2003-06-10,Tuesday,2229.7377,,
2003-06-11,Wednesday,2256.77393,,
2003-06-12,Thursday,2280.81657,,
2003-06-13,Friday,2266.04689,,start
2003-06-14,Saturday,2266.04689,imputed from 1136,
2003-06-15,Sunday,2266.04689,imputed from 1137,
2003-06-16,Monday,2278.88728,,
2003-06-17,Tuesday,2302.75056,,
2003-06-18,Wednesday,2326.81523,,
2003-06-19,Thursday,2322.45092,,
2003-06-20,Friday,2320.10889,,start
2003-06-21,Saturday,2320.10889,imputed from 1143,
2003-06-22,Sunday,2320.10889,imputed from 1144,
2003-06-23,Monday,2285.15817,,
2003-06-24,Tuesday,2290.70238,,
2003-06-25,Wednesday,2306.60019,,
2003-06-26,Thursday,2285.80106,,
2003-06-27,Friday,2312.22584,,start
2003-06-28,Saturday,2312.22584,imputed from 1150,
2003-06-29,Sunday,2312.22584,imputed from 1151,
2003-06-30,Monday,2310.09069,,
2003-07-01,Tuesday,2333.85993,,
2003-07-02,Wednesday,2354.14915,,
2003-07-03,Thursday,2360.57554,,
2003-07-04,Friday,2337.13565,,start
2003-07-05,Saturday,2337.13565,imputed from 1157,
2003-07-06,Sunday,2337.13565,imputed from 1158,
2003-07-07,Monday,2380.3419,,
2003-07-08,Tuesday,2305.30654,,
2003-07-09,Wednesday,2293.84373,,
2003-07-10,Thursday,2286.9208,,
2003-07-11,Friday,2317.66072,,start
2003-07-12,Saturday,2317.66072,imputed from 1164,
2003-07-13,Sunday,2317.66072,imputed from 1165,
2003-07-14,Monday,2350.19022,,
2003-07-15,Tuesday,2351.53359,,
2003-07-16,Wednesday,2357.62123,,
2003-07-17,Thursday,2328.66032,,
2003-07-18,Friday,2291.8278,,start
2003-07-19,Saturday,2291.8278,imputed from 1171,
2003-07-20,Sunday,2291.8278,imputed from 1172,
2003-07-21,Monday,2301.76202,,
2003-07-22,Tuesday,2285.82376,,
2003-07-23,Wednesday,2313.99861,,
2003-07-24,Thursday,2334.61011,,
2003-07-25,Friday,2329.02075,,start
2003-07-26,Saturday,2329.02075,imputed from 1178,
2003-07-27,Sunday,2329.02075,imputed from 1179,
2003-07-28,Monday,2349.64533,,
2003-07-29,Tuesday,2350.94481,,
2003-07-30,Wednesday,2316.39751,,
2003-07-31,Thursday,2333.64845,,
2003-08-01,Friday,2354.25664,,start
2003-08-02,Saturday,2354.25664,imputed from 1185,
2003-08-03,Sunday,2354.25664,imputed from 1186,
2003-08-04,Monday,2289.87014,,
2003-08-05,Tuesday,2304.44969,,
2003-08-06,Wednesday,2302.39087,,
2003-08-07,Thursday,2312.63919,,
2003-08-08,Friday,2349.75384,,start
2003-08-09,Saturday,2349.75384,imputed from 1192,
2003-08-10,Sunday,2349.75384,imputed from 1193,
2003-08-11,Monday,2364.20778,,
2003-08-12,Tuesday,2375.70442,,
2003-08-13,Wednesday,2389.47932,,
2003-08-14,Thursday,2383.35793,,
2003-08-15,Friday,2394.68357,,start
