date,weekday,RX1_Comdty_PX-LAST-CHF,imputed,RX1_Comdty_start
2017-03-23,Thursday,154.03158,,
2017-03-24,Friday,154.15434,,start
2017-03-25,Saturday,154.15434,imputed from 7161,
2017-03-26,Sunday,154.15434,imputed from 7162,
2017-03-27,Monday,154.25072,,
2017-03-28,Tuesday,154.51233,,
2017-03-29,Wednesday,155.33228,,
2017-03-30,Thursday,155.19567,,
2017-03-31,Friday,155.24575,,start
2017-04-01,Saturday,155.24575,imputed from 7168,
2017-04-02,Sunday,155.24575,imputed from 7169,
2017-04-03,Monday,155.7384,,
2017-04-04,Tuesday,156.16116,,
2017-04-05,Wednesday,156.51543,,
2017-04-06,Thursday,156.17667,,
2017-04-07,Friday,156.41227,,start
2017-04-08,Saturday,156.41227,imputed from 7175,
2017-04-09,Sunday,156.41227,imputed from 7176,
2017-04-10,Monday,156.59258,,
2017-04-11,Tuesday,156.95187,,
2017-04-12,Wednesday,156.70078,,
2017-04-13,Thursday,157.00974,,
2017-04-14,Friday,157.00974,imputed from 7181,start
2017-04-15,Saturday,157.00974,imputed from 7182,
2017-04-16,Sunday,157.00974,imputed from 7183,
2017-04-17,Monday,157.00974,imputed from 7184,
2017-04-18,Tuesday,157.18719,,
2017-04-19,Wednesday,156.96074,,
2017-04-20,Thursday,156.72902,,
2017-04-21,Friday,156.23767,,start
2017-04-22,Saturday,156.23767,imputed from 7189,
2017-04-23,Sunday,156.23767,imputed from 7190,
2017-04-24,Monday,156.81001,,
2017-04-25,Tuesday,157.24955,,
2017-04-26,Wednesday,157.05161,,
2017-04-27,Thursday,157.48574,,
2017-04-28,Friday,157.57607,,start
2017-04-29,Saturday,157.57607,imputed from 7196,
2017-04-30,Sunday,157.57607,imputed from 7197,
2017-05-01,Monday,157.57607,imputed from 7198,
2017-05-02,Tuesday,157.54479,,
2017-05-03,Wednesday,157.418,,
2017-05-04,Thursday,156.86345,,
2017-05-05,Friday,156.55157,,start
2017-05-06,Saturday,156.55157,imputed from 7203,
2017-05-07,Sunday,156.55157,imputed from 7204,
2017-05-08,Monday,157.46038,,
2017-05-09,Tuesday,158.18896,,
2017-05-10,Wednesday,158.32302,,
2017-05-11,Thursday,157.81752,,
2017-05-12,Friday,158.23763,,start
2017-05-13,Saturday,158.23763,imputed from 7210,
2017-05-14,Sunday,158.23763,imputed from 7211,
2017-05-15,Monday,157.84533,,
2017-05-16,Tuesday,157.81228,,
2017-05-17,Wednesday,158.25302,,
2017-05-18,Thursday,157.9944,,
2017-05-19,Friday,158.17175,,start
2017-05-20,Saturday,158.17175,imputed from 7217,
2017-05-21,Sunday,158.17175,imputed from 7218,
2017-05-22,Monday,158.21416,,
2017-05-23,Tuesday,157.76419,,
2017-05-24,Wednesday,157.93465,,
2017-05-25,Thursday,158.14014,,
2017-05-26,Friday,158.47003,,start
2017-05-27,Saturday,158.47003,imputed from 7224,
2017-05-28,Sunday,158.47003,imputed from 7225,
2017-05-29,Monday,159.1845,,
2017-05-30,Tuesday,159.10099,,
2017-05-31,Wednesday,158.77658,,
2017-06-01,Thursday,158.9122,,
2017-06-02,Friday,158.99585,,start
2017-06-03,Saturday,158.99585,imputed from 7231,
2017-06-04,Sunday,158.99585,imputed from 7232,
2017-06-05,Monday,158.72527,,
2017-06-06,Tuesday,158.92345,,
2017-06-07,Wednesday,159.16801,,
2017-06-08,Thursday,159.08036,,
2017-06-09,Friday,158.96579,,start
2017-06-10,Saturday,158.96579,imputed from 7238,
2017-06-11,Sunday,158.96579,imputed from 7239,
2017-06-12,Monday,159.17113,,
2017-06-13,Tuesday,159.04763,,
2017-06-14,Wednesday,160.25525,,
2017-06-15,Thursday,158.91618,,
2017-06-16,Friday,159.48897,,start
2017-06-17,Saturday,159.48897,imputed from 7245,
2017-06-18,Sunday,159.48897,imputed from 7246,
2017-06-19,Monday,159.01674,,
2017-06-20,Tuesday,159.02035,,
2017-06-21,Wednesday,159.07279,,
2017-06-22,Thursday,159.00621,,
2017-06-23,Friday,159.14442,,start
2017-06-24,Saturday,159.14442,imputed from 7252,
2017-06-25,Sunday,159.14442,imputed from 7253,
2017-06-26,Monday,159.47778,,
2017-06-27,Tuesday,158.358,,
2017-06-28,Wednesday,158.59368,,
2017-06-29,Thursday,157.47814,,
2017-06-30,Friday,157.36326,,start
2017-07-01,Saturday,157.36326,imputed from 7259,
2017-07-02,Sunday,157.36326,imputed from 7260,
2017-07-03,Monday,157.24254,,
2017-07-04,Tuesday,157.48446,,
2017-07-05,Wednesday,157.36554,,
2017-07-06,Thursday,156.68063,,
2017-07-07,Friday,156.76644,,start
2017-07-08,Saturday,156.76644,imputed from 7266,
2017-07-09,Sunday,156.76644,imputed from 7267,
2017-07-10,Monday,157.38273,,
2017-07-11,Tuesday,157.69598,,
2017-07-12,Wednesday,157.90366,,
2017-07-13,Thursday,157.87765,,
2017-07-14,Friday,158.21983,,start
2017-07-15,Saturday,158.21983,imputed from 7273,
2017-07-16,Sunday,158.21983,imputed from 7274,
2017-07-17,Monday,158.20827,,
2017-07-18,Tuesday,158.3152,,
2017-07-19,Wednesday,158.17238,,
2017-07-20,Thursday,159.12819,,
2017-07-21,Friday,159.26912,,start
2017-07-22,Saturday,159.26912,imputed from 7280,
2017-07-23,Sunday,159.26912,imputed from 7281,
2017-07-24,Monday,159.01273,,
2017-07-25,Tuesday,158.84886,,
2017-07-26,Wednesday,160.12453,,
2017-07-27,Thursday,162.17337,,
2017-07-28,Friday,163.6343,,start
2017-07-29,Saturday,163.6343,imputed from 7287,
2017-07-30,Sunday,163.6343,imputed from 7288,
2017-07-31,Monday,164.22262,,
2017-08-01,Tuesday,164.74463,,
2017-08-02,Wednesday,166.37157,,
2017-08-03,Thursday,167.00727,,
2017-08-04,Friday,165.59162,,start
2017-08-05,Saturday,165.59162,imputed from 7294,
2017-08-06,Sunday,165.59162,imputed from 7295,
2017-08-07,Monday,166.44588,,
2017-08-08,Tuesday,166.00618,,
2017-08-09,Wednesday,165.01783,,
2017-08-10,Thursday,165.18937,,
2017-08-11,Friday,166.17825,,start
2017-08-12,Saturday,166.17825,imputed from 7301,
2017-08-13,Sunday,166.17825,imputed from 7302,
2017-08-14,Monday,166.88682,,
2017-08-15,Tuesday,166.09902,,
2017-08-16,Wednesday,165.67283,,
2017-08-17,Thursday,164.47888,,
2017-08-18,Friday,165.65433,,start
2017-08-19,Saturday,165.65433,imputed from 7308,
2017-08-20,Sunday,165.65433,imputed from 7309,
2017-08-21,Monday,166.13668,,
2017-08-22,Tuesday,166.15274,,
2017-08-23,Wednesday,166.95266,,
2017-08-24,Thursday,166.58289,,
2017-08-25,Friday,166.43503,,start
2017-08-26,Saturday,166.43503,imputed from 7315,
2017-08-27,Sunday,166.43503,imputed from 7316,
2017-08-28,Monday,167.5902,,
2017-08-29,Tuesday,167.82045,,
2017-08-30,Wednesday,167.78068,,
2017-08-31,Thursday,167.55245,,
2017-09-01,Friday,167.54351,,start
2017-09-02,Saturday,167.54351,imputed from 7322,
2017-09-03,Sunday,167.54351,imputed from 7323,
2017-09-04,Monday,167.04951,,
2017-09-05,Tuesday,167.20766,,
2017-09-06,Wednesday,167.63043,,
2017-09-07,Thursday,168.46207,,
2017-09-08,Friday,167.69124,,start
2017-09-09,Saturday,167.69124,imputed from 7329,
2017-09-10,Sunday,167.69124,imputed from 7330,
2017-09-11,Monday,167.84294,,
2017-09-12,Tuesday,168.02509,,
2017-09-13,Wednesday,167.69136,,
2017-09-14,Thursday,167.61982,,
2017-09-15,Friday,167.06748,,start
2017-09-16,Saturday,167.06748,imputed from 7336,
2017-09-17,Sunday,167.06748,imputed from 7337,
2017-09-18,Monday,167.14088,,
2017-09-19,Tuesday,168.06663,,
2017-09-20,Wednesday,168.25564,,
2017-09-21,Thursday,168.79463,,
2017-09-22,Friday,168.71724,,start
2017-09-23,Saturday,168.71724,imputed from 7343,
2017-09-24,Sunday,168.71724,imputed from 7344,
2017-09-25,Monday,167.57372,,
2017-09-26,Tuesday,167.21378,,
2017-09-27,Wednesday,166.31582,,
2017-09-28,Thursday,166.18113,,
2017-09-29,Friday,166.51185,,start
2017-09-30,Saturday,166.51185,imputed from 7350,
2017-10-01,Sunday,166.51185,imputed from 7351,
2017-10-02,Monday,166.8056,,
2017-10-03,Tuesday,166.6558,,
2017-10-04,Wednesday,167.2791,,
2017-10-05,Thursday,167.02226,,
2017-10-06,Friday,167.13983,,start
2017-10-07,Saturday,167.13983,imputed from 7357,
2017-10-08,Sunday,167.13983,imputed from 7358,
2017-10-09,Monday,168.00729,,
2017-10-10,Tuesday,168.00017,,
2017-10-11,Wednesday,168.15502,,
2017-10-12,Thursday,168.40408,,
2017-10-13,Friday,168.86707,,start
2017-10-14,Saturday,168.86707,imputed from 7364,
2017-10-15,Sunday,168.86707,imputed from 7365,
2017-10-16,Monday,168.94049,,
2017-10-17,Tuesday,169.26401,,
2017-10-18,Wednesday,169.51622,,
2017-10-19,Thursday,169.35663,,
2017-10-20,Friday,169.16411,,start
2017-10-21,Saturday,169.16411,imputed from 7371,
2017-10-22,Sunday,169.16411,imputed from 7372,
2017-10-23,Monday,169.2497,,
2017-10-24,Tuesday,169.52548,,
2017-10-25,Wednesday,169.93408,,
2017-10-26,Thursday,170.06087,,
2017-10-27,Friday,169.93376,,start
2017-10-28,Saturday,169.93376,imputed from 7378,
2017-10-29,Sunday,169.93376,imputed from 7379,
2017-10-30,Monday,170.26809,,
2017-10-31,Tuesday,170.76204,,
2017-11-01,Wednesday,171.09529,,
2017-11-02,Thursday,171.33057,,
2017-11-03,Friday,170.97946,,start
2017-11-04,Saturday,170.97946,imputed from 7385,
2017-11-05,Sunday,170.97946,imputed from 7386,
2017-11-06,Monday,170.98469,,
2017-11-07,Tuesday,170.8579,,
2017-11-08,Wednesday,171.2486,,
2017-11-09,Thursday,169.93621,,
2017-11-10,Friday,170.16425,,start
2017-11-11,Saturday,170.16425,imputed from 7392,
2017-11-12,Sunday,170.16425,imputed from 7393,
2017-11-13,Monday,170.26097,,
2017-11-14,Tuesday,171.0992,,
2017-11-15,Wednesday,171.50859,,
2017-11-16,Thursday,171.93552,,
2017-11-17,Friday,171.72932,,start
2017-11-18,Saturday,171.72932,imputed from 7399,
2017-11-19,Sunday,171.72932,imputed from 7400,
2017-11-20,Monday,171.69153,,
2017-11-21,Tuesday,171.69021,,
2017-11-22,Wednesday,170.88508,,
2017-11-23,Thursday,171.43732,,
2017-11-24,Friday,172.03501,,start
2017-11-25,Saturday,172.03501,imputed from 7406,
2017-11-26,Sunday,172.03501,imputed from 7407,
2017-11-27,Monday,172.2043,,
2017-11-28,Tuesday,172.17215,,
2017-11-29,Wednesday,171.44815,,
2017-11-30,Thursday,172.14101,,
2017-12-01,Friday,171.80977,,start
2017-12-02,Saturday,171.80977,imputed from 7413,
2017-12-03,Sunday,171.80977,imputed from 7414,
2017-12-04,Monday,172.48772,,
2017-12-05,Tuesday,172.44151,,
2017-12-06,Wednesday,172.92861,,
2017-12-07,Thursday,173.56193,,
2017-12-08,Friday,172.95312,,start
2017-12-09,Saturday,172.95312,imputed from 7420,
2017-12-10,Sunday,172.95312,imputed from 7421,
2017-12-11,Monday,173.11074,,
2017-12-12,Tuesday,172.03539,,
2017-12-13,Wednesday,171.96406,,
2017-12-14,Thursday,172.39189,,
2017-12-15,Friday,172.72656,,start
2017-12-16,Saturday,172.72656,imputed from 7427,
2017-12-17,Sunday,172.72656,imputed from 7428,
2017-12-18,Monday,171.93766,,
2017-12-19,Tuesday,171.55135,,
2017-12-20,Wednesday,171.53378,,
2017-12-21,Thursday,171.94562,,
2017-12-22,Friday,171.89622,,start
2017-12-23,Saturday,171.89622,imputed from 7434,
2017-12-24,Sunday,171.89622,imputed from 7435,
2017-12-25,Monday,171.89622,imputed from 7436,
2017-12-26,Tuesday,171.89622,imputed from 7437,
2017-12-27,Wednesday,172.6108,,
2017-12-28,Thursday,171.35361,,
2017-12-29,Friday,171.39817,,start
2017-12-30,Saturday,171.39817,imputed from 7441,
2017-12-31,Sunday,171.39817,imputed from 7442,
2018-01-01,Monday,171.39817,imputed from 7443,
2018-01-02,Tuesday,171.10769,,
2018-01-03,Wednesday,171.87383,,
2018-01-04,Thursday,172.18167,,
2018-01-05,Friday,172.02925,,start
2018-01-06,Saturday,172.02925,imputed from 7448,
2018-01-07,Sunday,172.02925,imputed from 7449,
2018-01-08,Monday,171.3891,,
2018-01-09,Tuesday,171.26549,,
2018-01-10,Wednesday,170.74329,,
2018-01-11,Thursday,170.5041,,
2018-01-12,Friday,171.26558,,start
2018-01-13,Saturday,171.26558,imputed from 7455,
2018-01-14,Sunday,171.26558,imputed from 7456,
2018-01-15,Monday,171.50234,,
2018-01-16,Tuesday,171.65522,,
2018-01-17,Wednesday,171.41034,,
2018-01-18,Thursday,170.65538,,
2018-01-19,Friday,171.25906,,start
2018-01-20,Saturday,171.25906,imputed from 7462,
2018-01-21,Sunday,171.25906,imputed from 7463,
2018-01-22,Monday,171.65884,,
2018-01-23,Tuesday,171.51244,,
2018-01-24,Wednesday,170.28782,,
2018-01-25,Thursday,169.33172,,
2018-01-26,Friday,168.35738,,start
2018-01-27,Saturday,168.35738,imputed from 7469,
2018-01-28,Sunday,168.35738,imputed from 7470,
2018-01-29,Monday,166.67447,,
2018-01-30,Tuesday,166.95031,,
2018-01-31,Wednesday,166.58391,,
2018-02-01,Thursday,166.56539,,
2018-02-02,Friday,165.75501,,start
2018-02-03,Saturday,165.75501,imputed from 7476,
2018-02-04,Sunday,165.75501,imputed from 7477,
2018-02-05,Monday,166.5747,,
2018-02-06,Tuesday,167.14169,,
2018-02-07,Wednesday,166.06648,,
2018-02-08,Thursday,163.93476,,
2018-02-09,Friday,164.28835,,start
2018-02-10,Saturday,164.28835,imputed from 7483,
2018-02-11,Sunday,164.28835,imputed from 7484,
2018-02-12,Monday,164.82497,,
2018-02-13,Tuesday,165.18791,,
2018-02-14,Wednesday,165.26314,,
2018-02-15,Thursday,165.12769,,
2018-02-16,Friday,165.44312,,start
2018-02-17,Saturday,165.44312,imputed from 7490,
2018-02-18,Sunday,165.44312,imputed from 7491,
2018-02-19,Monday,165.25074,,
2018-02-20,Tuesday,165.74946,,
2018-02-21,Wednesday,165.78817,,
2018-02-22,Thursday,165.60327,,
2018-02-23,Friday,166.21637,,start
2018-02-24,Saturday,166.21637,imputed from 7497,
2018-02-25,Sunday,166.21637,imputed from 7498,
2018-02-26,Monday,166.80703,,
2018-02-27,Tuesday,165.83127,,
2018-02-28,Wednesday,166.48686,,
2018-03-01,Thursday,167.13494,,
2018-03-02,Friday,167.11648,,start
2018-03-03,Saturday,167.11648,imputed from 7504,
2018-03-04,Sunday,167.11648,imputed from 7505,
2018-03-05,Monday,167.88757,,
2018-03-06,Tuesday,168.04382,,
2018-03-07,Wednesday,169.07287,,
2018-03-08,Thursday,169.41811,,
2018-03-09,Friday,169.22777,,start
2018-03-10,Saturday,169.22777,imputed from 7511,
2018-03-11,Sunday,169.22777,imputed from 7512,
2018-03-12,Monday,169.2631,,
2018-03-13,Tuesday,169.73745,,
2018-03-14,Wednesday,170.16828,,
2018-03-15,Thursday,170.444,,
2018-03-16,Friday,170.61422,,start
2018-03-17,Saturday,170.61422,imputed from 7518,
2018-03-18,Sunday,170.61422,imputed from 7519,
2018-03-19,Monday,171.11672,,
2018-03-20,Tuesday,170.47441,,
2018-03-21,Wednesday,170.11945,,
2018-03-22,Thursday,171.35175,,
2018-03-23,Friday,171.42468,,start
2018-03-24,Saturday,171.42468,imputed from 7525,
2018-03-25,Sunday,171.42468,imputed from 7526,
2018-03-26,Monday,172.09859,,
2018-03-27,Tuesday,172.48122,,
2018-03-28,Wednesday,172.85469,,
2018-03-29,Thursday,172.77388,,
2018-03-30,Friday,172.77388,imputed from 7531,start
2018-03-31,Saturday,172.77388,imputed from 7532,
2018-04-01,Sunday,172.77388,imputed from 7533,
2018-04-02,Monday,172.77388,imputed from 7534,
2018-04-03,Tuesday,172.67394,,
2018-04-04,Wednesday,173.29286,,
2018-04-05,Thursday,172.6778,,
2018-04-06,Friday,173.25207,,start
2018-04-07,Saturday,173.25207,imputed from 7539,
2018-04-08,Sunday,173.25207,imputed from 7540,
2018-04-09,Monday,173.04838,,
2018-04-10,Tuesday,173.04922,,
2018-04-11,Wednesday,174.23105,,
2018-04-12,Thursday,174.07673,,
2018-04-13,Friday,174.2262,,start
2018-04-14,Saturday,174.2262,imputed from 7546,
2018-04-15,Sunday,174.2262,imputed from 7547,
2018-04-16,Monday,174.0882,,
2018-04-17,Tuesday,175.28022,,
2018-04-18,Wednesday,175.49316,,
2018-04-19,Thursday,174.6618,,
2018-04-20,Friday,174.58356,,start
2018-04-21,Saturday,174.58356,imputed from 7553,
2018-04-22,Sunday,174.58356,imputed from 7554,
2018-04-23,Monday,173.72162,,
2018-04-24,Tuesday,174.02232,,
2018-04-25,Wednesday,173.92586,,
2018-04-26,Thursday,174.70382,,
2018-04-27,Friday,174.90887,,start
2018-04-28,Saturday,174.90887,imputed from 7560,
2018-04-29,Sunday,174.90887,imputed from 7561,
2018-04-30,Monday,175.08262,,
2018-05-01,Tuesday,175.08262,imputed from 7563,
2018-05-02,Wednesday,174.48381,,
2018-05-03,Thursday,175.49326,,
2018-05-04,Friday,175.27998,,start
2018-05-05,Saturday,175.27998,imputed from 7567,
2018-05-06,Sunday,175.27998,imputed from 7568,
2018-05-07,Monday,175.51352,,
2018-05-08,Tuesday,174.12514,,
2018-05-09,Wednesday,174.27915,,
2018-05-10,Thursday,175.06565,,
2018-05-11,Friday,174.9709,,start
2018-05-12,Saturday,174.9709,imputed from 7574,
2018-05-13,Sunday,174.9709,imputed from 7575,
2018-05-14,Monday,174.11956,,
2018-05-15,Tuesday,172.53684,,
2018-05-16,Wednesday,172.10298,,
2018-05-17,Thursday,171.82106,,
2018-05-18,Friday,171.66112,,start
2018-05-19,Saturday,171.66112,imputed from 7581,
2018-05-20,Sunday,171.66112,imputed from 7582,
2018-05-21,Monday,172.31221,,
2018-05-22,Tuesday,171.37521,,
2018-05-23,Wednesday,171.43679,,
2018-05-24,Thursday,171.72463,,
2018-05-25,Friday,171.57223,,start
2018-05-26,Saturday,171.57223,imputed from 7588,
2018-05-27,Sunday,171.57223,imputed from 7589,
2018-05-28,Monday,172.32859,,
2018-05-29,Tuesday,171.79278,,
2018-05-30,Wednesday,172.05545,,
2018-05-31,Thursday,171.64121,,
2018-06-01,Friday,171.42341,,start
2018-06-02,Saturday,171.42341,imputed from 7595,
2018-06-03,Sunday,171.42341,imputed from 7596,
2018-06-04,Monday,171.26432,,
2018-06-05,Tuesday,171.49604,,
2018-06-06,Wednesday,171.33893,,
2018-06-07,Thursday,170.52015,,
2018-06-08,Friday,171.5026,,start
2018-06-09,Saturday,171.5026,imputed from 7602,
2018-06-10,Sunday,171.5026,imputed from 7603,
2018-06-11,Monday,170.97984,,
2018-06-12,Tuesday,170.773,,
2018-06-13,Wednesday,171.20278,,
2018-06-14,Thursday,171.26941,,
2018-06-15,Friday,171.71715,,start
2018-06-16,Saturday,171.71715,imputed from 7609,
2018-06-17,Sunday,171.71715,imputed from 7610,
2018-06-18,Monday,171.43083,,
2018-06-19,Tuesday,171.45457,,
2018-06-20,Wednesday,171.74935,,
2018-06-21,Thursday,171.95216,,
2018-06-22,Friday,172.03668,,start
2018-06-23,Saturday,172.03668,imputed from 7616,
2018-06-24,Sunday,172.03668,imputed from 7617,
2018-06-25,Monday,172.49302,,
2018-06-26,Tuesday,172.50453,,
2018-06-27,Wednesday,172.53472,,
2018-06-28,Thursday,172.87817,,
2018-06-29,Friday,173.46838,,start
2018-06-30,Saturday,173.46838,imputed from 7623,
2018-07-01,Sunday,173.46838,imputed from 7624,
2018-07-02,Monday,173.03499,,
2018-07-03,Tuesday,173.38799,,
2018-07-04,Wednesday,173.40718,,
2018-07-05,Thursday,174.09852,,
2018-07-06,Friday,174.37801,,start
2018-07-07,Saturday,174.37801,imputed from 7630,
2018-07-08,Sunday,174.37801,imputed from 7631,
2018-07-09,Monday,174.60788,,
2018-07-10,Tuesday,174.24087,,
2018-07-11,Wednesday,174.22665,,
2018-07-12,Thursday,175.42422,,
2018-07-13,Friday,175.75812,,start
2018-07-14,Saturday,175.75812,imputed from 7637,
2018-07-15,Sunday,175.75812,imputed from 7638,
2018-07-16,Monday,174.7072,,
2018-07-17,Tuesday,174.8275,,
2018-07-18,Wednesday,174.7624,,
2018-07-19,Thursday,174.57761,,
2018-07-20,Friday,174.36067,,start
2018-07-21,Saturday,174.36067,imputed from 7644,
2018-07-22,Sunday,174.36067,imputed from 7645,
2018-07-23,Monday,173.45384,,
2018-07-24,Tuesday,173.63863,,
2018-07-25,Wednesday,173.62043,,
2018-07-26,Thursday,173.05771,,
2018-07-27,Friday,172.98804,,start
2018-07-28,Saturday,172.98804,imputed from 7651,
2018-07-29,Sunday,172.98804,imputed from 7652,
2018-07-30,Monday,172.16898,,
2018-07-31,Tuesday,172.42852,,
2018-08-01,Wednesday,171.55128,,
2018-08-02,Thursday,171.53799,,
2018-08-03,Friday,171.84156,,start
2018-08-04,Saturday,171.84156,imputed from 7658,
2018-08-05,Sunday,171.84156,imputed from 7659,
2018-08-06,Monday,172.32685,,
2018-08-07,Tuesday,172.18479,,
2018-08-08,Wednesday,172.21689,,
2018-08-09,Thursday,171.581,,
2018-08-10,Friday,170.78968,,start
2018-08-11,Saturday,170.78968,imputed from 7665,
2018-08-12,Sunday,170.78968,imputed from 7666,
2018-08-13,Monday,170.41638,,
2018-08-14,Tuesday,169.46581,,
2018-08-15,Wednesday,170.06628,,
2018-08-16,Thursday,170.54796,,
2018-08-17,Friday,171.08496,,start
2018-08-18,Saturday,171.08496,imputed from 7672,
2018-08-19,Sunday,171.08496,imputed from 7673,
2018-08-20,Monday,171.67303,,
2018-08-21,Tuesday,171.4187,,
2018-08-22,Wednesday,171.19061,,
2018-08-23,Thursday,171.08364,,
2018-08-24,Friday,171.64789,,start
2018-08-25,Saturday,171.64789,imputed from 7679,
2018-08-26,Sunday,171.64789,imputed from 7680,
2018-08-27,Monday,171.46876,,
2018-08-28,Tuesday,171.04515,,
2018-08-29,Wednesday,169.97329,,
2018-08-30,Thursday,169.91874,,
2018-08-31,Friday,169.19364,,start
2018-09-01,Saturday,169.19364,imputed from 7686,
2018-09-02,Sunday,169.19364,imputed from 7687,
2018-09-03,Monday,169.31263,,
2018-09-04,Tuesday,169.34269,,
2018-09-05,Wednesday,168.96483,,
2018-09-06,Thursday,168.68943,,
2018-09-07,Friday,167.726,,start
2018-09-08,Saturday,167.726,imputed from 7693,
2018-09-09,Sunday,167.726,imputed from 7694,
2018-09-10,Monday,168.95151,,
2018-09-11,Tuesday,168.21184,,
2018-09-12,Wednesday,168.58345,,
2018-09-13,Thursday,168.60518,,
2018-09-14,Friday,167.58639,,start
2018-09-15,Saturday,167.58639,imputed from 7700,
2018-09-16,Sunday,167.58639,imputed from 7701,
2018-09-17,Monday,167.49708,,
2018-09-18,Tuesday,167.0369,,
2018-09-19,Wednesday,167.60104,,
2018-09-20,Thursday,167.8789,,
2018-09-21,Friday,167.55817,,start
2018-09-22,Saturday,167.55817,imputed from 7707,
2018-09-23,Sunday,167.55817,imputed from 7708,
2018-09-24,Monday,167.7087,,
2018-09-25,Tuesday,167.65878,,
2018-09-26,Wednesday,167.93967,,
2018-09-27,Thursday,168.80006,,
2018-09-28,Friday,168.48094,,start
2018-09-29,Saturday,168.48094,imputed from 7714,
2018-09-30,Sunday,168.48094,imputed from 7715,
2018-10-01,Monday,169.13048,,
2018-10-02,Tuesday,169.8547,,
2018-10-03,Wednesday,169.48682,,
2018-10-04,Thursday,168.87007,,
2018-10-05,Friday,168.4235,,start
2018-10-06,Saturday,168.4235,imputed from 7721,
2018-10-07,Sunday,168.4235,imputed from 7722,
2018-10-08,Monday,168.52361,,
2018-10-09,Tuesday,168.52014,,
2018-10-10,Wednesday,168.92256,,
2018-10-11,Thursday,170.09122,,
2018-10-12,Friday,169.97081,,start
2018-10-13,Saturday,169.97081,imputed from 7728,
2018-10-14,Sunday,169.97081,imputed from 7729,
2018-10-15,Monday,169.72507,,
2018-10-16,Tuesday,170.30652,,
2018-10-17,Wednesday,170.4903,,
2018-10-18,Thursday,170.30272,,
2018-10-19,Friday,171.26467,,start
2018-10-20,Saturday,171.26467,imputed from 7735,
2018-10-21,Sunday,171.26467,imputed from 7736,
2018-10-22,Monday,170.45939,,
2018-10-23,Tuesday,170.79118,,
2018-10-24,Wednesday,170.39326,,
2018-10-25,Thursday,170.44994,,
2018-10-26,Friday,171.27525,,start
2018-10-27,Saturday,171.27525,imputed from 7742,
2018-10-28,Sunday,171.27525,imputed from 7743,
2018-10-29,Monday,171.11439,,
2018-10-30,Tuesday,171.18637,,
2018-10-31,Wednesday,171.10941,,
2018-11-01,Thursday,171.04727,,
2018-11-02,Friday,170.69635,,start
2018-11-03,Saturday,170.69635,imputed from 7749,
2018-11-04,Sunday,170.69635,imputed from 7750,
2018-11-05,Monday,171.14734,,
2018-11-06,Tuesday,171.17216,,
2018-11-07,Wednesday,171.01814,,
2018-11-08,Thursday,170.68697,,
2018-11-09,Friday,170.62889,,start
2018-11-10,Saturday,170.62889,imputed from 7756,
2018-11-11,Sunday,170.62889,imputed from 7757,
2018-11-12,Monday,170.13373,,
2018-11-13,Tuesday,170.49216,,
2018-11-14,Wednesday,170.497,,
2018-11-15,Thursday,171.33954,,
2018-11-16,Friday,171.5728,,start
2018-11-17,Saturday,171.5728,imputed from 7763,
2018-11-18,Sunday,171.5728,imputed from 7764,
2018-11-19,Monday,170.9021,,
2018-11-20,Tuesday,170.4136,,
2018-11-21,Wednesday,170.2644,,
2018-11-22,Thursday,170.61679,,
2018-11-23,Friday,170.4824,,start
2018-11-24,Saturday,170.4824,imputed from 7770,
2018-11-25,Sunday,170.4824,imputed from 7771,
2018-11-26,Monday,170.24674,,
2018-11-27,Tuesday,169.95217,,
2018-11-28,Wednesday,170.03019,,
2018-11-29,Thursday,171.28002,,
2018-11-30,Friday,170.83454,,start
2018-12-01,Saturday,170.83454,imputed from 7777,
2018-12-02,Sunday,170.83454,imputed from 7778,
2018-12-03,Monday,171.24573,,
2018-12-04,Tuesday,171.68553,,
2018-12-05,Wednesday,171.62391,,
2018-12-06,Thursday,172.02214,,
2018-12-07,Friday,171.62189,,start
2018-12-08,Saturday,171.62189,imputed from 7784,
2018-12-09,Sunday,171.62189,imputed from 7785,
2018-12-10,Monday,171.05949,,
2018-12-11,Tuesday,171.0767,,
2018-12-12,Wednesday,171.18578,,
2018-12-13,Thursday,171.13106,,
2018-12-14,Friday,171.14725,,start
2018-12-15,Saturday,171.14725,imputed from 7791,
2018-12-16,Sunday,171.14725,imputed from 7792,
2018-12-17,Monday,171.06566,,
2018-12-18,Tuesday,171.54934,,
2018-12-19,Wednesday,172.32993,,
2018-12-20,Thursday,172.5622,,
2018-12-21,Friday,171.89377,,start
2018-12-22,Saturday,171.89377,imputed from 7798,
2018-12-23,Sunday,171.89377,imputed from 7799,
2018-12-24,Monday,171.45806,,
2018-12-25,Tuesday,171.45806,imputed from 7801,
2018-12-26,Wednesday,171.45806,imputed from 7802,
2018-12-27,Thursday,172.15085,,
2018-12-28,Friday,171.46897,,start
2018-12-29,Saturday,171.46897,imputed from 7805,
2018-12-30,Sunday,171.46897,imputed from 7806,
2018-12-31,Monday,171.32006,,
2019-01-01,Tuesday,171.32006,imputed from 7808,
2019-01-02,Wednesday,172.01305,,
2019-01-03,Thursday,172.8936,,
2019-01-04,Friday,171.63759,,start
2019-01-05,Saturday,171.63759,imputed from 7812,
2019-01-06,Sunday,171.63759,imputed from 7813,
2019-01-07,Monday,171.62995,,
