date,weekday,CL1_Comdty_PX-LAST-CHF,imputed,CL1_Comdty_start
1999-06-09,Wednesday,49.44572,,
1999-06-10,Thursday,49.11891,,
1999-06-11,Friday,50.31921,,start
1999-06-12,Saturday,50.31921,imputed from 665,
1999-06-13,Sunday,50.31921,imputed from 666,
1999-06-14,Monday,50.62165,,
1999-06-15,Tuesday,51.31624,,
1999-06-16,Wednesday,50.10782,,
1999-06-17,Thursday,50.65184,,
1999-06-18,Friday,50.02026,,start
1999-06-19,Saturday,50.02026,imputed from 672,
1999-06-20,Sunday,50.02026,imputed from 673,
1999-06-21,Monday,49.30335,,
1999-06-22,Tuesday,49.10667,,
1999-06-23,Wednesday,51.10602,,
1999-06-24,Thursday,50.33215,,
1999-06-25,Friday,50.3769,,start
1999-06-26,Saturday,50.3769,imputed from 679,
1999-06-27,Sunday,50.3769,imputed from 680,
1999-06-28,Monday,50.29757,,
1999-06-29,Tuesday,51.17735,,
1999-06-30,Wednesday,53.70214,,
1999-07-01,Thursday,54.35887,,
1999-07-02,Friday,55.26688,,start
1999-07-03,Saturday,55.26688,imputed from 686,
1999-07-04,Sunday,55.26688,imputed from 687,
1999-07-05,Monday,55.26688,imputed from 688,
1999-07-06,Tuesday,55.44159,,
1999-07-07,Wednesday,55.53389,,
1999-07-08,Thursday,55.45709,,
1999-07-09,Friday,56.29697,,start
1999-07-10,Saturday,56.29697,imputed from 693,
1999-07-11,Sunday,56.29697,imputed from 694,
1999-07-12,Monday,56.37266,,
1999-07-13,Tuesday,56.90069,,
1999-07-14,Wednesday,56.09431,,
1999-07-15,Thursday,56.77375,,
1999-07-16,Friday,58.12824,,start
1999-07-17,Saturday,58.12824,imputed from 700,
1999-07-18,Sunday,58.12824,imputed from 701,
1999-07-19,Monday,56.97685,,
1999-07-20,Tuesday,53.40822,,
1999-07-21,Wednesday,52.62032,,
1999-07-22,Thursday,53.30588,,
1999-07-23,Friday,55.33519,,start
1999-07-24,Saturday,55.33519,imputed from 707,
1999-07-25,Sunday,55.33519,imputed from 708,
1999-07-26,Monday,54.22956,,
1999-07-27,Tuesday,53.89893,,
1999-07-28,Wednesday,54.12735,,
1999-07-29,Thursday,54.80398,,
1999-07-30,Friday,53.79463,,start
1999-07-31,Saturday,53.79463,imputed from 714,
1999-08-01,Sunday,53.79463,imputed from 715,
1999-08-02,Monday,53.75016,,
1999-08-03,Tuesday,53.28463,,
1999-08-04,Wednesday,53.32196,,
1999-08-05,Thursday,53.49423,,
1999-08-06,Friday,54.66408,,start
1999-08-07,Saturday,54.66408,imputed from 721,
1999-08-08,Sunday,54.66408,imputed from 722,
1999-08-09,Monday,55.82701,,
1999-08-10,Tuesday,55.72999,,
1999-08-11,Wednesday,56.83832,,
1999-08-12,Thursday,56.81564,,
1999-08-13,Friday,57.71386,,start
1999-08-14,Saturday,57.71386,imputed from 728,
1999-08-15,Sunday,57.71386,imputed from 729,
1999-08-16,Monday,56.86199,,
1999-08-17,Tuesday,58.09877,,
1999-08-18,Wednesday,57.51083,,
1999-08-19,Thursday,57.52155,,
1999-08-20,Friday,56.91181,,start
1999-08-21,Saturday,56.91181,imputed from 735,
1999-08-22,Sunday,56.91181,imputed from 736,
1999-08-23,Monday,57.80559,,
1999-08-24,Tuesday,56.75915,,
1999-08-25,Wednesday,54.91397,,
1999-08-26,Thursday,55.8139,,
1999-08-27,Friday,56.57405,,start
1999-08-28,Saturday,56.57405,imputed from 742,
1999-08-29,Sunday,56.57405,imputed from 743,
1999-08-30,Monday,58.59966,,
1999-08-31,Tuesday,58.02474,,
1999-09-01,Wednesday,57.80532,,
1999-09-02,Thursday,55.72939,,
1999-09-03,Friday,57.57172,,start
1999-09-04,Saturday,57.57172,imputed from 749,
1999-09-05,Sunday,57.57172,imputed from 750,
1999-09-06,Monday,57.57172,imputed from 751,
1999-09-07,Tuesday,59.38013,,
1999-09-08,Wednesday,59.53113,,
1999-09-09,Thursday,61.18354,,
1999-09-10,Friday,63.14979,,start
1999-09-11,Saturday,63.14979,imputed from 756,
1999-09-12,Sunday,63.14979,imputed from 757,
1999-09-13,Monday,64.86913,,
1999-09-14,Tuesday,64.25463,,
1999-09-15,Wednesday,64.71346,,
1999-09-16,Thursday,65.57928,,
1999-09-17,Friday,66.25711,,start
1999-09-18,Saturday,66.25711,imputed from 763,
1999-09-19,Sunday,66.25711,imputed from 764,
1999-09-20,Monday,65.25649,,
1999-09-21,Tuesday,65.05883,,
1999-09-22,Wednesday,65.82627,,
1999-09-23,Thursday,68.0276,,
1999-09-24,Friday,67.43666,,start
1999-09-25,Saturday,67.43666,imputed from 770,
1999-09-26,Sunday,67.43666,imputed from 771,
1999-09-27,Monday,66.9626,,
1999-09-28,Tuesday,65.68685,,
1999-09-29,Wednesday,65.9138,,
1999-09-30,Thursday,65.21139,,
1999-10-01,Friday,64.58995,,start
1999-10-02,Saturday,64.58995,imputed from 777,
1999-10-03,Sunday,64.58995,imputed from 778,
1999-10-04,Monday,62.6677,,
1999-10-05,Tuesday,61.98326,,
1999-10-06,Wednesday,61.49922,,
1999-10-07,Thursday,59.2763,,
1999-10-08,Friday,55.80693,,start
1999-10-09,Saturday,55.80693,imputed from 784,
1999-10-10,Sunday,55.80693,imputed from 785,
1999-10-11,Monday,56.76848,,
1999-10-12,Tuesday,59.4225,,
1999-10-13,Wednesday,60.41214,,
1999-10-14,Thursday,58.79415,,
1999-10-15,Friday,59.24469,,start
1999-10-16,Saturday,59.24469,imputed from 791,
1999-10-17,Sunday,59.24469,imputed from 792,
1999-10-18,Monday,58.51579,,
1999-10-19,Tuesday,57.90784,,
1999-10-20,Wednesday,58.34038,,
1999-10-21,Thursday,58.37656,,
1999-10-22,Friday,61.64692,,start
1999-10-23,Saturday,61.64692,imputed from 798,
1999-10-24,Sunday,61.64692,imputed from 799,
1999-10-25,Monday,61.24079,,
1999-10-26,Tuesday,61.46338,,
1999-10-27,Wednesday,60.98078,,
1999-10-28,Thursday,57.93245,,
1999-10-29,Friday,58.14238,,start
1999-10-30,Saturday,58.14238,imputed from 805,
1999-10-31,Sunday,58.14238,imputed from 806,
1999-11-01,Monday,60.28844,,
1999-11-02,Tuesday,59.9435,,
1999-11-03,Wednesday,60.62007,,
1999-11-04,Thursday,63.16418,,
1999-11-05,Friday,62.55223,,start
1999-11-06,Saturday,62.55223,imputed from 812,
1999-11-07,Sunday,62.55223,imputed from 813,
1999-11-08,Monday,63.33549,,
1999-11-09,Tuesday,65.21028,,
1999-11-10,Wednesday,66.07833,,
1999-11-11,Thursday,65.84528,,
1999-11-12,Friday,67.9651,,start
1999-11-13,Saturday,67.9651,imputed from 819,
1999-11-14,Sunday,67.9651,imputed from 820,
1999-11-15,Monday,68.53893,,
1999-11-16,Tuesday,69.98091,,
1999-11-17,Wednesday,71.78818,,
1999-11-18,Thursday,70.33009,,
1999-11-19,Friday,72.33665,,start
1999-11-20,Saturday,72.33665,imputed from 826,
1999-11-21,Sunday,72.33665,imputed from 827,
1999-11-22,Monday,74.8379,,
1999-11-23,Tuesday,73.34577,,
1999-11-24,Wednesday,75.26601,,
1999-11-25,Thursday,75.26601,imputed from 831,
1999-11-26,Friday,75.26601,imputed from 831,start
1999-11-27,Saturday,75.26601,imputed from 833,
1999-11-28,Sunday,75.26601,imputed from 834,
1999-11-29,Monday,73.42899,,
1999-11-30,Tuesday,69.70279,,
1999-12-01,Wednesday,70.85607,,
1999-12-02,Thursday,73.27672,,
1999-12-03,Friday,73.23455,,start
1999-12-04,Saturday,73.23455,imputed from 840,
1999-12-05,Sunday,73.23455,imputed from 841,
1999-12-06,Monday,74.25044,,
1999-12-07,Tuesday,73.06703,,
1999-12-08,Wednesday,73.68462,,
1999-12-09,Thursday,72.89525,,
1999-12-10,Friday,70.84742,,start
1999-12-11,Saturday,70.84742,imputed from 847,
1999-12-12,Sunday,70.84742,imputed from 848,
1999-12-13,Monday,71.56695,,
1999-12-14,Tuesday,72.79218,,
1999-12-15,Wednesday,74.61205,,
1999-12-16,Thursday,75.50756,,
1999-12-17,Friday,75.71622,,start
1999-12-18,Saturday,75.71622,imputed from 854,
1999-12-19,Sunday,75.71622,imputed from 855,
1999-12-20,Monday,75.05064,,
1999-12-21,Tuesday,74.67662,,
1999-12-22,Wednesday,72.62062,,
1999-12-23,Thursday,73.37722,,
1999-12-24,Friday,73.37722,imputed from 860,start
1999-12-25,Saturday,73.37722,imputed from 861,
1999-12-26,Sunday,73.37722,imputed from 862,
1999-12-27,Monday,74.8048,,
1999-12-28,Tuesday,76.70708,,
1999-12-29,Wednesday,75.88656,,
1999-12-30,Thursday,73.47505,,
1999-12-31,Friday,73.47505,imputed from 867,start
2000-01-01,Saturday,73.47505,imputed from 868,
2000-01-02,Sunday,73.47505,imputed from 869,
2000-01-03,Monday,73.47505,imputed from 870,
2000-01-04,Tuesday,71.3967,,
2000-01-05,Wednesday,69.31773,,
2000-01-06,Thursday,69.37842,,
2000-01-07,Friday,67.8714,,start
2000-01-08,Saturday,67.8714,imputed from 875,
2000-01-09,Sunday,67.8714,imputed from 876,
2000-01-10,Monday,69.44674,,
2000-01-11,Tuesday,72.20107,,
2000-01-12,Wednesday,73.82331,,
2000-01-13,Thursday,75.24805,,
2000-01-14,Friday,80.0386,,start
2000-01-15,Saturday,80.0386,imputed from 882,
2000-01-16,Sunday,80.0386,imputed from 883,
2000-01-17,Monday,80.0386,imputed from 884,
2000-01-18,Tuesday,82.4509,,
2000-01-19,Wednesday,84.55538,,
2000-01-20,Thursday,84.37727,,
2000-01-21,Friday,84.37727,imputed from 888,start
2000-01-22,Saturday,84.37727,imputed from 889,
2000-01-23,Sunday,84.37727,imputed from 890,
2000-01-24,Monday,83.97963,,
2000-01-25,Tuesday,85.18382,,
2000-01-26,Wednesday,84.0933,,
2000-01-27,Thursday,83.49043,,
2000-01-28,Friday,84.23586,,start
2000-01-29,Saturday,84.23586,imputed from 896,
2000-01-30,Sunday,84.23586,imputed from 897,
2000-01-31,Monday,85.80501,,
2000-02-01,Tuesday,87.71134,,
2000-02-02,Wednesday,85.21061,,
2000-02-03,Thursday,85.37649,,
2000-02-04,Friday,88.79293,,start
2000-02-05,Saturday,88.79293,imputed from 903,
2000-02-06,Sunday,88.79293,imputed from 904,
2000-02-07,Monday,87.445,,
2000-02-08,Tuesday,85.47733,,
2000-02-09,Wednesday,87.47946,,
2000-02-10,Thursday,89.75659,,
2000-02-11,Friday,89.97471,,start
2000-02-12,Saturday,89.97471,imputed from 910,
2000-02-13,Sunday,89.97471,imputed from 911,
2000-02-14,Monday,93.05126,,
2000-02-15,Tuesday,91.96534,,
2000-02-16,Wednesday,91.60806,,
2000-02-17,Thursday,89.79839,,
2000-02-18,Friday,90.08908,,start
2000-02-19,Saturday,90.08908,imputed from 917,
2000-02-20,Sunday,90.08908,imputed from 918,
2000-02-21,Monday,90.08908,imputed from 919,
2000-02-22,Tuesday,88.69267,,
2000-02-23,Wednesday,90.73216,,
2000-02-24,Thursday,93.06931,,
2000-02-25,Friday,96.24785,,start
2000-02-26,Saturday,96.24785,imputed from 924,
2000-02-27,Sunday,96.24785,imputed from 925,
2000-02-28,Monday,95.78733,,
2000-02-29,Tuesday,97.08574,,
2000-03-01,Wednesday,100.63516,,
2000-03-02,Thursday,101.20306,,
2000-03-03,Friday,100.94883,,start
2000-03-04,Saturday,100.94883,imputed from 931,
2000-03-05,Sunday,100.94883,imputed from 932,
2000-03-06,Monday,103.59572,,
2000-03-07,Tuesday,110.36468,,
2000-03-08,Wednesday,100.47197,,
2000-03-09,Thursday,101.06922,,
2000-03-10,Friday,101.74976,,start
2000-03-11,Saturday,101.74976,imputed from 938,
2000-03-12,Sunday,101.74976,imputed from 939,
2000-03-13,Monday,102.82246,,
2000-03-14,Tuesday,101.65326,,
2000-03-15,Wednesday,97.97559,,
2000-03-16,Thursday,99.29291,,
2000-03-17,Friday,98.48661,,start
2000-03-18,Saturday,98.48661,imputed from 945,
2000-03-19,Sunday,98.48661,imputed from 946,
2000-03-20,Monday,93.74273,,
2000-03-21,Tuesday,89.76832,,
2000-03-22,Wednesday,88.79247,,
2000-03-23,Thursday,87.09862,,
2000-03-24,Friday,88.06859,,start
2000-03-25,Saturday,88.06859,imputed from 952,
2000-03-26,Sunday,88.06859,imputed from 953,
2000-03-27,Monday,88.45758,,
2000-03-28,Tuesday,86.65879,,
2000-03-29,Wednesday,85.49594,,
2000-03-30,Thursday,85.69506,,
2000-03-31,Friday,86.45656,,start
2000-04-01,Saturday,86.45656,imputed from 959,
2000-04-02,Sunday,86.45656,imputed from 960,
2000-04-03,Monday,84.74674,,
2000-04-04,Tuesday,80.45332,,
2000-04-05,Wednesday,81.63462,,
2000-04-06,Thursday,81.37588,,
2000-04-07,Friday,79.31209,,start
2000-04-08,Saturday,79.31209,imputed from 966,
2000-04-09,Sunday,79.31209,imputed from 967,
2000-04-10,Monday,75.56592,,
2000-04-11,Tuesday,76.71338,,
2000-04-12,Wednesday,81.21585,,
2000-04-13,Thursday,81.05128,,
2000-04-14,Friday,81.36645,,start
2000-04-15,Saturday,81.36645,imputed from 973,
2000-04-16,Sunday,81.36645,imputed from 974,
2000-04-17,Monday,82.22959,,
2000-04-18,Tuesday,83.66011,,
2000-04-19,Wednesday,88.41035,,
2000-04-20,Thursday,88.41035,imputed from 978,
2000-04-21,Friday,88.41035,imputed from 978,start
2000-04-22,Saturday,88.41035,imputed from 980,
2000-04-23,Sunday,88.41035,imputed from 981,
2000-04-24,Monday,88.54888,,
2000-04-25,Tuesday,87.78928,,
2000-04-26,Wednesday,85.51278,,
2000-04-27,Thursday,89.51868,,
2000-04-28,Friday,90.10603,,start
2000-04-29,Saturday,90.10603,imputed from 987,
2000-04-30,Sunday,90.10603,imputed from 988,
2000-05-01,Monday,90.06095,,
2000-05-02,Tuesday,94.32876,,
2000-05-03,Wednesday,94.03363,,
2000-05-04,Thursday,95.22101,,
2000-05-05,Friday,96.04851,,start
2000-05-06,Saturday,96.04851,imputed from 994,
2000-05-07,Sunday,96.04851,imputed from 995,
2000-05-08,Monday,98.82413,,
2000-05-09,Tuesday,100.1704,,
2000-05-10,Wednesday,97.81851,,
2000-05-11,Thursday,102.27636,,
2000-05-12,Friday,102.70588,,start
2000-05-13,Saturday,102.70588,imputed from 1001,
2000-05-14,Sunday,102.70588,imputed from 1002,
2000-05-15,Monday,103.83745,,
2000-05-16,Tuesday,103.75285,,
2000-05-17,Wednesday,103.73619,,
2000-05-18,Thursday,107.48865,,
2000-05-19,Friday,105.33316,,start
2000-05-20,Saturday,105.33316,imputed from 1008,
2000-05-21,Sunday,105.33316,imputed from 1009,
2000-05-22,Monday,100.0189,,
2000-05-23,Tuesday,100.77624,,
2000-05-24,Wednesday,104.04487,,
2000-05-25,Thursday,106.26516,,
2000-05-26,Friday,102.21497,,start
2000-05-27,Saturday,102.21497,imputed from 1015,
2000-05-28,Sunday,102.21497,imputed from 1016,
2000-05-29,Monday,102.21497,imputed from 1017,
2000-05-30,Tuesday,103.70272,,
2000-05-31,Wednesday,98.90655,,
2000-06-01,Thursday,103.3028,,
2000-06-02,Friday,102.57097,,start
2000-06-03,Saturday,102.57097,imputed from 1022,
2000-06-04,Sunday,102.57097,imputed from 1023,
2000-06-05,Monday,100.15152,,
2000-06-06,Tuesday,99.3253,,
2000-06-07,Wednesday,99.05223,,
2000-06-08,Thursday,98.78572,,
2000-06-09,Friday,100.55228,,start
2000-06-10,Saturday,100.55228,imputed from 1029,
2000-06-11,Sunday,100.55228,imputed from 1030,
2000-06-12,Monday,105.13945,,
2000-06-13,Tuesday,107.36742,,
2000-06-14,Wednesday,108.57003,,
2000-06-15,Thursday,109.40804,,
2000-06-16,Friday,105.97999,,start
2000-06-17,Saturday,105.97999,imputed from 1036,
2000-06-18,Sunday,105.97999,imputed from 1037,
2000-06-19,Monday,104.47288,,
2000-06-20,Tuesday,109.03009,,
2000-06-21,Wednesday,112.42767,,
2000-06-22,Thursday,116.25988,,
2000-06-23,Friday,116.75144,,start
2000-06-24,Saturday,116.75144,imputed from 1043,
2000-06-25,Sunday,116.75144,imputed from 1044,
2000-06-26,Monday,114.05071,,
2000-06-27,Tuesday,114.85154,,
2000-06-28,Wednesday,114.606,,
2000-06-29,Thursday,117.21592,,
2000-06-30,Friday,115.8383,,start
2000-07-01,Saturday,115.8383,imputed from 1050,
2000-07-02,Sunday,115.8383,imputed from 1051,
2000-07-03,Monday,115.8383,imputed from 1052,
2000-07-04,Tuesday,115.8383,imputed from 1053,
2000-07-05,Wednesday,108.79963,,
2000-07-06,Thursday,106.48569,,
2000-07-07,Friday,107.76022,,start
2000-07-08,Saturday,107.76022,imputed from 1057,
2000-07-09,Sunday,107.76022,imputed from 1058,
2000-07-10,Monday,105.54375,,
2000-07-11,Tuesday,105.83891,,
2000-07-12,Wednesday,109.29401,,
2000-07-13,Thursday,113.80389,,
2000-07-14,Friday,113.47527,,start
2000-07-15,Saturday,113.47527,imputed from 1064,
2000-07-16,Sunday,113.47527,imputed from 1065,
2000-07-17,Monday,111.66465,,
2000-07-18,Tuesday,115.80367,,
2000-07-19,Wednesday,115.66236,,
2000-07-20,Thursday,112.63517,,
2000-07-21,Friday,112.63517,imputed from 1070,start
2000-07-22,Saturday,112.63517,imputed from 1071,
2000-07-23,Sunday,112.63517,imputed from 1072,
2000-07-24,Monday,110.93146,,
2000-07-25,Tuesday,109.79129,,
2000-07-26,Wednesday,108.84503,,
2000-07-27,Thursday,110.56542,,
2000-07-28,Friday,112.20077,,start
2000-07-29,Saturday,112.20077,imputed from 1078,
2000-07-30,Sunday,112.20077,imputed from 1079,
2000-07-31,Monday,108.62822,,
2000-08-01,Tuesday,110.62155,,
2000-08-02,Wednesday,113.32478,,
2000-08-03,Thursday,116.22902,,
2000-08-04,Friday,121.46551,,start
2000-08-05,Saturday,121.46551,imputed from 1085,
2000-08-06,Sunday,121.46551,imputed from 1086,
2000-08-07,Monday,117.03001,,
2000-08-08,Tuesday,118.53027,,
2000-08-09,Wednesday,123.78197,,
2000-08-10,Thursday,127.05294,,
2000-08-11,Friday,126.66191,,start
2000-08-12,Saturday,126.66191,imputed from 1092,
2000-08-13,Sunday,126.66191,imputed from 1093,
2000-08-14,Monday,130.26676,,
2000-08-15,Tuesday,128.72175,,
2000-08-16,Wednesday,129.03109,,
2000-08-17,Thursday,129.64467,,
2000-08-18,Friday,131.53445,,start
2000-08-19,Saturday,131.53445,imputed from 1099,
2000-08-20,Sunday,131.53445,imputed from 1100,
2000-08-21,Monday,133.50808,,
2000-08-22,Tuesday,128.97647,,
2000-08-23,Wednesday,131.23189,,
2000-08-24,Thursday,128.68689,,
2000-08-25,Friday,130.07845,,start
2000-08-26,Saturday,130.07845,imputed from 1106,
2000-08-27,Sunday,130.07845,imputed from 1107,
2000-08-28,Monday,133.64596,,
2000-08-29,Tuesday,134.85154,,
2000-08-30,Wednesday,137.31171,,
2000-08-31,Thursday,137.18765,,
2000-09-01,Friday,136.65512,,start
2000-09-02,Saturday,136.65512,imputed from 1113,
2000-09-03,Sunday,136.65512,imputed from 1114,
2000-09-04,Monday,136.65512,imputed from 1115,
2000-09-05,Tuesday,140.35356,,
2000-09-06,Wednesday,147.46198,,
2000-09-07,Thursday,148.75902,,
2000-09-08,Friday,142.8787,,start
2000-09-09,Saturday,142.8787,imputed from 1120,
2000-09-10,Sunday,142.8787,imputed from 1121,
2000-09-11,Monday,147.77494,,
2000-09-12,Tuesday,143.97924,,
2000-09-13,Wednesday,141.62144,,
2000-09-14,Thursday,143.48565,,
2000-09-15,Friday,151.7035,,start
2000-09-16,Saturday,151.7035,imputed from 1127,
2000-09-17,Sunday,151.7035,imputed from 1128,
2000-09-18,Monday,156.52004,,
2000-09-19,Tuesday,154.34272,,
2000-09-20,Wednesday,157.41867,,
2000-09-21,Thursday,150.60933,,
2000-09-22,Friday,141.93524,,start
2000-09-23,Saturday,141.93524,imputed from 1134,
2000-09-24,Sunday,141.93524,imputed from 1135,
2000-09-25,Monday,137.64465,,
2000-09-26,Tuesday,136.61283,,
2000-09-27,Wednesday,136.4709,,
2000-09-28,Thursday,131.56679,,
2000-09-29,Friday,133.36384,,start
2000-09-30,Saturday,133.36384,imputed from 1141,
2000-10-01,Sunday,133.36384,imputed from 1142,
2000-10-02,Monday,139.93308,,
2000-10-03,Tuesday,139.49496,,
2000-10-04,Wednesday,137.08153,,
2000-10-05,Thursday,133.94465,,
2000-10-06,Friday,135.48531,,start
2000-10-07,Saturday,135.48531,imputed from 1148,
2000-10-08,Sunday,135.48531,imputed from 1149,
2000-10-09,Monday,140.17919,,
2000-10-10,Tuesday,145.44624,,
2000-10-11,Wednesday,144.96942,,
2000-10-12,Thursday,157.5555,,
2000-10-13,Friday,154.34551,,start
2000-10-14,Saturday,154.34551,imputed from 1155,
2000-10-15,Sunday,154.34551,imputed from 1156,
2000-10-16,Monday,146.83227,,
2000-10-17,Tuesday,146.89634,,
2000-10-18,Wednesday,150.59759,,
2000-10-19,Thursday,147.55506,,
2000-10-20,Friday,150.99126,,start
2000-10-21,Saturday,150.99126,imputed from 1162,
2000-10-22,Sunday,150.99126,imputed from 1163,
2000-10-23,Monday,155.86484,,
2000-10-24,Tuesday,154.01285,,
2000-10-25,Wednesday,154.12673,,
2000-10-26,Thursday,157.13173,,
2000-10-27,Friday,151.88717,,start
2000-10-28,Saturday,151.88717,imputed from 1169,
2000-10-29,Sunday,151.88717,imputed from 1170,
2000-10-30,Monday,152.2372,,
2000-10-31,Tuesday,151.02137,,
2000-11-01,Wednesday,151.75116,,
2000-11-02,Thursday,148.66954,,
2000-11-03,Friday,148.00134,,start
2000-11-04,Saturday,148.00134,imputed from 1176,
2000-11-05,Sunday,148.00134,imputed from 1177,
2000-11-06,Monday,149.84464,,
2000-11-07,Tuesday,151.97255,,
2000-11-08,Wednesday,152.21772,,
2000-11-09,Thursday,154.51282,,
2000-11-10,Friday,154.26064,,start
2000-11-11,Saturday,154.26064,imputed from 1183,
2000-11-12,Sunday,154.26064,imputed from 1184,
2000-11-13,Monday,156.06211,,
2000-11-14,Tuesday,158.98355,,
2000-11-15,Wednesday,162.62273,,
2000-11-16,Thursday,161.11553,,
2000-11-17,Friday,163.03002,,start
2000-11-18,Saturday,163.03002,imputed from 1190,
2000-11-19,Sunday,163.03002,imputed from 1191,
2000-11-20,Monday,164.80218,,
2000-11-21,Tuesday,164.81385,,
2000-11-22,Wednesday,165.57084,,
2000-11-23,Thursday,165.57084,imputed from 1195,
2000-11-24,Friday,165.57084,imputed from 1195,start
2000-11-25,Saturday,165.57084,imputed from 1197,
2000-11-26,Sunday,165.57084,imputed from 1198,
2000-11-27,Monday,163.47274,,
2000-11-28,Tuesday,156.58325,,
2000-11-29,Wednesday,158.19831,,
2000-11-30,Thursday,152.33575,,
2000-12-01,Friday,143.737,,start
2000-12-02,Saturday,143.737,imputed from 1204,
2000-12-03,Sunday,143.737,imputed from 1205,
2000-12-04,Monday,138.15787,,
2000-12-05,Tuesday,131.46962,,
2000-12-06,Wednesday,132.27365,,
2000-12-07,Thursday,129.88256,,
2000-12-08,Friday,126.09207,,start
2000-12-09,Saturday,126.09207,imputed from 1211,
2000-12-10,Sunday,126.09207,imputed from 1212,
2000-12-11,Monday,131.41273,,
2000-12-12,Tuesday,132.29942,,
2000-12-13,Wednesday,128.27368,,
2000-12-14,Thursday,123.17307,,
2000-12-15,Friday,125.94262,,start
2000-12-16,Saturday,125.94262,imputed from 1218,
2000-12-17,Sunday,125.94262,imputed from 1219,
2000-12-18,Monday,130.34338,,
2000-12-19,Tuesday,129.2071,,
2000-12-20,Wednesday,117.49195,,
2000-12-21,Thursday,118.17315,,
2000-12-22,Friday,117.56972,,start
2000-12-23,Saturday,117.56972,imputed from 1225,
2000-12-24,Sunday,117.56972,imputed from 1226,
2000-12-25,Monday,117.56972,imputed from 1227,
2000-12-26,Tuesday,118.70584,,
2000-12-27,Wednesday,118.22978,,
2000-12-28,Thursday,115.68603,,
2000-12-29,Friday,117.994,,start
2000-12-30,Saturday,117.994,imputed from 1232,
2000-12-31,Sunday,117.994,imputed from 1233,
2001-01-01,Monday,117.994,imputed from 1234,
2001-01-02,Tuesday,119.37629,,
2001-01-03,Wednesday,122.3918,,
2001-01-04,Thursday,123.03445,,
2001-01-05,Friday,121.90654,,start
2001-01-06,Saturday,121.90654,imputed from 1239,
2001-01-07,Sunday,121.90654,imputed from 1240,
2001-01-08,Monday,119.85143,,
2001-01-09,Tuesday,121.82043,,
2001-01-10,Wednesday,130.43638,,
