date,weekday,NG1_Comdty_PX-LAST-CHF,imputed,NG1_Comdty_start
2004-06-28,Monday,1527.02434,,
2004-06-29,Tuesday,1520.06912,,
2004-06-30,Wednesday,1518.24016,,
2004-07-01,Thursday,1528.76229,,
2004-07-02,Friday,1489.65541,,start
2004-07-03,Saturday,1489.65541,imputed from 2513,
2004-07-04,Sunday,1489.65541,imputed from 2514,
2004-07-05,Monday,1489.65541,imputed from 2515,
2004-07-06,Tuesday,1559.31108,,
2004-07-07,Wednesday,1538.68249,,
2004-07-08,Thursday,1490.95272,,
2004-07-09,Friday,1480.3461,,start
2004-07-10,Saturday,1480.3461,imputed from 2520,
2004-07-11,Sunday,1480.3461,imputed from 2521,
2004-07-12,Monday,1410.96317,,
2004-07-13,Tuesday,1436.70293,,
2004-07-14,Wednesday,1444.34087,,
2004-07-15,Thursday,1424.1887,,
2004-07-16,Friday,1419.34869,,start
2004-07-17,Saturday,1419.34869,imputed from 2527,
2004-07-18,Sunday,1419.34869,imputed from 2528,
2004-07-19,Monday,1406.14753,,
2004-07-20,Tuesday,1422.22586,,
2004-07-21,Wednesday,1464.50383,,
2004-07-22,Thursday,1509.268,,
2004-07-23,Friday,1523.68234,,start
2004-07-24,Saturday,1523.68234,imputed from 2534,
2004-07-25,Sunday,1523.68234,imputed from 2535,
2004-07-26,Monday,1480.18452,,
2004-07-27,Tuesday,1501.45327,,
2004-07-28,Wednesday,1532.93526,,
2004-07-29,Thursday,1547.13627,,
2004-07-30,Friday,1534.17966,,start
2004-07-31,Saturday,1534.17966,imputed from 2541,
2004-08-01,Sunday,1534.17966,imputed from 2542,
2004-08-02,Monday,1453.66672,,
2004-08-03,Tuesday,1454.7584,,
2004-08-04,Wednesday,1413.32926,,
2004-08-05,Thursday,1425.7266,,
2004-08-06,Friday,1367.76406,,start
2004-08-07,Saturday,1367.76406,imputed from 2548,
2004-08-08,Sunday,1367.76406,imputed from 2549,
2004-08-09,Monday,1398.14413,,
2004-08-10,Tuesday,1420.85196,,
2004-08-11,Wednesday,1385.66425,,
2004-08-12,Thursday,1338.95059,,
2004-08-13,Friday,1342.06578,,start
2004-08-14,Saturday,1342.06578,imputed from 2555,
2004-08-15,Sunday,1342.06578,imputed from 2556,
2004-08-16,Monday,1308.36376,,
2004-08-17,Tuesday,1309.4607,,
2004-08-18,Wednesday,1312.49673,,
2004-08-19,Thursday,1340.28584,,
2004-08-20,Friday,1360.25627,,start
2004-08-21,Saturday,1360.25627,imputed from 2562,
2004-08-22,Sunday,1360.25627,imputed from 2563,
2004-08-23,Monday,1315.51426,,
2004-08-24,Tuesday,1331.22631,,
2004-08-25,Wednesday,1320.62874,,
2004-08-26,Thursday,1293.86459,,
2004-08-27,Friday,1277.22958,,start
2004-08-28,Saturday,1277.22958,imputed from 2569,
2004-08-29,Sunday,1277.22958,imputed from 2570,
2004-08-30,Monday,1281.28357,,
2004-08-31,Tuesday,1230.4452,,
2004-09-01,Wednesday,1199.34967,,
2004-09-02,Thursday,1153.80484,,
2004-09-03,Friday,1137.09269,,start
2004-09-04,Saturday,1137.09269,imputed from 2576,
2004-09-05,Sunday,1137.09269,imputed from 2577,
2004-09-06,Monday,1137.09269,imputed from 2578,
2004-09-07,Tuesday,1165.98205,,
2004-09-08,Wednesday,1119.82225,,
2004-09-09,Thursday,1128.13671,,
2004-09-10,Friday,1099.72867,,start
2004-09-11,Saturday,1099.72867,imputed from 2583,
2004-09-12,Sunday,1099.72867,imputed from 2584,
2004-09-13,Monday,1169.06026,,
2004-09-14,Tuesday,1188.05055,,
2004-09-15,Wednesday,1174.99802,,
2004-09-16,Thursday,1147.43294,,
2004-09-17,Friday,1244.27077,,start
2004-09-18,Saturday,1244.27077,imputed from 2590,
2004-09-19,Sunday,1244.27077,imputed from 2591,
2004-09-20,Monday,1281.53493,,
2004-09-21,Tuesday,1352.846,,
2004-09-22,Wednesday,1361.58022,,
2004-09-23,Thursday,1339.35225,,
2004-09-24,Friday,1306.00999,,start
2004-09-25,Saturday,1306.00999,imputed from 2597,
2004-09-26,Sunday,1306.00999,imputed from 2598,
2004-09-27,Monday,1270.38725,,
2004-09-28,Tuesday,1360.56491,,
2004-09-29,Wednesday,1481.3555,,
2004-09-30,Thursday,1439.73663,,
2004-10-01,Friday,1439.23934,,start
2004-10-02,Saturday,1439.23934,imputed from 2604,
2004-10-03,Sunday,1439.23934,imputed from 2605,
2004-10-04,Monday,1447.77657,,
2004-10-05,Tuesday,1537.16912,,
2004-10-06,Wednesday,1515.82846,,
2004-10-07,Thursday,1558.66879,,
2004-10-08,Friday,1521.60693,,start
2004-10-09,Saturday,1521.60693,imputed from 2611,
2004-10-10,Sunday,1521.60693,imputed from 2612,
2004-10-11,Monday,1488.46741,,
2004-10-12,Tuesday,1418.91175,,
2004-10-13,Wednesday,1467.67914,,
2004-10-14,Thursday,1441.43168,,
2004-10-15,Friday,1408.39488,,start
2004-10-16,Saturday,1408.39488,imputed from 2618,
2004-10-17,Sunday,1408.39488,imputed from 2619,
2004-10-18,Monday,1425.63285,,
2004-10-19,Tuesday,1489.85364,,
2004-10-20,Wednesday,1582.11939,,
2004-10-21,Thursday,1592.89671,,
2004-10-22,Friday,1677.19462,,start
2004-10-23,Saturday,1677.19462,imputed from 2625,
2004-10-24,Sunday,1677.19462,imputed from 2626,
2004-10-25,Monday,1604.79678,,
2004-10-26,Tuesday,1719.22273,,
2004-10-27,Wednesday,1615.00417,,
2004-10-28,Thursday,1588.3174,,
2004-10-29,Friday,1593.9524,,start
2004-10-30,Saturday,1593.9524,imputed from 2632,
2004-10-31,Sunday,1593.9524,imputed from 2633,
2004-11-01,Monday,1600.09134,,
2004-11-02,Tuesday,1579.99081,,
2004-11-03,Wednesday,1600.35405,,
2004-11-04,Thursday,1485.4723,,
2004-11-05,Friday,1434.28688,,start
2004-11-06,Saturday,1434.28688,imputed from 2639,
2004-11-07,Sunday,1434.28688,imputed from 2640,
2004-11-08,Monday,1370.33667,,
2004-11-09,Tuesday,1348.33106,,
2004-11-10,Wednesday,1386.04093,,
2004-11-11,Thursday,1299.6255,,
2004-11-12,Friday,1284.03104,,start
2004-11-13,Saturday,1284.03104,imputed from 2646,
2004-11-14,Sunday,1284.03104,imputed from 2647,
2004-11-15,Monday,1339.97195,,
2004-11-16,Tuesday,1277.66163,,
2004-11-17,Wednesday,1294.50841,,
2004-11-18,Thursday,1228.66034,,
2004-11-19,Friday,1259.7617,,start
2004-11-20,Saturday,1259.7617,imputed from 2653,
2004-11-21,Sunday,1259.7617,imputed from 2654,
2004-11-22,Monday,1199.73697,,
2004-11-23,Tuesday,1199.22491,,
2004-11-24,Wednesday,1396.02041,,
2004-11-25,Thursday,1396.02041,imputed from 2658,
2004-11-26,Friday,1396.02041,imputed from 2658,start
2004-11-27,Saturday,1396.02041,imputed from 2660,
2004-11-28,Sunday,1396.02041,imputed from 2661,
2004-11-29,Monday,1258.02983,,
2004-11-30,Tuesday,1223.41074,,
2004-12-01,Wednesday,1194.145,,
2004-12-02,Thursday,1104.65468,,
2004-12-03,Friday,1088.33878,,start
2004-12-04,Saturday,1088.33878,imputed from 2667,
2004-12-05,Sunday,1088.33878,imputed from 2668,
2004-12-06,Monday,1108.1894,,
2004-12-07,Tuesday,1063.4851,,
2004-12-08,Wednesday,1084.74214,,
2004-12-09,Thursday,1120.69923,,
2004-12-10,Friday,1119.48542,,start
2004-12-11,Saturday,1119.48542,imputed from 2674,
2004-12-12,Sunday,1119.48542,imputed from 2675,
2004-12-13,Monday,1165.25976,,
2004-12-14,Tuesday,1194.37846,,
2004-12-15,Wednesday,1163.38965,,
2004-12-16,Thursday,1142.11274,,
2004-12-17,Friday,1216.1511,,start
2004-12-18,Saturday,1216.1511,imputed from 2681,
2004-12-19,Sunday,1216.1511,imputed from 2682,
2004-12-20,Monday,1125.85799,,
2004-12-21,Tuesday,1113.69172,,
2004-12-22,Wednesday,1107.36345,,
2004-12-23,Thursday,1076.2012,,
2004-12-24,Friday,1076.2012,imputed from 2687,start
2004-12-25,Saturday,1076.2012,imputed from 2688,
2004-12-26,Sunday,1076.2012,imputed from 2689,
2004-12-27,Monday,984.6647,,
2004-12-28,Tuesday,1002.04104,,
2004-12-29,Wednesday,1015.16147,,
2004-12-30,Thursday,971.18575,,
2004-12-31,Friday,971.18575,imputed from 2694,start
2005-01-01,Saturday,971.18575,imputed from 2695,
2005-01-02,Sunday,971.18575,imputed from 2696,
2005-01-03,Monday,925.70472,,
2005-01-04,Tuesday,959.73857,,
2005-01-05,Wednesday,949.65679,,
2005-01-06,Thursday,989.96746,,
2005-01-07,Friday,994.32657,,start
2005-01-08,Saturday,994.32657,imputed from 2702,
2005-01-09,Sunday,994.32657,imputed from 2703,
2005-01-10,Monday,1015.18251,,
2005-01-11,Tuesday,1003.18891,,
2005-01-12,Wednesday,965.99141,,
2005-01-13,Thursday,1053.24855,,
2005-01-14,Friday,1054.61711,,start
2005-01-15,Saturday,1054.61711,imputed from 2709,
2005-01-16,Sunday,1054.61711,imputed from 2710,
2005-01-17,Monday,1054.61711,imputed from 2711,
2005-01-18,Tuesday,1013.86634,,
2005-01-19,Wednesday,1041.4808,,
2005-01-20,Thursday,1047.48097,,
2005-01-21,Friday,1031.23049,,start
2005-01-22,Saturday,1031.23049,imputed from 2716,
2005-01-23,Sunday,1031.23049,imputed from 2717,
2005-01-24,Monday,1070.50301,,
2005-01-25,Tuesday,1067.00549,,
2005-01-26,Wednesday,1052.21591,,
2005-01-27,Thursday,1044.87334,,
2005-01-28,Friday,1031.22469,,start
2005-01-29,Saturday,1031.22469,imputed from 2723,
2005-01-30,Sunday,1031.22469,imputed from 2724,
2005-01-31,Monday,1041.35206,,
2005-02-01,Tuesday,1044.29519,,
2005-02-02,Wednesday,1055.80747,,
2005-02-03,Thursday,1025.72342,,
2005-02-04,Friday,1023.05457,,start
2005-02-05,Saturday,1023.05457,imputed from 2730,
2005-02-06,Sunday,1023.05457,imputed from 2731,
2005-02-07,Monday,1013.41411,,
2005-02-08,Tuesday,1042.75942,,
2005-02-09,Wednesday,1041.30396,,
2005-02-10,Thursday,1028.92535,,
2005-02-11,Friday,1022.72011,,start
2005-02-12,Saturday,1022.72011,imputed from 2737,
2005-02-13,Sunday,1022.72011,imputed from 2738,
2005-02-14,Monday,1012.24108,,
2005-02-15,Tuesday,1018.66965,,
2005-02-16,Wednesday,1006.84981,,
2005-02-17,Thursday,971.18319,,
2005-02-18,Friday,968.80561,,start
2005-02-19,Saturday,968.80561,imputed from 2744,
2005-02-20,Sunday,968.80561,imputed from 2745,
2005-02-21,Monday,968.80561,imputed from 2746,
2005-02-22,Tuesday,983.26016,,
2005-02-23,Wednesday,1019.30967,,
2005-02-24,Thursday,1027.69973,,
2005-02-25,Friday,1067.33731,,start
2005-02-26,Saturday,1067.33731,imputed from 2751,
2005-02-27,Sunday,1067.33731,imputed from 2752,
2005-02-28,Monday,1064.76657,,
2005-03-01,Tuesday,1062.59381,,
2005-03-02,Wednesday,1076.53859,,
2005-03-03,Thursday,1070.46212,,
2005-03-04,Friday,1073.418,,start
2005-03-05,Saturday,1073.418,imputed from 2758,
2005-03-06,Sunday,1073.418,imputed from 2759,
2005-03-07,Monday,1075.69162,,
2005-03-08,Tuesday,1084.58432,,
2005-03-09,Wednesday,1085.77805,,
2005-03-10,Thursday,1065.24202,,
2005-03-11,Friday,1062.54767,,start
2005-03-12,Saturday,1062.54767,imputed from 2765,
2005-03-13,Sunday,1062.54767,imputed from 2766,
2005-03-14,Monday,1130.97151,,
2005-03-15,Tuesday,1139.91472,,
2005-03-16,Wednesday,1131.29064,,
2005-03-17,Thursday,1143.16455,,
2005-03-18,Friday,1154.64215,,start
2005-03-19,Saturday,1154.64215,imputed from 2772,
2005-03-20,Sunday,1154.64215,imputed from 2773,
2005-03-21,Monday,1176.95211,,
2005-03-22,Tuesday,1162.92703,,
2005-03-23,Wednesday,1164.54738,,
2005-03-24,Thursday,1155.03672,,
2005-03-25,Friday,1155.03672,imputed from 2778,start
2005-03-26,Saturday,1155.03672,imputed from 2779,
2005-03-27,Sunday,1155.03672,imputed from 2780,
2005-03-28,Monday,1150.3628,,
2005-03-29,Tuesday,1193.50635,,
2005-03-30,Wednesday,1194.16225,,
2005-03-31,Thursday,1226.18474,,
2005-04-01,Friday,1250.70292,,start
2005-04-02,Saturday,1250.70292,imputed from 2786,
2005-04-03,Sunday,1250.70292,imputed from 2787,
2005-04-04,Monday,1231.79066,,
2005-04-05,Tuesday,1224.56973,,
2005-04-06,Wednesday,1218.96376,,
2005-04-07,Thursday,1186.22124,,
2005-04-08,Friday,1162.37091,,start
2005-04-09,Saturday,1162.37091,imputed from 2793,
2005-04-10,Sunday,1162.37091,imputed from 2794,
2005-04-11,Monday,1166.0736,,
2005-04-12,Tuesday,1143.17874,,
2005-04-13,Wednesday,1123.2702,,
2005-04-14,Thursday,1149.47411,,
2005-04-15,Friday,1126.32869,,start
2005-04-16,Saturday,1126.32869,imputed from 2800,
2005-04-17,Sunday,1126.32869,imputed from 2801,
2005-04-18,Monday,1104.51535,,
2005-04-19,Tuesday,1118.6691,,
2005-04-20,Wednesday,1114.23936,,
2005-04-21,Thursday,1116.03952,,
2005-04-22,Friday,1141.42701,,start
2005-04-23,Saturday,1141.42701,imputed from 2807,
2005-04-24,Sunday,1141.42701,imputed from 2808,
2005-04-25,Monday,1139.84366,,
2005-04-26,Tuesday,1135.63445,,
2005-04-27,Wednesday,1077.00754,,
2005-04-28,Thursday,1069.75771,,
2005-04-29,Friday,1042.78013,,start
2005-04-30,Saturday,1042.78013,imputed from 2814,
2005-05-01,Sunday,1042.78013,imputed from 2815,
2005-05-02,Monday,1067.18881,,
2005-05-03,Tuesday,1035.76307,,
2005-05-04,Wednesday,1050.78698,,
2005-05-05,Thursday,1061.25487,,
2005-05-06,Friday,1060.00371,,start
2005-05-07,Saturday,1060.00371,imputed from 2821,
2005-05-08,Sunday,1060.00371,imputed from 2822,
2005-05-09,Monday,1069.55283,,
2005-05-10,Tuesday,1068.13363,,
2005-05-11,Wednesday,1070.10731,,
2005-05-12,Thursday,1052.34034,,
2005-05-13,Friday,1063.24058,,start
2005-05-14,Saturday,1063.24058,imputed from 2828,
2005-05-15,Sunday,1063.24058,imputed from 2829,
2005-05-16,Monday,1046.2021,,
2005-05-17,Tuesday,1049.78067,,
2005-05-18,Wednesday,1034.38073,,
2005-05-19,Thursday,1032.85506,,
2005-05-20,Friday,1040.10253,,start
2005-05-21,Saturday,1040.10253,imputed from 2835,
2005-05-22,Sunday,1040.10253,imputed from 2836,
2005-05-23,Monday,1049.15004,,
2005-05-24,Tuesday,1037.96558,,
2005-05-25,Wednesday,1028.96741,,
2005-05-26,Thursday,1011.47257,,
2005-05-27,Friday,1031.99918,,start
2005-05-28,Saturday,1031.99918,imputed from 2842,
2005-05-29,Sunday,1031.99918,imputed from 2843,
2005-05-30,Monday,1031.99918,imputed from 2844,
2005-05-31,Tuesday,1045.80332,,
2005-06-01,Wednesday,1119.90328,,
2005-06-02,Thursday,1122.96666,,
2005-06-03,Friday,1136.90733,,start
2005-06-04,Saturday,1136.90733,imputed from 2849,
2005-06-05,Sunday,1136.90733,imputed from 2850,
2005-06-06,Monday,1170.14601,,
2005-06-07,Tuesday,1170.686,,
2005-06-08,Wednesday,1152.68194,,
2005-06-09,Thursday,1162.03991,,
2005-06-10,Friday,1158.46024,,start
2005-06-11,Saturday,1158.46024,imputed from 2856,
2005-06-12,Sunday,1158.46024,imputed from 2857,
2005-06-13,Monday,1218.81886,,
2005-06-14,Tuesday,1216.01611,,
2005-06-15,Wednesday,1245.77647,,
2005-06-16,Thursday,1276.87819,,
2005-06-17,Friday,1278.65565,,start
2005-06-18,Saturday,1278.65565,imputed from 2863,
2005-06-19,Sunday,1278.65565,imputed from 2864,
2005-06-20,Monday,1283.91381,,
2005-06-21,Tuesday,1248.84126,,
2005-06-22,Wednesday,1248.0995,,
2005-06-23,Thursday,1258.31644,,
2005-06-24,Friday,1235.7039,,start
2005-06-25,Saturday,1235.7039,imputed from 2870,
2005-06-26,Sunday,1235.7039,imputed from 2871,
2005-06-27,Monday,1192.4166,,
2005-06-28,Tuesday,1181.41617,,
2005-06-29,Wednesday,1183.93955,,
2005-06-30,Thursday,1169.05499,,
2005-07-01,Friday,1213.12951,,start
2005-07-02,Saturday,1213.12951,imputed from 2877,
2005-07-03,Sunday,1213.12951,imputed from 2878,
2005-07-04,Monday,1213.12951,imputed from 2879,
2005-07-05,Tuesday,1272.84762,,
2005-07-06,Wednesday,1307.01093,,
2005-07-07,Thursday,1253.46195,,
2005-07-08,Friday,1271.65435,,start
2005-07-09,Saturday,1271.65435,imputed from 2884,
2005-07-10,Sunday,1271.65435,imputed from 2885,
2005-07-11,Monday,1260.02015,,
2005-07-12,Tuesday,1311.90211,,
2005-07-13,Wednesday,1329.44659,,
2005-07-14,Thursday,1320.22735,,
2005-07-15,Friday,1325.16524,,start
2005-07-16,Saturday,1325.16524,imputed from 2891,
2005-07-17,Sunday,1325.16524,imputed from 2892,
2005-07-18,Monday,1290.60737,,
2005-07-19,Tuesday,1287.59174,,
2005-07-20,Wednesday,1278.52614,,
2005-07-21,Thursday,1222.4755,,
2005-07-22,Friday,1248.7777,,start
2005-07-23,Saturday,1248.7777,imputed from 2898,
2005-07-24,Sunday,1248.7777,imputed from 2899,
2005-07-25,Monday,1231.9608,,
2005-07-26,Tuesday,1257.93975,,
2005-07-27,Wednesday,1279.65396,,
2005-07-28,Thursday,1284.75339,,
2005-07-29,Friday,1319.30979,,start
2005-07-30,Saturday,1319.30979,imputed from 2905,
2005-07-31,Sunday,1319.30979,imputed from 2906,
2005-08-01,Monday,1352.56178,,
2005-08-02,Tuesday,1389.17412,,
2005-08-03,Wednesday,1369.07663,,
2005-08-04,Thursday,1383.46796,,
2005-08-05,Friday,1430.81264,,start
2005-08-06,Saturday,1430.81264,imputed from 2912,
2005-08-07,Sunday,1430.81264,imputed from 2913,
2005-08-08,Monday,1421.52597,,
2005-08-09,Tuesday,1417.70655,,
2005-08-10,Wednesday,1484.64022,,
2005-08-11,Thursday,1509.2359,,
2005-08-12,Friday,1554.18717,,start
2005-08-13,Saturday,1554.18717,imputed from 2919,
2005-08-14,Sunday,1554.18717,imputed from 2920,
2005-08-15,Monday,1556.32016,,
2005-08-16,Tuesday,1593.43854,,
2005-08-17,Wednesday,1540.67381,,
2005-08-18,Thursday,1472.48476,,
2005-08-19,Friday,1507.04562,,start
2005-08-20,Saturday,1507.04562,imputed from 2926,
2005-08-21,Sunday,1507.04562,imputed from 2927,
2005-08-22,Monday,1576.75835,,
2005-08-23,Tuesday,1598.76694,,
2005-08-24,Wednesday,1641.4621,,
2005-08-25,Thursday,1595.36441,,
2005-08-26,Friday,1596.79453,,start
2005-08-27,Saturday,1596.79453,imputed from 2933,
2005-08-28,Sunday,1596.79453,imputed from 2934,
2005-08-29,Monday,1831.05194,,
2005-08-30,Tuesday,1922.73102,,
2005-08-31,Wednesday,1866.74427,,
2005-09-01,Thursday,1889.02489,,
2005-09-02,Friday,1862.80113,,start
2005-09-03,Saturday,1862.80113,imputed from 2940,
2005-09-04,Sunday,1862.80113,imputed from 2941,
2005-09-05,Monday,1862.80113,imputed from 2942,
2005-09-06,Tuesday,1869.47997,,
2005-09-07,Wednesday,1801.43452,,
2005-09-08,Thursday,1833.89354,,
2005-09-09,Friday,1815.49646,,start
2005-09-10,Saturday,1815.49646,imputed from 2947,
2005-09-11,Sunday,1815.49646,imputed from 2948,
2005-09-12,Monday,1799.41956,,
2005-09-13,Tuesday,1761.28666,,
2005-09-14,Wednesday,1822.02062,,
2005-09-15,Thursday,1862.25889,,
2005-09-16,Friday,1836.64398,,start
2005-09-17,Saturday,1836.64398,imputed from 2954,
2005-09-18,Sunday,1836.64398,imputed from 2955,
2005-09-19,Monday,2097.00994,,
2005-09-20,Tuesday,2068.20601,,
2005-09-21,Wednesday,2077.90565,,
2005-09-22,Thursday,2121.85701,,
2005-09-23,Friday,2061.97197,,start
2005-09-24,Saturday,2061.97197,imputed from 2961,
2005-09-25,Sunday,2061.97197,imputed from 2962,
2005-09-26,Monday,2084.44617,,
2005-09-27,Tuesday,2131.14547,,
2005-09-28,Wednesday,2281.86331,,
2005-09-29,Thursday,2301.84002,,
2005-09-30,Friday,2251.5015,,start
2005-10-01,Saturday,2251.5015,imputed from 2968,
2005-10-02,Sunday,2251.5015,imputed from 2969,
2005-10-03,Monday,2285.44342,,
2005-10-04,Tuesday,2316.34674,,
2005-10-05,Wednesday,2297.95748,,
2005-10-06,Thursday,2131.23037,,
2005-10-07,Friday,2117.25184,,start
2005-10-08,Saturday,2117.25184,imputed from 2975,
2005-10-09,Sunday,2117.25184,imputed from 2976,
2005-10-10,Monday,2085.83788,,
2005-10-11,Tuesday,2182.42466,,
2005-10-12,Wednesday,2175.44787,,
2005-10-13,Thursday,2119.69479,,
2005-10-14,Friday,2120.59707,,start
2005-10-15,Saturday,2120.59707,imputed from 2982,
2005-10-16,Sunday,2120.59707,imputed from 2983,
2005-10-17,Monday,2239.92099,,
2005-10-18,Tuesday,2187.42719,,
2005-10-19,Wednesday,2199.30426,,
2005-10-20,Thursday,2099.31155,,
2005-10-21,Friday,2081.68129,,start
2005-10-22,Saturday,2081.68129,imputed from 2989,
2005-10-23,Sunday,2081.68129,imputed from 2990,
2005-10-24,Monday,2092.94052,,
2005-10-25,Tuesday,2289.8816,,
2005-10-26,Wednesday,2254.41029,,
2005-10-27,Thursday,2177.87903,,
2005-10-28,Friday,2088.37297,,start
2005-10-29,Saturday,2088.37297,imputed from 2996,
2005-10-30,Sunday,2088.37297,imputed from 2997,
2005-10-31,Monday,1968.10782,,
2005-11-01,Tuesday,1910.40052,,
2005-11-02,Wednesday,1854.37561,,
2005-11-03,Thursday,1885.48483,,
2005-11-04,Friday,1863.82222,,start
2005-11-05,Saturday,1863.82222,imputed from 3003,
2005-11-06,Sunday,1863.82222,imputed from 3004,
2005-11-07,Monday,1943.20246,,
2005-11-08,Tuesday,1930.9933,,
2005-11-09,Wednesday,1915.9382,,
2005-11-10,Thursday,1862.23091,,
2005-11-11,Friday,1922.70572,,start
2005-11-12,Saturday,1922.70572,imputed from 3010,
2005-11-13,Sunday,1922.70572,imputed from 3011,
2005-11-14,Monday,1911.99442,,
2005-11-15,Tuesday,1908.93615,,
2005-11-16,Wednesday,2040.47861,,
2005-11-17,Thursday,1970.61002,,
2005-11-18,Friday,1879.3463,,start
2005-11-19,Saturday,1879.3463,imputed from 3017,
2005-11-20,Sunday,1879.3463,imputed from 3018,
2005-11-21,Monday,1868.08691,,
2005-11-22,Tuesday,1914.45352,,
2005-11-23,Wednesday,1907.89287,,
2005-11-24,Thursday,1907.89287,imputed from 3022,
2005-11-25,Friday,1907.89287,imputed from 3022,start
2005-11-26,Saturday,1907.89287,imputed from 3024,
2005-11-27,Sunday,1907.89287,imputed from 3025,
2005-11-28,Monday,1835.99954,,
2005-11-29,Tuesday,1856.47999,,
2005-11-30,Wednesday,1994.28172,,
2005-12-01,Thursday,2071.37225,,
2005-12-02,Friday,2212.09245,,start
2005-12-03,Saturday,2212.09245,imputed from 3031,
2005-12-04,Sunday,2212.09245,imputed from 3032,
2005-12-05,Monday,2147.33541,,
2005-12-06,Tuesday,2122.07966,,
2005-12-07,Wednesday,2168.97455,,
2005-12-08,Thursday,2346.92177,,
2005-12-09,Friday,2247.06997,,start
2005-12-10,Saturday,2247.06997,imputed from 3038,
2005-12-11,Sunday,2247.06997,imputed from 3039,
2005-12-12,Monday,2301.69471,,
2005-12-13,Tuesday,2397.57751,,
2005-12-14,Wednesday,2266.48894,,
2005-12-15,Thursday,2143.4426,,
2005-12-16,Friday,2119.76622,,start
2005-12-17,Saturday,2119.76622,imputed from 3045,
2005-12-18,Sunday,2119.76622,imputed from 3046,
2005-12-19,Monday,2188.42303,,
2005-12-20,Tuesday,2222.35008,,
2005-12-21,Wednesday,2262.29796,,
2005-12-22,Thursday,2042.69064,,
2005-12-23,Friday,1944.19211,,start
2005-12-24,Saturday,1944.19211,imputed from 3052,
2005-12-25,Sunday,1944.19211,imputed from 3053,
2005-12-26,Monday,1944.19211,imputed from 3054,
2005-12-27,Tuesday,1746.32344,,
2005-12-28,Wednesday,1815.59304,,
2005-12-29,Thursday,1747.28045,,
2005-12-30,Friday,1747.99055,,start
2005-12-31,Saturday,1747.99055,imputed from 3059,
2006-01-01,Sunday,1747.99055,imputed from 3060,
2006-01-02,Monday,1747.99055,imputed from 3061,
2006-01-03,Tuesday,1627.78817,,
2006-01-04,Wednesday,1540.57918,,
2006-01-05,Thursday,1436.47386,,
