date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2011-04-18,Monday,0.71963,,
2011-04-19,Tuesday,0.7171,,
2011-04-20,Wednesday,0.71955,,
2011-04-21,Thursday,0.72088,,
2011-04-22,Friday,0.72088,imputed from 2025,start
2011-04-23,Saturday,0.72088,imputed from 2026,
2011-04-24,Sunday,0.72088,imputed from 2027,
2011-04-25,Monday,0.72211,,
2011-04-26,Tuesday,0.7265,,
2011-04-27,Wednesday,0.74021,,
2011-04-28,Thursday,0.73849,,
2011-04-29,Friday,0.74004,,start
2011-04-30,Saturday,0.74004,imputed from 2033,
2011-05-01,Sunday,0.74004,imputed from 2034,
2011-05-02,Monday,0.72745,,
2011-05-03,Tuesday,0.72033,,
2011-05-04,Wednesday,0.71825,,
2011-05-05,Thursday,0.67702,,
2011-05-06,Friday,0.68161,,start
2011-05-07,Saturday,0.68161,imputed from 2040,
2011-05-08,Sunday,0.68161,imputed from 2041,
2011-05-09,Monday,0.72075,,
2011-05-10,Tuesday,0.74931,,
2011-05-11,Wednesday,0.69589,,
2011-05-12,Thursday,0.6813,,
2011-05-13,Friday,0.69051,,start
2011-05-14,Saturday,0.69051,imputed from 2047,
2011-05-15,Sunday,0.69051,imputed from 2048,
2011-05-16,Monday,0.65059,,
2011-05-17,Tuesday,0.64848,,
2011-05-18,Wednesday,0.65392,,
2011-05-19,Thursday,0.64894,,
2011-05-20,Friday,0.64802,,start
2011-05-21,Saturday,0.64802,imputed from 2054,
2011-05-22,Sunday,0.64802,imputed from 2055,
2011-05-23,Monday,0.65192,,
2011-05-24,Tuesday,0.66112,,
2011-05-25,Wednesday,0.66091,,
2011-05-26,Thursday,0.6638,,
2011-05-27,Friday,0.66337,,start
2011-05-28,Saturday,0.66337,imputed from 2061,
2011-05-29,Sunday,0.66337,imputed from 2062,
2011-05-30,Monday,0.66337,imputed from 2063,
2011-05-31,Tuesday,0.6759,,
2011-06-01,Wednesday,0.65044,,
2011-06-02,Thursday,0.64896,,
2011-06-03,Friday,0.64799,,start
2011-06-04,Saturday,0.64799,imputed from 2068,
2011-06-05,Sunday,0.64799,imputed from 2069,
2011-06-06,Monday,0.64101,,
2011-06-07,Tuesday,0.6513,,
2011-06-08,Wednesday,0.64619,,
2011-06-09,Thursday,0.66441,,
2011-06-10,Friday,0.65935,,start
2011-06-11,Saturday,0.65935,imputed from 2075,
2011-06-12,Sunday,0.65935,imputed from 2076,
2011-06-13,Monday,0.65175,,
2011-06-14,Tuesday,0.67238,,
2011-06-15,Wednesday,0.64765,,
2011-06-16,Thursday,0.65117,,
2011-06-17,Friday,0.64835,,start
2011-06-18,Saturday,0.64835,imputed from 2082,
2011-06-19,Sunday,0.64835,imputed from 2083,
2011-06-20,Monday,0.63872,,
2011-06-21,Tuesday,0.63035,,
2011-06-22,Wednesday,0.64579,,
2011-06-23,Thursday,0.61735,,
2011-06-24,Friday,0.60307,,start
2011-06-25,Saturday,0.60307,imputed from 2089,
2011-06-26,Sunday,0.60307,imputed from 2090,
2011-06-27,Monday,0.61058,,
2011-06-28,Tuesday,0.62341,,
2011-06-29,Wednesday,0.65291,,
2011-06-30,Thursday,0.66286,,
2011-07-01,Friday,0.66286,imputed from 2095,start
2011-07-02,Saturday,0.66286,imputed from 2096,
2011-07-03,Sunday,0.66286,imputed from 2097,
2011-07-04,Monday,0.66286,imputed from 2098,
2011-07-05,Tuesday,0.66119,,
2011-07-06,Wednesday,0.66087,,
2011-07-07,Thursday,0.69334,,
2011-07-08,Friday,0.68027,,start
2011-07-09,Saturday,0.68027,imputed from 2103,
2011-07-10,Sunday,0.68027,imputed from 2104,
2011-07-11,Monday,0.67412,,
2011-07-12,Tuesday,0.67873,,
2011-07-13,Wednesday,0.67875,,
2011-07-14,Thursday,0.67044,,
2011-07-15,Friday,0.67091,,start
2011-07-16,Saturday,0.67091,imputed from 2110,
2011-07-17,Sunday,0.67091,imputed from 2111,
2011-07-18,Monday,0.6657,,
2011-07-19,Tuesday,0.66946,,
2011-07-20,Wednesday,0.67793,,
2011-07-21,Thursday,0.6668,,
2011-07-22,Friday,0.67133,,start
2011-07-23,Saturday,0.67133,imputed from 2117,
2011-07-24,Sunday,0.67133,imputed from 2118,
2011-07-25,Monday,0.66248,,
2011-07-26,Tuesday,0.66543,,
2011-07-27,Wednesday,0.66362,,
2011-07-28,Thursday,0.65832,,
2011-07-29,Friday,0.64449,,start
2011-07-30,Saturday,0.64449,imputed from 2124,
2011-07-31,Sunday,0.64449,imputed from 2125,
2011-08-01,Monday,0.63762,,
2011-08-02,Tuesday,0.62235,,
2011-08-03,Wednesday,0.60196,,
2011-08-04,Thursday,0.56071,,
2011-08-05,Friday,0.57547,,start
2011-08-06,Saturday,0.57547,imputed from 2131,
2011-08-07,Sunday,0.57547,imputed from 2132,
2011-08-08,Monday,0.54323,,
2011-08-09,Tuesday,0.52098,,
2011-08-10,Wednesday,0.54364,,
2011-08-11,Thursday,0.57312,,
2011-08-12,Friday,0.58235,,start
2011-08-13,Saturday,0.58235,imputed from 2138,
2011-08-14,Sunday,0.58235,imputed from 2139,
2011-08-15,Monday,0.60453,,
2011-08-16,Tuesday,0.60605,,
2011-08-17,Wednesday,0.60641,,
2011-08-18,Thursday,0.58972,,
2011-08-19,Friday,0.59805,,start
2011-08-20,Saturday,0.59805,imputed from 2145,
2011-08-21,Sunday,0.59805,imputed from 2146,
2011-08-22,Monday,0.59821,,
2011-08-23,Tuesday,0.60751,,
2011-08-24,Wednesday,0.61135,,
2011-08-25,Thursday,0.63163,,
2011-08-26,Friday,0.63381,,start
2011-08-27,Saturday,0.63381,imputed from 2152,
2011-08-28,Sunday,0.63381,imputed from 2153,
2011-08-29,Monday,0.63557,,
2011-08-30,Tuesday,0.6556,,
2011-08-31,Wednesday,0.65241,,
2011-09-01,Thursday,0.64789,,
2011-09-02,Friday,0.63007,,start
2011-09-03,Saturday,0.63007,imputed from 2159,
2011-09-04,Sunday,0.63007,imputed from 2160,
2011-09-05,Monday,0.63007,imputed from 2161,
2011-09-06,Tuesday,0.68537,,
2011-09-07,Wednesday,0.70528,,
2011-09-08,Thursday,0.71033,,
2011-09-09,Friday,0.69018,,start
2011-09-10,Saturday,0.69018,imputed from 2166,
2011-09-11,Sunday,0.69018,imputed from 2167,
2011-09-12,Monday,0.68333,,
2011-09-13,Tuesday,0.67919,,
2011-09-14,Wednesday,0.67401,,
2011-09-15,Thursday,0.68167,,
2011-09-16,Friday,0.68709,,start
2011-09-17,Saturday,0.68709,imputed from 2173,
2011-09-18,Sunday,0.68709,imputed from 2174,
2011-09-19,Monday,0.67224,,
2011-09-20,Tuesday,0.67696,,
2011-09-21,Wednesday,0.67115,,
2011-09-22,Thursday,0.65474,,
2011-09-23,Friday,0.65274,,start
2011-09-24,Saturday,0.65274,imputed from 2180,
2011-09-25,Sunday,0.65274,imputed from 2181,
2011-09-26,Monday,0.65627,,
2011-09-27,Tuesday,0.68126,,
2011-09-28,Wednesday,0.67054,,
2011-09-29,Thursday,0.66301,,
2011-09-30,Friday,0.66962,,start
2011-10-01,Saturday,0.66962,imputed from 2187,
2011-10-02,Sunday,0.66962,imputed from 2188,
2011-10-03,Monday,0.67024,,
2011-10-04,Tuesday,0.67045,,
2011-10-05,Wednesday,0.69289,,
2011-10-06,Thursday,0.72447,,
2011-10-07,Friday,0.71435,,start
2011-10-08,Saturday,0.71435,imputed from 2194,
2011-10-09,Sunday,0.71435,imputed from 2195,
2011-10-10,Monday,0.71023,,
2011-10-11,Tuesday,0.72746,,
2011-10-12,Wednesday,0.71604,,
2011-10-13,Thursday,0.723,,
2011-10-14,Friday,0.73683,,start
2011-10-15,Saturday,0.73683,imputed from 2201,
2011-10-16,Sunday,0.73683,imputed from 2202,
2011-10-17,Monday,0.71869,,
2011-10-18,Tuesday,0.72078,,
2011-10-19,Wednesday,0.70287,,
2011-10-20,Thursday,0.70048,,
2011-10-21,Friday,0.69276,,start
2011-10-22,Saturday,0.69276,imputed from 2208,
2011-10-23,Sunday,0.69276,imputed from 2209,
2011-10-24,Monday,0.69094,,
2011-10-25,Tuesday,0.69306,,
2011-10-26,Wednesday,0.68517,,
2011-10-27,Thursday,0.68789,,
2011-10-28,Friday,0.67516,,start
2011-10-29,Saturday,0.67516,imputed from 2215,
2011-10-30,Sunday,0.67516,imputed from 2216,
2011-10-31,Monday,0.67244,,
2011-11-01,Tuesday,0.68736,,
2011-11-02,Wednesday,0.68794,,
2011-11-03,Thursday,0.68746,,
2011-11-04,Friday,0.69718,,start
2011-11-05,Saturday,0.69718,imputed from 2222,
2011-11-06,Sunday,0.69718,imputed from 2223,
2011-11-07,Monday,0.72747,,
2011-11-08,Tuesday,0.71837,,
2011-11-09,Wednesday,0.70906,,
2011-11-10,Thursday,0.70653,,
2011-11-11,Friday,0.6946,,start
2011-11-12,Saturday,0.6946,imputed from 2229,
2011-11-13,Sunday,0.6946,imputed from 2230,
2011-11-14,Monday,0.68113,,
2011-11-15,Tuesday,0.70079,,
2011-11-16,Wednesday,0.7123,,
2011-11-17,Thursday,0.68201,,
2011-11-18,Friday,0.67215,,start
2011-11-19,Saturday,0.67215,imputed from 2236,
2011-11-20,Sunday,0.67215,imputed from 2237,
2011-11-21,Monday,0.67503,,
2011-11-22,Tuesday,0.69257,,
2011-11-23,Wednesday,0.68505,,
2011-11-24,Thursday,0.68505,imputed from 2241,
2011-11-25,Friday,0.67423,,start
2011-11-26,Saturday,0.67423,imputed from 2243,
2011-11-27,Sunday,0.67423,imputed from 2244,
2011-11-28,Monday,0.68799,,
2011-11-29,Tuesday,0.69147,,
2011-11-30,Wednesday,0.69257,,
2011-12-01,Thursday,0.69639,,
2011-12-02,Friday,0.71607,,start
2011-12-03,Saturday,0.71607,imputed from 2250,
2011-12-04,Sunday,0.71607,imputed from 2251,
2011-12-05,Monday,0.71305,,
2011-12-06,Tuesday,0.72893,,
2011-12-07,Wednesday,0.70951,,
2011-12-08,Thursday,0.70668,,
2011-12-09,Friday,0.71303,,start
2011-12-10,Saturday,0.71303,imputed from 2257,
2011-12-11,Sunday,0.71303,imputed from 2258,
2011-12-12,Monday,0.7118,,
2011-12-13,Tuesday,0.73442,,
2011-12-14,Wednesday,0.70773,,
2011-12-15,Thursday,0.69538,,
2011-12-16,Friday,0.69304,,start
2011-12-17,Saturday,0.69304,imputed from 2264,
2011-12-18,Sunday,0.69304,imputed from 2265,
2011-12-19,Monday,0.69252,,
2011-12-20,Tuesday,0.71262,,
2011-12-21,Wednesday,0.72689,,
2011-12-22,Thursday,0.73429,,
2011-12-23,Friday,0.74739,,start
2011-12-24,Saturday,0.74739,imputed from 2271,
2011-12-25,Sunday,0.74739,imputed from 2272,
2011-12-26,Monday,0.74739,imputed from 2273,
2011-12-27,Tuesday,0.74576,,
2011-12-28,Wednesday,0.74253,,
2011-12-29,Thursday,0.74964,,
2011-12-30,Friday,0.74898,,start
2011-12-31,Saturday,0.74898,imputed from 2278,
2012-01-01,Sunday,0.74898,imputed from 2279,
2012-01-02,Monday,0.74898,imputed from 2280,
2012-01-03,Tuesday,0.76965,,
2012-01-04,Wednesday,0.78667,,
2012-01-05,Thursday,0.78236,,
2012-01-06,Friday,0.78966,,start
2012-01-07,Saturday,0.78966,imputed from 2285,
2012-01-08,Sunday,0.78966,imputed from 2286,
2012-01-09,Monday,0.78913,,
2012-01-10,Tuesday,0.79024,,
2012-01-11,Wednesday,0.79276,,
2012-01-12,Thursday,0.77292,,
2012-01-13,Friday,0.78253,,start
2012-01-14,Saturday,0.78253,imputed from 2292,
2012-01-15,Sunday,0.78253,imputed from 2293,
2012-01-16,Monday,0.78253,imputed from 2294,
2012-01-17,Tuesday,0.79048,,
2012-01-18,Wednesday,0.79718,,
2012-01-19,Thursday,0.78982,,
2012-01-20,Friday,0.78118,,start
2012-01-21,Saturday,0.78118,imputed from 2299,
2012-01-22,Sunday,0.78118,imputed from 2300,
2012-01-23,Monday,0.77427,,
2012-01-24,Tuesday,0.78174,,
2012-01-25,Wednesday,0.78755,,
2012-01-26,Thursday,0.78444,,
2012-01-27,Friday,0.80478,,start
2012-01-28,Saturday,0.80478,imputed from 2306,
2012-01-29,Sunday,0.80478,imputed from 2307,
2012-01-30,Monday,0.79108,,
2012-01-31,Tuesday,0.79863,,
2012-02-01,Wednesday,0.79275,,
2012-02-02,Thursday,0.7886,,
2012-02-03,Friday,0.80311,,start
2012-02-04,Saturday,0.80311,imputed from 2313,
2012-02-05,Sunday,0.80311,imputed from 2314,
2012-02-06,Monday,0.80692,,
2012-02-07,Tuesday,0.8011,,
2012-02-08,Wednesday,0.81362,,
2012-02-09,Thursday,0.82282,,
2012-02-10,Friday,0.81764,,start
2012-02-11,Saturday,0.81764,imputed from 2320,
2012-02-12,Sunday,0.81764,imputed from 2321,
2012-02-13,Monday,0.82662,,
2012-02-14,Tuesday,0.82331,,
2012-02-15,Wednesday,0.83306,,
2012-02-16,Thursday,0.84197,,
2012-02-17,Friday,0.83073,,start
2012-02-18,Saturday,0.83073,imputed from 2327,
2012-02-19,Sunday,0.83073,imputed from 2328,
2012-02-20,Monday,0.83073,imputed from 2329,
2012-02-21,Tuesday,0.83979,,
2012-02-22,Wednesday,0.84328,,
2012-02-23,Thursday,0.84549,,
2012-02-24,Friday,0.84564,,start
2012-02-25,Saturday,0.84564,imputed from 2334,
2012-02-26,Sunday,0.84564,imputed from 2335,
2012-02-27,Monday,0.84301,,
2012-02-28,Tuesday,0.81678,,
2012-02-29,Wednesday,0.8233,,
2012-03-01,Thursday,0.85001,,
2012-03-02,Friday,0.83724,,start
2012-03-03,Saturday,0.83724,imputed from 2341,
2012-03-04,Sunday,0.83724,imputed from 2342,
2012-03-05,Monday,0.83199,,
2012-03-06,Tuesday,0.83142,,
2012-03-07,Wednesday,0.84447,,
2012-03-08,Thursday,0.84369,,
2012-03-09,Friday,0.85799,,start
2012-03-10,Saturday,0.85799,imputed from 2348,
2012-03-11,Sunday,0.85799,imputed from 2349,
2012-03-12,Monday,0.85362,,
2012-03-13,Tuesday,0.86437,,
2012-03-14,Wednesday,0.87263,,
2012-03-15,Thursday,0.84881,,
2012-03-16,Friday,0.86139,,start
2012-03-17,Saturday,0.86139,imputed from 2355,
2012-03-18,Sunday,0.86139,imputed from 2356,
2012-03-19,Monday,0.85918,,
2012-03-20,Tuesday,0.85846,,
2012-03-21,Wednesday,0.85909,,
2012-03-22,Thursday,0.85554,,
2012-03-23,Friday,0.86154,,start
2012-03-24,Saturday,0.86154,imputed from 2362,
2012-03-25,Sunday,0.86154,imputed from 2363,
2012-03-26,Monday,0.86513,,
2012-03-27,Tuesday,0.86215,,
2012-03-28,Wednesday,0.86169,,
2012-03-29,Thursday,0.86488,,
2012-03-30,Friday,0.85732,,start
2012-03-31,Saturday,0.85732,imputed from 2369,
2012-04-01,Sunday,0.85732,imputed from 2370,
2012-04-02,Monday,0.87701,,
2012-04-03,Tuesday,0.87995,,
2012-04-04,Wednesday,0.87694,,
2012-04-05,Thursday,0.88221,,
2012-04-06,Friday,0.88221,imputed from 2375,start
2012-04-07,Saturday,0.88221,imputed from 2376,
2012-04-08,Sunday,0.88221,imputed from 2377,
2012-04-09,Monday,0.86648,,
2012-04-10,Tuesday,0.85634,,
2012-04-11,Wednesday,0.86607,,
2012-04-12,Thursday,0.87859,,
2012-04-13,Friday,0.88282,,start
2012-04-14,Saturday,0.88282,imputed from 2383,
2012-04-15,Sunday,0.88282,imputed from 2384,
2012-04-16,Monday,0.86102,,
2012-04-17,Tuesday,0.85,,
2012-04-18,Wednesday,0.84251,,
2012-04-19,Thursday,0.82936,,
2012-04-20,Friday,0.82032,,start
2012-04-21,Saturday,0.82032,imputed from 2390,
2012-04-22,Sunday,0.82032,imputed from 2391,
2012-04-23,Monday,0.83699,,
2012-04-24,Tuesday,0.82565,,
2012-04-25,Wednesday,0.82462,,
2012-04-26,Thursday,0.82964,,
2012-04-27,Friday,0.83386,,start
2012-04-28,Saturday,0.83386,imputed from 2397,
2012-04-29,Sunday,0.83386,imputed from 2398,
2012-04-30,Monday,0.83011,,
2012-05-01,Tuesday,0.82353,,
2012-05-02,Wednesday,0.82107,,
2012-05-03,Thursday,0.81546,,
2012-05-04,Friday,0.79911,,start
2012-05-05,Saturday,0.79911,imputed from 2404,
2012-05-06,Sunday,0.79911,imputed from 2405,
2012-05-07,Monday,0.8003,,
2012-05-08,Tuesday,0.80883,,
2012-05-09,Wednesday,0.82048,,
2012-05-10,Thursday,0.81609,,
2012-05-11,Friday,0.81477,,start
2012-05-12,Saturday,0.81477,imputed from 2411,
2012-05-13,Sunday,0.81477,imputed from 2412,
2012-05-14,Monday,0.80931,,
2012-05-15,Tuesday,0.81006,,
2012-05-16,Wednesday,0.8053,,
2012-05-17,Thursday,0.79529,,
2012-05-18,Friday,0.7974,,start
2012-05-19,Saturday,0.7974,imputed from 2418,
2012-05-20,Sunday,0.7974,imputed from 2419,
2012-05-21,Monday,0.80818,,
2012-05-22,Tuesday,0.81025,,
2012-05-23,Wednesday,0.80341,,
2012-05-24,Thursday,0.80601,,
2012-05-25,Friday,0.81213,,start
2012-05-26,Saturday,0.81213,imputed from 2425,
2012-05-27,Sunday,0.81213,imputed from 2426,
2012-05-28,Monday,0.81213,imputed from 2427,
2012-05-29,Tuesday,0.81808,,
2012-05-30,Wednesday,0.80941,,
2012-05-31,Thursday,0.80274,,
2012-06-01,Friday,0.80274,imputed from 2431,start
2012-06-02,Saturday,0.80274,imputed from 2432,
2012-06-03,Sunday,0.80274,imputed from 2433,
2012-06-04,Monday,0.80078,,
2012-06-05,Tuesday,0.80766,,
2012-06-06,Wednesday,0.80138,,
2012-06-07,Thursday,0.79972,,
2012-06-08,Friday,0.80429,,start
2012-06-09,Saturday,0.80429,imputed from 2439,
2012-06-10,Sunday,0.80429,imputed from 2440,
2012-06-11,Monday,0.79548,,
2012-06-12,Tuesday,0.79431,,
2012-06-13,Wednesday,0.78966,,
2012-06-14,Thursday,0.79507,,
2012-06-15,Friday,0.80015,,start
2012-06-16,Saturday,0.80015,imputed from 2446,
2012-06-17,Sunday,0.80015,imputed from 2447,
2012-06-18,Monday,0.79254,,
2012-06-19,Tuesday,0.77869,,
2012-06-20,Wednesday,0.76349,,
2012-06-21,Thursday,0.7593,,
2012-06-22,Friday,0.76543,,start
2012-06-23,Saturday,0.76543,imputed from 2453,
2012-06-24,Sunday,0.76543,imputed from 2454,
2012-06-25,Monday,0.79208,,
2012-06-26,Tuesday,0.7922,,
2012-06-27,Wednesday,0.78603,,
2012-06-28,Thursday,0.78734,,
2012-06-29,Friday,0.80668,,start
2012-06-30,Saturday,0.80668,imputed from 2460,
2012-07-01,Sunday,0.80668,imputed from 2461,
2012-07-02,Monday,0.80815,,
2012-07-03,Tuesday,0.83715,,
2012-07-04,Wednesday,0.83715,imputed from 2464,
2012-07-05,Thursday,0.86503,,
2012-07-06,Friday,0.85748,,start
2012-07-07,Saturday,0.85748,imputed from 2467,
2012-07-08,Sunday,0.85748,imputed from 2468,
2012-07-09,Monday,0.86922,,
2012-07-10,Tuesday,0.86892,,
2012-07-11,Wednesday,0.87605,,
2012-07-12,Thursday,0.89193,,
2012-07-13,Friday,0.89262,,start
2012-07-14,Saturday,0.89262,imputed from 2474,
2012-07-15,Sunday,0.89262,imputed from 2475,
2012-07-16,Monday,0.90292,,
2012-07-17,Tuesday,0.90105,,
2012-07-18,Wednesday,0.91144,,
2012-07-19,Thursday,0.92813,,
2012-07-20,Friday,0.93731,,start
2012-07-21,Saturday,0.93731,imputed from 2481,
2012-07-22,Sunday,0.93731,imputed from 2482,
2012-07-23,Monday,0.92106,,
2012-07-24,Tuesday,0.9087,,
2012-07-25,Wednesday,0.89303,,
2012-07-26,Thursday,0.88853,,
2012-07-27,Friday,0.90622,,start
2012-07-28,Saturday,0.90622,imputed from 2488,
2012-07-29,Sunday,0.90622,imputed from 2489,
2012-07-30,Monday,0.9288,,
2012-07-31,Tuesday,0.91848,,
2012-08-01,Wednesday,0.93899,,
2012-08-02,Thursday,0.96123,,
2012-08-03,Friday,0.96539,,start
2012-08-04,Saturday,0.96539,imputed from 2495,
2012-08-05,Sunday,0.96539,imputed from 2496,
2012-08-06,Monday,0.95932,,
2012-08-07,Tuesday,0.9816,,
2012-08-08,Wednesday,0.98186,,
2012-08-09,Thursday,0.9952,,
2012-08-10,Friday,0.99521,,start
2012-08-11,Saturday,0.99521,imputed from 2502,
2012-08-12,Sunday,0.99521,imputed from 2503,
2012-08-13,Monday,0.98718,,
2012-08-14,Tuesday,0.99133,,
2012-08-15,Wednesday,1.02269,,
2012-08-16,Thursday,1.01604,,
2012-08-17,Friday,1.00118,,start
2012-08-18,Saturday,1.00118,imputed from 2509,
2012-08-19,Sunday,1.00118,imputed from 2510,
2012-08-20,Monday,1.00042,,
2012-08-21,Tuesday,1.00076,,
2012-08-22,Wednesday,1.01423,,
2012-08-23,Thursday,1.00903,,
2012-08-24,Friday,1.00013,,start
2012-08-25,Saturday,1.00013,imputed from 2516,
2012-08-26,Sunday,1.00013,imputed from 2517,
2012-08-27,Monday,1.02712,,
2012-08-28,Tuesday,1.01279,,
2012-08-29,Wednesday,1.00811,,
2012-08-30,Thursday,1.00435,,
2012-08-31,Friday,1.00626,,start
2012-09-01,Saturday,1.00626,imputed from 2523,
2012-09-02,Sunday,1.00626,imputed from 2524,
2012-09-03,Monday,1.00626,imputed from 2525,
2012-09-04,Tuesday,1.00033,,
2012-09-05,Wednesday,0.99858,,
2012-09-06,Thursday,1.01093,,
2012-09-07,Friday,1.01172,,start
2012-09-08,Saturday,1.01172,imputed from 2530,
2012-09-09,Sunday,1.01172,imputed from 2531,
2012-09-10,Monday,1.01255,,
2012-09-11,Tuesday,1.01261,,
2012-09-12,Wednesday,0.9975,,
2012-09-13,Thursday,0.98598,,
2012-09-14,Friday,0.99072,,start
2012-09-15,Saturday,0.99072,imputed from 2537,
2012-09-16,Sunday,0.99072,imputed from 2538,
2012-09-17,Monday,0.96738,,
2012-09-18,Tuesday,0.95447,,
2012-09-19,Wednesday,0.92878,,
2012-09-20,Thursday,0.96146,,
2012-09-21,Friday,0.97181,,start
2012-09-22,Saturday,0.97181,imputed from 2544,
2012-09-23,Sunday,0.97181,imputed from 2545,
2012-09-24,Monday,0.96876,,
2012-09-25,Tuesday,0.98299,,
2012-09-26,Wednesday,1.02654,,
2012-09-27,Thursday,1.04481,,
2012-09-28,Friday,1.11169,,start
2012-09-29,Saturday,1.11169,imputed from 2551,
2012-09-30,Sunday,1.11169,imputed from 2552,
2012-10-01,Monday,1.11062,,
2012-10-02,Tuesday,1.08766,,
2012-10-03,Wednesday,1.06521,,
2012-10-04,Thursday,1.11034,,
2012-10-05,Friday,1.11109,,start
2012-10-06,Saturday,1.11109,imputed from 2558,
2012-10-07,Sunday,1.11109,imputed from 2559,
2012-10-08,Monday,1.0946,,
2012-10-09,Tuesday,1.1283,,
2012-10-10,Wednesday,1.12685,,
2012-10-11,Thursday,1.11981,,
2012-10-12,Friday,1.09473,,start
2012-10-13,Saturday,1.09473,imputed from 2565,
2012-10-14,Sunday,1.09473,imputed from 2566,
2012-10-15,Monday,1.07957,,
2012-10-16,Tuesday,1.06913,,
2012-10-17,Wednesday,1.04095,,
2012-10-18,Thursday,1.02703,,
2012-10-19,Friday,1.01501,,start
2012-10-20,Saturday,1.01501,imputed from 2572,
2012-10-21,Sunday,1.01501,imputed from 2573,
2012-10-22,Monday,0.99481,,
2012-10-23,Tuesday,0.9855,,
2012-10-24,Wednesday,0.98569,,
2012-10-25,Thursday,1.01316,,
2012-10-26,Friday,1.02405,,start
2012-10-27,Saturday,1.02405,imputed from 2579,
2012-10-28,Sunday,1.02405,imputed from 2580,
2012-10-29,Monday,1.04751,,
2012-10-30,Tuesday,1.03156,,
2012-10-31,Wednesday,1.04235,,
2012-11-01,Thursday,1.04523,,
2012-11-02,Friday,1.03051,,start
2012-11-03,Saturday,1.03051,imputed from 2586,
2012-11-04,Sunday,1.03051,imputed from 2587,
2012-11-05,Monday,1.05386,,
2012-11-06,Tuesday,1.08356,,
2012-11-07,Wednesday,1.04182,,
2012-11-08,Thursday,1.05111,,
2012-11-09,Friday,1.08965,,start
2012-11-10,Saturday,1.08965,imputed from 2593,
2012-11-11,Sunday,1.08965,imputed from 2594,
2012-11-12,Monday,1.08029,,
2012-11-13,Tuesday,1.07065,,
2012-11-14,Wednesday,1.07751,,
2012-11-15,Thursday,1.08213,,
2012-11-16,Friday,1.09255,,start
2012-11-17,Saturday,1.09255,imputed from 2600,
2012-11-18,Sunday,1.09255,imputed from 2601,
2012-11-19,Monday,1.1033,,
2012-11-20,Tuesday,1.08648,,
2012-11-21,Wednesday,1.0986,,
2012-11-22,Thursday,1.0986,imputed from 2605,
2012-11-23,Friday,1.08363,,start
2012-11-24,Saturday,1.08363,imputed from 2607,
2012-11-25,Sunday,1.08363,imputed from 2608,
2012-11-26,Monday,1.0783,,
2012-11-27,Tuesday,1.08281,,
2012-11-28,Wednesday,1.08259,,
2012-11-29,Thursday,1.10124,,
2012-11-30,Friday,1.08984,,start
2012-12-01,Saturday,1.08984,imputed from 2614,
2012-12-02,Sunday,1.08984,imputed from 2615,
2012-12-03,Monday,1.08691,,
2012-12-04,Tuesday,1.07289,,
2012-12-05,Wednesday,1.05235,,
2012-12-06,Thursday,1.04419,,
2012-12-07,Friday,1.04406,,start
2012-12-08,Saturday,1.04406,imputed from 2621,
2012-12-09,Sunday,1.04406,imputed from 2622,
2012-12-10,Monday,1.04434,,
2012-12-11,Tuesday,1.04887,,
2012-12-12,Wednesday,1.05445,,
2012-12-13,Thursday,1.03597,,
2012-12-14,Friday,1.05126,,start
2012-12-15,Saturday,1.05126,imputed from 2628,
2012-12-16,Sunday,1.05126,imputed from 2629,
2012-12-17,Monday,1.04967,,
2012-12-18,Tuesday,1.05823,,
2012-12-19,Wednesday,1.0777,,
2012-12-20,Thursday,1.08186,,
2012-12-21,Friday,1.08029,,start
2012-12-22,Saturday,1.08029,imputed from 2635,
2012-12-23,Sunday,1.08029,imputed from 2636,
2012-12-24,Monday,1.08444,,
2012-12-25,Tuesday,1.08444,imputed from 2638,
2012-12-26,Wednesday,1.10759,,
2012-12-27,Thursday,1.11207,,
2012-12-28,Friday,1.10086,,start
2012-12-29,Saturday,1.10086,imputed from 2642,
2012-12-30,Sunday,1.10086,imputed from 2643,
2012-12-31,Monday,1.10755,,
2013-01-01,Tuesday,1.10755,imputed from 2645,
2013-01-02,Wednesday,1.12597,,
2013-01-03,Thursday,1.13119,,
2013-01-04,Friday,1.12278,,start
2013-01-05,Saturday,1.12278,imputed from 2649,
