date,weekday,UB1_Comdty_PX-LAST,UB1_Comdty_CURRENCY-EUR,UB1_Comdty_PX-LAST-CHF,imputed,UB1_Comdty_start
2021-06-19,Saturday,,,227.1295,imputed from 8204,
2021-06-20,Sunday,,,227.1295,imputed from 8205,
2021-06-21,Monday,205.84,1.09399,225.1869016,,
2021-06-22,Tuesday,204.93,1.0963,224.66475900000003,,
2021-06-23,Wednesday,205.13,1.09538,224.6952994,,
2021-06-24,Thursday,205.5,1.09533,225.09031499999998,,
2021-06-25,Friday,203.63,1.09445,222.86285349999997,,start
2021-06-26,Saturday,,,222.86285349999997,imputed from 8211,
2021-06-27,Sunday,,,222.86285349999997,imputed from 8212,
2021-06-28,Monday,204.89,1.09664,224.6905696,,
2021-06-29,Tuesday,204.38,1.09593,223.9861734,,
2021-06-30,Wednesday,205.94,1.09685,225.88528900000003,,
2021-07-01,Thursday,205.5,1.09687,225.406785,,
2021-07-02,Friday,206.86,1.09255,226.004893,,start
2021-07-03,Saturday,,,226.004893,imputed from 8218,
2021-07-04,Sunday,,,226.004893,imputed from 8219,
2021-07-05,Monday,205.88,1.09418,225.26977839999998,,
2021-07-06,Tuesday,208.84,1.09308,228.27882720000002,,
2021-07-07,Wednesday,210.48,1.09144,229.7262912,,
2021-07-08,Thursday,211.27,1.08385,228.9849895,,
2021-07-09,Friday,209.55,1.08566,227.50005300000004,,start
2021-07-10,Saturday,,,227.50005300000004,imputed from 8225,
2021-07-11,Sunday,,,227.50005300000004,imputed from 8226,
2021-07-12,Monday,209.85,1.08539,227.7690915,,
2021-07-13,Tuesday,210.04,1.08189,227.2401756,,
2021-07-14,Wednesday,210.75,1.08254,228.145305,,
2021-07-15,Thursday,211.84,1.08404,229.64303359999997,,
2021-07-16,Friday,212.87,1.08562,231.09592940000002,,start
2021-07-17,Saturday,,,231.09592940000002,imputed from 8232,
2021-07-18,Sunday,,,231.09592940000002,imputed from 8233,
2021-07-19,Monday,215.25,1.08317,233.1523425,,
2021-07-20,Tuesday,216.58,1.08544,235.0845952,,
2021-07-21,Wednesday,214.98,1.0823,232.672854,,
2021-07-22,Thursday,216.06,1.0818,233.73370800000004,,
2021-07-23,Friday,215.71,1.08226,233.4543046,,start
2021-07-24,Saturday,,,233.4543046,imputed from 8239,
2021-07-25,Sunday,,,233.4543046,imputed from 8240,
2021-07-26,Monday,215.79,1.0809,233.24741099999997,,
2021-07-27,Tuesday,216.95,1.08059,234.43400049999997,,
2021-07-28,Wednesday,216.99,1.07788,233.8891812,,
2021-07-29,Thursday,217.29,1.07713,234.0495777,,
2021-07-30,Friday,217.9,1.07474,234.18584600000003,,start
2021-07-31,Saturday,,,234.18584600000003,imputed from 8246,
2021-08-01,Sunday,,,234.18584600000003,imputed from 8247,
2021-08-02,Monday,218.67,1.07459,234.98059529999998,,
2021-08-03,Tuesday,219.34,1.07256,235.25531039999998,,
2021-08-04,Wednesday,219.66,1.07307,235.71055619999998,,
2021-08-05,Thursday,221.24,1.07295,237.37945800000003,,
2021-08-06,Friday,218.77,1.07599,235.3943323,,start
2021-08-07,Saturday,,,235.3943323,imputed from 8253,
2021-08-08,Sunday,,,235.3943323,imputed from 8254,
2021-08-09,Monday,219.06,1.08021,236.63080259999998,,
2021-08-10,Tuesday,219.4,1.08151,237.283294,,
2021-08-11,Wednesday,219.14,1.08225,237.16426499999997,,
2021-08-12,Thursday,219.42,1.08329,237.6954918,,
2021-08-13,Friday,219.85,1.08019,237.4797715,,start
2021-08-14,Saturday,,,237.4797715,imputed from 8260,
2021-08-15,Sunday,,,237.4797715,imputed from 8261,
2021-08-16,Monday,220.15,1.07459,236.5709885,,
2021-08-17,Tuesday,220.07,1.07118,235.7345826,,
2021-08-18,Wednesday,220.43,1.07376,236.68891680000002,,
2021-08-19,Thursday,221.16,1.07273,237.2449668,,
2021-08-20,Friday,221.35,1.07277,237.4576395,,start
2021-08-21,Saturday,,,237.4576395,imputed from 8267,
2021-08-22,Sunday,,,237.4576395,imputed from 8268,
2021-08-23,Monday,220.39,1.07172,236.19637079999998,,
2021-08-24,Tuesday,220.27,1.07328,236.41138560000002,,
2021-08-25,Wednesday,217.03,1.07562,233.4418086,,
2021-08-26,Thursday,217.25,1.07872,234.35191999999998,,
2021-08-27,Friday,216.85,1.07459,233.02484149999998,,start
2021-08-28,Saturday,,,233.02484149999998,imputed from 8274,
2021-08-29,Sunday,,,233.02484149999998,imputed from 8275,
2021-08-30,Monday,217.8,1.08181,235.618218,,
2021-08-31,Tuesday,215.35,1.08075,232.73951250000002,,
2021-09-01,Wednesday,214.13,1.08414,232.1468982,,
2021-09-02,Thursday,214.41,1.08575,232.7956575,,
2021-09-03,Friday,213.6,1.08565,231.89484,,start
2021-09-04,Saturday,,,231.89484,imputed from 8281,
2021-09-05,Sunday,,,231.89484,imputed from 8282,
2021-09-06,Monday,213.83,1.08633,232.28994390000003,,
2021-09-07,Tuesday,212.19,1.08892,231.05793480000003,,
2021-09-08,Wednesday,212.68,1.08957,231.7297476,,
2021-09-09,Thursday,214.21,1.08395,232.1929295,,
2021-09-10,Friday,213.25,1.0844,231.2483,,start
2021-09-11,Saturday,,,231.2483,imputed from 8288,
2021-09-12,Sunday,,,231.2483,imputed from 8289,
2021-09-13,Monday,212.6,1.08915,231.55329,,
2021-09-14,Tuesday,213.05,1.08624,231.42343200000002,,
2021-09-15,Wednesday,211.93,1.0868,230.325524,,
2021-09-16,Thursday,211.58,1.09183,231.00939140000003,,
2021-09-17,Friday,210.35,1.09318,229.950413,,start
2021-09-18,Saturday,,,229.950413,imputed from 8295,
2021-09-19,Sunday,,,229.950413,imputed from 8296,
2021-09-20,Monday,212.09,1.08795,230.7433155,,
2021-09-21,Tuesday,212.72,1.08299,230.37363279999997,,
2021-09-22,Wednesday,212.7,1.08259,230.26689299999998,,
2021-09-23,Thursday,210.21,1.08537,228.1556277,,
2021-09-24,Friday,208.64,1.08338,226.0364032,,start
2021-09-25,Saturday,,,226.0364032,imputed from 8302,
2021-09-26,Sunday,,,226.0364032,imputed from 8303,
2021-09-27,Monday,208.64,1.08276,225.90704639999998,,
2021-09-28,Tuesday,208.45,1.08568,226.30999599999998,,
2021-09-29,Wednesday,209.05,1.08389,226.5872045,,
2021-09-30,Thursday,207.72,1.07857,224.0405604,,
2021-10-01,Friday,208.56,1.07882,224.99869919999998,,start
2021-10-02,Saturday,,,224.99869919999998,imputed from 8309,
2021-10-03,Sunday,,,224.99869919999998,imputed from 8310,
2021-10-04,Monday,208.09,1.07449,223.59062409999999,,
2021-10-05,Tuesday,206.84,1.07648,222.65912320000004,,
2021-10-06,Wednesday,206.8,1.07178,221.644104,,
2021-10-07,Thursday,206.7,1.07304,221.79736799999998,,
2021-10-08,Friday,205.67,1.07316,220.71681719999995,,start
2021-10-09,Saturday,,,220.71681719999995,imputed from 8316,
2021-10-10,Sunday,,,220.71681719999995,imputed from 8317,
2021-10-11,Monday,204.43,1.07176,219.0998968,,
2021-10-12,Tuesday,203.86,1.07315,218.77235900000002,,
2021-10-13,Wednesday,206.98,1.07136,221.7500928,,
2021-10-14,Thursday,208.94,1.07112,223.7998128,,
2021-10-15,Friday,209.01,1.07079,223.80581789999997,,start
2021-10-16,Saturday,,,223.80581789999997,imputed from 8323,
2021-10-17,Sunday,,,223.80581789999997,imputed from 8324,
2021-10-18,Monday,210.13,1.07256,225.3770328,,
2021-10-19,Tuesday,208.15,1.0738,223.51147000000003,,
2021-10-20,Wednesday,207.92,1.07067,222.61370639999998,,
2021-10-21,Thursday,208.23,1.06745,222.2751135,,
2021-10-22,Friday,209.66,1.06664,223.6317424,,start
2021-10-23,Saturday,,,223.6317424,imputed from 8330,
2021-10-24,Sunday,,,223.6317424,imputed from 8331,
2021-10-25,Monday,209.19,1.06796,223.4065524,,
2021-10-26,Tuesday,209.76,1.06659,223.72791839999996,,
2021-10-27,Wednesday,213.56,1.06528,227.5011968,,
2021-10-28,Thursday,213.48,1.06526,227.4117048,,
2021-10-29,Friday,213.48,1.05838,225.9429624,,start
2021-10-30,Saturday,,,225.9429624,imputed from 8337,
2021-10-31,Sunday,,,225.9429624,imputed from 8338,
2021-11-01,Monday,212.6,1.05524,224.344024,,
2021-11-02,Tuesday,212.85,1.05901,225.4102785,,
2021-11-03,Wednesday,213.72,1.0587,226.265364,,
2021-11-04,Thursday,213.42,1.05444,225.0385848,,
2021-11-05,Friday,217.36,1.05525,229.36914000000002,,start
2021-11-06,Saturday,,,229.36914000000002,imputed from 8344,
2021-11-07,Sunday,,,229.36914000000002,imputed from 8345,
2021-11-08,Monday,215.54,1.05858,228.1663332,,
2021-11-09,Tuesday,219.4,1.05638,231.76977200000002,,
2021-11-10,Wednesday,217.93,1.0539,229.67642700000002,,
2021-11-11,Thursday,217.18,1.05452,229.02065359999997,,
2021-11-12,Friday,217.46,1.05418,229.2419828,,start
2021-11-13,Saturday,,,229.2419828,imputed from 8351,
2021-11-14,Sunday,,,229.2419828,imputed from 8352,
2021-11-15,Monday,217.01,1.05171,228.23158709999998,,
2021-11-16,Tuesday,216.61,1.0531,228.111991,,
2021-11-17,Wednesday,216.46,1.05076,227.4475096,,
2021-11-18,Thursday,218.51,1.05266,230.01673659999997,,
2021-11-19,Friday,220.75,1.04786,231.315095,,start
2021-11-20,Saturday,,,231.315095,imputed from 8358,
2021-11-21,Sunday,,,231.315095,imputed from 8359,
2021-11-22,Monday,219.14,1.0483,229.724462,,
2021-11-23,Tuesday,216.67,1.04983,227.4666661,,
2021-11-24,Wednesday,215.28,1.04621,225.22808880000002,,
2021-11-25,Thursday,217.08,1.04905,227.727774,,
2021-11-26,Friday,220.43,1.04399,230.1267157,,start
2021-11-27,Saturday,,,230.1267157,imputed from 8365,
2021-11-28,Sunday,,,230.1267157,imputed from 8366,
2021-11-29,Monday,220.22,1.04205,229.48025099999998,,
2021-11-30,Tuesday,222.82,1.04161,232.09154019999997,,
2021-12-01,Wednesday,222.69,1.04193,232.0273917,,
2021-12-02,Thursday,223.98,1.04002,232.94367959999997,,
2021-12-03,Friday,224.39,1.03811,232.94150290000002,,start
2021-12-04,Saturday,,,232.94150290000002,imputed from 8372,
2021-12-05,Sunday,,,232.94150290000002,imputed from 8373,
2021-12-06,Monday,224.74,1.04452,234.7454248,,
2021-12-07,Tuesday,224.59,1.04219,234.0654521,,
2021-12-08,Wednesday,221.42,1.044,231.16248,,
2021-12-09,Thursday,222.68,1.04321,232.3020028,,
2021-12-10,Friday,222.59,1.04212,231.9654908,,start
2021-12-11,Saturday,,,231.9654908,imputed from 8379,
2021-12-12,Sunday,,,231.9654908,imputed from 8380,
2021-12-13,Monday,223.85,1.04097,233.0211345,,
2021-12-14,Tuesday,223.34,1.0404,232.362936,,
2021-12-15,Wednesday,222.64,1.04399,232.4339336,,
2021-12-16,Thursday,221.21,1.04163,230.4189723,,
2021-12-17,Friday,222.18,1.03873,230.78503139999998,,start
2021-12-18,Saturday,,,230.78503139999998,imputed from 8386,
2021-12-19,Sunday,,,230.78503139999998,imputed from 8387,
2021-12-20,Monday,221.48,1.03892,230.1000016,,
2021-12-21,Tuesday,217.77,1.0422,226.95989400000002,,
2021-12-22,Wednesday,217.98,1.0416,227.047968,,
2021-12-23,Thursday,215.55,1.04026,224.228043,,
2021-12-24,Friday,215.55,1.04023,224.2215765,imputed from 8392,start
2021-12-25,Saturday,,,224.2215765,imputed from 8393,
2021-12-26,Sunday,,,224.2215765,imputed from 8394,
2021-12-27,Monday,216.19,1.03929,224.6841051,,
2021-12-28,Tuesday,216.33,1.03756,224.4553548,,
2021-12-29,Wednesday,213.3,1.03789,221.381937,,
2021-12-30,Thursday,212.95,1.0347,220.339365,,
2021-12-31,Friday,212.95,1.03752,220.93988399999998,imputed from 8399,start
2022-01-01,Saturday,,,220.93988399999998,imputed from 8400,
2022-01-02,Sunday,,,220.93988399999998,imputed from 8401,
2022-01-03,Monday,210.89,1.03828,218.9628692,,
2022-01-04,Tuesday,210.67,1.03402,217.83699339999998,,
2022-01-05,Wednesday,210.42,1.03765,218.342313,,
2022-01-06,Thursday,209.9,1.04066,218.43453399999999,,
2022-01-07,Friday,209.49,1.04376,218.6572824,,start
2022-01-08,Saturday,,,218.6572824,imputed from 8407,
2022-01-09,Sunday,,,218.6572824,imputed from 8408,
2022-01-10,Monday,209.12,1.05028,219.63455360000003,,
2022-01-11,Tuesday,208.83,1.04985,219.2401755,,
2022-01-12,Wednesday,210.34,1.04602,220.01984679999998,,
2022-01-13,Thursday,212.33,1.0436,221.58758800000004,,
2022-01-14,Friday,210.6,1.0433,219.71897999999996,,start
2022-01-15,Saturday,,,219.71897999999996,imputed from 8414,
2022-01-16,Sunday,,,219.71897999999996,imputed from 8415,
2022-01-17,Monday,209.74,1.04292,218.7420408,,
2022-01-18,Tuesday,209.41,1.039,217.57698999999997,,
2022-01-19,Wednesday,208.79,1.03878,216.8868762,,
2022-01-20,Thursday,210.07,1.03758,217.9644306,,
2022-01-21,Friday,211.74,1.03415,218.97092099999998,,start
2022-01-22,Saturday,,,218.97092099999998,imputed from 8421,
2022-01-23,Sunday,,,218.97092099999998,imputed from 8422,
2022-01-24,Monday,212.83,1.03492,220.26202360000002,,
2022-01-25,Tuesday,212.03,1.03773,220.02989190000002,,
2022-01-26,Wednesday,210.75,1.03866,218.897595,,
2022-01-27,Thursday,211.63,1.03764,219.59575319999996,,
2022-01-28,Friday,211.51,1.03801,219.5494951,,start
2022-01-29,Saturday,,,219.5494951,imputed from 8428,
2022-01-30,Sunday,,,219.5494951,imputed from 8429,
2022-01-31,Monday,209.41,1.04132,218.0628212,,
2022-02-01,Tuesday,208.09,1.0383,216.059847,,
2022-02-02,Wednesday,209.0,1.03891,217.13219,,
2022-02-03,Thursday,206.38,1.0525,217.21495,,
2022-02-04,Friday,205.68,1.05961,217.94058479999998,,start
2022-02-05,Saturday,,,217.94058479999998,imputed from 8435,
2022-02-06,Sunday,,,217.94058479999998,imputed from 8436,
2022-02-07,Monday,203.7,1.05677,215.26404899999997,,
2022-02-08,Tuesday,201.89,1.05598,213.19180219999996,,
2022-02-09,Wednesday,202.73,1.0559,214.062607,,
2022-02-10,Thursday,201.29,1.05735,212.8339815,,
2022-02-11,Friday,200.86,1.0505,211.00343,,start
2022-02-12,Saturday,,,211.00343,imputed from 8442,
2022-02-13,Sunday,,,211.00343,imputed from 8443,
2022-02-14,Monday,200.86,1.04533,209.96498380000003,,
2022-02-15,Tuesday,197.91,1.05097,207.99747269999997,,
2022-02-16,Wednesday,198.82,1.04892,208.54627440000002,,
2022-02-17,Thursday,200.49,1.04563,209.63835870000003,,
2022-02-18,Friday,201.44,1.04341,210.1845104,,start
2022-02-19,Saturday,,,210.1845104,imputed from 8449,
2022-02-20,Sunday,,,210.1845104,imputed from 8450,
2022-02-21,Monday,201.6,1.036,208.8576,,
2022-02-22,Tuesday,200.37,1.04377,209.1401949,,
2022-02-23,Wednesday,202.26,1.03803,209.9519478,,
2022-02-24,Thursday,203.83,1.03595,211.1576885,,
2022-02-25,Friday,202.1,1.04343,210.877203,,start
2022-02-26,Saturday,,,210.877203,imputed from 8456,
2022-02-27,Sunday,,,210.877203,imputed from 8457,
2022-02-28,Monday,203.72,1.0286,209.546392,,
2022-03-01,Tuesday,209.84,1.02202,214.4606768,,
2022-03-02,Wednesday,209.41,1.02329,214.2871589,,
2022-03-03,Thursday,209.35,1.01505,212.5007175,,
2022-03-04,Friday,215.88,1.00239,216.39595319999998,,start
2022-03-05,Saturday,,,216.39595319999998,imputed from 8463,
2022-03-06,Sunday,,,216.39595319999998,imputed from 8464,
2022-03-07,Monday,214.61,1.00453,215.5821833,,
2022-03-08,Tuesday,207.83,1.01274,210.47775420000002,,
2022-03-09,Wednesday,204.13,1.02614,209.46595820000002,,
2022-03-10,Thursday,202.95,1.02198,207.410841,,
2022-03-11,Friday,202.51,1.01945,206.44881949999998,,start
2022-03-12,Saturday,,,206.44881949999998,imputed from 8470,
2022-03-13,Sunday,,,206.44881949999998,imputed from 8471,
2022-03-14,Monday,198.02,1.027,203.36654,,
2022-03-15,Tuesday,199.19,1.03116,205.3967604,,
2022-03-16,Wednesday,197.32,1.03799,204.8161868,,
2022-03-17,Thursday,197.21,1.03926,204.9524646,,
2022-03-18,Friday,197.92,1.02981,203.81999519999997,,start
2022-03-19,Saturday,,,203.81999519999997,imputed from 8477,
2022-03-20,Sunday,,,203.81999519999997,imputed from 8478,
2022-03-21,Monday,194.74,1.02847,200.2842478,,
2022-03-22,Tuesday,193.64,1.02894,199.24394159999997,,
2022-03-23,Wednesday,194.84,1.02388,199.49277919999997,,
2022-03-24,Thursday,193.97,1.02305,198.4410085,,
2022-03-25,Friday,192.66,1.02202,196.90237319999997,,start
2022-03-26,Saturday,,,196.90237319999997,imputed from 8484,
2022-03-27,Sunday,,,196.90237319999997,imputed from 8485,
2022-03-28,Monday,192.91,1.02656,198.03368959999997,,
2022-03-29,Tuesday,190.73,1.03229,196.88867169999997,,
2022-03-30,Wednesday,190.52,1.03037,196.3060924,,
2022-03-31,Thursday,193.51,1.02124,197.62015239999997,,
2022-04-01,Friday,192.39,1.02284,196.78418759999997,,start
2022-04-02,Saturday,,,196.78418759999997,imputed from 8491,
2022-04-03,Sunday,,,196.78418759999997,imputed from 8492,
2022-04-04,Monday,193.74,1.01637,196.9115238,,
2022-04-05,Tuesday,190.58,1.01367,193.18522860000002,,
2022-04-06,Wednesday,188.19,1.01682,191.3553558,,
2022-04-07,Thursday,187.84,1.01627,190.8961568,,
2022-04-08,Friday,187.65,1.01591,190.63551150000004,,start
2022-04-09,Saturday,,,190.63551150000004,imputed from 8498,
2022-04-10,Sunday,,,190.63551150000004,imputed from 8499,
2022-04-11,Monday,183.52,1.0132,185.94246400000003,,
2022-04-12,Tuesday,183.16,1.01019,185.02640039999997,,
2022-04-13,Wednesday,184.28,1.01809,187.6136252,,
2022-04-14,Thursday,180.98,1.02028,184.6502744,,
2022-04-15,Friday,180.98,1.01961,184.52901779999996,imputed from 8504,start
2022-04-16,Saturday,,,184.52901779999996,imputed from 8505,
2022-04-17,Sunday,,,184.52901779999996,imputed from 8506,
2022-04-18,Monday,,1.01867,184.52901779999996,imputed from 8507,
2022-04-19,Tuesday,177.28,1.02726,182.1126528,,
2022-04-20,Wednesday,180.65,1.02939,185.9593035,,
2022-04-21,Thursday,179.17,1.03293,185.07006809999996,,
2022-04-22,Friday,178.71,1.0337,184.73252700000003,,start
2022-04-23,Saturday,,,184.73252700000003,imputed from 8512,
2022-04-24,Sunday,,,184.73252700000003,imputed from 8513,
2022-04-25,Monday,181.1,1.02785,186.143635,,
2022-04-26,Tuesday,182.95,1.02389,187.3206755,,
2022-04-27,Wednesday,181.98,1.02314,186.19101719999998,,
2022-04-28,Thursday,179.05,1.02065,182.74738250000001,,
2022-04-29,Friday,177.7,1.02615,182.34685499999998,,start
2022-04-30,Saturday,,,182.34685499999998,imputed from 8519,
2022-05-01,Sunday,,,182.34685499999998,imputed from 8520,
2022-05-02,Monday,176.8,1.02746,181.654928,,
2022-05-03,Tuesday,178.38,1.02959,183.6582642,,
2022-05-04,Wednesday,177.76,1.03288,183.60474879999998,,
2022-05-05,Thursday,175.39,1.03848,182.1390072,,
2022-05-06,Friday,172.44,1.0425,179.7687,,start
2022-05-07,Saturday,,,179.7687,imputed from 8526,
2022-05-08,Sunday,,,179.7687,imputed from 8527,
2022-05-09,Monday,172.91,1.04935,181.4431085,,
2022-05-10,Tuesday,175.85,1.04828,184.34003800000002,,
2022-05-11,Wednesday,175.39,1.04513,183.30535069999996,,
2022-05-12,Thursday,179.11,1.04128,186.5036608,,
2022-05-13,Friday,176.45,1.04334,184.09734299999997,,start
2022-05-14,Saturday,,,184.09734299999997,imputed from 8533,
2022-05-15,Sunday,,,184.09734299999997,imputed from 8534,
2022-05-16,Monday,177.45,1.04546,185.516877,,
2022-05-17,Tuesday,175.03,1.04823,183.4716969,,
2022-05-18,Wednesday,176.16,1.03405,182.158248,,
2022-05-19,Thursday,178.53,1.02972,183.8359116,,
2022-05-20,Friday,176.93,1.02945,182.1405885,,start
2022-05-21,Saturday,,,182.1405885,imputed from 8540,
2022-05-22,Sunday,,,182.1405885,imputed from 8541,
2022-05-23,Monday,174.62,1.03236,180.27070319999999,,
2022-05-24,Tuesday,175.53,1.03132,181.0275996,,
2022-05-25,Wednesday,174.87,1.02755,179.6876685,,
2022-05-26,Thursday,171.48,1.02926,176.4975048,,
2022-05-27,Friday,173.35,1.02767,178.14659450000002,,start
2022-05-28,Saturday,,,178.14659450000002,imputed from 8547,
2022-05-29,Sunday,,,178.14659450000002,imputed from 8548,
2022-05-30,Monday,171.11,1.03206,176.5957866,,
2022-05-31,Tuesday,168.57,1.02965,173.56810049999999,,
2022-06-01,Wednesday,166.62,1.02602,170.95545239999998,,
2022-06-02,Thursday,165.45,1.02918,170.277831,,
2022-06-03,Friday,164.27,1.03173,169.4822871,,start
2022-06-04,Saturday,,,169.4822871,imputed from 8554,
2022-06-05,Sunday,,,169.4822871,imputed from 8555,
2022-06-06,Monday,162.52,1.03848,168.7737696,,
2022-06-07,Tuesday,164.3,1.04131,171.087233,,
2022-06-08,Wednesday,162.27,1.0487,170.172549,,
2022-06-09,Thursday,160.79,1.04055,167.3100345,,
2022-06-10,Friday,160.08,1.03923,166.35993840000003,,start
2022-06-11,Saturday,,,166.35993840000003,imputed from 8561,
2022-06-12,Sunday,,,166.35993840000003,imputed from 8562,
2022-06-13,Monday,157.98,1.03806,163.99271879999998,,
2022-06-14,Tuesday,153.76,1.0434,160.433184,,
2022-06-15,Wednesday,154.52,1.03843,160.45820360000002,,
2022-06-16,Thursday,153.25,1.01975,156.27668749999998,,
2022-06-17,Friday,152.49,1.0183,155.28056700000002,,start
2022-06-18,Saturday,,,155.28056700000002,imputed from 8568,
2022-06-19,Sunday,,,155.28056700000002,imputed from 8569,
2022-06-20,Monday,150.19,1.01705,152.7507395,,
2022-06-21,Tuesday,148.86,1.01755,151.47249300000001,,
2022-06-22,Wednesday,153.47,1.01614,155.9470058,,
2022-06-23,Thursday,158.37,1.01143,160.1801691,,
2022-06-24,Friday,157.94,1.01115,159.701031,,start
2022-06-25,Saturday,,,159.701031,imputed from 8575,
2022-06-26,Sunday,,,159.701031,imputed from 8576,
2022-06-27,Monday,155.71,1.01204,157.58474840000002,,
2022-06-28,Tuesday,152.71,1.00717,153.8049307,,
2022-06-29,Wednesday,156.18,0.99703,155.71614540000002,,
2022-06-30,Thursday,159.58,1.00114,159.7619212,,
2022-07-01,Friday,162.31,1.00111,162.4901641,,start
2022-07-02,Saturday,,,162.4901641,imputed from 8582,
2022-07-03,Sunday,,,162.4901641,imputed from 8583,
2022-07-04,Monday,158.87,1.00193,159.1766191,,
2022-07-05,Tuesday,163.63,0.99445,162.72185349999998,,
2022-07-06,Wednesday,163.75,0.98848,161.8636,,
2022-07-07,Thursday,163.11,0.98967,161.4250737,,
2022-07-08,Friday,161.06,0.9946,160.190276,,start
2022-07-09,Saturday,,,160.190276,imputed from 8589,
2022-07-10,Sunday,,,160.190276,imputed from 8590,
2022-07-11,Monday,163.46,0.98735,161.392231,,
2022-07-12,Tuesday,168.2,0.98557,165.77287399999997,,
2022-07-13,Wednesday,168.65,0.98466,166.062909,,
2022-07-14,Thursday,168.69,0.9859,166.311471,,
2022-07-15,Friday,169.62,0.98465,167.016333,,start
2022-07-16,Saturday,,,167.016333,imputed from 8596,
2022-07-17,Sunday,,,167.016333,imputed from 8597,
2022-07-18,Monday,166.52,0.99162,165.1245624,,
2022-07-19,Tuesday,165.49,0.99072,163.9542528,,
2022-07-20,Wednesday,166.01,0.98869,164.13242689999998,,
2022-07-21,Thursday,169.14,0.98882,167.2490148,,
2022-07-22,Friday,172.34,0.98324,169.4515816,,start
2022-07-23,Saturday,,,169.4515816,imputed from 8603,
2022-07-24,Sunday,,,169.4515816,imputed from 8604,
2022-07-25,Monday,172.96,0.98568,170.48321280000002,,
2022-07-26,Tuesday,175.6,0.97428,171.083568,,
2022-07-27,Wednesday,176.1,0.97901,172.403661,,
2022-07-28,Thursday,180.01,0.97338,175.2181338,,
2022-07-29,Friday,181.27,0.97313,176.3992751,,start
2022-07-30,Saturday,,,176.3992751,imputed from 8610,
2022-07-31,Sunday,,,176.3992751,imputed from 8611,
2022-08-01,Monday,182.72,0.97441,178.0441952,,
2022-08-02,Tuesday,183.54,0.97334,178.64682359999998,,
2022-08-03,Wednesday,180.94,0.97649,176.6861006,,
2022-08-04,Thursday,182.13,0.97861,178.23423929999998,,
2022-08-05,Friday,177.66,0.97953,174.0232998,,start
2022-08-06,Saturday,,,174.0232998,imputed from 8617,
2022-08-07,Sunday,,,174.0232998,imputed from 8618,
2022-08-08,Monday,179.22,0.97394,174.5495268,,
2022-08-09,Tuesday,177.51,0.9739,172.87698899999998,,
2022-08-10,Wednesday,179.22,0.9711,174.040542,,
2022-08-11,Thursday,175.07,0.97175,170.1242725,,
2022-08-12,Friday,174.7,0.96609,168.77592299999998,,start
2022-08-13,Saturday,,,168.77592299999998,imputed from 8624,
2022-08-14,Sunday,,,168.77592299999998,imputed from 8625,
2022-08-15,Monday,177.98,0.96155,171.13666899999998,,
2022-08-16,Tuesday,174.68,0.96569,168.6867292,,
2022-08-17,Wednesday,172.51,0.96898,167.15873979999998,,
2022-08-18,Thursday,173.2,0.96521,167.174372,,
2022-08-19,Friday,168.36,0.96325,162.17277,,start
2022-08-20,Saturday,,,162.17277,imputed from 8631,
2022-08-21,Sunday,,,162.17277,imputed from 8632,
2022-08-22,Monday,167.15,0.95867,160.2416905,,
2022-08-23,Tuesday,165.7,0.96123,159.275811,,
2022-08-24,Wednesday,164.86,0.96351,158.84425860000002,,
2022-08-25,Thursday,164.98,0.96099,158.54413019999998,,
2022-08-26,Friday,163.97,0.96279,157.8686763,,start
2022-08-27,Saturday,,,157.8686763,imputed from 8638,
2022-08-28,Sunday,,,157.8686763,imputed from 8639,
2022-08-29,Monday,161.9,0.96811,156.737009,,
2022-08-30,Tuesday,161.14,0.97576,157.23396639999999,,
2022-08-31,Wednesday,160.59,0.9829,157.843911,,
2022-09-01,Thursday,157.6,0.97635,153.87276,,
2022-09-02,Friday,159.19,0.97663,155.4697297,,start
2022-09-03,Saturday,,,155.4697297,imputed from 8645,
2022-09-04,Sunday,,,155.4697297,imputed from 8646,
2022-09-05,Monday,158.27,0.9731,154.012537,,
2022-09-06,Tuesday,158.13,0.97505,154.1846565,,
2022-09-07,Wednesday,159.57,0.97722,155.9349954,,
2022-09-08,Thursday,156.49,0.9703,151.84224700000001,,
2022-09-09,Friday,154.95,0.96461,149.4663195,,start
2022-09-10,Saturday,,,149.4663195,imputed from 8652,
2022-09-11,Sunday,,,149.4663195,imputed from 8653,
2022-09-12,Monday,157.76,0.96536,152.2951936,,
2022-09-13,Tuesday,155.8,0.95875,149.37325,,
2022-09-14,Wednesday,158.07,0.96048,151.8230736,,
2022-09-15,Thursday,157.87,0.96136,151.76990320000002,,
2022-09-16,Friday,156.75,0.96595,151.41266249999998,,start
2022-09-17,Saturday,,,151.41266249999998,imputed from 8659,
2022-09-18,Sunday,,,151.41266249999998,imputed from 8660,
2022-09-19,Monday,156.0,0.96694,150.84264000000002,,
2022-09-20,Tuesday,151.14,0.96132,145.29390479999998,,
2022-09-21,Wednesday,154.14,0.95077,146.5516878,,
2022-09-22,Thursday,152.17,0.96105,146.2429785,,
2022-09-23,Friday,152.9,0.95235,145.614315,,start
2022-09-24,Saturday,,,145.614315,imputed from 8666,
2022-09-25,Sunday,,,145.614315,imputed from 8667,
2022-09-26,Monday,151.97,0.95441,145.04168769999998,,
2022-09-27,Tuesday,146.34,0.95161,139.2586074,,
