date,weekday,OE1_Comdty_PX-LAST-CHF,imputed,OE1_Comdty_start
2006-07-22,Saturday,90.22138,imputed from 3262,
2006-07-23,Sunday,90.22138,imputed from 3263,
2006-07-24,Monday,90.18849,,
2006-07-25,Tuesday,90.18027,,
2006-07-26,Wednesday,90.08159,,
2006-07-27,Thursday,90.22138,,
2006-07-28,Friday,90.36117,,start
2006-07-29,Saturday,90.36117,imputed from 3269,
2006-07-30,Sunday,90.36117,imputed from 3270,
2006-07-31,Monday,90.36117,,
2006-08-01,Tuesday,90.3365,,
2006-08-02,Wednesday,90.28717,,
2006-08-03,Thursday,90.05693,,
2006-08-04,Friday,90.31183,,start
2006-08-05,Saturday,90.31183,imputed from 3276,
2006-08-06,Sunday,90.31183,imputed from 3277,
2006-08-07,Monday,90.35295,,
2006-08-08,Tuesday,90.36117,,
2006-08-09,Wednesday,90.23783,,
2006-08-10,Thursday,90.2625,,
2006-08-11,Friday,90.04048,,start
2006-08-12,Saturday,90.04048,imputed from 3283,
2006-08-13,Sunday,90.04048,imputed from 3284,
2006-08-14,Monday,89.92536,,
2006-08-15,Tuesday,90.0487,,
2006-08-16,Wednesday,90.17205,,
2006-08-17,Thursday,90.20494,,
2006-08-18,Friday,90.22961,,start
2006-08-19,Saturday,90.22961,imputed from 3290,
2006-08-20,Sunday,90.22961,imputed from 3291,
2006-08-21,Monday,90.37762,,
2006-08-22,Tuesday,90.68186,,
2006-08-23,Wednesday,90.61608,,
2006-08-24,Thursday,90.66542,,
2006-08-25,Friday,90.7312,,start
2006-08-26,Saturday,90.7312,imputed from 3297,
2006-08-27,Sunday,90.7312,imputed from 3298,
2006-08-28,Monday,90.73942,,
2006-08-29,Tuesday,90.5503,,
2006-08-30,Wednesday,90.67364,,
2006-08-31,Thursday,90.82165,,
2006-09-01,Friday,90.86277,,start
2006-09-02,Saturday,90.86277,imputed from 3304,
2006-09-03,Sunday,90.86277,imputed from 3305,
2006-09-04,Monday,90.82165,,
2006-09-05,Tuesday,90.6572,,
2006-09-06,Wednesday,90.45078,,
2006-09-07,Thursday,90.52509,,
2006-09-08,Friday,90.56637,,start
2006-09-09,Saturday,90.56637,imputed from 3311,
2006-09-10,Sunday,90.56637,imputed from 3312,
2006-09-11,Monday,90.46729,,
2006-09-12,Tuesday,90.39299,,
2006-09-13,Wednesday,90.49206,,
2006-09-14,Thursday,90.48381,,
2006-09-15,Friday,90.5416,,start
2006-09-16,Saturday,90.5416,imputed from 3318,
2006-09-17,Sunday,90.5416,imputed from 3319,
2006-09-18,Monday,90.27739,,
2006-09-19,Tuesday,90.47555,,
2006-09-20,Wednesday,90.51683,,
2006-09-21,Thursday,90.54986,,
2006-09-22,Friday,90.93792,,start
2006-09-23,Saturday,90.93792,imputed from 3325,
2006-09-24,Sunday,90.93792,imputed from 3326,
2006-09-25,Monday,91.09479,,
2006-09-26,Tuesday,91.02049,,
2006-09-27,Wednesday,90.93792,,
2006-09-28,Thursday,90.85535,,
2006-09-29,Friday,90.78104,,start
2006-09-30,Saturday,90.78104,imputed from 3332,
2006-10-01,Sunday,90.78104,imputed from 3333,
2006-10-02,Monday,90.88838,,
2006-10-03,Tuesday,90.7315,,
2006-10-04,Wednesday,90.88012,,
2006-10-05,Thursday,90.83058,,
2006-10-06,Friday,90.73976,,start
2006-10-07,Saturday,90.73976,imputed from 3339,
2006-10-08,Sunday,90.73976,imputed from 3340,
2006-10-09,Monday,90.67371,,
2006-10-10,Tuesday,90.41776,,
2006-10-11,Wednesday,90.43427,,
2006-10-12,Thursday,90.47555,,
2006-10-13,Friday,90.36822,,start
2006-10-14,Saturday,90.36822,imputed from 3346,
2006-10-15,Sunday,90.36822,imputed from 3347,
2006-10-16,Monday,90.37647,,
2006-10-17,Tuesday,90.48381,,
2006-10-18,Wednesday,90.42601,,
2006-10-19,Thursday,90.33519,,
2006-10-20,Friday,90.32693,,start
2006-10-21,Saturday,90.32693,imputed from 3353,
2006-10-22,Sunday,90.32693,imputed from 3354,
2006-10-23,Monday,90.17006,,
2006-10-24,Tuesday,90.17831,,
2006-10-25,Wednesday,90.13703,,
2006-10-26,Thursday,90.19483,,
2006-10-27,Friday,90.32693,,start
2006-10-28,Saturday,90.32693,imputed from 3360,
2006-10-29,Sunday,90.32693,imputed from 3361,
2006-10-30,Monday,90.35996,,
2006-10-31,Tuesday,90.58289,,
2006-11-01,Wednesday,90.74802,,
2006-11-02,Thursday,90.61591,,
2006-11-03,Friday,90.43427,,start
2006-11-04,Saturday,90.43427,imputed from 3367,
2006-11-05,Sunday,90.43427,imputed from 3368,
2006-11-06,Monday,90.33519,,
2006-11-07,Tuesday,90.49206,,
2006-11-08,Wednesday,90.38473,,
2006-11-09,Thursday,90.46729,,
2006-11-10,Friday,90.64068,,start
2006-11-11,Saturday,90.64068,imputed from 3374,
2006-11-12,Sunday,90.64068,imputed from 3375,
2006-11-13,Monday,90.55812,,
2006-11-14,Tuesday,90.60766,,
2006-11-15,Wednesday,90.51683,,
2006-11-16,Thursday,90.48381,,
2006-11-17,Friday,90.55812,,start
2006-11-18,Saturday,90.55812,imputed from 3381,
2006-11-19,Sunday,90.55812,imputed from 3382,
2006-11-20,Monday,90.67371,,
2006-11-21,Tuesday,90.64068,,
2006-11-22,Wednesday,90.69022,,
2006-11-23,Thursday,90.53335,,
2006-11-24,Friday,90.76453,,start
2006-11-25,Saturday,90.76453,imputed from 3388,
2006-11-26,Sunday,90.76453,imputed from 3389,
2006-11-27,Monday,90.69022,,
2006-11-28,Tuesday,90.7893,,
2006-11-29,Wednesday,90.67371,,
2006-11-30,Thursday,90.7893,,
2006-12-01,Friday,90.92141,,start
2006-12-02,Saturday,90.92141,imputed from 3395,
2006-12-03,Sunday,90.92141,imputed from 3396,
2006-12-04,Monday,90.91315,,
2006-12-05,Tuesday,90.83058,,
2006-12-06,Wednesday,90.77294,,
2006-12-07,Thursday,90.60003,,
2006-12-08,Friday,90.53416,,start
2006-12-09,Saturday,90.53416,imputed from 3402,
2006-12-10,Sunday,90.53416,imputed from 3403,
2006-12-11,Monday,90.41888,,
2006-12-12,Tuesday,90.41888,,
2006-12-13,Wednesday,90.36947,,
2006-12-14,Thursday,90.16362,,
2006-12-15,Friday,90.13068,,start
2006-12-16,Saturday,90.13068,imputed from 3409,
2006-12-17,Sunday,90.13068,imputed from 3410,
2006-12-18,Monday,90.05658,,
2006-12-19,Tuesday,89.93306,,
2006-12-20,Wednesday,89.9413,,
2006-12-21,Thursday,89.87543,,
2006-12-22,Friday,89.79308,,start
2006-12-23,Saturday,89.79308,imputed from 3416,
2006-12-24,Sunday,89.79308,imputed from 3417,
2006-12-25,Monday,89.79308,imputed from 3418,
2006-12-26,Tuesday,89.79308,imputed from 3419,
2006-12-27,Wednesday,89.68604,,
2006-12-28,Thursday,89.59547,,
2006-12-29,Friday,89.6037,,start
2006-12-30,Saturday,89.6037,imputed from 3423,
2006-12-31,Sunday,89.6037,imputed from 3424,
2007-01-01,Monday,89.6037,imputed from 3425,
2007-01-02,Tuesday,89.76015,,
2007-01-03,Wednesday,89.70251,,
2007-01-04,Thursday,89.76015,,
2007-01-05,Friday,89.57076,,start
2007-01-06,Saturday,89.57076,imputed from 3430,
2007-01-07,Sunday,89.57076,imputed from 3431,
2007-01-08,Monday,89.61193,,
2007-01-09,Tuesday,89.52136,,
2007-01-10,Wednesday,89.48019,,
2007-01-11,Thursday,89.56253,,
2007-01-12,Friday,89.36491,,start
2007-01-13,Saturday,89.36491,imputed from 3437,
2007-01-14,Sunday,89.36491,imputed from 3438,
2007-01-15,Monday,89.42255,,
2007-01-16,Tuesday,89.43902,,
2007-01-17,Wednesday,89.45549,,
2007-01-18,Thursday,89.32374,,
2007-01-19,Friday,89.33197,,start
2007-01-20,Saturday,89.33197,imputed from 3444,
2007-01-21,Sunday,89.33197,imputed from 3445,
2007-01-22,Monday,89.47195,,
2007-01-23,Tuesday,89.43078,,
2007-01-24,Wednesday,89.34021,,
2007-01-25,Thursday,89.25787,,
2007-01-26,Friday,89.24963,,start
2007-01-27,Saturday,89.24963,imputed from 3451,
2007-01-28,Sunday,89.24963,imputed from 3452,
2007-01-29,Monday,89.16729,,
2007-01-30,Tuesday,89.2167,,
2007-01-31,Wednesday,89.27434,,
2007-02-01,Thursday,89.33197,,
2007-02-02,Friday,89.48842,,start
2007-02-03,Saturday,89.48842,imputed from 3458,
2007-02-04,Sunday,89.48842,imputed from 3459,
2007-02-05,Monday,89.6037,,
2007-02-06,Tuesday,89.57076,,
2007-02-07,Wednesday,89.5543,,
2007-02-08,Thursday,89.44725,,
2007-02-09,Friday,89.29904,,start
2007-02-10,Saturday,89.29904,imputed from 3465,
2007-02-11,Sunday,89.29904,imputed from 3466,
2007-02-12,Monday,89.2661,,
2007-02-13,Tuesday,89.20846,,
2007-02-14,Wednesday,89.28257,,
2007-02-15,Thursday,89.48842,,
2007-02-16,Friday,89.42255,,start
2007-02-17,Saturday,89.42255,imputed from 3472,
2007-02-18,Sunday,89.42255,imputed from 3473,
2007-02-19,Monday,89.34844,,
2007-02-20,Tuesday,89.34844,,
2007-02-21,Wednesday,89.41432,,
2007-02-22,Thursday,89.27434,,
2007-02-23,Friday,89.42255,,start
2007-02-24,Saturday,89.42255,imputed from 3479,
2007-02-25,Sunday,89.42255,imputed from 3480,
2007-02-26,Monday,89.62017,,
2007-02-27,Tuesday,89.74368,,
2007-02-28,Wednesday,89.80955,,
2007-03-01,Thursday,89.87543,,
2007-03-02,Friday,89.9413,,start
2007-03-03,Saturday,89.9413,imputed from 3486,
2007-03-04,Sunday,89.9413,imputed from 3487,
2007-03-05,Monday,90.03187,,
2007-03-06,Tuesday,89.9907,,
2007-03-07,Wednesday,89.98245,,
2007-03-08,Thursday,89.93291,,
2007-03-09,Friday,89.82557,,start
2007-03-10,Saturday,89.82557,imputed from 3493,
2007-03-11,Sunday,89.82557,imputed from 3494,
2007-03-12,Monday,89.88337,,
2007-03-13,Tuesday,89.95768,,
2007-03-14,Wednesday,90.1063,,
2007-03-15,Thursday,89.94942,,
2007-03-16,Friday,89.93291,,start
2007-03-17,Saturday,89.93291,imputed from 3500,
2007-03-18,Sunday,89.93291,imputed from 3501,
2007-03-19,Monday,89.8008,,
2007-03-20,Tuesday,89.85859,,
2007-03-21,Wednesday,89.82557,,
2007-03-22,Thursday,89.80905,,
2007-03-23,Friday,89.64392,,start
2007-03-24,Saturday,89.64392,imputed from 3507,
2007-03-25,Sunday,89.64392,imputed from 3508,
2007-03-26,Monday,89.65218,,
2007-03-27,Tuesday,89.54484,,
2007-03-28,Wednesday,89.53658,,
2007-03-29,Thursday,89.41273,,
2007-03-30,Friday,89.3219,,start
2007-03-31,Saturday,89.3219,imputed from 3514,
2007-04-01,Sunday,89.3219,imputed from 3515,
2007-04-02,Monday,89.29713,,
2007-04-03,Tuesday,89.23108,,
2007-04-04,Wednesday,89.33842,,
2007-04-05,Thursday,89.24759,,
2007-04-06,Friday,89.24759,imputed from 3520,start
2007-04-07,Saturday,89.24759,imputed from 3521,
2007-04-08,Sunday,89.24759,imputed from 3522,
2007-04-09,Monday,89.24759,imputed from 3523,
2007-04-10,Tuesday,89.12374,,
2007-04-11,Wednesday,89.05769,,
2007-04-12,Thursday,88.93383,,
2007-04-13,Friday,88.74393,,start
2007-04-14,Saturday,88.74393,imputed from 3528,
2007-04-15,Sunday,88.74393,imputed from 3529,
2007-04-16,Monday,88.85952,,
2007-04-17,Tuesday,88.94209,,
2007-04-18,Wednesday,89.0164,,
2007-04-19,Thursday,88.88429,,
2007-04-20,Friday,88.84301,,start
2007-04-21,Saturday,88.84301,imputed from 3535,
2007-04-22,Sunday,88.84301,imputed from 3536,
2007-04-23,Monday,88.93383,,
2007-04-24,Tuesday,88.96686,,
2007-04-25,Wednesday,88.90081,,
2007-04-26,Thursday,88.76044,,
2007-04-27,Friday,88.76044,,start
2007-04-28,Saturday,88.76044,imputed from 3542,
2007-04-29,Sunday,88.76044,imputed from 3543,
2007-04-30,Monday,88.98338,,
2007-05-01,Tuesday,88.98338,imputed from 3545,
2007-05-02,Wednesday,88.75219,,
2007-05-03,Thursday,88.7109,,
2007-05-04,Friday,88.8265,,start
2007-05-05,Saturday,88.8265,imputed from 3549,
2007-05-06,Sunday,88.8265,imputed from 3550,
2007-05-07,Monday,88.75219,,
2007-05-08,Tuesday,88.8265,,
2007-05-09,Wednesday,88.79347,,
2007-05-10,Thursday,88.74393,,
2007-05-11,Friday,88.80998,,start
2007-05-12,Saturday,88.80998,imputed from 3556,
2007-05-13,Sunday,88.80998,imputed from 3557,
2007-05-14,Monday,88.59531,,
2007-05-15,Tuesday,88.45494,,
2007-05-16,Wednesday,88.43843,,
2007-05-17,Thursday,88.38063,,
2007-05-18,Friday,88.42191,,start
2007-05-19,Saturday,88.42191,imputed from 3563,
2007-05-20,Sunday,88.42191,imputed from 3564,
2007-05-21,Monday,88.35586,,
2007-05-22,Tuesday,88.31458,,
2007-05-23,Wednesday,88.18247,,
2007-05-24,Thursday,88.23201,,
2007-05-25,Friday,88.12467,,start
2007-05-26,Saturday,88.12467,imputed from 3570,
2007-05-27,Sunday,88.12467,imputed from 3571,
2007-05-28,Monday,88.12467,imputed from 3572,
2007-05-29,Tuesday,88.05036,,
2007-05-30,Wednesday,88.08339,,
2007-05-31,Thursday,87.96779,,
2007-06-01,Friday,87.81917,,start
2007-06-02,Saturday,87.81917,imputed from 3577,
2007-06-03,Sunday,87.81917,imputed from 3578,
2007-06-04,Monday,87.86045,,
2007-06-05,Tuesday,87.76137,,
2007-06-06,Wednesday,87.94292,,
2007-06-07,Thursday,87.63759,,
2007-06-08,Friday,87.54269,,start
2007-06-09,Saturday,87.54269,imputed from 3584,
2007-06-10,Sunday,87.54269,imputed from 3585,
2007-06-11,Monday,87.56332,,
2007-06-12,Tuesday,87.41478,,
2007-06-13,Wednesday,87.31163,,
2007-06-14,Thursday,87.33639,,
2007-06-15,Friday,87.32813,,start
2007-06-16,Saturday,87.32813,imputed from 3591,
2007-06-17,Sunday,87.32813,imputed from 3592,
2007-06-18,Monday,87.33226,,
2007-06-19,Tuesday,87.4808,,
2007-06-20,Wednesday,87.34051,,
2007-06-21,Thursday,87.34464,,
2007-06-22,Friday,87.34051,,start
2007-06-23,Saturday,87.34051,imputed from 3598,
2007-06-24,Sunday,87.34051,imputed from 3599,
2007-06-25,Monday,87.46017,,
2007-06-26,Tuesday,87.55094,,
2007-06-27,Wednesday,87.72011,,
2007-06-28,Thursday,87.62109,,
2007-06-29,Friday,87.53031,,start
2007-06-30,Saturday,87.53031,imputed from 3605,
2007-07-01,Sunday,87.53031,imputed from 3606,
2007-07-02,Monday,87.77375,,
2007-07-03,Tuesday,87.58808,,
2007-07-04,Wednesday,87.46017,,
2007-07-05,Thursday,87.31576,,
2007-07-06,Friday,87.18372,,start
2007-07-07,Saturday,87.18372,imputed from 3612,
2007-07-08,Sunday,87.18372,imputed from 3613,
2007-07-09,Monday,87.22086,,
2007-07-10,Tuesday,87.51381,,
2007-07-11,Wednesday,87.52619,,
2007-07-12,Thursday,87.37352,,
2007-07-13,Friday,87.29513,,start
2007-07-14,Saturday,87.29513,imputed from 3619,
2007-07-15,Sunday,87.29513,imputed from 3620,
2007-07-16,Monday,87.44366,,
2007-07-17,Tuesday,87.35289,,
2007-07-18,Wednesday,87.52206,,
2007-07-19,Thursday,87.55507,,
2007-07-20,Friday,87.93467,,start
2007-07-21,Saturday,87.93467,imputed from 3626,
2007-07-22,Sunday,87.93467,imputed from 3627,
2007-07-23,Monday,87.94292,,
2007-07-24,Tuesday,87.99243,,
2007-07-25,Wednesday,88.09971,,
2007-07-26,Thursday,88.38028,,
2007-07-27,Friday,88.42154,,start
2007-07-28,Saturday,88.42154,imputed from 3633,
2007-07-29,Sunday,88.42154,imputed from 3634,
2007-07-30,Monday,88.56595,,
2007-07-31,Tuesday,88.34727,,
2007-08-01,Wednesday,88.40504,,
2007-08-02,Thursday,88.26063,,
2007-08-03,Friday,88.45868,,start
2007-08-04,Saturday,88.45868,imputed from 3640,
2007-08-05,Sunday,88.45868,imputed from 3641,
2007-08-06,Monday,88.49581,,
2007-08-07,Tuesday,88.37203,,
2007-08-08,Wednesday,88.0502,,
2007-08-09,Thursday,88.29363,,
2007-08-10,Friday,88.52057,,start
2007-08-11,Saturday,88.52057,imputed from 3647,
2007-08-12,Sunday,88.52057,imputed from 3648,
2007-08-13,Monday,88.45868,,
2007-08-14,Tuesday,88.5577,,
2007-08-15,Wednesday,88.72687,,
2007-08-16,Thursday,89.17661,,
2007-08-17,Friday,89.23025,,start
2007-08-18,Saturday,89.23025,imputed from 3654,
2007-08-19,Sunday,89.23025,imputed from 3655,
2007-08-20,Monday,89.25501,,
2007-08-21,Tuesday,89.46131,,
2007-08-22,Wednesday,89.06933,,
2007-08-23,Thursday,89.11885,,
2007-08-24,Friday,89.1271,,start
2007-08-25,Saturday,89.1271,imputed from 3661,
2007-08-26,Sunday,89.1271,imputed from 3662,
2007-08-27,Monday,89.23438,,
2007-08-28,Tuesday,89.27564,,
2007-08-29,Wednesday,89.31277,,
2007-08-30,Thursday,89.23438,,
2007-08-31,Friday,89.1436,,start
2007-09-01,Saturday,89.1436,imputed from 3668,
2007-09-02,Sunday,89.1436,imputed from 3669,
2007-09-03,Monday,89.03633,,
2007-09-04,Tuesday,88.99094,,
2007-09-05,Wednesday,89.28846,,
2007-09-06,Thursday,89.34631,,
2007-09-07,Friday,89.74713,,start
2007-09-08,Saturday,89.74713,imputed from 3675,
2007-09-09,Sunday,89.74713,imputed from 3676,
2007-09-10,Monday,89.93308,,
2007-09-11,Tuesday,89.81738,,
2007-09-12,Wednesday,89.69754,,
2007-09-13,Thursday,89.40829,,
2007-09-14,Friday,89.43308,,start
2007-09-15,Saturday,89.43308,imputed from 3682,
2007-09-16,Sunday,89.43308,imputed from 3683,
2007-09-17,Monday,89.45374,,
2007-09-18,Tuesday,89.18102,,
2007-09-19,Wednesday,89.02813,,
2007-09-20,Thursday,88.91243,,
2007-09-21,Friday,88.87937,,start
2007-09-22,Saturday,88.87937,imputed from 3689,
2007-09-23,Sunday,88.87937,imputed from 3690,
2007-09-24,Monday,88.82978,,
2007-09-25,Tuesday,89.01573,,
2007-09-26,Wednesday,88.7554,,
2007-09-27,Thursday,88.80499,,
2007-09-28,Friday,88.99094,,start
2007-09-29,Saturday,88.99094,imputed from 3696,
2007-09-30,Sunday,88.99094,imputed from 3697,
2007-10-01,Monday,89.08185,,
2007-10-02,Tuesday,89.04879,,
2007-10-03,Wednesday,88.97854,,
2007-10-04,Thursday,89.13143,,
2007-10-05,Friday,88.90003,,start
2007-10-06,Saturday,88.90003,imputed from 3703,
2007-10-07,Sunday,88.90003,imputed from 3704,
2007-10-08,Monday,88.85871,,
2007-10-09,Tuesday,88.95788,,
2007-10-10,Wednesday,88.7554,,
2007-10-11,Thursday,88.61078,,
2007-10-12,Friday,88.38351,,start
2007-10-13,Saturday,88.38351,imputed from 3710,
2007-10-14,Sunday,88.38351,imputed from 3711,
2007-10-15,Monday,88.34632,,
2007-10-16,Tuesday,88.37111,,
2007-10-17,Wednesday,88.52813,,
2007-10-18,Thursday,88.84218,,
2007-10-19,Friday,89.18515,,start
2007-10-20,Saturday,89.18515,imputed from 3717,
2007-10-21,Sunday,89.18515,imputed from 3718,
2007-10-22,Monday,89.31325,,
2007-10-23,Tuesday,89.28019,,
2007-10-24,Wednesday,89.51159,,
2007-10-25,Thursday,89.46201,,
2007-10-26,Friday,89.33391,,start
2007-10-27,Saturday,89.33391,imputed from 3724,
2007-10-28,Sunday,89.33391,imputed from 3725,
2007-10-29,Monday,89.37523,,
2007-10-30,Tuesday,89.34217,,
2007-10-31,Wednesday,89.01573,,
2007-11-01,Thursday,89.22234,,
2007-11-02,Friday,89.37936,,start
2007-11-03,Saturday,89.37936,imputed from 3731,
2007-11-04,Sunday,89.37936,imputed from 3732,
2007-11-05,Monday,89.41655,,
2007-11-06,Tuesday,89.33391,,
2007-11-07,Wednesday,89.51986,,
2007-11-08,Thursday,89.66449,,
2007-11-09,Friday,89.90002,,start
2007-11-10,Saturday,89.90002,imputed from 3738,
2007-11-11,Sunday,89.90002,imputed from 3739,
2007-11-12,Monday,89.85043,,
2007-11-13,Tuesday,89.72647,,
2007-11-14,Wednesday,89.57771,,
2007-11-15,Thursday,89.7306,,
2007-11-16,Friday,89.8711,,start
2007-11-17,Saturday,89.8711,imputed from 3745,
2007-11-18,Sunday,89.8711,imputed from 3746,
2007-11-19,Monday,90.17275,,
2007-11-20,Tuesday,89.9868,,
2007-11-21,Wednesday,90.3339,,
2007-11-22,Thursday,90.40415,,
2007-11-23,Friday,90.27605,,start
2007-11-24,Saturday,90.27605,imputed from 3752,
2007-11-25,Sunday,90.27605,imputed from 3753,
2007-11-26,Monday,90.28432,,
2007-11-27,Tuesday,90.19341,,
2007-11-28,Wednesday,89.8463,,
2007-11-29,Thursday,90.05291,,
2007-11-30,Friday,89.79258,,start
2007-12-01,Saturday,89.79258,imputed from 3759,
2007-12-02,Sunday,89.79258,imputed from 3760,
2007-12-03,Monday,90.04052,,
2007-12-04,Tuesday,90.18927,,
2007-12-05,Wednesday,90.07401,,
2007-12-06,Thursday,89.9217,,
2007-12-07,Friday,89.38243,,start
2007-12-08,Saturday,89.38243,imputed from 3766,
2007-12-09,Sunday,89.38243,imputed from 3767,
2007-12-10,Monday,89.11486,,
2007-12-11,Tuesday,89.26305,,
2007-12-12,Wednesday,88.9255,,
2007-12-13,Thursday,89.00783,,
2007-12-14,Friday,88.87198,,start
2007-12-15,Saturday,88.87198,imputed from 3773,
2007-12-16,Sunday,88.87198,imputed from 3774,
2007-12-17,Monday,88.9008,,
2007-12-18,Tuesday,88.88433,,
2007-12-19,Wednesday,88.89256,,
2007-12-20,Thursday,89.01606,,
2007-12-21,Friday,88.82258,,start
2007-12-22,Saturday,88.82258,imputed from 3780,
2007-12-23,Sunday,88.82258,imputed from 3781,
2007-12-24,Monday,88.82258,imputed from 3782,
2007-12-25,Tuesday,88.82258,imputed from 3783,
2007-12-26,Wednesday,88.82258,imputed from 3784,
2007-12-27,Thursday,88.69909,,
2007-12-28,Friday,88.86787,,start
2007-12-29,Saturday,88.86787,imputed from 3787,
2007-12-30,Sunday,88.86787,imputed from 3788,
2007-12-31,Monday,88.86787,imputed from 3789,
2008-01-01,Tuesday,88.86787,imputed from 3790,
2008-01-02,Wednesday,89.46888,,
2008-01-03,Thursday,89.57179,,
2008-01-04,Friday,89.83525,,start
2008-01-05,Saturday,89.83525,imputed from 3794,
2008-01-06,Sunday,89.83525,imputed from 3795,
2008-01-07,Monday,89.85172,,
2008-01-08,Tuesday,89.69529,,
2008-01-09,Wednesday,90.0205,,
2008-01-10,Thursday,89.98345,,
2008-01-11,Friday,90.04108,,start
2008-01-12,Saturday,90.04108,imputed from 3801,
2008-01-13,Sunday,90.04108,imputed from 3802,
2008-01-14,Monday,90.18104,,
2008-01-15,Tuesday,90.33335,,
2008-01-16,Wednesday,90.60505,,
2008-01-17,Thursday,90.61739,,
2008-01-18,Friday,90.76147,,start
2008-01-19,Saturday,90.76147,imputed from 3808,
2008-01-20,Sunday,90.76147,imputed from 3809,
2008-01-21,Monday,91.07433,,
2008-01-22,Tuesday,90.74089,,
2008-01-23,Wednesday,91.32132,,
2008-01-24,Thursday,90.61739,,
2008-01-25,Friday,90.74089,,start
2008-01-26,Saturday,90.74089,imputed from 3815,
2008-01-27,Sunday,90.74089,imputed from 3816,
2008-01-28,Monday,90.8438,,
2008-01-29,Tuesday,90.65856,,
2008-01-30,Wednesday,90.60093,,
2008-01-31,Thursday,91.04552,,
2008-02-01,Friday,91.07845,,start
2008-02-02,Saturday,91.07845,imputed from 3822,
2008-02-03,Sunday,91.07845,imputed from 3823,
2008-02-04,Monday,90.95083,,
2008-02-05,Tuesday,91.49833,,
2008-02-06,Wednesday,91.36249,,
2008-02-07,Thursday,91.79061,,
2008-02-08,Friday,91.72886,,start
2008-02-09,Saturday,91.72886,imputed from 3829,
2008-02-10,Sunday,91.72886,imputed from 3830,
2008-02-11,Monday,91.84824,,
2008-02-12,Tuesday,91.42012,,
2008-02-13,Wednesday,91.52715,,
2008-02-14,Thursday,91.27192,,
2008-02-15,Friday,91.47364,,start
2008-02-16,Saturday,91.47364,imputed from 3836,
2008-02-17,Sunday,91.47364,imputed from 3837,
2008-02-18,Monday,91.12785,,
2008-02-19,Tuesday,91.28839,,
2008-02-20,Wednesday,91.10315,,
2008-02-21,Thursday,90.90144,,
2008-02-22,Friday,91.02493,,start
2008-02-23,Saturday,91.02493,imputed from 3843,
2008-02-24,Sunday,91.02493,imputed from 3844,
2008-02-25,Monday,90.87674,,
2008-02-26,Tuesday,90.75736,,
2008-02-27,Wednesday,90.75324,,
2008-02-28,Thursday,91.19783,,
2008-02-29,Friday,91.67123,,start
2008-03-01,Saturday,91.67123,imputed from 3850,
2008-03-02,Sunday,91.67123,imputed from 3851,
2008-03-03,Monday,91.72063,,
2008-03-04,Tuesday,91.88117,,
2008-03-05,Wednesday,91.52372,,
2008-03-06,Thursday,91.59357,,
2008-03-07,Friday,91.75381,,start
2008-03-08,Saturday,91.75381,imputed from 3857,
2008-03-09,Sunday,91.75381,imputed from 3858,
